
reset_timestep 0

fix 1 all nvt temp 350 350 100.0

thermo 100

dump 1 all custom 100 production.xyz id type x y z

dump_modify 1 sort id

restart 1000 production.restart

run 4000000
Generated 6 of 6 mixed pair_coeff terms from geometric mixing rule
Neighbor list info ...
  update: every = 1 steps, delay = 0 steps, check = yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 14
  ghost atom cutoff = 14
  binsize = 7, bins = 3 3 3
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair lj/cut, perpetual
      attributes: half, newton on
      pair build: half/bin/newton
      stencil: half/bin/3d
      bin: standard
Per MPI rank memory allocation (min/avg/max) = 12.55 | 12.55 | 12.55 Mbytes
   Step          Temp          PotEng         KinEng         TotEng         E_bond        E_angle        E_dihed        E_impro         E_vdwl         Press     
      9600   343.92986      49.612248      36.906825      86.519074      14.239756      12.529902      0              5.0153788      17.827211      5980.3789    
      9700   346.33812      50.559412      37.165254      87.724666      13.266409      19.193364      0              3.1129104      14.986729     -2913.1669    
      9800   362.65882      49.451176      38.916614      88.367791      12.947489      14.904077      0              5.1661589      16.433451      2572.9489    
      9900   406.23719      45.157173      43.592973      88.750146      12.544663      8.9444533      0              6.9759904      16.692066      4020.8909    
     10000   365.80374      49.672067      39.254093      88.92616       16.081895      9.3175676      0              7.339424       16.93318       640.12227    
     10100   374.13063      48.708574      40.147644      88.856218      16.432276      9.3022556      0              5.3901132      17.583929      3153.2707    
     10200   332.65565      52.75734       35.696999      88.454339      19.919011      13.939548      0              3.5683434      15.330438     -3416.5068    
     10300   386.5513       46.268842      41.480496      87.749338      13.252092      11.122014      0              4.300083       17.594653      1369.8789    
     10400   329.01975      51.592364      35.306834      86.899198      12.902752      15.239447      0              5.024583       18.425581      1085.1535    
     10500   376.62741      45.518238      40.415572      85.93381       10.369579      13.746665      0              4.7429235      16.65907      -1097.9532    
     10600   304.04869      52.335622      32.62721       84.962832      16.656594      13.344629      0              7.1397432      15.194657     -5492.4585    
     10700   284.11432      53.626635      30.488069      84.114704      10.370237      17.885719      0              5.1425171      20.228161     -1829.4382    
     10800   300.97706      51.48226       32.297596      83.779856      16.906487      11.385362      0              4.7012925      18.489119     -751.40638    
     10900   275.07811      54.263358      29.518402      83.781759      17.248312      17.6418        0              2.87489        16.498355     -2194.2773    
     11000   317.52442      49.812633      34.073279      83.885913      16.743052      12.540188      0              3.7659363      16.763457      421.35851    
     11100   353.16514      46.320657      37.897855      84.218512      10.443892      12.095985      0              5.0148667      18.765913      1852.8171    
     11200   348.3203       47.638053      37.377959      85.016013      15.40114       12.669335      0              3.6283255      15.939253     -754.31948    
     11300   359.53168      47.388501      38.581044      85.969544      11.441375      13.641082      0              5.7693482      16.536695      5294.3341    
     11400   405.98091      43.373804      43.565471      86.939276      10.019513      12.497459      0              3.9299999      16.926833     -1385.5909    
     11500   361.65128      49.240294      38.808495      88.048789      16.1621        11.762834      0              3.4477292      17.867631     -1788.9234    
     11600   325.01983      54.717584      34.877606      89.59519       20.16371       11.710917      0              5.4881494      17.354808      1970.2805    
     11700   328.85616      55.964801      35.289279      91.25408       21.013237      14.094806      0              5.2842468      15.572511     -2058.2533    
     11800   416.03982      48.060325      44.644884      92.705209      14.79153       9.4445225      0              4.4435356      19.380737      1148.0387    
     11900   367.22654      54.733218      39.406772      94.13999       11.439151      16.403664      0              8.0627806      18.827622      1733.6914    
     12000   407.9642       51.794107      43.778296      95.572403      18.031021      12.929458      0              2.9931474      17.84048       1558.4093    
     12100   497.8507       43.014793      53.423941      96.438734      11.314133      10.644883      0              3.1829109      17.872866      1295.692     
     12200   432.12716      49.711657      46.371203      96.08286       14.731763      12.390266      0              4.5206949      18.068934     -2250.3089    
     12300   334.5651       58.844795      35.9019        94.746695      12.998672      22.223674      0              5.3233829      18.299065     -1231.0325    
     12400   356.89213      54.164217      38.297796      92.462013      18.957072      13.078539      0              6.355442       15.773163     -2327.2433    
     12500   356.36327      51.163151      38.241043      89.404195      11.629645      16.919702      0              6.7893153      15.824489      153.99396    
     12600   324.44843      51.024734      34.816289      85.841024      15.508864      12.424488      0              6.8312809      16.260102     -2176.7408    
     12700   337.71939      46.556931      36.240385      82.797316      10.626806      12.53677       0              6.2116936      17.181661     -983.91031    
     12800   328.81984      45.275587      35.285381      80.560968      11.567154      13.917476      0              4.6536737      15.137283     -1147.5899    
     12900   292.23619      47.928952      31.359621      79.288573      15.080786      13.132075      0              3.303318       16.412773      1282.0735    
     13000   333.16756      43.060615      35.751932      78.812547      11.088741      12.068569      0              3.8157041      16.087601     -1128.2626    
     13100   258.29336      51.260889      27.717244      78.978133      17.235964      13.391964      0              3.7594775      16.873484     -1144.6978    
     13200   305.64579      46.965028      32.798593      79.763621      11.609549      14.004937      0              5.5004548      15.850087     -573.18489    
     13300   322.44922      46.374691      34.601755      80.976446      11.32998       13.526755      0              5.5013665      16.016589      1205.3532    
     13400   313.85227      48.699764      33.679224      82.378987      16.262368      9.5285573      0              5.8010571      17.107781      85.429978    
     13500   330.27704      48.478408      35.441752      83.92016       11.451272      11.88658       0              5.8631599      19.277397      3264.0148    
     13600   412.45761      41.159607      44.260481      85.420088      10.054011      10.546823      0              3.3683144      17.190459     -374.22461    
     13700   353.30718      48.717319      37.913097      86.630417      11.517735      16.126177      0              6.5292244      14.544184     -3275.4835    
     13800   375.68813      47.14518       40.314779      87.459959      13.925849      12.502155      0              3.9703999      16.746776      616.46493    
     13900   392.38886      45.826033      42.106919      87.932953      10.472204      11.434481      0              7.8686558      16.050693     -900.1943     
     14000   387.8181       46.651907      41.616436      88.268343      12.640721      12.405069      0              5.3207454      16.285371      2121.9339    
     14100   360.52305      49.743826      38.687427      88.431253      13.235573      14.018083      0              6.7057656      15.784405      1866.6615    
     14200   373.63717      48.193861      40.094692      88.288553      14.082066      14.600735      0              4.4270002      15.08406      -2127.992     
     14300   321.10931      53.605805      34.457971      88.063776      18.141901      13.188276      0              4.216436       18.059193     -1299.7519    
     14400   379.1943       47.357558      40.691022      88.048581      11.778208      14.620817      0              5.4376085      15.520925     -97.877046    
     14500   351.6639       50.416559      37.736758      88.153318      16.281063      13.830964      0              4.6771128      15.62742       911.55752    
     14600   431.11567      41.952801      46.262661      88.215462      11.568835      10.946904      0              2.8459104      16.591152      652.60286    
     14700   347.96032      50.957229      37.339331      88.29656       14.281129      12.947529      0              6.0279562      17.700615      4661.8336    
     14800   368.12733      48.774232      39.503435      88.277667      9.1512805      14.906051      0              7.0443694      17.672531      844.35539    
     14900   358.28295      49.749209      38.447043      88.196252      15.034293      12.344915      0              6.9437615      15.42624      -894.83711    
     15000   369.49313      48.26796       39.649998      87.917958      11.700284      12.276146      0              7.2031878      17.088342      1813.5228    
     15100   362.91093      48.692736      38.943667      87.636403      14.90409       12.829628      0              5.0179886      15.941029     -2999.4638    
     15200   350.11054      49.787711      37.570068      87.35778       10.04498       21.908617      0              3.5030166      14.331097     -1586.2576    
     15300   357.2101       48.756039      38.331916      87.087955      15.336474      13.139504      0              4.2379977      16.042064      429.12163    
     15400   338.89552      50.243672      36.366594      86.610266      15.986088      13.700691      0              5.7313195      14.825572     -1811.0583    
     15500   375.77882      45.802297      40.324511      86.126807      14.823747      11.009443      0              3.5740899      16.395017     -1118.8409    
     15600   343.15437      48.76701       36.823608      85.590618      13.304681      13.722069      0              7.5948351      14.145425     -1995.8598    
     15700   334.20921      49.486571      35.863711      85.350282      18.038396      10.035814      0              6.3802105      15.032151     -1516.3248    
     15800   332.81574      49.569281      35.714178      85.28346       14.815766      12.243006      0              5.9748283      16.535681     -2163.026     
     15900   296.29742      53.610502      31.795428      85.40593       15.423044      13.042092      0              8.544016       16.601349      458.03269    
     16000   376.42146      45.223947      40.393471      85.617419      11.41048       9.4276135      0              7.4882676      16.897586     -234.92757    
     16100   318.57405      51.673715      34.185914      85.859629      16.139117      12.921069      0              7.3405214      15.273008     -2739.0236    
