
reset_timestep 0

velocity all create 150 12345 mom yes rot yes dist gaussian

fix 1 all nvt temp 150 150 100.0

thermo 100

dump 1 all custom 100 heating.xyz id type x y z

dump_modify 1 sort id

run 200000
Generated 6 of 6 mixed pair_coeff terms from geometric mixing rule
Neighbor list info ...
  update: every = 1 steps, delay = 0 steps, check = yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 14
  ghost atom cutoff = 14
  binsize = 7, bins = 3 3 3
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair lj/cut, perpetual
      attributes: half, newton on
      pair build: half/bin/newton
      stencil: half/bin/3d
      bin: standard
Per MPI rank memory allocation (min/avg/max) = 12.56 | 12.56 | 12.56 Mbytes
   Step          Temp          PotEng         KinEng         TotEng         E_bond        E_angle        E_dihed        E_impro         E_vdwl         Press     
     14300   170.35651      31.847384      18.280815      50.128198      4.7598039      7.1497609      0              3.027203       16.910616      495.50311    
     14400   165.25251      32.51472       17.733108      50.247828      6.9676086      7.227701       0              1.6515341      16.667877      482.3768     
     14500   132.50559      35.952035      14.219064      50.171099      8.4343103      8.9058424      0              2.0055319      16.606351      1849.3212    
     14600   155.10182      33.312296      16.643846      49.956143      6.273691       7.7435677      0              3.5015772      15.793461      434.88402    
     14700   161.97973      32.149476      17.381909      49.531385      4.587976       7.7704459      0              3.7014368      16.089618      1537.843     
     14800   169.65201      30.532268      18.205215      48.737484      4.8042966      6.3456009      0              3.4415615      15.940809      1451.7034    
     14900   166.31868      29.719661      17.847518      47.567179      4.7161524      5.8414227      0              2.8445777      16.317508      1972.2453    
     15000   132.9803       31.899282      14.270005      46.169286      7.4095116      6.2581412      0              2.9858016      15.245827      186.15312    
     15100   129.93372      30.891031      13.943079      44.83411       6.1719473      5.0052076      0              4.1235563      15.59032      -1828.5001    
     15200   149.35797      27.820311      16.027479      43.84779       5.1892681      4.2140843      0              2.772593       15.644365     -418.56161    
     15300   120.67302      30.309696      12.94932       43.259016      5.2962609      6.6415876      0              2.3284772      16.043371      547.77543    
     15400   122.11695      29.873476      13.104267      42.977744      5.9827941      5.3490856      0              2.887585       15.654012     -1793.2049    
     15500   133.32002      28.695929      14.30646       43.002389      5.5917538      5.3429385      0              2.3476593      15.413578     -1378.8841    
     15600   126.63089      29.719549      13.588655      43.308204      4.2035017      6.79829        0              2.6577312      16.060027      242.04428    
     15700   131.85587      29.72235       14.149343      43.871693      5.2161001      4.2106944      0              4.4648878      15.830668     -130.30976    
     15800   136.54929      30.010315      14.652989      44.663305      5.6972595      6.2090261      0              2.447972       15.656058      866.08123    
     15900   152.70233      29.231768      16.386359      45.618127      5.3075234      4.7352318      0              3.6785976      15.510415     -568.09925    
     16000   155.32164      30.066102      16.667435      46.733537      4.8431425      6.1448592      0              3.2016052      15.876495     -953.68218    
     16100   165.49689      30.139697      17.759332      47.899029      4.1050983      6.1330553      0              4.0130848      15.888458      31.819565    
     16200   160.59086      31.729476      17.23287       48.962347      5.2538493      6.7977283      0              4.0243346      15.653564      316.97654    
     16300   164.15391      32.100546      17.615218      49.715764      6.1312388      5.8181498      0              3.633535       16.517623      983.59883    
     16400   137.66283      35.359788      14.772483      50.132271      5.3937906      8.814397       0              5.1084911      16.043109      1219.4327    
     16500   139.92391      35.23166       15.015118      50.246778      8.1437978      6.8219185      0              4.1991101      16.066834     -2248.7889    
     16600   156.11477      33.372509      16.752545      50.125054      6.7104774      6.6053887      0              3.8607934      16.19585       1872.9144    
     16700   159.034        32.773139      17.065805      49.838944      4.7459531      9.1793132      0              2.8541687      15.993704      320.06896    
     16800   161.46758      32.053154      17.326951      49.380105      7.3161136      5.0455309      0              2.5556728      17.135836      2906.7564    
     16900   149.25115      32.830074      16.016015      48.84609       6.8777083      7.903497       0              2.0484069      16.000462      991.7961     
     17000   132.22542      34.165406      14.188999      48.354406      6.1716658      6.8050764      0              5.3985524      15.790112     -159.31079    
     17100   139.38986      32.835749      14.957809      47.793558      8.2831057      5.0508531      0              3.9904188      15.511371     -239.28153    
     17200   156.28004      30.395259      16.770281      47.165539      6.8417399      5.1492846      0              1.8095586      16.594676     -394.40417    
     17300   160.33445      29.383888      17.205355      46.589243      5.6924382      4.973935       0              2.0002437      16.717271      628.40947    
     17400   154.47048      29.519705      16.576097      46.095802      4.7943625      7.6019722      0              1.4920729      15.631297     -2550.9007    
     17500   141.91362      30.533852      15.228632      45.762484      4.8793801      6.9820125      0              2.7827687      15.889691     -1483.7754    
     17600   145.74593      29.888373      15.639874      45.528247      5.8303244      6.5996169      0              1.936703       15.521729     -348.56087    
     17700   132.63447      31.10445       14.232894      45.337343      6.2669719      6.5904287      0              2.8602778      15.386772     -557.73871    
     17800   144.66951      29.727281      15.524364      45.251645      5.6475126      6.2331746      0              2.3823108      15.464283     -50.557963    
     17900   149.81907      29.119689      16.076958      45.196647      6.1158307      5.5302013      0              1.6019153      15.871742     -1570.6929    
     18000   131.21131      31.10827       14.080176      45.188446      6.088457       5.8316099      0              2.425749       16.762454     -1271.573     
     18100   145.08952      29.883118      15.569434      45.452552      6.2362176      5.9695482      0              2.2238626      15.45349      -2609.9191    
     18200   146.34969      30.326091      15.704663      46.030754      5.3729117      6.0242716      0              2.0917909      16.837117      1937.4651    
     18300   150.3421       30.802706      16.133085      46.935791      2.8131155      9.5601008      0              2.3572885      16.072201      1632.3543    
     18400   135.86498      33.568052      14.579557      48.147609      6.3552747      7.6669719      0              3.1855934      16.360212     -287.34297    
     18500   167.96859      31.387759      18.024569      49.412327      5.3183065      8.659072       0              1.1213169      16.289063      2191.5545    
     18600   165.05631      32.781548      17.712054      50.493602      6.058785       7.8392212      0              2.7722827      16.111259      542.54819    
     18700   165.37089      33.494595      17.745811      51.240406      8.0947822      6.7069602      0              2.6172805      16.075572      171.35095    
     18800   191.17377      31.046787      20.514697      51.561484      5.5857952      5.7711397      0              2.371941       17.317911      1128.6054    
     18900   192.06         30.982561      20.609798      51.592359      6.1966842      5.8841727      0              2.7419452      16.159759     -277.24257    
     19000   176.83725      32.289602      18.976257      51.265858      5.9041281      5.2466741      0              5.3314078      15.807391     -797.45879    
     19100   164.94721      32.881091      17.700347      50.581438      5.092094       8.0191819      0              3.5763609      16.193454      818.0381     
     19200   143.61421      34.155063      15.41112       49.566183      6.9324505      7.2447435      0              3.4035363      16.574332     -845.34683    
     19300   150.11807      32.277004      16.109044      48.386048      6.9623912      5.6878305      0              3.2119905      16.414792     -906.97551    
     19400   154.91766      30.520717      16.624084      47.144801      7.7695391      6.7596953      0              1.2315733      14.759909     -3663.9981    
     19500   142.15024      30.809669      15.254023      46.063693      6.372107       5.6673097      0              3.077856       15.692396     -402.53383    
     19600   160.96102      27.948627      17.272592      45.221219      4.8168274      4.0602973      0              2.6890222      16.38248       169.24213    
     19700   119.73009      31.910421      12.848135      44.758557      5.3536425      7.1534053      0              2.6539189      16.749455      937.23081    
     19800   111.77313      32.588504      11.994281      44.582784      7.4750692      6.6290953      0              2.4998035      15.984536      1190.8504    
     19900   155.95683      27.849114      16.735597      44.584711      4.3559265      5.993032       0              2.1227853      15.377371     -595.96546    
     20000   155.199        28.043928      16.654274      44.698202      5.2921004      4.2574472      0              2.4325849      16.061795     -1797.2725    
     20100   121.82582      31.858397      13.073027      44.931424      6.1250438      6.5070812      0              1.8096927      17.416579      2261.4141    
     20200   135.65896      30.743206      14.55745       45.300656      6.2377028      5.5503147      0              2.4354523      16.519736     -589.8059     
     20300   149.61715      29.728362      16.055291      45.783654      6.0072274      5.3767256      0              1.6791552      16.665254     -225.70458    
     20400   129.80362      32.417458      13.929118      46.346576      7.0681617      6.1330751      0              2.9936641      16.222558     -12.661649    
     20500   145.97282      31.254391      15.664221      46.918612      7.4668992      4.6116474      0              1.8450603      17.330784      1774.2067    
     20600   119.26729      34.626965      12.798473      47.425438      6.8054753      8.9248112      0              2.7897775      16.106901      1859.6432    
     20700   149.56869      31.66487       16.05009       47.71496       5.5886362      6.5850621      0              3.3435702      16.147602      896.84115    
     20800   198.16075      26.544542      21.264464      47.809006      4.089324       2.9866524      0              2.560452       16.908114      225.50505    
     20900   152.45046      31.446151      16.359331      47.805482      5.9017137      5.7044748      0              2.9580715      16.881891     -736.42625    
     21000   149.23365      31.717185      16.014137      47.731323      4.367596       6.8266121      0              3.8078249      16.715152     -678.2492     
     21100   160.63545      30.471705      17.237655      47.70936       5.1471639      6.469661       0              1.6694708      17.185409      724.50244    
