
reset_timestep 0

fix 1 all nvt temp 150 150 100.0

thermo 100

dump 1 all custom 100 nvt.xyz id type x y z

dump_modify 1 sort id

run 1000000
Generated 6 of 6 mixed pair_coeff terms from geometric mixing rule
Neighbor list info ...
  update: every = 1 steps, delay = 0 steps, check = yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 14
  ghost atom cutoff = 14
  binsize = 7, bins = 3 3 3
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair lj/cut, perpetual
      attributes: half, newton on
      pair build: half/bin/newton
      stencil: half/bin/3d
      bin: standard
Per MPI rank memory allocation (min/avg/max) = 12.55 | 12.55 | 12.55 Mbytes
   Step          Temp          PotEng         KinEng         TotEng         E_bond        E_angle        E_dihed        E_impro         E_vdwl         Press     
      7400   110.38463      29.761017      11.845282      41.606299      4.4459016      6.2410725      0              2.670702       16.403341      1252.1147    
      7500   117.40869      28.862329      12.599028      41.461357      4.677925       6.0694235      0              2.2831699      15.831811     -875.05135    
      7600   101.5241       30.724768      10.894466      41.619235      4.3124984      7.1320835      0              3.2280515      16.052135      541.11357    
      7700   102.02357      31.255841      10.948063      42.203904      4.4309972      7.9891653      0              3.1507026      15.684976     -286.78765    
      7800   146.68323      27.575953      15.740455      43.316407      4.8276608      4.9974275      0              1.896651       15.854214     -816.89578    
      7900   158.88176      27.879703      17.049469      44.929172      5.5458308      3.1746299      0              3.8682739      15.290968     -780.28944    
      8000   155.46054      29.802477      16.68234       46.484818      4.51591        6.3517479      0              3.0384685      15.896351     -647.6732     
      8100   163.71506      30.082468      17.568126      47.650594      3.7604012      5.2038992      0              3.8229831      17.295184      77.332936    
      8200   155.45872      31.709778      16.682145      48.391923      5.4014027      6.4646293      0              3.351378       16.492368     -372.31148    
      8300   128.90834      35.021581      13.833046      48.854627      8.2127373      6.3801756      0              4.129475       16.299194      117.77842    
      8400   137.4318       34.367479      14.747692      49.115171      7.8184358      7.2325284      0              3.63473        15.681785     -2222.3359    
      8500   160.8039       31.944412      17.255731      49.200143      5.1694783      7.1352546      0              2.8542507      16.785428      1402.4692    
      8600   172.52418      30.591914      18.513426      49.10534       3.2717725      7.2140417      0              3.6636241      16.442476      1574.6277    
      8700   167.64773      30.96078       17.990137      48.950917      5.7568342      5.6571681      0              2.7755286      16.771249      1362.8634    
      8800   154.00359      32.170889      16.525997      48.696885      6.7780283      6.4439994      0              2.466708       16.482153      840.33505    
      8900   150.50423      32.208878      16.150483      48.35936       5.3930016      5.9951803      0              4.4772111      16.343485      762.21194    
      9000   132.03995      33.792476      14.169097      47.961572      6.3566801      8.4941691      0              1.9156469      17.02598       1670.2353    
      9100   149.96228      31.289927      16.092327      47.382253      5.0511799      8.1418876      0              2.0207168      16.076142      380.33771    
      9200   162.20166      29.244298      17.405724      46.650021      6.0585498      5.6403155      0              1.3324493      16.212983      314.5683     
      9300   141.41577      30.6681        15.175208      45.843308      6.204999       6.3980343      0              2.3741984      15.690868     -936.92974    
      9400   142.97831      29.56032       15.342882      44.903202      6.8558748      5.2631838      0              1.2013999      16.239861     -374.83564    
      9500   145.98065      28.061227      15.665062      43.726288      6.074902       4.12242        0              1.4150343      16.44887      -1885.8593    
      9600   124.79779      29.100209      13.391946      42.492156      4.7059414      6.519263       0              1.2286997      16.646305     -1792.9709    
      9700   124.32351      28.146856      13.341052      41.487908      4.1894054      5.5783093      0              1.1348156      17.244326      444.49546    
      9800   114.8424       28.499833      12.323642      40.823475      5.7413436      3.3233222      0              1.8286156      17.606552      1574.93      
      9900   117.92582      27.82478       12.654521      40.479301      4.2890385      4.7745712      0              1.73445        17.026721      129.73506    
     10000   108.89481      28.824598      11.685411      40.510009      4.6028903      4.9554669      0              2.7037332      16.562508      1470.1029    
     10100   119.15895      28.149602      12.786847      40.93645       4.5588511      4.0625893      0              2.8661667      16.661995      190.56541    
     10200   99.655346      31.21318       10.693932      41.907111      5.7933761      4.5403422      0              3.7498762      17.129585      1623.8138    
     10300   137.09989      28.834315      14.712075      43.546389      3.6651075      6.299572       0              1.5718641      17.297771      3301.6192    
     10400   129.34807      31.558639      13.880233      45.438872      6.3759136      6.2206202      0              2.5855207      16.376585      30.833586    
     10500   152.20585      30.360776      16.333082      46.693858      6.1719381      5.0763943      0              2.7361222      16.376321      423.87649    
     10600   150.11001      31.271417      16.108179      47.379596      4.7881844      6.5730708      0              2.731245       17.178917      1049.8185    
     10700   146.1649       32.134361      15.684833      47.819194      6.0709306      6.4969853      0              3.6960405      15.870405     -1793.0087    
     10800   151.89314      31.86256       16.299526      48.162086      7.2292682      5.4935028      0              2.5428316      16.596958     -1154.5461    
     10900   179.00112      29.20161       19.20846       48.41007       5.7925022      5.7036058      0              1.2170106      16.488492     -2320.1104    
