,PYR2,PYR3,PYR4,PYR5
PYR2,0.05099999999999971,0.0,0.0,0.0
PYR3,0.0,0.06199999999999983,0.0,0.0
PYR4,0.0,0.0,0.05299999999999949,0.0
PYR5,0.0,0.0,0.0,-0.16600000000000037
