classification,mapping_id,bridge_atoms_per_attachment,attachments_per_end,end,seed_element,bridge_element_sequence,annulus_endpoint_element,seed_parity,orientation,rotation,endpoint_pairs_evaluated,all_endpoint_pairs_locally_feasible,mapping_geometrically_feasible,interbridge_clashes,minimum_interbridge_clearance_nm,minimum_angle_deg,maximum_bond_deviation_nm,minimum_local_clearance_nm,seed_nodes,annulus_nodes,bonds_per_path,lower_feasible_mapping_count,upper_feasible_mapping_count,uniform_class_feasible,class_minimum_angle_deg,class_minimum_clearance_nm,class_maximum_bond_deviation_nm,added_bridge_heavy_atoms_per_end,total_added_heavy_atoms_per_end,total_H_atoms_per_end,candidate_is_final_chemistry,selected_heavy_nodes,selected_components,selected_bipartite,selected_four_cycles,selected_nonheteropolar_edges,selected_degree_over3,selected_degree_below2,selected_H_required,selected_paths_without_cycle,selected_cycle_minimum,selected_cycle_maximum
SELECTED_END_MAPPING,M4:LOWER:P0:O-1:R14,4,15,LOWER,N,B-N-B-N,B,0,-1,14,15,True,True,0,0.1676174158174238,70.89983978777892,3.042762437002744e-05,0.15974739665991966,S:1680 | S:1682 | S:1684 | S:1686 | S:1688 | S:1690 | S:1692 | S:1694 | S:1696 | S:1698 | S:1700 | S:1702 | S:1704 | S:1706 | S:1708,A:LOWER:13:-5 | A:LOWER:10:-6 | A:LOWER:7:-7 | A:LOWER:4:-8 | A:LOWER:1:-9 | A:LOWER:-14:-4 | A:LOWER:-14:-2 | A:LOWER:-14:0 | A:LOWER:-14:2 | A:LOWER:-14:4 | A:LOWER:1:9 | A:LOWER:4:8 | A:LOWER:7:7 | A:LOWER:10:6 | A:LOWER:13:5,,,,,,,,,,,,,,,,,,,,,,
SELECTED_END_MAPPING,M4:UPPER:P0:O-1:R0,4,15,UPPER,B,N-B-N-B,N,0,-1,0,15,True,True,0,0.16093662470718767,70.9389521089501,4.410696145812354e-05,0.1621259061649665,S:1710 | S:1712 | S:1714 | S:1716 | S:1718 | S:1720 | S:1722 | S:1724 | S:1726 | S:1728 | S:1730 | S:1732 | S:1734 | S:1736 | S:1738,A:UPPER:13:5 | A:UPPER:13:-5 | A:UPPER:10:-6 | A:UPPER:7:-7 | A:UPPER:4:-8 | A:UPPER:1:-9 | A:UPPER:-14:-4 | A:UPPER:-14:-2 | A:UPPER:-14:0 | A:UPPER:-14:2 | A:UPPER:-14:4 | A:UPPER:1:9 | A:UPPER:4:8 | A:UPPER:7:7 | A:UPPER:10:6,,,,,,,,,,,,,,,,,,,,,,
SELECTED_CLASS,,4,15,,,,,,,,,,,,,,,,,,5,1,1,True,70.89983978777892,0.15974739665991966,4.410696145812354e-05,60,216,102,False,2112,1,True,0,0,0,0,204,0,16,16
