,PYR2,PYR3,PYR4,PYR5
PYR2,0.06400000000000006,0.0,0.0,0.0
PYR3,0.0,0.07500000000000018,0.0,0.0
PYR4,0.0,0.0,0.0860000000000003,0.0
PYR5,0.0,0.0,0.0,-0.22499999999999964
