,PYR2,PYR3,PYR4,PYR5
PYR2,0.0847500000000001,0.0,0.0,0.0
PYR3,0.0,0.06675000000000031,0.0,0.0
PYR4,0.0,0.0,0.09075000000000033,0.0
PYR5,0.0,0.0,0.0,-0.2422500000000003
