,PYR2,PYR3,PYR4,PYR5
PYR2,0.07050000000000001,0.0,0.0,0.0
PYR3,0.0,0.05650000000000066,0.0,0.0
PYR4,0.0,0.0,0.09050000000000047,0.0
PYR5,0.0,0.0,0.0,-0.2174999999999998
