frame,site_a,bright_root_a,site_b,bright_root_b,centroid_distance_bohr,minimum_atom_distance_bohr,raw_voronoi_J_hartree,raw_voronoi_J_meV,corrected_TDCAC_J_hartree,corrected_TDCAC_J_eV,corrected_TDCAC_J_meV,corrected_TDCAC_J_cm-1,saved_point_dipole_J_meV,recomputed_point_dipole_J_meV,point_reproduction_error_meV,TDCAC_minus_point_meV,TDCAC_over_point_ratio,relative_deviation_from_point,absolute_relative_deviation_from_point
0,PYR2,2,PYR3,2,50.82630983432731,39.102823237853364,-4.4836325216000325e-05,-1.2200585633033163,-4.442524507474703e-05,-0.0012088725028016176,-1.2088725028016176,-9.750214286324224,-1.1708052724839102,-1.1708052579160766,1.4567833606093927e-08,-0.03806723031770742,1.0325137161681432,0.032513716168143206,0.032513716168143206
0,PYR2,2,PYR4,2,80.29549410290316,72.65144919338792,9.556989558135115e-06,0.2600589342152888,9.303441356708114e-06,0.0002531595361742831,0.2531595361742831,2.0418693622405777,0.25494184652352986,0.2549418430733608,-3.450169039354023e-09,-0.0017823103492467518,0.993008953321901,-0.006991046678099013,0.006991046678099013
0,PYR2,2,PYR5,1,88.6157837248631,76.06429821051594,2.7987626017701803e-06,0.07615821016759468,2.888821436703702e-06,7.86088359098344e-05,0.0786088359098344,0.6340230199157432,0.07332425128729027,0.07332424966261965,-1.6246706202593941e-09,0.005284584622544136,1.072071443346059,0.07207144334605903,0.07207144334605903
0,PYR3,2,PYR4,2,50.822960864539304,39.09107205303422,4.663114876839806e-05,1.2688982002310072,4.411933683020602e-05,0.0012005483154035798,1.2005483154035799,9.68307518712039,1.2214988806103855,1.2214988598129477,-2.0797437771946647e-08,-0.020950565206805605,0.9828484777682837,-0.017151522231716305,0.017151522231716305
0,PYR3,2,PYR5,1,82.05404522993707,74.61539107919847,1.0705748826828402e-05,0.29131826637936054,1.0371827037057856e-05,0.0002822317915819626,0.2822317915819626,2.276352915596858,0.28617713876249823,0.28617713258234606,-6.1801521678006566e-09,-0.00394534718053563,0.9862136186084035,-0.013786381391596483,0.013786381391596483
0,PYR4,2,PYR5,1,52.23177692994318,40.357179745012566,-5.292101023472827e-05,-1.4400540500250751,-5.358342687152618e-05,-0.0014580793249847513,-1.4580793249847515,-11.760202860196353,-1.3916711805714554,-1.3916711521960823,2.8375373162248252e-08,-0.06640814441329601,1.047718272347946,0.04771827234794583,0.04771827234794583
