,PYR2,PYR3,PYR4,PYR5
PYR2,0.05525000000000002,0.0,0.0,0.0
PYR3,0.0,0.05925000000000047,0.0,0.0
PYR4,0.0,0.0,0.06925000000000026,0.0
PYR5,0.0,0.0,0.0,-0.18374999999999986
