,PYR2,PYR3,PYR4,PYR5
PYR2,0.09849999999999959,0.0,0.0,0.0
PYR3,0.0,0.06549999999999923,0.0,0.0
PYR4,0.0,0.0,0.09149999999999991,0.0
PYR5,0.0,0.0,0.0,-0.2555000000000005
