,PYR2,PYR3,PYR4,PYR5
PYR2,0.08150000000000013,0.0,0.0,0.0
PYR3,0.0,0.08550000000000058,0.0,0.0
PYR4,0.0,0.0,0.05850000000000044,0.0
PYR5,0.0,0.0,0.0,-0.22549999999999937
