temperature_K,frame,site_i,site_j,lower_energy_character,higher_energy_character,gap_eV,gap_meV,site_projector_overlap_weight,bose_population,downward_rate_at_kappa1_ps_inv,upward_rate_at_kappa1_ps_inv
300.0,5,PYR2_bright,PYR4_bright,PYR2_bright,PYR4_bright,0.020968820166540447,20.968820166540446,0.00014502069168595536,0.7997409146368393,0.00026099967229614837,0.00011597898061019302
150.0,6,PYR2_bright,PYR5_bright,PYR5_bright,PYR2_bright,0.30490034866212057,304.90034866212056,3.39287980962247e-07,5.699006611003596e-11,3.39287980981583e-07,1.933604446537908e-17
150.0,6,PYR4_bright,PYR5_bright,PYR5_bright,PYR4_bright,0.31571830628923986,315.7183062892399,4.0847936171383806e-05,2.4679240015575488e-11,4.08479361723919e-05,1.0080960209144887e-15
150.0,6,PYR3_bright,PYR5_bright,PYR5_bright,PYR3_bright,0.3204087389565166,320.40873895651663,2.2087097627500695e-06,1.7168809431294154e-11,2.2087097627879903e-06,3.7920917005694866e-17
150.0,6,PYR2_bright,PYR4_bright,PYR2_bright,PYR4_bright,0.01081795762711929,10.81795762711929,0.003945747188897257,0.763807150731221,0.006959537106754595,0.003013789917857338
150.0,6,PYR2_bright,PYR3_bright,PYR2_bright,PYR3_bright,0.015508390294396046,15.508390294396046,0.011271329135682372,0.43114685131064656,0.016130927202617776,0.004859598066935406
150.0,6,PYR3_bright,PYR4_bright,PYR4_bright,PYR3_bright,0.004690432667276756,4.690432667276756,0.119996935598004,2.285995355266418,0.39430937302124464,0.27431243742324063
200.0,6,PYR2_bright,PYR5_bright,PYR5_bright,PYR2_bright,0.30490034866212057,304.90034866212056,3.39287980962247e-07,2.074194028257906e-08,3.392879879997381e-07,7.037491039715749e-15
200.0,6,PYR4_bright,PYR5_bright,PYR5_bright,PYR4_bright,0.31571830628923986,315.7183062892399,4.0847936171383806e-05,1.1072580364612679e-08,4.0847936623675866e-05,4.5229205598621633e-13
200.0,6,PYR3_bright,PYR5_bright,PYR5_bright,PYR3_bright,0.3204087389565166,320.40873895651663,2.2087097627500695e-06,8.434418357325491e-09,2.2087097813792513e-06,1.8629182168943216e-14
200.0,6,PYR2_bright,PYR4_bright,PYR2_bright,PYR4_bright,0.01081795762711929,10.81795762711929,0.003945747188897257,1.1451203273244406,0.008464102501386775,0.004518355312489518
200.0,6,PYR2_bright,PYR3_bright,PYR2_bright,PYR3_bright,0.015508390294396046,15.508390294396046,0.011271329135682372,0.6853059928307144,0.018995638539532938,0.007724309403850565
200.0,6,PYR3_bright,PYR4_bright,PYR4_bright,PYR3_bright,0.004690432667276756,4.690432667276756,0.119996935598004,3.1970813116929495,0.503636895858805,0.38363996026080105
250.0,6,PYR2_bright,PYR5_bright,PYR5_bright,PYR2_bright,0.30490034866212057,304.90034866212056,3.39287980962247e-07,7.136410218007003e-07,3.3928822309206843e-07,2.421298214185945e-13
250.0,6,PYR4_bright,PYR5_bright,PYR5_bright,PYR4_bright,0.31571830628923986,315.7183062892399,4.0847936171383806e-05,4.319159643301115e-07,4.0847953814259546e-05,1.764287574235808e-11
250.0,6,PYR3_bright,PYR5_bright,PYR5_bright,PYR3_bright,0.3204087389565166,320.40873895651663,2.2087097627500695e-06,3.474115548742143e-07,2.208710530081362e-06,7.673312929428587e-13
250.0,6,PYR2_bright,PYR4_bright,PYR2_bright,PYR4_bright,0.01081795762711929,10.81795762711929,0.003945747188897257,1.5331127321117042,0.009995022441889606,0.00604927525299235
250.0,6,PYR2_bright,PYR3_bright,PYR2_bright,PYR3_bright,0.015508390294396046,15.508390294396046,0.011271329135682372,0.9486178316478499,0.021963512940162615,0.010692183804480246
250.0,6,PYR3_bright,PYR4_bright,PYR4_bright,PYR3_bright,0.004690432667276756,4.690432667276756,0.119996935598004,4.111166590757906,0.6133243282218461,0.49332739262384206
300.0,6,PYR2_bright,PYR5_bright,PYR5_bright,PYR2_bright,0.30490034866212057,304.90034866212056,3.39287980962247e-07,7.549233508951056e-06,3.392905423264421e-07,2.5613641950645428e-12
300.0,6,PYR4_bright,PYR5_bright,PYR5_bright,PYR4_bright,0.31571830628923986,315.7183062892399,4.0847936171383806e-05,4.967845128509952e-06,4.084813909760453e-05,2.029262207186945e-10
300.0,6,PYR3_bright,PYR5_bright,PYR5_bright,PYR3_bright,0.3204087389565166,320.40873895651663,2.2087097627500695e-06,4.143543376230946e-06,2.208718914634777e-06,9.151884707459674e-12
300.0,6,PYR2_bright,PYR4_bright,PYR2_bright,PYR4_bright,0.01081795762711929,10.81795762711929,0.003945747188897257,1.9245002687599992,0.011539338714389039,0.007593591525491782
300.0,6,PYR2_bright,PYR3_bright,PYR2_bright,PYR3_bright,0.015508390294396046,15.508390294396046,0.011271329135682372,1.2166622609021653,0.024984729925274132,0.013713400789591764
300.0,6,PYR3_bright,PYR4_bright,PYR4_bright,PYR3_bright,0.004690432667276756,4.690432667276756,0.119996935598004,5.026756220348605,0.7231922780380415,0.6031953424400376
150.0,7,PYR3_bright,PYR5_bright,PYR5_bright,PYR3_bright,0.27990361662985647,279.90361662985646,2.7432144151376375e-06,3.9414170678727523e-10,2.7432144162188526e-06,1.0812152116658053e-15
150.0,7,PYR4_bright,PYR5_bright,PYR5_bright,PYR4_bright,0.3030719588905241,303.07195889052406,4.5938827886113945e-05,6.564933834235498e-11,4.5938827889129795e-05,3.015853654946706e-15
150.0,7,PYR2_bright,PYR5_bright,PYR5_bright,PYR2_bright,0.31305384479570514,313.0538447957051,1.0303988312837033e-07,3.032869668441172e-11,1.030398831314954e-07,3.1250653617975763e-18
150.0,7,PYR3_bright,PYR4_bright,PYR3_bright,PYR4_bright,0.023168342260667607,23.168342260667607,0.005406776576965092,0.19985042172825387,0.006487323156062011,0.0010805465790969186
150.0,7,PYR2_bright,PYR3_bright,PYR3_bright,PYR2_bright,0.03315022816584867,33.150228165848674,0.0025006463973554845,0.08336341981775328,0.002709108832793982,0.00020846243543849754
150.0,7,PYR2_bright,PYR4_bright,PYR4_bright,PYR2_bright,0.009981885905181065,9.981885905181064,0.0008150595525874548,0.8586677722368629,0.001514924922848099,0.000699865370260644
200.0,7,PYR3_bright,PYR5_bright,PYR5_bright,PYR3_bright,0.27990361662985647,279.90361662985646,2.7432144151376375e-06,8.84584515762267e-08,2.743214657798137e-06,2.4266049950465976e-13
200.0,7,PYR4_bright,PYR5_bright,PYR5_bright,PYR4_bright,0.3030719588905241,303.07195889052406,4.5938827886113945e-05,2.3063370460093753e-08,4.5938828945618154e-05,1.0595042060399315e-12
200.0,7,PYR2_bright,PYR5_bright,PYR5_bright,PYR2_bright,0.31305384479570514,313.0538447957051,1.0303988312837033e-07,1.292380261511833e-08,1.0303988446003745e-07,1.3316671110359196e-15
200.0,7,PYR3_bright,PYR4_bright,PYR3_bright,PYR4_bright,0.023168342260667607,23.168342260667607,0.005406776576965092,0.35267748134276883,0.007313624922312218,0.001906848345347126
200.0,7,PYR2_bright,PYR3_bright,PYR3_bright,PYR2_bright,0.03315022816584867,33.150228165848674,0.0025006463973554845,0.17109768743338147,0.0029285012130316245,0.0004278548156761401
200.0,7,PYR2_bright,PYR4_bright,PYR4_bright,PYR2_bright,0.009981885905181065,9.981885905181064,0.0008150595525874548,1.2745910980406379,0.0018539272026884097,0.001038867650100955
250.0,7,PYR3_bright,PYR5_bright,PYR5_bright,PYR3_bright,0.27990361662985647,279.90361662985646,2.7432144151376375e-06,2.2771541174929028e-06,2.7432206618596382e-06,6.246722000596556e-12
250.0,7,PYR4_bright,PYR5_bright,PYR5_bright,PYR4_bright,0.3030719588905241,303.07195889052406,4.5938827886113945e-05,7.768524672369482e-07,4.593886357380573e-05,3.5687691785301137e-11
250.0,7,PYR2_bright,PYR5_bright,PYR5_bright,PYR2_bright,0.31305384479570514,313.0538447957051,1.0303988312837033e-07,4.887789126730265e-07,1.0303993349209236e-07,5.0363722037440574e-14
250.0,7,PYR3_bright,PYR4_bright,PYR3_bright,PYR4_bright,0.023168342260667607,23.168342260667607,0.005406776576965092,0.5177986947606237,0.00820639843137993,0.0027996218544148375
250.0,7,PYR2_bright,PYR3_bright,PYR3_bright,PYR2_bright,0.03315022816584867,33.150228165848674,0.0025006463973554845,0.2733095518102809,0.0031840969434527053,0.000683450546097221
250.0,7,PYR2_bright,PYR4_bright,PYR4_bright,PYR2_bright,0.009981885905181065,9.981885905181064,0.0008150595525874548,1.696716983001202,0.0021979849376199505,0.0013829253850324958
300.0,7,PYR3_bright,PYR5_bright,PYR5_bright,PYR3_bright,0.27990361662985647,279.90361662985646,2.7432144151376375e-06,1.9853396608402422e-05,2.7432688772614034e-06,5.446212376561421e-11
300.0,7,PYR4_bright,PYR5_bright,PYR5_bright,PYR4_bright,0.3030719588905241,303.07195889052406,4.5938827886113945e-05,8.102493578463342e-06,4.5939200105171896e-05,3.722190579493709e-10
300.0,7,PYR2_bright,PYR5_bright,PYR5_bright,PYR2_bright,0.31305384479570514,313.0538447957051,1.0303988312837033e-07,5.507179925841431e-06,1.0304045058754626e-07,5.674591759256083e-13
300.0,7,PYR3_bright,PYR4_bright,PYR3_bright,PYR4_bright,0.023168342260667607,23.168342260667607,0.005406776576965092,0.6895346187299692,0.009134936202520845,0.003728159625555753
300.0,7,PYR2_bright,PYR3_bright,PYR3_bright,PYR2_bright,0.03315022816584867,33.150228165848674,0.0025006463973554845,0.3838844333616721,0.003460605622642201,0.0009599592252867169
300.0,7,PYR2_bright,PYR4_bright,PYR4_bright,PYR2_bright,0.009981885905181065,9.981885905181064,0.0008150595525874548,2.1219880464805243,0.002544606180347798,0.0017295466277603433
150.0,8,PYR3_bright,PYR5_bright,PYR5_bright,PYR3_bright,0.27969074889069084,279.6907488906908,2.953809242693748e-06,4.0068624519633143e-10,2.953809243877299e-06,1.1835507344811772e-15
150.0,8,PYR2_bright,PYR5_bright,PYR5_bright,PYR2_bright,0.28624645793771897,286.24645793771896,1.3033208015138224e-07,2.4129165625243435e-10,1.3033208018283027e-07,3.144804348255204e-17
150.0,8,PYR4_bright,PYR5_bright,PYR5_bright,PYR4_bright,0.2990918246176982,299.0918246176982,4.568891436369954e-05,8.932169981939695e-11,4.5688914367780554e-05,4.081011493868504e-15
150.0,8,PYR2_bright,PYR3_bright,PYR3_bright,PYR2_bright,0.006555709047028124,6.555709047028124,0.07100920573220666,1.5138008005657269,0.1785029982171575,0.10749379248495085
150.0,8,PYR3_bright,PYR4_bright,PYR3_bright,PYR4_bright,0.019401075727007333,19.40107572700733,0.007648115365422373,0.2868717751632728,0.009842143796954592,0.002194028431532219
150.0,8,PYR2_bright,PYR4_bright,PYR2_bright,PYR4_bright,0.012845366679979209,12.84536667997921,0.00032423142631417647,0.5877589356308531,0.0005148013443426702,0.00019056991802849374
200.0,8,PYR3_bright,PYR5_bright,PYR5_bright,PYR3_bright,0.27969074889069084,279.6907488906908,2.953809242693748e-06,8.955778924886294e-08,2.9538095072303738e-06,2.6453662563851015e-13
200.0,8,PYR2_bright,PYR5_bright,PYR5_bright,PYR2_bright,0.28624645793771897,286.24645793771896,1.3033208015138224e-07,6.122189312380722e-08,1.303320881305589e-07,7.9791766816314e-15
200.0,8,PYR4_bright,PYR5_bright,PYR5_bright,PYR4_bright,0.2990918246176982,299.0918246176982,4.568891436369954e-05,2.9054790414140117e-08,4.568891569118137e-05,1.3274818310868862e-12
200.0,8,PYR2_bright,PYR3_bright,PYR3_bright,PYR2_bright,0.006555709047028124,6.555709047028124,0.07100920573220666,2.160577464588102,0.22443009541551268,0.153420889683306
200.0,8,PYR3_bright,PYR4_bright,PYR3_bright,PYR4_bright,0.019401075727007333,19.40107572700733,0.007648115365422373,0.4802207093171108,0.0113208987511446,0.003672783385722226
200.0,8,PYR2_bright,PYR4_bright,PYR2_bright,PYR4_bright,0.012845366679979209,12.84536667997921,0.00032423142631417647,0.9032455442186159,0.0006170920174281029,0.0002928605911139264
250.0,8,PYR3_bright,PYR5_bright,PYR5_bright,PYR3_bright,0.27969074889069084,279.6907488906908,2.953809242693748e-06,2.299766053747325e-06,2.953816035763974e-06,6.793070225592176e-12
250.0,8,PYR2_bright,PYR5_bright,PYR5_bright,PYR2_bright,0.28624645793771897,286.24645793771896,1.3033208015138224e-07,1.6963916236466065e-06,1.3033230124563128e-07,2.2109424906124298e-13
250.0,8,PYR4_bright,PYR5_bright,PYR5_bright,PYR4_bright,0.2990918246176982,299.0918246176982,4.568891436369954e-05,9.344898601746387e-07,4.5688957059526736e-05,4.2695827195264624e-11
250.0,8,PYR2_bright,PYR3_bright,PYR3_bright,PYR2_bright,0.006555709047028124,6.555709047028124,0.07100920573220666,2.81151378036902,0.2706525661813645,0.19964336044915784
250.0,8,PYR3_bright,PYR4_bright,PYR3_bright,PYR4_bright,0.019401075727007333,19.40107572700733,0.007648115365422373,0.6844710350052284,0.012883028805432415,0.005234913440010043
250.0,8,PYR2_bright,PYR4_bright,PYR2_bright,PYR4_bright,0.012845366679979209,12.84536667997921,0.00032423142631417647,1.2265248490526572,0.0007219093275322994,0.00039767790121812306
300.0,8,PYR3_bright,PYR5_bright,PYR5_bright,PYR3_bright,0.27969074889069084,279.6907488906908,2.953809242693748e-06,2.00175494681492e-05,2.9538683707163837e-06,5.912802263509843e-11
300.0,8,PYR2_bright,PYR5_bright,PYR5_bright,PYR2_bright,0.28624645793771897,286.24645793771896,1.3033208015138224e-07,1.5533806764871216e-05,1.3033410470473058e-07,2.024553348335279e-12
300.0,8,PYR4_bright,PYR5_bright,PYR5_bright,PYR4_bright,0.2990918246176982,299.0918246176982,4.568891436369954e-05,9.451105130985894e-06,4.568934617443251e-05,4.3181073297193584e-10
300.0,8,PYR2_bright,PYR3_bright,PYR3_bright,PYR2_bright,0.006555709047028124,6.555709047028124,0.07100920573220666,3.4645426246826867,0.31702362573629883,0.24601442000409215
300.0,8,PYR3_bright,PYR4_bright,PYR3_bright,PYR4_bright,0.019401075727007333,19.40107572700733,0.007648115365422373,0.894463077395785,0.014489072171456058,0.006840956806033685
300.0,8,PYR2_bright,PYR4_bright,PYR2_bright,PYR4_bright,0.012845366679979209,12.84536667997921,0.00032423142631417647,1.5537918036248808,0.0008280195589987484,0.0005037881326845719
150.0,9,PYR3_bright,PYR5_bright,PYR5_bright,PYR3_bright,0.3246451176258856,324.64511762588563,5.043489579662549e-06,1.2370980474174065e-11,5.043489579724942e-06,6.239291111170575e-17
150.0,9,PYR4_bright,PYR5_bright,PYR5_bright,PYR4_bright,0.33029378688901495,330.29378688901494,3.3504492683395705e-05,7.991295445654464e-12,3.3504492683663455e-05,2.677442997897834e-16
150.0,9,PYR2_bright,PYR5_bright,PYR5_bright,PYR2_bright,0.3440865469099606,344.0865469099606,9.354104958984244e-08,2.7491652567753873e-12,9.35410495900996e-08,2.571598036146984e-19
150.0,9,PYR3_bright,PYR4_bright,PYR3_bright,PYR4_bright,0.005648669263129347,5.648669263129347,0.09529942360809752,1.8246278884704514,0.2691854096785916,0.17388598607049408
150.0,9,PYR2_bright,PYR3_bright,PYR3_bright,PYR2_bright,0.019441429284074996,19.441429284074996,0.007858341360711205,0.28572210073606696,0.010103643162594734,0.0022453018018835287
150.0,9,PYR2_bright,PYR4_bright,PYR4_bright,PYR2_bright,0.013792760020945649,13.79276002094565,0.00035706699187541564,0.5244366617657799,0.0005443260131213075,0.00018725902124589182
200.0,9,PYR3_bright,PYR5_bright,PYR5_bright,PYR3_bright,0.3246451176258856,324.64511762588563,5.043489579662549e-06,6.596340929886054e-09,5.0434896129311265e-06,3.326857674378188e-14
200.0,9,PYR4_bright,PYR5_bright,PYR5_bright,PYR4_bright,0.33029378688901495,330.29378688901494,3.3504492683395705e-05,4.7529461351370995e-09,3.350449284264075e-05,1.5924504900927484e-13
200.0,9,PYR2_bright,PYR5_bright,PYR5_bright,PYR2_bright,0.3440865469099606,344.0865469099606,9.354104958984244e-08,2.135013551761807e-09,9.354104978955384e-08,1.9971140852033682e-16
200.0,9,PYR3_bright,PYR4_bright,PYR3_bright,PYR4_bright,0.005648669263129347,5.648669263129347,0.09529942360809752,2.5783658389555546,0.34101620191137066,0.24571677830327315
200.0,9,PYR2_bright,PYR3_bright,PYR3_bright,PYR2_bright,0.019441429284074996,19.441429284074996,0.007858341360711205,0.4785601649217566,0.01161903049830462,0.0037606891375934156
200.0,9,PYR2_bright,PYR4_bright,PYR4_bright,PYR2_bright,0.013792760020945649,13.79276002094565,0.00035706699187541564,0.8155342026251646,0.0006482673363782988,0.00029120034450288323
250.0,9,PYR3_bright,PYR5_bright,PYR5_bright,PYR3_bright,0.3246451176258856,324.64511762588563,5.043489579662549e-06,2.85392526912101e-07,5.043491019036785e-06,1.439374235594745e-12
250.0,9,PYR4_bright,PYR5_bright,PYR5_bright,PYR4_bright,0.33029378688901495,330.29378688901494,3.3504492683395705e-05,2.1956868844152048e-07,3.350450003993322e-05,7.356537515391714e-12
250.0,9,PYR2_bright,PYR5_bright,PYR5_bright,PYR2_bright,0.3440865469099606,344.0865469099606,9.354104958984244e-08,1.1574988236758193e-07,9.354106041720793e-08,1.082736548656441e-14
250.0,9,PYR3_bright,PYR4_bright,PYR3_bright,PYR4_bright,0.005648669263129347,5.648669263129347,0.09529942360809752,3.335702630026933,0.41318996157767923,0.31789053796958167
250.0,9,PYR2_bright,PYR3_bright,PYR3_bright,PYR2_bright,0.019441429284074996,19.441429284074996,0.007858341360711205,0.6823161458754379,0.01322021455092522,0.0053618731902140135
250.0,9,PYR2_bright,PYR4_bright,PYR4_bright,PYR2_bright,0.013792760020945649,13.79276002094565,0.00035706699187541564,1.1149223552060086,0.0007551689634234788,0.0003981019715480631
300.0,9,PYR3_bright,PYR5_bright,PYR5_bright,PYR3_bright,0.3246451176258856,324.64511762588563,5.043489579662549e-06,3.5172528339467335e-06,5.043507318890565e-06,1.7739228017048918e-11
300.0,9,PYR4_bright,PYR5_bright,PYR5_bright,PYR4_bright,0.33029378688901495,330.29378688901494,3.3504492683395705e-05,2.82689593490381e-06,3.350458739710987e-05,9.471371416770575e-11
300.0,9,PYR2_bright,PYR5_bright,PYR5_bright,PYR2_bright,0.3440865469099606,344.0865469099606,9.354104958984244e-08,1.658063440691036e-06,9.354120468683697e-08,1.5509699452878496e-13
300.0,9,PYR3_bright,PYR4_bright,PYR3_bright,PYR4_bright,0.005648669263129347,5.648669263129347,0.09529942360809752,4.094847001211464,0.48553598258689673,0.39023655897879916
300.0,9,PYR2_bright,PYR3_bright,PYR3_bright,PYR2_bright,0.019441429284074996,19.441429284074996,0.007858341360711205,0.8918237585337487,0.014866596888861886,0.00700825552815068
300.0,9,PYR2_bright,PYR4_bright,PYR4_bright,PYR2_bright,0.013792760020945649,13.79276002094565,0.00035706699187541564,1.4185677897161577,0.0008635907253207213,0.0005065237334453056
150.0,10,PYR3_bright,PYR5_bright,PYR5_bright,PYR3_bright,0.2738578308055457,273.8578308055457,2.7402685474806584e-06,6.291900649878925e-10,2.740268549204808e-06,1.7241497454736333e-15
150.0,10,PYR2_bright,PYR5_bright,PYR5_bright,PYR2_bright,0.2881122927784108,288.1122927784108,1.4742592001920598e-07,2.088589127812939e-10,1.474259200499972e-07,3.079121737099335e-17
150.0,10,PYR4_bright,PYR5_bright,PYR5_bright,PYR4_bright,0.30805921848132806,308.05921848132806,4.5093634215328255e-05,4.4633999688510517e-11,4.509363421734097e-05,2.0127092555207686e-15
150.0,10,PYR2_bright,PYR3_bright,PYR3_bright,PYR2_bright,0.014254461972865062,14.254461972865062,0.01496313264988558,0.4968913482054945,0.022398183805664877,0.0074350511557793
150.0,10,PYR3_bright,PYR4_bright,PYR3_bright,PYR4_bright,0.034201387675782347,34.20138767578235,0.0024929914480830437,0.07635537866454996,0.0026833447541089093,0.00019035330602586555
150.0,10,PYR2_bright,PYR4_bright,PYR2_bright,PYR4_bright,0.019946925702917284,19.946925702917284,0.00017384051880568082,0.27178580190580137,0.00022108790361300332,4.7247384807322505e-05
200.0,10,PYR3_bright,PYR5_bright,PYR5_bright,PYR3_bright,0.2738578308055457,273.8578308055457,2.7402685474806584e-06,1.2562800023770057e-07,2.740268891735116e-06,3.4425445773426355e-13
200.0,10,PYR2_bright,PYR5_bright,PYR5_bright,PYR2_bright,0.2881122927784108,288.1122927784108,1.4742592001920598e-07,5.494014274952519e-08,1.4742592811880705e-07,8.09960109083526e-15
200.0,10,PYR4_bright,PYR5_bright,PYR5_bright,PYR4_bright,0.30805921848132806,308.05921848132806,4.5093634215328255e-05,1.7268291134639404e-08,4.509363499401826e-05,7.78690003949225e-13
200.0,10,PYR2_bright,PYR3_bright,PYR3_bright,PYR2_bright,0.014254461972865062,14.254461972865062,0.01496313264988558,0.777221882283472,0.026592806772886928,0.011629674123001347
200.0,10,PYR3_bright,PYR4_bright,PYR3_bright,PYR4_bright,0.034201387675782347,34.20138767578235,0.0024929914480830437,0.15936083113324315,0.002890276637257625,0.0003972851891745812
200.0,10,PYR2_bright,PYR4_bright,PYR2_bright,PYR4_bright,0.019946925702917284,19.946925702917284,0.00017384051880568082,0.45838713371174755,0.00025352677594398,7.968625713829917e-05
250.0,10,PYR3_bright,PYR5_bright,PYR5_bright,PYR3_bright,0.2738578308055457,273.8578308055457,2.7402685474806584e-06,3.0148827230551336e-06,2.7402768090689585e-06,8.261588300330824e-12
250.0,10,PYR2_bright,PYR5_bright,PYR5_bright,PYR2_bright,0.2881122927784108,288.1122927784108,1.4742592001920598e-07,1.5556521134134734e-06,1.4742614936265003e-07,2.2934344404980347e-13
250.0,10,PYR4_bright,PYR5_bright,PYR5_bright,PYR4_bright,0.30805921848132806,308.05921848132806,4.5093634215328255e-05,6.163107617889615e-07,4.509366200702031e-05,2.7791692055081737e-11
250.0,10,PYR2_bright,PYR3_bright,PYR3_bright,PYR2_bright,0.014254461972865062,14.254461972865062,0.01496313264988558,1.0660801611776574,0.030915031516998266,0.015951898867112686
250.0,10,PYR3_bright,PYR4_bright,PYR3_bright,PYR4_bright,0.034201387675782347,34.20138767578235,0.0024929914480830437,0.25694981424209,0.003133565137575101,0.0006405736894920571
250.0,10,PYR2_bright,PYR4_bright,PYR2_bright,PYR4_bright,0.019946925702917284,19.946925702917284,0.00017384051880568082,0.6561104964539679,0.0002878991079030914,0.00011405858909741058
300.0,10,PYR3_bright,PYR5_bright,PYR5_bright,PYR3_bright,0.2738578308055457,273.8578308055457,2.7402685474806584e-06,2.5084290513399997e-05,2.740337285172988e-06,6.873769232973747e-11
300.0,10,PYR2_bright,PYR5_bright,PYR5_bright,PYR2_bright,0.2881122927784108,288.1122927784108,1.4742592001920598e-07,1.4452160727948186e-05,1.4742805064229755e-07,2.1306230915831992e-12
300.0,10,PYR4_bright,PYR5_bright,PYR5_bright,PYR4_bright,0.30805921848132806,308.05921848132806,4.5093634215328255e-05,6.680912817888869e-06,4.509393548196709e-05,3.012666388343786e-10
300.0,10,PYR2_bright,PYR3_bright,PYR3_bright,PYR2_bright,0.014254461972865062,14.254461972865062,0.01496313264988558,1.3593253225635138,0.03530289776575194,0.02033976511586636
300.0,10,PYR3_bright,PYR4_bright,PYR3_bright,PYR4_bright,0.034201387675782347,34.20138767578235,0.0024929914480830437,0.3630355532765324,0.003398035977751535,0.0009050445296684915
300.0,10,PYR2_bright,PYR4_bright,PYR2_bright,PYR4_bright,0.019946925702917284,19.946925702917284,0.00017384051880568082,0.8597086914273616,0.0003232927237451663,0.0001494522049394855
150.0,11,PYR3_bright,PYR5_bright,PYR5_bright,PYR3_bright,0.2838711582346453,283.8711582346453,2.978798246967171e-06,2.899671913841503e-10,2.9787982478309248e-06,8.637537613731011e-16
150.0,11,PYR4_bright,PYR5_bright,PYR5_bright,PYR4_bright,0.30309127307633993,303.0912730763399,4.775230943803837e-05,6.555131755491918e-11,4.77523094411686e-05,3.1302267999536175e-15
150.0,11,PYR2_bright,PYR5_bright,PYR5_bright,PYR2_bright,0.31106823836217895,311.06823836217893,9.442381165267264e-08,3.536447276099728e-11,9.442381165601188e-08,3.339248315180479e-18
150.0,11,PYR3_bright,PYR4_bright,PYR3_bright,PYR4_bright,0.019220114841694613,19.220114841694613,0.008544387928225712,0.2920975083242465,0.011040182352216214,0.0024957944239905015
150.0,11,PYR2_bright,PYR3_bright,PYR3_bright,PYR2_bright,0.027197080127533635,27.197080127533635,0.004013919794406215,0.13890060939842544,0.004571455699925641,0.0005575359055194258
150.0,11,PYR2_bright,PYR4_bright,PYR4_bright,PYR2_bright,0.007976965285839022,7.976965285839022,0.0011150742731123433,1.1715193490654598,0.0024214053597085565,0.0013063310865962133
200.0,11,PYR3_bright,PYR5_bright,PYR5_bright,PYR3_bright,0.2838711582346453,283.8711582346453,2.978798246967171e-06,7.026866083618259e-08,2.9787984562833347e-06,2.093161637155514e-13
200.0,11,PYR4_bright,PYR5_bright,PYR5_bright,PYR4_bright,0.30309127307633993,303.0912730763399,4.775230943803837e-05,2.3037538760563916e-08,4.775231053813405e-05,1.100095679585251e-12
200.0,11,PYR2_bright,PYR5_bright,PYR5_bright,PYR2_bright,0.31106823836217895,311.06823836217893,9.442381165267264e-08,1.4501916395278856e-08,9.442381302199886e-08,1.369326222310616e-15
200.0,11,PYR3_bright,PYR4_bright,PYR3_bright,PYR4_bright,0.019220114841694613,19.220114841694613,0.008544387928225712,0.487761869017148,0.012712014553704642,0.004167626625478931
200.0,11,PYR2_bright,PYR3_bright,PYR3_bright,PYR2_bright,0.027197080127533635,27.197080127533635,0.004013919794406215,0.26004597470588986,0.005057723479733844,0.0010438036853276291
200.0,11,PYR2_bright,PYR4_bright,PYR4_bright,PYR2_bright,0.007976965285839022,7.976965285839022,0.0011150742731123433,1.698987620205364,0.00300957165873971,0.0018944973856273662
250.0,11,PYR3_bright,PYR5_bright,PYR5_bright,PYR3_bright,0.2838711582346453,283.8711582346453,2.978798246967171e-06,1.8941315573625557e-06,2.9788038892029336e-06,5.642235762596779e-12
250.0,11,PYR4_bright,PYR5_bright,PYR5_bright,PYR4_bright,0.30309127307633993,303.0912730763399,4.775230943803837e-05,7.761563093780159e-07,4.775234650129463e-05,3.7063256257704855e-11
250.0,11,PYR2_bright,PYR5_bright,PYR5_bright,PYR2_bright,0.31106823836217895,311.06823836217893,9.442381165267264e-08,5.35970078846886e-07,9.442386226101041e-08,5.060833777650647e-14
250.0,11,PYR3_bright,PYR4_bright,PYR3_bright,PYR4_bright,0.019220114841694613,19.220114841694613,0.008544387928225712,0.6942530981069694,0.014476355718824203,0.005931967790598491
250.0,11,PYR2_bright,PYR3_bright,PYR3_bright,PYR2_bright,0.027197080127533635,27.197080127533635,0.004013919794406215,0.3946298746673975,0.005597932459797725,0.0015840126653915106
250.0,11,PYR2_bright,PYR4_bright,PYR4_bright,PYR2_bright,0.007976965285839022,7.976965285839022,0.0011150742731123433,2.2314788556289846,0.0036033389360183967,0.0024882646629060534
300.0,11,PYR3_bright,PYR5_bright,PYR5_bright,PYR3_bright,0.2838711582346453,283.8711582346453,2.978798246967171e-06,1.7028713014209897e-05,2.9788489720676457e-06,5.072510047483549e-11
300.0,11,PYR4_bright,PYR5_bright,PYR5_bright,PYR4_bright,0.30309127307633993,303.0912730763399,4.775230943803837e-05,8.096442368092832e-06,4.775269606185968e-05,3.8662382130841306e-10
300.0,11,PYR2_bright,PYR5_bright,PYR5_bright,PYR2_bright,0.31106823836217895,311.06823836217893,9.442381165267264e-08,5.9468389396926395e-06,9.442437317587262e-08,5.615231999703173e-13
300.0,11,PYR3_bright,PYR4_bright,PYR3_bright,PYR4_bright,0.019220114841694613,19.220114841694613,0.008544387928225712,0.9064414369940754,0.016289375200121456,0.0077449872718957456
300.0,11,PYR2_bright,PYR3_bright,PYR3_bright,PYR2_bright,0.027197080127533635,27.197080127533635,0.004013919794406215,0.536636688588734,0.006167936421137139,0.002154016626730923
