time_fs,trace_real,trace_imag,min_density_eigenvalue,hermiticity_error,population_sum,population_error,coherence_l1,purity,PYR2,PYR3,PYR4,PYR5
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
10.0,1.0,0.0,5.2661858948850754e-08,0.0,1.0,0.0,0.7841007847771388,0.903481388838751,4.4650983745753764e-07,0.0031696106442276857,0.1933918747230543,0.8034380681228805
20.0,1.0,0.0,4.561459918761977e-06,0.0,1.0,0.0,0.9310369904906513,0.6640882394989772,1.994501492187683e-05,0.03508079325484054,0.49618893976508016,0.4687103219651575
30.0,1.0000000000000002,0.0,5.051111035769857e-05,0.0,1.0000000000000002,2.220446049250313e-16,0.570942973611736,0.5372058354161806,0.00015043853320651675,0.1129802150246992,0.6027882587087653,0.2840810877333292
40.0,1.0000000000000002,0.0,0.00023371560681208477,0.0,1.0,0.0,0.6490183350277268,0.45925418713562116,0.0005345495441892846,0.2105294221826995,0.5014634898314925,0.2874725384416189
50.0,1.0000000000000002,0.0,0.0006603700045583808,0.0,1.0000000000000002,2.220446049250313e-16,0.5859495333765918,0.38871144567949545,0.0012428805632155044,0.28492840821626253,0.35965665288113713,0.3541720583393851
60.0,1.0,0.0,0.0013637396317634468,0.0,1.0,0.0,0.3055403636308278,0.35475599628365095,0.002207840514402535,0.31628449762247673,0.30409300503861303,0.3774146568245078
70.0,1.0,0.0,0.0022774644217544936,0.0,1.0,0.0,0.26272826842458086,0.3410242137838435,0.0032857045127154196,0.31603267418465986,0.33198366632844717,0.3486979549741776
80.0,0.9999999999999998,0.0,0.0033024819144989556,0.0,0.9999999999999998,2.220446049250313e-16,0.15099211415773284,0.33536050741611373,0.004364577899907043,0.3073049640855607,0.3722211153641426,0.3161093426503895
90.0,0.9999999999999998,0.0,0.004358965876854945,0.0,0.9999999999999999,1.1102230246251565e-16,0.10268858335725473,0.33410523668630215,0.005413114612092611,0.3042105044513199,0.37747726427596934,0.312899116660618
100.0,1.0,0.0,0.005410657007276354,0.0,1.0,0.0,0.14287159632414914,0.33233645150583246,0.0064516981259603486,0.30715642094838286,0.3541798488060321,0.3322120321196247
110.0,1.0,0.0,0.006459207216997498,0.0,1.0,0.0,0.11496314717354794,0.3305164223573202,0.007500792017668597,0.3107597929143956,0.33234956350697525,0.34938985156096053
120.0,1.0,0.0,0.007510442609075712,0.0,1.0,0.0,0.08988366159439942,0.3294406408410712,0.008558034198100651,0.3120658716020331,0.32840177731084913,0.3509743168890171
130.0,0.9999999999999998,0.0,0.008562353503078511,0.0,0.9999999999999998,2.220446049250313e-16,0.08928320126815303,0.32848371886767513,0.009609187591064829,0.3121982816788332,0.33643005693539363,0.3417624737947082
140.0,0.9999999999999997,0.0,0.009609022878337413,0.0,0.9999999999999996,4.440892098500626e-16,0.0812434363934742,0.3276259243234677,0.010646895576777837,0.3133230018175693,0.34292922502532724,0.33310087758032525
150.0,0.9999999999999996,0.0,0.0106473612649955,0.0,0.9999999999999996,4.440892098500626e-16,0.07645033145882096,0.3268533583318514,0.011676090871241112,0.31594007690107273,0.3417542234716419,0.3306296087560438
160.0,0.9999999999999996,0.0,0.011680090763555011,0.0,0.9999999999999996,4.440892098500626e-16,0.08127285101895332,0.32604858254361874,0.012706152270802011,0.31888251110425386,0.3361688584755756,0.3322424781493681
170.0,0.9999999999999996,0.0,0.012712373844592607,0.0,0.9999999999999996,4.440892098500626e-16,0.0730438034592007,0.3252680399063872,0.013741875441392848,0.3208897536795379,0.33187058018057897,0.3334977906984898
180.0,0.9999999999999997,0.0,0.01374719498382282,0.0,0.9999999999999997,3.3306690738754696e-16,0.0701307951452822,0.3245432240457108,0.014781527602005047,0.3216882843015005,0.3310025955439337,0.3325275925525605
190.0,0.9999999999999998,0.0,0.014784115840716603,0.0,0.9999999999999997,3.3306690738754696e-16,0.06638512616579673,0.32385440112957886,0.01582077729803232,0.3218225205254606,0.3318911475035957,0.33046555467291105
200.0,0.9999999999999998,0.0,0.015820955238362553,0.0,0.9999999999999998,2.220446049250313e-16,0.06296802144688862,0.32318879450978527,0.016856827224727526,0.32189310577506086,0.33219386959017955,0.32905619741003184
210.0,0.9999999999999998,0.0,0.01685587103161378,0.0,0.9999999999999998,2.220446049250313e-16,0.06169454384258288,0.3225327509273727,0.017889353340744357,0.3220918668021014,0.3312193142735618,0.32879946558359213
220.0,0.9999999999999997,0.0,0.01788811960820043,0.0,0.9999999999999998,2.220446049250313e-16,0.06115286256339636,0.3218808190638742,0.01891900967454722,0.32228530188027754,0.3297784931514163,0.32901719529375867
230.0,0.9999999999999997,0.0,0.018917567761428382,0.0,0.9999999999999998,2.220446049250313e-16,0.0602439258786065,0.3212358931320901,0.019945927388948303,0.32232347345164114,0.32879645658070134,0.32893414257870895
240.0,0.9999999999999998,0.0,0.01994402280091976,0.0,0.9999999999999998,2.220446049250313e-16,0.05968491074152271,0.32059890539886743,0.020969499880638166,0.3222071615799635,0.32844181227959063,0.3283815262598075
250.0,0.9999999999999998,0.0,0.020967058783670414,0.0,0.9999999999999998,2.220446049250313e-16,0.0588757642242137,0.3199690543671958,0.02198902990242594,0.32203584222463694,0.3283018182158033,0.32767330965713354
260.0,0.9999999999999997,0.0,0.021986242552195914,0.0,0.9999999999999996,4.440892098500626e-16,0.058116661908612866,0.31934542367822494,0.023004251466869186,0.3218843564110159,0.32798819686598407,0.3271231952561305
270.0,0.9999999999999998,0.0,0.02300135453502554,0.0,0.9999999999999998,2.220446049250313e-16,0.05758146520848917,0.3187271824100416,0.02401529372199286,0.321751500104992,0.3274566266380327,0.3267765795349822
280.0,0.9999999999999998,0.0,0.024012384053940825,0.0,0.9999999999999997,3.3306690738754696e-16,0.057189997349385346,0.3181142132656577,0.02502234149747441,0.3215962685934764,0.32688863125743395,0.326492758651615
