,PYR2,PYR3,PYR4,PYR5
PYR2,0.09425000000000017,0.0,0.0,0.0
PYR3,0.0,0.07525000000000004,0.0,0.0
PYR4,0.0,0.0,0.08024999999999993,0.0
PYR5,0.0,0.0,0.0,-0.24975000000000014
