time_fs,PYR2,PYR3,PYR4,PYR5,X1,X2,X3,X4,purity,trace_real,trace_imag
2870.0,0.16989650661560338,0.21658152215836743,0.3292572483568501,0.2842647228691816,0.4523943245777817,0.16908324005601874,0.19554294146658346,0.18297949389961876,0.3056411668589881,1.0000000000000024,-7.123011030745276e-16
2880.0,0.170251463376601,0.21606377936498272,0.31816088799081776,0.29552386926760094,0.45255137306453147,0.1694638148315646,0.19546441362182487,0.18252039848208168,0.3056977681104518,1.0000000000000024,-2.1905844301441397e-16
2890.0,0.1706138783382963,0.21737448931939218,0.3060739046533484,0.30593772768896554,0.4527081292442088,0.1698433675514629,0.19538579731140754,0.18206270589292345,0.30575538067974456,1.0000000000000024,-3.377805219399299e-16
2900.0,0.1709917972798111,0.21797940159032195,0.3064959515636111,0.30453284956625826,0.452864593660871,0.17022190090505865,0.19530709364247098,0.18160641179160195,0.30581398958698147,1.0000000000000024,2.5291001513483575e-16
2910.0,0.17138222155882651,0.2177937052929981,0.31846904240321855,0.29235503074495917,0.4530207668575633,0.17059941757471667,0.19522830371658512,0.1811515118511375,0.3058735801017296,1.0000000000000024,4.600421664903058e-16
2920.0,0.1717800246084329,0.21896916954870474,0.3280104168193438,0.28124038902352094,0.4531766493763199,0.17097592023583952,0.19514942862977303,0.18069800175807016,0.30593413773971145,1.0000000000000022,-4.785670815223321e-16
2930.0,0.17219362194600069,0.22274368888807167,0.324226661750835,0.28083602741509495,0.4533322417581662,0.17135141155688569,0.19507046947253368,0.18024587721241692,0.30599564825816444,1.0000000000000022,1.9894372076430816e-17
2940.0,0.17264503611670712,0.22720314347603407,0.31154219822702167,0.2886096221802394,0.4534875445431207,0.17172589419938725,0.1949914273298649,0.17979513392762966,0.3060580976470495,1.0000000000000022,6.155198374345398e-16
2950.0,0.17314720285951082,0.2287412526662764,0.3043177760136325,0.2937937684605826,0.45364255827019667,0.1720993708179675,0.19491230328128575,0.17934576763055263,0.3061214721299978,1.0000000000000022,1.3228951489420227e-15
2960.0,0.17367905071996204,0.2257228885535236,0.3103740434216882,0.29022401730482866,0.4537972834774041,0.17247184406035923,0.1948330984008592,0.1788977740613802,0.30618575815448457,1.0000000000000027,1.2627826366233684e-15
2970.0,0.17418708557143803,0.2202887757086462,0.32231875902432944,0.2832053796955888,0.45395172070175155,0.17284331656742177,0.19475381375721448,0.17845114897361494,0.30625094238961637,1.0000000000000024,1.8368246681944253e-15
2980.0,0.17461847848633283,0.21628729350057677,0.3262918790701526,0.2828023489429403,0.4541058704792481,0.17321379097315937,0.19467445041356957,0.17800588813402582,0.3063170117210426,1.0000000000000024,2.6518821054607476e-15
2990.0,0.17495816581870677,0.21560880713211608,0.3178113250870214,0.2916217019621583,0.4542597333449053,0.1735832699047381,0.19459500942775312,0.1775619873226062,0.3063839532472226,1.0000000000000027,2.3056706329761203e-15
3000.0,0.17523607980576952,0.21686947034044213,0.3066204091039306,0.30127404074986025,0.45441330983273903,0.17395175598250423,0.19451549185222716,0.17711944233253243,0.3064517542733928,1.0000000000000024,2.0619624833633113e-15
3010.0,0.17549861347787388,0.21763814495454953,0.3053158763192505,0.3015473652483286,0.4545666004757708,0.1743192518200009,0.19443589873410877,0.1766782489701223,0.30652040231008365,1.0000000000000024,1.5375404821279993e-15
3020.0,0.17577249135454023,0.21743501035822366,0.3150126356606126,0.2917798626266261,0.45471960580603044,0.1746857600239864,0.1943562311151923,0.17623840305479363,0.3065898850660034,1.0000000000000027,1.5071664885091549e-15
3030.0,0.17605440180177645,0.21803943724763064,0.3243414204941687,0.2815647404564267,0.45487232635455743,0.17505128319445118,0.19427649003197137,0.17579990041902283,0.3066601904469781,1.0000000000000024,1.8132737485890695e-15
3040.0,0.1763316587651602,0.22089457650593633,0.3226042104100347,0.28016955431887136,0.4550247626514029,0.17541582392463514,0.19419667651566042,0.1753627369083043,0.30673130654844694,1.0000000000000024,2.7557989119910436e-15
3050.0,0.17660803196941022,0.22478252003770313,0.3118697306214226,0.2867397173714666,0.45517691522563125,0.17577938480104557,0.194116791592217,0.17492690838110894,0.30680322165374246,1.0000000000000027,2.841487330251784e-15
3060.0,0.1769066159938363,0.22660807954242176,0.3043429127874524,0.2921423916762921,0.4553287846053223,0.17614196840347374,0.19403683628236307,0.17449241070884366,0.30687592423284143,1.0000000000000027,2.9436551574605564e-15
3070.0,0.17724827957331674,0.22452816349044183,0.3083223023095241,0.2899012546267199,0.4554803713175729,0.1765035773050128,0.19395681160160674,0.1740592397758104,0.30694940293238404,1.0000000000000027,2.8539190736881233e-15
3080.0,0.17762994943446833,0.21995313583273776,0.31889736401580604,0.28351955071699037,0.4556316758884988,0.17686421407207437,0.19387671856026384,0.17362739147916575,0.3070236465777844,1.0000000000000027,2.7095507344730455e-15
3090.0,0.17802530760370744,0.21619265046720024,0.3238041913261192,0.2819778506029756,0.4557826988432365,0.1772238812644065,0.1937965581634794,0.17319686172888027,0.3070986441667507,1.0000000000000024,2.337340477391268e-15
3100.0,0.17840589402642762,0.21525149321017575,0.3174689988107343,0.28887361395266475,0.45593344070594527,0.17758258143511013,0.1937163314112489,0.17276764644769846,0.30717438486739845,1.0000000000000024,3.057756708436789e-15
3110.0,0.17876097057137877,0.2162558632508992,0.30716509187691066,0.2978180743008138,0.45608390199980864,0.1779403171306564,0.19363603929843942,0.17233974157109816,0.307250858013097,1.0000000000000024,3.169774811725288e-15
3120.0,0.17909929622579868,0.21704213229548197,0.30449768322168735,0.29936088825703455,0.4562340832470364,0.17829709089090398,0.19355568281481142,0.17191314304725103,0.30732805310176037,1.0000000000000027,3.1072634008824037e-15
3130.0,0.17943652539611776,0.2168726397057969,0.31218110906370083,0.2915097258343871,0.4563839849688664,0.17865290524911548,0.19347526294503906,0.17148784683698187,0.307405959788435,1.0000000000000027,2.969414308399571e-15
3140.0,0.17978414902695775,0.21711442642926632,0.3211681257508752,0.28193329879290335,0.45653360768556633,0.1790077627319752,0.19339478066873195,0.17106384891372944,0.3074845678878139,1.0000000000000027,1.8787235228569592e-15
3150.0,0.18014841725316424,0.21921243716597855,0.3211391651391056,0.27949998044175434,0.4566829519164356,0.17936166585960522,0.19331423696045574,0.1706411452635065,0.3075638673674377,1.0000000000000027,9.766841033264036e-16
3160.0,0.18053296089241325,0.22246088521303198,0.3121866102313034,0.28481954366325407,0.45683201817980684,0.17971461714558296,0.19323363278975317,0.17021973188485998,0.3076438483435254,1.0000000000000027,1.0007620832733479e-15
3170.0,0.18093593357126303,0.22429032581729863,0.30446272272321784,0.29031101788822306,0.4569808069930481,0.18006661909695762,0.1931529691211648,0.16979960478883224,0.3077245010811955,1.0000000000000024,1.0324339324458851e-15
3180.0,0.1813437527980592,0.2228596406676451,0.30647449780677793,0.28932210872752046,0.45712931887256464,0.1804176742142671,0.19307224691425004,0.1693807599989212,0.30780581599107787,1.0000000000000027,7.22630418741884e-16
3190.0,0.1817327415527388,0.2190679918228884,0.31552177645919766,0.28367749016517774,0.4572775543338002,0.18076778499155474,0.19299146712360712,0.1689631935510408,0.3078877836250904,1.0000000000000027,2.8364491973720254e-16
3200.0,0.18208341122991828,0.2157270393213347,0.32102919678016495,0.2811603526685846,0.4574255138912392,0.181116953916386,0.19291063069889453,0.168546901493483,0.3079703946744209,1.0000000000000024,8.189268064920916e-16
3210.0,0.18239626125690125,0.2148057049957307,0.3166924260473403,0.28610560770003035,0.45757319805840885,0.18146518346986518,0.1928297385848509,0.168131879886878,0.3080536399657518,1.0000000000000027,9.011266904167506e-16
3220.0,0.18269243624727985,0.21575799185892733,0.30749694728692323,0.2940526246068722,0.45772060734788006,0.18181247612665188,0.1927487917213155,0.16771812480415543,0.30813751046080995,1.0000000000000027,4.0092971902266187e-16
3230.0,0.18299636580006434,0.21663579269718686,0.3038022115249358,0.2965656299778156,0.45786774227127,0.18215883435497784,0.192667791043249,0.16730563233050602,0.30822199725303445,1.0000000000000027,6.6532552977579e-16
3240.0,0.18331679403410306,0.21653395680251986,0.3094953941091433,0.2906538550542365,0.4580146033392436,0.1825042606166633,0.19258673748075314,0.16689439856334284,0.3083070915635584,1.0000000000000027,8.405490953002981e-16
3250.0,0.18364543451998938,0.21651348900492895,0.31775333053070404,0.28208774594438024,0.45816119106151526,0.1828487573671335,0.19250563195909132,0.1664844196122628,0.30839278473967535,1.0000000000000027,2.4044340855774158e-17
3260.0,0.18397412125571075,0.21802358537566616,0.3190199170120448,0.27898237635658096,0.4583075059468508,0.1831923270554351,0.19242447539870866,0.16607569159900837,0.30847906825361215,1.0000000000000027,-4.335349412965314e-16
3270.0,0.1843109600578587,0.22077211449596632,0.3118807603639337,0.2830361650822439,0.45845354850306885,0.18353497212425274,0.19234326871525192,0.1656682106574294,0.3085659336990696,1.0000000000000027,-5.191446105093517e-16
3280.0,0.18467622378930365,0.2226170423736874,0.30446501862414366,0.2882417152128679,0.45859931923704306,0.18387669500992523,0.19226201281958968,0.16526197293344486,0.3086533727887403,1.0000000000000027,-5.256789091974552e-16
3290.0,0.18508030525118765,0.2217035231322787,0.30501695036369053,0.2881992212528456,0.45874481865470346,0.18421749814246216,0.192180708617832,0.16485697458500514,0.30874137735282836,1.0000000000000024,-6.389854480099775e-16
3300.0,0.1855061937289654,0.2184774067948072,0.312564222385237,0.2834521770909928,0.4588900472610386,0.18455738394555968,0.19209935701135045,0.16445321178205394,0.30882993933528935,1.0000000000000022,-1.0969817170037446e-15
3310.0,0.18591585656853182,0.21532012055778915,0.31824007831350315,0.28052394456017826,0.4590350055600971,0.18489635483661723,0.19201795889679757,0.1640506807064908,0.30891905079371074,1.0000000000000024,-1.9306309677052638e-15
