lag_ps,autocorrelation,autocorrelation_normalized
3.54,3.805051616258808e-09,0.01761072671751894
3.5500000000000003,1.4061433644440547e-09,0.006507981760632328
3.56,-1.215248737624479e-09,-0.005624473875904162
3.5700000000000003,-3.805325929370579e-09,-0.017611996306931547
3.58,-6.201171742426328e-09,-0.028700567534388703
3.59,-8.168732759874719e-09,-0.03780693004213197
3.6,-1.0288360001387676e-08,-0.047617092914507116
3.61,-1.1861384933631059e-08,-0.05489744414107448
3.62,-1.2761916941651125e-08,-0.05906533059650523
3.63,-1.3564736176799003e-08,-0.06278097799885447
3.64,-1.4447213808624725e-08,-0.06686530430391689
3.65,-1.531130557316787e-08,-0.07086453623528027
3.66,-1.5301934797824898e-08,-0.07082116595273504
3.67,-1.4607759034702705e-08,-0.06760834760198428
3.68,-1.4095254048283554e-08,-0.06523634685996346
3.69,-1.3977424282329071e-08,-0.0646910013517588
3.7,-1.4382049924294652e-08,-0.06656370961492887
3.71,-1.499884398341988e-08,-0.0694183861638172
3.72,-1.558507768672145e-08,-0.07213162177337608
3.73,-1.576789304446315e-08,-0.07297773678826779
3.74,-1.5708282108215673e-08,-0.0727018425262441
3.75,-1.5774688209489357e-08,-0.0730091865046831
3.76,-1.6500130428004683e-08,-0.07636671379946006
3.77,-1.76849428961963e-08,-0.08185032103876128
3.78,-1.8296262715423775e-08,-0.08467966144177091
3.79,-1.9653459104312364e-08,-0.09096110440685232
3.8,-2.107356537206462e-08,-0.09753370996215097
3.81,-2.2276652402154342e-08,-0.10310189642610576
3.82,-2.32832346276657e-08,-0.10776060970517073
3.83,-2.3520832091009474e-08,-0.10886026995099861
3.84,-2.371430879167534e-08,-0.1097557283166814
3.85,-2.3621981472751487e-08,-0.10932841448598812
3.86,-2.3114147357081256e-08,-0.10697803169730612
3.87,-2.3083362191406982e-08,-0.10683555028198796
3.88,-2.327631220430996e-08,-0.10772857100550631
3.89,-2.3221989137494604e-08,-0.10747715032042153
3.9,-2.236170375181572e-08,-0.10349553525861005
3.91,-2.1333997339831164e-08,-0.09873905398251717
3.92,-2.064591346142992e-08,-0.09555443039174204
3.93,-2.1247680140771152e-08,-0.09833955648367321
3.94,-2.1875605827999515e-08,-0.10124575298030881
3.95,-2.2165188865859135e-08,-0.10258601541459056
3.96,-2.1683611917656122e-08,-0.10035715733760114
3.97,-2.1321320488670948e-08,-0.09868038235754702
3.98,-2.0978705490345994e-08,-0.09709467479998268
3.99,-2.0973719231044396e-08,-0.09707159714985884
4.0,-2.0706965985820305e-08,-0.09583699668279037
4.01,-2.0977968113125526e-08,-0.09709126203452585
4.0200000000000005,-2.1266722835677966e-08,-0.09842769081923282
4.03,-2.12379962172011e-08,-0.0982947368731279
4.04,-2.1337223359343702e-08,-0.09875398480442191
4.05,-2.17533885113722e-08,-0.10068010079465244
4.0600000000000005,-2.1031118539079845e-08,-0.09733725544560119
4.07,-2.160185033477636e-08,-0.09997874436524232
4.08,-2.23331613026187e-08,-0.10336343369380878
4.09,-2.2761803928965173e-08,-0.10534729854331884
4.1,-2.3438507700153322e-08,-0.1084792521631297
4.11,-2.3435419693552032e-08,-0.10846496009935722
4.12,-2.364529484845588e-08,-0.10943631459610452
4.13,-2.298770404912317e-08,-0.10639282057107748
4.14,-2.3069741149995897e-08,-0.10677250870933921
4.15,-2.3722067960482737e-08,-0.10979163968272918
4.16,-2.430471832748053e-08,-0.11248829071926596
4.17,-2.4245943316636724e-08,-0.11221626532823928
4.18,-2.3786245796314246e-08,-0.1100886706936414
4.19,-2.3696678018497787e-08,-0.10967412870659418
4.2,-2.2101717347217156e-08,-0.10229225341557494
4.21,-1.97718499923987e-08,-0.09150904692805858
4.22,-1.832250422280563e-08,-0.08480111367468753
4.23,-1.738649912481357e-08,-0.08046904892252792
4.24,-1.643097415166503e-08,-0.07604664132574777
4.25,-1.525636613394679e-08,-0.07061026282516357
4.26,-1.4541040072777137e-08,-0.06729955562651485
4.2700000000000005,-1.4605763178754671e-08,-0.06759911028348953
4.28,-1.442278386791965e-08,-0.06675223645284124
4.29,-1.3304889773076828e-08,-0.06157834411474949
4.3,-1.159087066008408e-08,-0.0536454366980564
4.3100000000000005,-9.846943870757199e-09,-0.04557410910529373
4.32,-7.336673910325517e-09,-0.03395595442075224
4.33,-4.867386906807216e-09,-0.02252747906965092
4.34,-2.281141033785103e-09,-0.01055768893605875
4.3500000000000005,-2.8072307136621127e-10,-0.0012992563023346527
4.36,1.6953488828905226e-09,0.007846496941030005
4.37,4.124811283384528e-09,0.01909065410903553
4.38,5.755147529413848e-09,0.026636256372039153
4.39,7.62992554811561e-09,0.0353131960493596
