,PYR2,PYR3,PYR4,PYR5
PYR2,0.05350000000000055,0.0,0.0,0.0
PYR3,0.0,0.05750000000000011,0.0,0.0
PYR4,0.0,0.0,0.06550000000000011,0.0
PYR5,0.0,0.0,0.0,-0.17649999999999988
