candidate_gro,status,all_atom_rms_nm,all_atom_max_nm,water_atom_rms_nm,water_atom_max_nm
runs/phase1A/day021_mobile_restraint_protocol/execution/01_em_k10000/01_em_k10000.gro,ANALYZED,0.0,0.0,0.0,0.0
runs/phase1A/day021_mobile_restraint_protocol/execution/00_em_k100000/00_em_k100000.gro,ANALYZED,0.00035609175066914306,0.001732050807569584,0.00036083403713704803,0.001732050807569584
runs/phase1A/accepted/hybrid_hydrated_gap45_pyr5shift_clean032_nvt_100ps_frozenSolute/nvt_100ps_frozenSolute.gro,ANALYZED,0.0015653559950058347,0.0070000000000001806,0.00158440622330186,0.0070000000000001806
runs/phase1A/day021_mobile_restraint_protocol/execution/02_nvt_k10000_1ps/02_nvt_k10000_1ps.gro,ANALYZED,0.14379522341609047,0.6718772209265618,0.1457035783195486,0.6718772209265618
