state,PYR2_alternate,PYR2_bright,PYR3_alternate,PYR3_bright,PYR4_alternate,PYR4_bright,PYR5_alternate,PYR5_bright
PYR2_alternate,0,0,0.0703908355698,0.344133803927,0.00887376688328,0.0851002253068,0.0100493101379,0.0367824496965
PYR2_bright,0,0,0.352074195083,1.20111493213,0.0493287003442,0.260615666495,0.0459719511258,0.0812699004015
PYR3_alternate,0.0703908355698,0.352074195083,0,0,0.0454648352784,0.385945007239,0.01009749002,0.0759241550226
PYR3_bright,0.344133803927,1.20111493213,0,0,0.33427332773,1.26636621696,0.0771044170977,0.291031643776
PYR4_alternate,0.00887376688328,0.0493287003442,0.0454648352784,0.33427332773,0,0,0.05312039242,0.380606565489
PYR4_bright,0.0851002253068,0.260615666495,0.385945007239,1.26636621696,0,0,0.406455757409,1.42423920022
PYR5_alternate,0.0100493101379,0.0459719511258,0.01009749002,0.0771044170977,0.05312039242,0.406455757409,0,0
PYR5_bright,0.0367824496965,0.0812699004015,0.0759241550226,0.291031643776,0.380606565489,1.42423920022,0,0
