,PYR2,PYR3,PYR4,PYR5
PYR2,0.06649999999999956,0.0,0.0,0.0
PYR3,0.0,0.050499999999999545,0.0,0.0
PYR4,0.0,0.0,0.08750000000000036,0.0
PYR5,0.0,0.0,0.0,-0.2044999999999999
