,PYR2,PYR3,PYR4,PYR5
PYR2,0.08899999999999952,0.0,0.0,0.0
PYR3,0.0,0.05600000000000005,0.0,0.0
PYR4,0.0,0.0,0.07899999999999974,0.0
PYR5,0.0,0.0,0.0,-0.2240000000000002
