end,bridge_atoms_per_attachment,seed_element,bridge_element_sequence,required_annulus_element,seed_parity,orientation,rotation_index,chirality,annulus_center_offset_nm,lateral_distance_minimum_nm,lateral_distance_mean_nm,lateral_distance_maximum_nm,bridge_envelope_minimum_nm,bridge_envelope_maximum_nm,gap_feasible,feasible_gap_minimum_nm,feasible_gap_maximum_nm,selected_gap_nm,selected_distance_minimum_nm,selected_distance_maximum_nm,maximum_envelope_violation_nm,mean_envelope_violation_nm,annulus_center_pass,mapping_geometrically_feasible
LOWER,1,N,B,N,1,1,8,-1,9.147209504321167e-16,0.1793651902406353,1.4705601488433044,2.3093601127910666,0.23002962760408247,0.26787517493351753,False,,,0.05,0.1861817511192449,2.3099004712684548,2.0420252963349372,1.212386484441008,True,False
LOWER,1,N,B,N,1,1,9,1,9.781581524350322e-16,0.1778254910700947,0.3102350705456416,0.44112425361508406,0.23002962760408247,0.26787517493351753,False,,,0.106,0.20677589005866734,0.4536719579278462,0.18579678299432867,0.07889943803410365,True,False
LOWER,1,N,B,N,1,1,9,-1,9.654042140659689e-16,0.26198903722551437,1.4571439944768143,2.3109465997977603,0.23002962760408247,0.26787517493351753,False,,,0.05,0.26670213461110714,2.311496605319279,2.0436214303857616,1.1906655551737715,True,False
LOWER,1,N,B,N,1,1,10,1,9.650624642944102e-16,0.17767962268971468,0.3101580754362272,0.4412883531692401,0.23002962760408247,0.26787517493351753,False,,,0.1069,0.20733843250312461,0.4540324036436642,0.18615722871014667,0.0788434175250904,True,False
LOWER,1,N,B,N,1,1,10,-1,1.201989671539423e-15,0.07096491019992213,1.4310818118103923,2.2485350589566457,0.23002962760408247,0.26787517493351753,False,,,0.13429999999999997,0.15236588107698526,2.2525280168963215,1.984652841962804,1.1926348467472223,True,False
LOWER,1,N,B,N,1,1,11,1,1.016006753815563e-15,0.17752240789480642,0.31008822764679395,0.44121551229321704,0.23002962760408247,0.26787517493351753,False,,,0.106,0.20680639183264174,0.45371431342533314,0.1858391384918156,0.07884752698196842,True,False
LOWER,1,N,B,N,1,1,11,-1,7.993766811009745e-16,0.3337095808299555,1.4628917867058486,2.3190119235341276,0.23002962760408247,0.26787517493351753,False,,,0.05,0.33742871981140876,2.319545723617744,2.0516705486842266,1.1962490719725205,True,False
LOWER,1,N,B,N,1,1,12,1,9.019237325111641e-16,0.17739168945385822,0.31019718947003005,0.44136097929737117,0.23002962760408247,0.26787517493351753,False,,,0.1068,0.20717074718865663,0.4540385766022665,0.18616340166874895,0.07895571218856273,True,False
LOWER,1,N,B,N,1,1,12,-1,1.003441965809536e-15,0.3842159657644593,1.4658952007563257,2.3223626614491284,0.23002962760408247,0.26787517493351753,False,,,0.05,0.38742171776671597,2.3229099639415214,2.055034789008004,1.1992206892352908,True,False
LOWER,1,N,B,N,1,1,13,1,1.0910951791754108e-15,0.17766697798684686,0.3102642753699502,0.44121841992711197,0.23002962760408247,0.26787517493351753,False,,,0.10669999999999999,0.20698548431435324,0.4540361200113323,0.18616094507781478,0.07893434133048029,True,False
LOWER,1,N,B,N,1,1,13,-1,9.899099433701747e-16,0.17936519024142852,1.470560148843316,2.3093601127918633,0.23002962760408247,0.26787517493351753,False,,,0.05,0.18618175112000906,2.3099004712692515,2.042025296335734,1.212386484440916,True,False
LOWER,1,N,B,N,1,1,14,1,1.0624900577402346e-15,0.17782549107009446,0.3102350705456416,0.44112425361508417,0.23002962760408247,0.26787517493351753,False,,,0.106,0.20677589005866764,0.45367195792784637,0.18579678299432884,0.07889943803410362,True,False
LOWER,1,N,B,N,1,1,14,-1,9.709375153578827e-16,0.2619890372224903,1.4571439944765285,2.310946599797345,0.23002962760408247,0.26787517493351753,False,,,0.05,0.2667021346081365,2.311496605318864,2.0436214303853464,1.1906655551736882,True,False
LOWER,1,N,B,N,1,-1,0,1,9.865400391845196e-16,0.07096491020134983,1.431081811810499,2.2485350589573243,0.23002962760408247,0.26787517493351753,False,,,0.13429999999999997,0.15236588107765023,2.2525280168969988,1.9846528419634812,1.1926348467473757,True,False
LOWER,1,N,B,N,1,-1,0,-1,9.470562916921705e-16,0.17767962268971435,0.31015807543622714,0.44128835316923987,0.23002962760408247,0.26787517493351753,False,,,0.1069,0.20733843250312434,0.454032403643664,0.18615722871014645,0.07884341752509044,True,False
LOWER,1,N,B,N,1,-1,1,1,9.820640590825385e-16,0.2619890372224903,1.4571439944765285,2.310946599797345,0.23002962760408247,0.26787517493351753,False,,,0.05,0.2667021346081365,2.311496605318864,2.0436214303853464,1.1906655551736882,True,False
LOWER,1,N,B,N,1,-1,1,-1,1.0403809978859583e-15,0.17782549107009446,0.3102350705456416,0.44112425361508417,0.23002962760408247,0.26787517493351753,False,,,0.106,0.20677589005866764,0.45367195792784637,0.18579678299432884,0.07889943803410362,True,False
LOWER,1,N,B,N,1,-1,2,1,9.844486810677576e-16,0.17936519024142852,1.470560148843316,2.3093601127918633,0.23002962760408247,0.26787517493351753,False,,,0.05,0.18618175112000906,2.3099004712692515,2.042025296335734,1.212386484440916,True,False
LOWER,1,N,B,N,1,-1,2,-1,1.050343185945689e-15,0.17766697798684686,0.3102642753699502,0.44121841992711197,0.23002962760408247,0.26787517493351753,False,,,0.10669999999999999,0.20698548431435324,0.4540361200113323,0.18616094507781478,0.07893434133048029,True,False
LOWER,1,N,B,N,1,-1,3,1,1.0343746879838435e-15,0.3842159657644593,1.4658952007563257,2.3223626614491284,0.23002962760408247,0.26787517493351753,False,,,0.05,0.38742171776671597,2.3229099639415214,2.055034789008004,1.1992206892352908,True,False
LOWER,1,N,B,N,1,-1,3,-1,8.76231229577616e-16,0.17739168945385822,0.31019718947003005,0.44136097929737117,0.23002962760408247,0.26787517493351753,False,,,0.1068,0.20717074718865663,0.4540385766022665,0.18616340166874895,0.07895571218856273,True,False
LOWER,1,N,B,N,1,-1,4,1,9.695723149482845e-16,0.3337095808299555,1.4628917867058486,2.3190119235341276,0.23002962760408247,0.26787517493351753,False,,,0.05,0.33742871981140876,2.319545723617744,2.0516705486842266,1.1962490719725205,True,False
LOWER,1,N,B,N,1,-1,4,-1,1.115593404172319e-15,0.17752240789480642,0.31008822764679395,0.44121551229321704,0.23002962760408247,0.26787517493351753,False,,,0.106,0.20680639183264174,0.45371431342533314,0.1858391384918156,0.07884752698196842,True,False
LOWER,1,N,B,N,1,-1,5,1,1.1184808739865747e-15,0.07096491019992213,1.4310818118103923,2.2485350589566457,0.23002962760408247,0.26787517493351753,False,,,0.13429999999999997,0.15236588107698526,2.2525280168963215,1.984652841962804,1.1926348467472223,True,False
LOWER,1,N,B,N,1,-1,5,-1,9.817003301764856e-16,0.17767962268971468,0.3101580754362272,0.4412883531692401,0.23002962760408247,0.26787517493351753,False,,,0.1069,0.20733843250312461,0.4540324036436642,0.18615722871014667,0.0788434175250904,True,False
LOWER,1,N,B,N,1,-1,6,1,9.730045190013293e-16,0.26198903722551437,1.4571439944768143,2.3109465997977603,0.23002962760408247,0.26787517493351753,False,,,0.05,0.26670213461110714,2.311496605319279,2.0436214303857616,1.1906655551737715,True,False
LOWER,1,N,B,N,1,-1,6,-1,9.629679988156606e-16,0.1778254910700947,0.3102350705456416,0.44112425361508406,0.23002962760408247,0.26787517493351753,False,,,0.106,0.20677589005866734,0.4536719579278462,0.18579678299432867,0.07889943803410365,True,False
LOWER,1,N,B,N,1,-1,7,1,9.240917738995776e-16,0.1793651902406353,1.4705601488433044,2.3093601127910666,0.23002962760408247,0.26787517493351753,False,,,0.05,0.1861817511192449,2.3099004712684548,2.0420252963349372,1.212386484441008,True,False
LOWER,1,N,B,N,1,-1,7,-1,9.967084623377787e-16,0.1776669779868466,0.31026427536995016,0.4412184199271121,0.23002962760408247,0.26787517493351753,False,,,0.10669999999999999,0.20698548431435304,0.4540361200113324,0.1861609450778149,0.07893434133048033,True,False
LOWER,1,N,B,N,1,-1,8,1,1.0168348583873929e-15,0.3842159657582409,1.4658952007560058,2.322362661448801,0.23002962760408247,0.26787517493351753,False,,,0.05,0.387421717760549,2.322909963941194,2.0550347890076766,1.1992206892349733,True,False
LOWER,1,N,B,N,1,-1,8,-1,9.952187471481164e-16,0.1773916894538582,0.31019718947003,0.4413609792973709,0.23002962760408247,0.26787517493351753,False,,,0.1068,0.2071707471886564,0.45403857660226676,0.18616340166874923,0.07895571218856275,True,False
LOWER,1,N,B,N,1,-1,9,1,9.631324589338457e-16,0.3337095808302051,1.462891786705865,2.319011923534149,0.23002962760408247,0.26787517493351753,False,,,0.05,0.3374287198116556,2.319545723617765,2.0516705486842475,1.1962490719725374,True,False
LOWER,1,N,B,N,1,-1,9,-1,1.0005286240891652e-15,0.17752240789480583,0.31008822764679367,0.4412155122932169,0.23002962760408247,0.26787517493351753,False,,,0.106,0.20680639183264146,0.453714313425333,0.1858391384918155,0.0788475269819685,True,False
LOWER,1,N,B,N,1,-1,10,1,9.648913931479344e-16,0.07096491020203953,1.4310818118105504,2.2485350589576516,0.23002962760408247,0.26787517493351753,False,,,0.13429999999999997,0.15236588107797147,2.2525280168973256,1.984652841963808,1.19263484674745,True,False
LOWER,1,N,B,N,1,-1,10,-1,8.813425921392303e-16,0.1776796226897143,0.31015807543622714,0.44128835316923987,0.23002962760408247,0.26787517493351753,False,,,0.1069,0.20733843250312428,0.454032403643664,0.18615722871014645,0.07884341752509043,True,False
LOWER,1,N,B,N,1,-1,11,1,8.984793855659419e-16,0.2619890372281411,1.4571439944770619,2.3109465997981196,0.23002962760408247,0.26787517493351753,False,,,0.05,0.2667021346136874,2.311496605319638,2.0436214303861204,1.1906655551738425,True,False
LOWER,1,N,B,N,1,-1,11,-1,9.132326922148062e-16,0.1778254910700949,0.31023507054564164,0.44112425361508384,0.23002962760408247,0.26787517493351753,False,,,0.106,0.20677589005866717,0.45367195792784604,0.1857967829943285,0.07889943803410361,True,False
LOWER,1,N,B,N,1,-1,12,1,9.401679436910216e-16,0.17936519024039727,1.4705601488433009,2.3093601127908276,0.23002962760408247,0.26787517493351753,False,,,0.05,0.18618175111901558,2.309900471268216,2.0420252963346983,1.212386484441036,True,False
LOWER,1,N,B,N,1,-1,12,-1,1.1028998341601624e-15,0.1776669779868461,0.31026427536995,0.44121841992711186,0.23002962760408247,0.26787517493351753,False,,,0.10669999999999999,0.2069854843143526,0.4540361200113322,0.18616094507781467,0.07893434133048037,True,False
LOWER,1,N,B,N,1,-1,13,1,9.303996170501033e-16,0.3842159657644594,1.4658952007563253,2.3223626614491284,0.23002962760408247,0.26787517493351753,False,,,0.05,0.387421717766716,2.3229099639415214,2.055034789008004,1.1992206892352908,True,False
LOWER,1,N,B,N,1,-1,13,-1,9.04658590141911e-16,0.17739168945385844,0.31019718947003005,0.44136097929737106,0.23002962760408247,0.26787517493351753,False,,,0.1068,0.20717074718865675,0.4540385766022664,0.18616340166874884,0.07895571218856266,True,False
LOWER,1,N,B,N,1,-1,14,1,9.56939370934046e-16,0.33370958083435864,1.4628917867061448,2.3190119235344944,0.23002962760408247,0.26787517493351753,False,,,0.05,0.3374287198157634,2.3195457236181105,2.051670548684593,1.1962490719728132,True,False
LOWER,1,N,B,N,1,-1,14,-1,9.164088725772816e-16,0.17752240789480608,0.31008822764679383,0.4412155122932167,0.23002962760408247,0.26787517493351753,False,,,0.106,0.2068063918326416,0.4537143134253328,0.18583913849181527,0.07884752698196847,True,False
LOWER,2,N,B-N,B,0,1,0,1,9.493783745161259e-16,0.17767126322229568,0.3102073857218622,0.4412630269850429,0.22001654685129554,0.40562469034851073,False,,,0.12869999999999998,0.21971902812568514,0.4596484260243338,0.05402373567582308,0.02154878177515496,True,False
LOWER,2,N,B-N,B,0,1,0,-1,9.653029786587643e-16,0.07302763298655117,1.4306011898114646,2.2268697618269053,0.22001654685129554,0.40562469034851073,False,,,0.0706,0.10128125189136188,2.2279836774340973,1.8223589870855865,1.0676628788301512,True,False
LOWER,2,N,B-N,B,0,1,1,1,9.036268867696523e-16,0.1778910370782511,0.3101536558531137,0.4411209479242165,0.22001654685129554,0.40562469034851073,False,,,0.1293,0.21991532531744262,0.4596794752153507,0.054054784866839956,0.021519033045878367,True,False
LOWER,2,N,B-N,B,0,1,1,-1,7.211139681936636e-16,0.131823960425933,1.4329691299941894,2.2037861251573956,0.22001654685129554,0.40562469034851073,False,,,0.05,0.14098647107428192,2.204353251388229,1.7987285610397183,1.058663656707761,True,False
LOWER,2,N,B-N,B,0,1,2,1,8.981734369710009e-16,0.17748247220463317,0.31018729440539905,0.44136367188619285,0.22001654685129554,0.40562469034851073,False,,,0.1295,0.21936797500350627,0.459981713688469,0.05435702333995829,0.021709322715141276,True,False
LOWER,2,N,B-N,B,0,1,2,-1,8.639962245046282e-16,0.2514287839143909,1.4561705968895169,2.3096669656463806,0.22001654685129554,0.40562469034851073,False,,,0.05,0.2563521110704537,2.3102080254128112,1.9045833350643004,1.0637226427339885,True,False
LOWER,2,N,B-N,B,0,1,3,1,9.40532050190498e-16,0.17756260772194762,0.3102165305953929,0.44124459462403065,0.22001654685129554,0.40562469034851073,False,,,0.1298,0.21985449251794406,0.4601126667833222,0.05448797643481146,0.021745628734120667,True,False
LOWER,2,N,B-N,B,0,1,3,-1,9.049916224324601e-16,0.33494934666487797,1.4692811509110166,2.3248806180135126,0.22001654685129554,0.40562469034851073,False,,,0.05,0.3386606506531831,2.325430460135706,1.919805769787195,1.0693114021400365,True,False
LOWER,2,N,B-N,B,0,1,4,1,1.0434767994534747e-15,0.17740920660191503,0.31019282865237846,0.44124578585997254,0.22001654685129554,0.40562469034851073,False,,,0.12940000000000002,0.2194424945540905,0.4597845220406852,0.054159831692174476,0.02162466481105295,True,False
LOWER,2,N,B-N,B,0,1,4,-1,1.0934195269425834e-15,0.17826145704681326,1.4705375698095446,2.3086275865990835,0.22001654685129554,0.40562469034851073,False,,,0.05,0.18515239456297433,2.309163675712118,1.9035389853636073,1.0832718938850034,True,False
LOWER,2,N,B-N,B,0,1,5,1,1.0204224885833317e-15,0.177671263222296,0.3102073857218623,0.4412630269850427,0.22001654685129554,0.40562469034851073,False,,,0.12869999999999998,0.21971902812568544,0.45964842602433365,0.054023735675822915,0.021548781775154905,True,False
LOWER,2,N,B-N,B,0,1,5,-1,9.869203793132043e-16,0.07302763298864583,1.4306011898115554,2.2268697618258386,0.22001654685129554,0.40562469034851073,False,,,0.0706,0.10128125189287221,2.227983677433031,1.8223589870845203,1.0676628788298168,True,False
LOWER,2,N,B-N,B,0,1,6,1,9.307250027914192e-16,0.17789103707825174,0.3101536558531139,0.4411209479242166,0.22001654685129554,0.40562469034851073,False,,,0.1293,0.21991532531744312,0.45967947521535074,0.05405478486684001,0.02151903304587832,True,False
LOWER,2,N,B-N,B,0,1,6,-1,9.2384220481437e-16,0.13182396042540262,1.4329691299941698,2.2037861251575848,0.22001654685129554,0.40562469034851073,False,,,0.05,0.14098647107378598,2.2043532513884183,1.7987285610399075,1.0586636567078425,True,False
LOWER,2,N,B-N,B,0,1,7,1,9.12719479695717e-16,0.17748247220463345,0.3101872944053991,0.4413636718861929,0.22001654685129554,0.40562469034851073,False,,,0.1295,0.2193679750035065,0.459981713688469,0.05435702333995829,0.02170932271514121,True,False
LOWER,2,N,B-N,B,0,1,7,-1,5.820318141520488e-16,0.25142878390991497,1.4561705968890741,2.3096669656457234,0.22001654685129554,0.40562469034851073,False,,,0.05,0.2563521110660637,2.310208025412154,1.9045833350636432,1.0637226427342177,True,False
LOWER,2,N,B-N,B,0,1,8,1,9.08942993721469e-16,0.17756260772194768,0.31021653059539295,0.4412445946240304,0.22001654685129554,0.40562469034851073,False,,,0.1298,0.21985449251794412,0.4601126667833223,0.05448797643481157,0.021745628734120653,True,False
LOWER,2,N,B-N,B,0,1,8,-1,9.32268617754083e-16,0.334949346658226,1.469281150911221,2.3248806180135477,0.22001654685129554,0.40562469034851073,False,,,0.05,0.33866065064660406,2.3254304601357405,1.9198057697872297,1.06931140214068,True,False
LOWER,2,N,B-N,B,0,1,9,1,9.847188564321907e-16,0.17740920660191473,0.31019282865237846,0.44124578585997176,0.22001654685129554,0.40562469034851073,False,,,0.12940000000000002,0.21944249455409023,0.45978452204068443,0.0541598316921737,0.021624664811052966,True,False
LOWER,2,N,B-N,B,0,1,9,-1,1.1082891494711895e-15,0.17826145704694396,1.4705375698095462,2.3086275865993255,0.22001654685129554,0.40562469034851073,False,,,0.05,0.18515239456310018,2.30916367571236,1.9035389853638494,1.0832718938849877,True,False
LOWER,2,N,B-N,B,0,1,10,1,9.338458471929254e-16,0.17767126322229587,0.3102073857218622,0.44126302698504316,0.22001654685129554,0.40562469034851073,False,,,0.12869999999999998,0.21971902812568503,0.4596484260243341,0.05402373567582336,0.02154878177515492,True,False
LOWER,2,N,B-N,B,0,1,10,-1,9.333360667062712e-16,0.07302763298823589,1.4306011898115376,2.2268697618260473,0.22001654685129554,0.40562469034851073,False,,,0.0706,0.10128125189257663,2.2279836774332398,1.822358987084729,1.0676628788298823,True,False
LOWER,2,N,B-N,B,0,1,11,1,8.057859572038444e-16,0.1778910370782514,0.31015365585311383,0.44112094792421636,0.22001654685129554,0.40562469034851073,False,,,0.1293,0.21991532531744287,0.4596794752153505,0.05405478486683979,0.021519033045878315,True,False
LOWER,2,N,B-N,B,0,1,11,-1,8.83594859853781e-16,0.13182396041920624,1.4329691299939455,2.203786125159805,0.22001654685129554,0.40562469034851073,False,,,0.05,0.1409864710679923,2.204353251390638,1.798728561042127,1.0586636567088012,True,False
LOWER,2,N,B-N,B,0,1,12,1,9.630793613889144e-16,0.17748247220463334,0.3101872944053991,0.4413636718861931,0.22001654685129554,0.40562469034851073,False,,,0.1295,0.2193679750035064,0.4599817136884692,0.054357023339958455,0.02170932271514124,True,False
LOWER,2,N,B-N,B,0,1,12,-1,9.351002199799102e-16,0.2514287839185236,1.4561705968899257,2.3096669656469864,0.22001654685129554,0.40562469034851073,False,,,0.05,0.256352111074507,2.310208025413417,1.9045833350649062,1.0637226427337767,True,False
LOWER,2,N,B-N,B,0,1,13,1,8.918949017825179e-16,0.17756260772194754,0.31021653059539295,0.44124459462403026,0.22001654685129554,0.40562469034851073,False,,,0.1298,0.219854492517944,0.4601126667833223,0.05448797643481157,0.02174562873412067,True,False
LOWER,2,N,B-N,B,0,1,13,-1,9.147753762797273e-16,0.3349493466639868,1.4692811509110442,2.324880618013517,0.22001654685129554,0.40562469034851073,False,,,0.05,0.3386606506523017,2.3254304601357103,1.9198057697871995,1.0693114021401229,True,False
LOWER,2,N,B-N,B,0,1,14,1,9.519272651257192e-16,0.17740920660191475,0.31019282865237846,0.4412457858599721,0.22001654685129554,0.40562469034851073,False,,,0.12940000000000002,0.2194424945540903,0.45978452204068476,0.05415983169217403,0.021624664811052983,True,False
LOWER,2,N,B-N,B,0,1,14,-1,9.379887172419903e-16,0.1782614570467655,1.470537569809544,2.3086275865989956,0.22001654685129554,0.40562469034851073,False,,,0.05,0.18515239456292834,2.30916367571203,1.9035389853635194,1.0832718938850088,True,False
LOWER,2,N,B-N,B,0,-1,0,1,9.430410474802052e-16,0.1782614570467655,1.470537569809544,2.3086275865989956,0.22001654685129554,0.40562469034851073,False,,,0.05,0.18515239456292834,2.30916367571203,1.9035389853635194,1.0832718938850088,True,False
LOWER,2,N,B-N,B,0,-1,0,-1,9.68139583143941e-16,0.17740920660191475,0.31019282865237846,0.4412457858599721,0.22001654685129554,0.40562469034851073,False,,,0.12940000000000002,0.2194424945540903,0.45978452204068476,0.05415983169217403,0.021624664811052983,True,False
LOWER,2,N,B-N,B,0,-1,1,1,9.034941050001576e-16,0.3349493466639868,1.4692811509110442,2.324880618013517,0.22001654685129554,0.40562469034851073,False,,,0.05,0.3386606506523017,2.3254304601357103,1.9198057697871995,1.0693114021401229,True,False
LOWER,2,N,B-N,B,0,-1,1,-1,1.029385437409581e-15,0.17756260772194754,0.31021653059539295,0.44124459462403026,0.22001654685129554,0.40562469034851073,False,,,0.1298,0.219854492517944,0.4601126667833223,0.05448797643481157,0.02174562873412067,True,False
LOWER,2,N,B-N,B,0,-1,2,1,8.84584567550778e-16,0.2514287839185236,1.4561705968899257,2.3096669656469864,0.22001654685129554,0.40562469034851073,False,,,0.05,0.256352111074507,2.310208025413417,1.9045833350649062,1.0637226427337767,True,False
LOWER,2,N,B-N,B,0,-1,2,-1,8.918949017825179e-16,0.17748247220463334,0.3101872944053991,0.4413636718861931,0.22001654685129554,0.40562469034851073,False,,,0.1295,0.2193679750035064,0.4599817136884692,0.054357023339958455,0.02170932271514124,True,False
LOWER,2,N,B-N,B,0,-1,3,1,9.48993144785831e-16,0.13182396041920624,1.4329691299939455,2.203786125159805,0.22001654685129554,0.40562469034851073,False,,,0.05,0.1409864710679923,2.204353251390638,1.798728561042127,1.0586636567088012,True,False
LOWER,2,N,B-N,B,0,-1,3,-1,8.584592672777439e-16,0.1778910370782514,0.31015365585311383,0.44112094792421636,0.22001654685129554,0.40562469034851073,False,,,0.1293,0.21991532531744287,0.4596794752153505,0.05405478486683979,0.021519033045878315,True,False
LOWER,2,N,B-N,B,0,-1,4,1,9.169562768697332e-16,0.07302763298823589,1.4306011898115376,2.2268697618260473,0.22001654685129554,0.40562469034851073,False,,,0.0706,0.10128125189257663,2.2279836774332398,1.822358987084729,1.0676628788298823,True,False
LOWER,2,N,B-N,B,0,-1,4,-1,9.777819224408555e-16,0.17767126322229587,0.3102073857218622,0.44126302698504316,0.22001654685129554,0.40562469034851073,False,,,0.12869999999999998,0.21971902812568503,0.4596484260243341,0.05402373567582336,0.02154878177515492,True,False
LOWER,2,N,B-N,B,0,-1,5,1,1.0777523541500812e-15,0.17826145704694396,1.4705375698095462,2.3086275865993255,0.22001654685129554,0.40562469034851073,False,,,0.05,0.18515239456310018,2.30916367571236,1.9035389853638494,1.0832718938849877,True,False
LOWER,2,N,B-N,B,0,-1,5,-1,1.0115788429912106e-15,0.17740920660191473,0.31019282865237846,0.44124578585997176,0.22001654685129554,0.40562469034851073,False,,,0.12940000000000002,0.21944249455409023,0.45978452204068443,0.0541598316921737,0.021624664811052966,True,False
LOWER,2,N,B-N,B,0,-1,6,1,9.287280314319496e-16,0.334949346658226,1.469281150911221,2.3248806180135477,0.22001654685129554,0.40562469034851073,False,,,0.05,0.33866065064660406,2.3254304601357405,1.9198057697872297,1.06931140214068,True,False
LOWER,2,N,B-N,B,0,-1,6,-1,9.010124228120304e-16,0.17756260772194768,0.31021653059539295,0.4412445946240304,0.22001654685129554,0.40562469034851073,False,,,0.1298,0.21985449251794412,0.4601126667833223,0.05448797643481157,0.021745628734120653,True,False
LOWER,2,N,B-N,B,0,-1,7,1,6.725811293932095e-16,0.25142878390991497,1.4561705968890741,2.3096669656457234,0.22001654685129554,0.40562469034851073,False,,,0.05,0.2563521110660637,2.310208025412154,1.9045833350636432,1.0637226427342177,True,False
LOWER,2,N,B-N,B,0,-1,7,-1,9.067249506052726e-16,0.17748247220463345,0.3101872944053991,0.4413636718861929,0.22001654685129554,0.40562469034851073,False,,,0.1295,0.2193679750035065,0.459981713688469,0.05435702333995829,0.02170932271514121,True,False
LOWER,2,N,B-N,B,0,-1,8,1,9.2016658464227e-16,0.13182396042540262,1.4329691299941698,2.2037861251575848,0.22001654685129554,0.40562469034851073,False,,,0.05,0.14098647107378598,2.2043532513884183,1.7987285610399075,1.0586636567078425,True,False
LOWER,2,N,B-N,B,0,-1,8,-1,9.509064457925752e-16,0.17789103707825174,0.3101536558531139,0.4411209479242166,0.22001654685129554,0.40562469034851073,False,,,0.1293,0.21991532531744312,0.45967947521535074,0.05405478486684001,0.02151903304587832,True,False
LOWER,2,N,B-N,B,0,-1,9,1,9.509198776276482e-16,0.07302763298864583,1.4306011898115554,2.2268697618258386,0.22001654685129554,0.40562469034851073,False,,,0.0706,0.10128125189287221,2.227983677433031,1.8223589870845203,1.0676628788298168,True,False
LOWER,2,N,B-N,B,0,-1,9,-1,1.0310366923096142e-15,0.177671263222296,0.3102073857218623,0.4412630269850427,0.22001654685129554,0.40562469034851073,False,,,0.12869999999999998,0.21971902812568544,0.45964842602433365,0.054023735675822915,0.021548781775154905,True,False
LOWER,2,N,B-N,B,0,-1,10,1,1.0345285470341438e-15,0.17826145704681326,1.4705375698095446,2.3086275865990835,0.22001654685129554,0.40562469034851073,False,,,0.05,0.18515239456297433,2.309163675712118,1.9035389853636073,1.0832718938850034,True,False
LOWER,2,N,B-N,B,0,-1,10,-1,9.94761125033779e-16,0.17740920660191503,0.31019282865237846,0.44124578585997254,0.22001654685129554,0.40562469034851073,False,,,0.12940000000000002,0.2194424945540905,0.4597845220406852,0.054159831692174476,0.02162466481105295,True,False
LOWER,2,N,B-N,B,0,-1,11,1,9.476185019992813e-16,0.33494934666487797,1.4692811509110166,2.3248806180135126,0.22001654685129554,0.40562469034851073,False,,,0.05,0.3386606506531831,2.325430460135706,1.919805769787195,1.0693114021400365,True,False
LOWER,2,N,B-N,B,0,-1,11,-1,8.865632955750536e-16,0.17756260772194762,0.3102165305953929,0.44124459462403065,0.22001654685129554,0.40562469034851073,False,,,0.1298,0.21985449251794406,0.4601126667833222,0.05448797643481146,0.021745628734120667,True,False
LOWER,2,N,B-N,B,0,-1,12,1,9.98866066551863e-16,0.2514287839143909,1.4561705968895169,2.3096669656463806,0.22001654685129554,0.40562469034851073,False,,,0.05,0.2563521110704537,2.3102080254128112,1.9045833350643004,1.0637226427339885,True,False
LOWER,2,N,B-N,B,0,-1,12,-1,9.188331883640685e-16,0.17748247220463317,0.31018729440539905,0.44136367188619285,0.22001654685129554,0.40562469034851073,False,,,0.1295,0.21936797500350627,0.459981713688469,0.05435702333995829,0.021709322715141276,True,False
LOWER,2,N,B-N,B,0,-1,13,1,7.537411696189807e-16,0.131823960425933,1.4329691299941894,2.2037861251573956,0.22001654685129554,0.40562469034851073,False,,,0.05,0.14098647107428192,2.204353251388229,1.7987285610397183,1.058663656707761,True,False
LOWER,2,N,B-N,B,0,-1,13,-1,9.45374635344998e-16,0.1778910370782511,0.3101536558531137,0.4411209479242165,0.22001654685129554,0.40562469034851073,False,,,0.1293,0.21991532531744262,0.4596794752153507,0.054054784866839956,0.021519033045878367,True,False
LOWER,2,N,B-N,B,0,-1,14,1,9.65217619008188e-16,0.07302763298655117,1.4306011898114646,2.2268697618269053,0.22001654685129554,0.40562469034851073,False,,,0.0706,0.10128125189136188,2.2279836774340973,1.8223589870855865,1.0676628788301512,True,False
LOWER,2,N,B-N,B,0,-1,14,-1,9.461889646971694e-16,0.17767126322229568,0.3102073857218622,0.4412630269850429,0.22001654685129554,0.40562469034851073,False,,,0.12869999999999998,0.21971902812568514,0.4596484260243338,0.05402373567582308,0.02154878177515496,True,False
LOWER,2,N,B-N,B,1,1,0,1,9.959198499754024e-16,0.1776669779868466,0.31026427536995016,0.4412184199271121,0.22001654685129554,0.40562469034851073,False,,,0.1293,0.21943968870814667,0.45989288832444786,0.05426819797593713,0.02167796087214679,True,False
LOWER,2,N,B-N,B,1,1,0,-1,9.094348057300488e-16,0.1793651902406353,1.4705601488433044,2.3093601127910666,0.22001654685129554,0.40562469034851073,False,,,0.05,0.1861817511192449,2.3099004712684548,1.904275780919944,1.0831527313368283,True,False
LOWER,2,N,B-N,B,1,1,1,1,1.0012600320039623e-15,0.1778254910700947,0.3102350705456416,0.44112425361508406,0.22001654685129554,0.40562469034851073,False,,,0.1296,0.2197396873786087,0.45977465892061514,0.05414996857210441,0.02163875876524725,True,False
LOWER,2,N,B-N,B,1,1,1,-1,9.66977577729055e-16,0.26198903722551437,1.4571439944768143,2.3109465997977603,0.22001654685129554,0.40562469034851073,False,,,0.05,0.26670213461110714,2.311496605319279,1.9058719149707684,1.063187619211344,True,False
