,PYR2,PYR3,PYR4,PYR5
PYR2,0.0609999999999995,0.0,0.0,0.0
PYR3,0.0,0.06800000000000006,0.0,0.0
PYR4,0.0,0.0,0.03200000000000003,0.0
PYR5,0.0,0.0,0.0,-0.16100000000000003
