state_a,state_b,mean_detuning_meV,sd_detuning_meV,mean_absolute_detuning_meV,minimum_absolute_detuning_meV,maximum_absolute_detuning_meV,maximum_absolute_J_over_detuning,mean_absolute_J_over_detuning,frames_ratio_ge_0p1,frames_ratio_ge_0p5,frames_ratio_ge_1
PYR2_bright,PYR3_bright,10.523809523809517,13.661273201555113,14.333333333333318,1.0000000000000009,32.99999999999997,1.210685058999999,0.18851613221400013,9,2,1
PYR2_bright,PYR4_bright,-2.047619047619057,12.81545269057628,10.523809523809508,0.9999999999999454,24.999999999999968,0.2587936900000142,0.06340124710024697,3,0,0
PYR2_bright,PYR5_bright,311.6190476190476,21.22100529568844,311.6190476190476,271.0,354.0,0.00028711463468634687,0.0002590207977131577,0,0,0
PYR3_bright,PYR4_bright,-12.571428571428575,14.633853213147429,16.38095238095237,1.0000000000000009,37.000000000000036,1.2281573259999987,0.16389460815761916,9,1,1
PYR3_bright,PYR5_bright,301.0952380952381,21.41629277844047,301.0952380952381,255.0,336.0,0.001106396749019608,0.0009391892208180646,0,0,0
PYR4_bright,PYR5_bright,313.6666666666667,15.980146412504443,313.6666666666667,284.00000000000006,347.0,0.005169332700704224,0.004649352983227248,0,0,0
