state,PYR2_alternate,PYR2_bright,PYR3_alternate,PYR3_bright,PYR4_alternate,PYR4_bright,PYR5_alternate,PYR5_bright
PYR2_alternate,0,0,0.0143876964893,-0.109242781446,-0.00156632283105,0.0212673998109,-0.00104735383478,0.0036451955652
PYR2_bright,0,0,0.138905624182,-1.1693672527,-0.0182313995733,0.256269658525,-0.0228899804769,0.0750824426612
PYR3_alternate,0.0143876964893,0.138905624182,0,0,0.0138707144665,-0.151984126998,0.00294518201107,-0.0282288119984
PYR3_bright,-0.109242781446,-1.1693672527,0,0,-0.137366524812,1.2288284739,-0.0281380440256,0.285290227376
PYR4_alternate,-0.00156632283105,-0.0182313995733,0.0138707144665,-0.137366524812,0,0,-0.00998329709687,0.160185061202
PYR4_bright,0.0212673998109,0.256269658525,-0.151984126998,1.2288284739,0,0,0.0610967252282,-1.38820390033
PYR5_alternate,-0.00104735383478,-0.0228899804769,0.00294518201107,-0.0281380440256,-0.00998329709687,0.0610967252282,0,0
PYR5_bright,0.0036451955652,0.0750824426612,-0.0282288119984,0.285290227376,0.160185061202,-1.38820390033,0,0
