mobile_frames,frozen_frames,duration_ps,water_molecules,mobile_lumen_occupancy_mean,mobile_lumen_occupancy_std,frozen_lumen_occupancy_mean,frozen_lumen_occupancy_std,lumen_occupancy_difference_pct,mobile_lumen_density_mean_nm-3,mobile_lumen_density_std_nm-3,frozen_lumen_density_mean_nm-3,frozen_lumen_density_std_nm-3,lumen_density_difference_pct,mobile_mean_normalized_radial_position,frozen_mean_normalized_radial_position,radial_JS_divergence,axial_JS_divergence,mobile_occupancy_slope_water_per_ps,frozen_occupancy_slope_water_per_ps,maximum_absolute_PYR_hydration_difference_pct,representative_snapshot_pairs,analysis_status,screening_interpretation,screening_flags,authorized_next_step,electronic_recalculation_authorized,longer_mobile_production_authorized,PYR1_35pm_mobile_mean,PYR1_35pm_frozen_mean,PYR1_35pm_difference_pct,PYR1_50pm_mobile_mean,PYR1_50pm_frozen_mean,PYR1_50pm_difference_pct,PYR2_35pm_mobile_mean,PYR2_35pm_frozen_mean,PYR2_35pm_difference_pct,PYR2_50pm_mobile_mean,PYR2_50pm_frozen_mean,PYR2_50pm_difference_pct,PYR3_35pm_mobile_mean,PYR3_35pm_frozen_mean,PYR3_35pm_difference_pct,PYR3_50pm_mobile_mean,PYR3_50pm_frozen_mean,PYR3_50pm_difference_pct,PYR4_35pm_mobile_mean,PYR4_35pm_frozen_mean,PYR4_35pm_difference_pct,PYR4_50pm_mobile_mean,PYR4_50pm_frozen_mean,PYR4_50pm_difference_pct
201,201,100.0,16634,1.9054726368159205,2.2340690628558164,0.4577114427860697,0.8342498858007802,316.30434782608694,0.06824904360970337,0.08007629398467128,0.016828906435144623,0.030673284430499517,305.54651529332637,0.5250400549638394,0.5376098392281973,0.061343844671599555,0.022343353844254177,0.008151322594946058,0.0062745677552829915,32.8101644245142,21,COMPLETE,MOBILITY_DEPENDENT_REORGANIZATION_CANDIDATE,mean lumen occupancy differs by more than 5% | radial Jensen-Shannon divergence exceeds 0.02 | axial Jensen-Shannon divergence exceeds 0.02 | local PYR hydration differs by more than 10%,REVIEW_WATER_COMPARISON_AND_PREPARE_MOBILE_ELECTRONIC_SNAPSHOT_SET,False,False,4.7611940298507465,4.940298507462686,-3.625377643504524,24.402985074626866,27.71641791044776,-11.954765751211626,5.149253731343284,4.975124378109452,3.500000000000009,24.55223880597015,26.104477611940297,-5.9462550028587735,4.582089552238806,4.82089552238806,-4.9535603715170415,24.034825870646767,26.383084577114428,-8.90062228927022,4.472636815920398,6.656716417910448,-32.8101644245142,23.059701492537314,32.756218905472636,-29.602065613608744
