time_fs,trace_real,trace_imag,min_density_eigenvalue,hermiticity_error,population_sum,population_error,coherence_l1,purity,PYR2,PYR3,PYR4,PYR5
2480.0,1.0,0.0,0.020890259611189944,0.0,1.0,0.0,0.3075749260528793,0.3491575501270095,0.024267009707591373,0.2872067641361479,0.43269087895882075,0.25583534719744006
2490.0,1.0000000000000002,0.0,0.02095723315493463,0.0,1.0000000000000002,2.220446049250313e-16,0.4873279713670067,0.3487395958233612,0.023936488552816045,0.3274625094630555,0.3568817313494104,0.2917192706347182
2500.0,1.0000000000000004,0.0,0.0210200074124842,0.0,1.0000000000000002,2.220446049250313e-16,0.4259454175843045,0.3481708919451892,0.023661508691999976,0.36065064552258813,0.2680685371455822,0.34761930863983
2510.0,1.0000000000000004,0.0,0.021079101799282084,0.0,1.0000000000000004,4.440892098500626e-16,0.41876586589481857,0.3477156409637347,0.023610573417036543,0.36113130879972766,0.2672069815692181,0.3480511362140181
2520.0,1.0000000000000004,0.0,0.02113534121388488,0.0,1.0000000000000004,4.440892098500626e-16,0.4788227886225389,0.3471692388844779,0.023803944227484882,0.3291181247214716,0.3540188321664918,0.29305909888455206
2530.0,1.0,0.0,0.02119005339721473,0.0,1.0000000000000002,2.220446049250313e-16,0.2931483367126291,0.3467773488899875,0.02408835001561463,0.2902386192046613,0.4285009567513322,0.257172074028392
2540.0,1.0000000000000002,0.0,0.021246228210652276,0.0,1.0000000000000004,4.440892098500626e-16,0.38049163463375546,0.34651444621128474,0.024283251900255456,0.26973733762191654,0.4058750259171159,0.3001043845607124
2550.0,1.0000000000000004,0.0,0.021305199473785123,0.0,1.0000000000000004,4.440892098500626e-16,0.3876059960657181,0.34607511062729834,0.02433553799703532,0.26979226064337913,0.3128946600972315,0.39297754126235446
2560.0,1.0000000000000004,0.0,0.021365716581686754,0.0,1.0000000000000004,4.440892098500626e-16,0.20789771193698736,0.34583169185673507,0.024325124789395858,0.27381768939977214,0.2561459839492623,0.44571120186157015
2570.0,1.0000000000000007,0.0,0.021426885973244117,0.0,1.0000000000000007,6.661338147750939e-16,0.36405180210650223,0.3456294461380586,0.024341947452274214,0.2705196868641192,0.29986150783747795,0.4052768578461293
2580.0,1.0000000000000007,0.0,0.021487717385230285,0.0,1.0000000000000009,8.881784197001252e-16,0.3702297025050143,0.3452059459910075,0.024393184229453455,0.2685907216196512,0.39328436477802625,0.31373172937286986
2590.0,1.0000000000000009,0.0,0.021547465800975035,0.0,1.0000000000000007,6.661338147750939e-16,0.2795226023972266,0.344938159509043,0.024443334887881987,0.2848969671906423,0.42965222776436257,0.26100747015711395
2600.0,1.0000000000000009,0.0,0.021608686369328202,0.0,1.0000000000000009,8.881784197001252e-16,0.43798179736453613,0.34461373275384427,0.024516423033756285,0.32049930988124525,0.36820987032337715,0.2867743967616223
2610.0,1.0000000000000009,0.0,0.021674808941787856,0.0,1.0000000000000009,8.881784197001252e-16,0.43359251904700713,0.34410789741225,0.02471080833747612,0.3534454305787508,0.2797609097114223,0.3420828513723517
2620.0,1.0000000000000009,0.0,0.021745830232446375,0.0,1.0000000000000009,8.881784197001252e-16,0.3836890626931859,0.34369582821256495,0.025087310574936815,0.3582799816488084,0.2648546048844199,0.35177810289183575
2630.0,1.0000000000000007,0.0,0.021819931717618223,0.0,1.0000000000000007,6.661338147750939e-16,0.48543803923467954,0.34321351695327046,0.025557508824679855,0.33152004510054955,0.3391505163529804,0.3037719297217909
2640.0,1.0000000000000009,0.0,0.021895392751907373,0.0,1.0000000000000009,8.881784197001252e-16,0.31487971317616337,0.34282134935410435,0.025918457019940874,0.29507579271107853,0.41670837812336353,0.26229737214561794
2650.0,1.0000000000000009,0.0,0.021970562319485284,0.0,1.0000000000000009,8.881784197001252e-16,0.36758725866635933,0.3425904145175353,0.026020591804316227,0.27399752856680226,0.40901773651177314,0.29096414311710916
2660.0,1.0000000000000009,0.0,0.022045436000730834,0.0,1.0000000000000009,8.881784197001252e-16,0.39237566680427705,0.3422023509892984,0.02589789559556079,0.2731891418879464,0.3257291525454665,0.3751838099710273
2670.0,1.0000000000000009,0.0,0.022120192069419002,0.0,1.0000000000000009,8.881784197001252e-16,0.24465457554384828,0.34193568389667334,0.025719595294348297,0.2779463431961388,0.262481154100137,0.43385290740937676
2680.0,1.0000000000000009,0.0,0.02219261240164716,0.0,1.0000000000000009,8.881784197001252e-16,0.3466863193961358,0.34176474700684323,0.025614783175701164,0.27562384181015936,0.29102536467606477,0.4077360103380757
2690.0,1.000000000000001,0.0,0.022261296216852227,0.0,1.000000000000001,1.1102230246251565e-15,0.37030667691344443,0.34139236802884654,0.025561293434789994,0.2721153454783109,0.3778249379344546,0.32449842315244565
2700.0,1.0000000000000009,0.0,0.022327185391240977,0.0,1.0000000000000009,8.881784197001252e-16,0.2859034792204165,0.34112944908748594,0.02545775180695889,0.28384669303208776,0.42341437984956515,0.2672811753113892
2710.0,1.0000000000000009,0.0,0.022390552214070828,0.0,1.0000000000000009,8.881784197001252e-16,0.4001269000750427,0.3408705984969195,0.02529095037674267,0.31505072877206836,0.3763227771378223,0.28333554371336755
2720.0,1.0000000000000009,0.0,0.022452126547384797,0.0,1.0000000000000009,8.881784197001252e-16,0.4256683803892094,0.3404309248482573,0.025200980992732977,0.34758743704016115,0.2910662413264955,0.33614534064061113
2730.0,1.0000000000000009,0.0,0.02251430371416853,0.0,1.0000000000000009,8.881784197001252e-16,0.3246962287244446,0.3400654794475307,0.025358666965436996,0.3564614947299398,0.26488141506780083,0.35329842323682326
2740.0,1.0000000000000009,0.0,0.022578555473399646,0.0,1.0000000000000009,8.881784197001252e-16,0.4563667165481038,0.3396590853059953,0.025780494656544754,0.3347451906324694,0.3266058097700219,0.31286850494096474
2750.0,1.0000000000000007,0.0,0.022645880578044716,0.0,1.0000000000000007,6.661338147750939e-16,0.32075360314894863,0.33929074585025304,0.02628139685750832,0.30053101784310055,0.40470123444892037,0.2684863508504714
2760.0,1.0000000000000009,0.0,0.022717287739256915,0.0,1.0000000000000009,8.881784197001252e-16,0.33562789669034965,0.33909153556546184,0.026621807737734794,0.2783927364494762,0.40987915932782737,0.28510629648496244
2770.0,1.0000000000000009,0.0,0.022791691942179587,0.0,1.0000000000000009,8.881784197001252e-16,0.379400634042691,0.338765110156313,0.026701104634446478,0.27596838213767244,0.3369644594717277,0.36036605375615427
2780.0,1.000000000000001,0.0,0.02286712369973969,0.0,1.0000000000000013,1.3322676295501878e-15,0.2682532772726267,0.338495828086129,0.026607200519388564,0.28089256307138155,0.2698416270154064,0.4226586093938246
2790.0,1.0000000000000013,0.0,0.022941861160508933,0.0,1.000000000000001,1.1102230246251565e-15,0.31584994235302766,0.3383516686682828,0.02649153963524081,0.27963924908225707,0.28495476415642734,0.408914447126076
2800.0,1.0000000000000016,0.0,0.023013239237052525,0.0,1.0000000000000013,1.3322676295501878e-15,0.35481245835057473,0.3380345578891457,0.026419127372414853,0.2752024593983884,0.3643357515099517,0.33404266171924657
2810.0,1.0000000000000016,0.0,0.02308030634318595,0.0,1.0000000000000013,1.3322676295501878e-15,0.2817459812478984,0.3377826528684594,0.02634955145262889,0.2828643745101853,0.41703891624705824,0.27374715779012904
