site,X1,X2,X3,X4
PYR2,0.21848172002247743,0.9039923768824014,-0.3298387394006732,0.16208000044762216
PYR3,-0.14282493821295994,-0.3382318760527674,-0.8919657744311977,0.26381298734073655
PYR4,0.5064931067012244,-0.18436119977785365,0.22858351755776532,0.8106943051369802
PYR5,-0.8217855607788606,0.1854937426890791,0.2082139254104961,0.4968979017702973
