atom,name,r_ref_nm,r_cur_nm,delta_r_nm
1466,N1466,1.20660,1.06521,-0.14140
1467,B1467,1.20709,1.11409,-0.09300
1468,N1468,1.20623,1.10748,-0.09875
1469,B1469,1.20654,1.15604,-0.05049
1470,N1470,1.20587,1.15472,-0.05114
1471,B1471,1.20768,1.20615,-0.00153
1472,N1472,1.20628,1.20292,-0.00336
1473,B1473,1.20681,1.24802,0.04121
1474,N1474,1.20681,1.24613,0.03932
1475,B1475,1.20815,1.26740,0.05924
1476,N1476,1.20599,1.26995,0.06396
1477,B1477,1.20774,1.28334,0.07561
1478,N1478,1.20674,1.28892,0.08219
1479,B1479,1.20825,1.29051,0.08226
1480,N1480,1.20629,1.28987,0.08358
1481,B1481,1.20700,1.29928,0.09228
1482,N1482,1.20608,1.30189,0.09580
1483,B1483,1.20737,1.27639,0.06902
1484,N1484,1.20656,1.28757,0.08102
1485,B1485,1.20688,1.26277,0.05589
1486,N1486,1.20614,1.27619,0.07005
1487,B1487,1.20663,1.24070,0.03406
1488,N1488,1.20613,1.25410,0.04796
1489,B1489,1.20674,1.22427,0.01753
1490,N1490,1.20674,1.22964,0.02290
1491,B1491,1.20740,1.22392,0.01651
1492,N1492,1.20531,1.22010,0.01479
1493,B1493,1.20736,1.23492,0.02756
1494,N1494,1.20537,1.22851,0.02315
1495,B1495,1.20691,1.26238,0.05548
1496,N1496,1.20660,1.26261,0.05601
1497,B1497,1.20727,1.28898,0.08172
1498,N1498,1.20640,1.29078,0.08438
1499,B1499,1.20724,1.30668,0.09944
1500,N1500,1.20657,1.30673,0.10016
1501,B1501,1.20350,1.29173,0.08824
1502,N1502,1.20126,1.28980,0.08854
1503,B1503,1.20408,1.24271,0.03863
1504,N1504,1.19997,1.23360,0.03363
1505,B1505,1.20385,1.19123,-0.01262
1506,N1506,1.20087,1.16783,-0.03304
1507,B1507,1.20490,1.16957,-0.03533
1508,N1508,1.20082,1.15229,-0.04852
1509,B1509,1.20425,1.17154,-0.03271
1510,N1510,1.20013,1.15985,-0.04029
1511,B1511,1.20463,1.16703,-0.03759
1512,N1512,1.20103,1.15761,-0.04342
1513,B1513,1.20340,1.14735,-0.05604
1514,N1514,1.20057,1.14312,-0.05745
1515,B1515,1.20311,1.12159,-0.08152
1516,N1516,1.20031,1.11880,-0.08152
1517,B1517,1.20414,1.10267,-0.10147
1518,N1518,1.20100,1.09821,-0.10278
1519,B1519,1.20357,1.07156,-0.13201
1520,N1520,1.19945,1.05971,-0.13974
1521,B1521,1.20427,1.04869,-0.15557
1522,N1522,1.20027,1.04579,-0.15448
1523,B1523,1.20367,1.04910,-0.15457
1524,N1524,1.19955,1.04911,-0.15044
1525,B1525,1.20434,1.08022,-0.12411
1526,N1526,1.20027,1.08120,-0.11908
1527,B1527,1.20419,1.12642,-0.07777
1528,N1528,1.20059,1.12431,-0.07628
1529,B1529,1.20375,1.17661,-0.02714
1530,N1530,1.20092,1.18779,-0.01313
1531,B1531,1.20367,1.22813,0.02446
1532,N1532,1.20007,1.24156,0.04149
1533,B1533,1.20439,1.26566,0.06128
1534,N1534,1.20027,1.27831,0.07804
1535,B1535,1.20427,1.28720,0.08294
1536,N1536,1.20029,1.30123,0.10094
1537,B1537,1.20442,1.28903,0.08461
1538,N1538,1.20034,1.29315,0.09281
1539,B1539,1.20389,1.29564,0.09175
1540,N1540,1.19947,1.29290,0.09343
1541,B1541,1.20390,1.29232,0.08841
1542,N1542,1.20080,1.29429,0.09348
1543,B1543,1.20332,1.29060,0.08728
1544,N1544,1.20049,1.29981,0.09932
1545,B1545,1.20376,1.27068,0.06691
1546,N1546,1.20097,1.27619,0.07522
1547,B1547,1.20385,1.24334,0.03949
1548,N1548,1.20030,1.24533,0.04504
1549,B1549,1.20511,1.22079,0.01569
1550,N1550,1.20099,1.21891,0.01792
1551,B1551,1.20474,1.21959,0.01486
1552,N1552,1.20074,1.22232,0.02159
1553,B1553,1.20403,1.24735,0.04332
1554,N1554,1.20012,1.25116,0.05104
1555,B1555,1.20366,1.27759,0.07393
1556,N1556,1.20051,1.27986,0.07934
1557,B1557,1.20408,1.30041,0.09633
1558,N1558,1.20047,1.30298,0.10251
1559,B1559,1.20304,1.30284,0.09980
1560,N1560,1.20089,1.30616,0.10528
1561,B1561,1.19895,1.26123,0.06228
1562,N1562,1.20119,1.26512,0.06393
1563,B1563,1.19955,1.19495,-0.00460
1564,N1564,1.20151,1.18741,-0.01410
1565,B1565,1.19927,1.14670,-0.05256
1566,N1566,1.20127,1.14271,-0.05856
1567,B1567,1.19847,1.14878,-0.04970
1568,N1568,1.20162,1.14681,-0.05480
1569,B1569,1.19876,1.16256,-0.03621
1570,N1570,1.20232,1.17607,-0.02624
1571,B1571,1.19870,1.14996,-0.04874
1572,N1572,1.20171,1.16356,-0.03815
1573,B1573,1.19775,1.12880,-0.06895
1574,N1574,1.20198,1.13943,-0.06256
1575,B1575,1.19880,1.10899,-0.08980
1576,N1576,1.20189,1.11745,-0.08445
1577,B1577,1.19887,1.07600,-0.12287
1578,N1578,1.20078,1.08289,-0.11788
1579,B1579,1.19982,1.04900,-0.15082
1580,N1580,1.20181,1.06285,-0.13896
1581,B1581,1.19888,1.04829,-0.15059
1582,N1582,1.20197,1.07167,-0.13030
1583,B1583,1.19902,1.06861,-0.13041
1584,N1584,1.20123,1.09277,-0.10846
1585,B1585,1.19903,1.10280,-0.09623
1586,N1586,1.20263,1.13030,-0.07233
1587,B1587,1.19806,1.16080,-0.03726
1588,N1588,1.20230,1.19250,-0.00980
1589,B1589,1.19908,1.22212,0.02304
1590,N1590,1.20209,1.25164,0.04955
1591,B1591,1.19919,1.26778,0.06859
1592,N1592,1.20143,1.29181,0.09038
1593,B1593,1.19991,1.29788,0.09797
1594,N1594,1.20187,1.31989,0.11803
1595,B1595,1.19974,1.30889,0.10916
1596,N1596,1.20174,1.31286,0.11112
1597,B1597,1.19903,1.29114,0.09211
1598,N1598,1.20217,1.29462,0.09244
1599,B1599,1.19847,1.29493,0.09646
1600,N1600,1.20162,1.31168,0.11006
1601,B1601,1.19935,1.30470,0.10535
1602,N1602,1.20237,1.32370,0.12133
1603,B1603,1.19841,1.29978,0.10137
1604,N1604,1.20190,1.31741,0.11550
1605,B1605,1.19807,1.26034,0.06227
1606,N1606,1.20167,1.27465,0.07298
1607,B1607,1.19947,1.23362,0.03416
1608,N1608,1.20137,1.24150,0.04013
1609,B1609,1.19934,1.21163,0.01229
1610,N1610,1.20133,1.22683,0.02550
1611,B1611,1.19929,1.23319,0.03390
1612,N1612,1.20128,1.23951,0.03822
1613,B1613,1.19932,1.26542,0.06610
1614,N1614,1.20153,1.27703,0.07549
1615,B1615,1.19834,1.29325,0.09492
1616,N1616,1.20194,1.30041,0.09847
1617,B1617,1.19877,1.30562,0.10685
1618,N1618,1.20300,1.30991,0.10691
1619,B1619,1.19919,1.30514,0.10595
1620,N1620,1.20280,1.31794,0.11514
1621,B1621,1.20946,1.23035,0.02089
1622,N1622,1.24519,1.26566,0.02047
1623,B1623,1.20992,1.16441,-0.04551
1624,N1624,1.24515,1.19482,-0.05033
1625,B1625,1.20888,1.14723,-0.06165
1626,N1626,1.24510,1.16949,-0.07561
1627,B1627,1.20931,1.17727,-0.03205
1628,N1628,1.24505,1.22733,-0.01772
1629,B1629,1.20909,1.19432,-0.01477
1630,N1630,1.24494,1.27383,0.02889
1631,B1631,1.20905,1.15672,-0.05233
1632,N1632,1.24591,1.18712,-0.05879
1633,B1633,1.20892,1.13845,-0.07046
1634,N1634,1.24612,1.19440,-0.05172
1635,B1635,1.20861,1.10692,-0.10169
1636,N1636,1.24445,1.14701,-0.09744
1637,B1637,1.20867,1.08181,-0.12686
1638,N1638,1.24534,1.13283,-0.11251
1639,B1639,1.20927,1.08260,-0.12667
1640,N1640,1.24527,1.13891,-0.10636
1641,B1641,1.20975,1.10668,-0.10307
1642,N1642,1.24662,1.18731,-0.05932
1643,B1643,1.20880,1.12276,-0.08604
1644,N1644,1.24596,1.17585,-0.07012
1645,B1645,1.20919,1.18090,-0.02830
1646,N1646,1.24559,1.25299,0.00741
1647,B1647,1.20939,1.25370,0.04430
1648,N1648,1.24478,1.34591,0.10113
1649,B1649,1.20863,1.28966,0.08103
1650,N1650,1.24534,1.35716,0.11181
1651,B1651,1.20881,1.32385,0.11504
1652,N1652,1.24549,1.38847,0.14298
1653,B1653,1.20934,1.34324,0.13389
1654,N1654,1.24557,1.43334,0.18778
1655,B1655,1.20939,1.30290,0.09351
1656,N1656,1.24561,1.33078,0.08517
1657,B1657,1.20895,1.31200,0.10304
1658,N1658,1.24595,1.34296,0.09701
1659,B1659,1.20887,1.33659,0.12773
1660,N1660,1.24558,1.40146,0.15588
1661,B1661,1.20897,1.33446,0.12550
1662,N1662,1.24509,1.38051,0.13542
1663,B1663,1.20876,1.31700,0.10824
1664,N1664,1.24457,1.38031,0.13574
1665,B1665,1.20923,1.26269,0.05346
1666,N1666,1.24639,1.29371,0.04731
1667,B1667,1.20923,1.24337,0.03415
1668,N1668,1.24492,1.28825,0.04334
1669,B1669,1.20874,1.24592,0.03718
1670,N1670,1.24374,1.30271,0.05897
1671,B1671,1.20913,1.25423,0.04510
1672,N1672,1.24601,1.27361,0.02760
1673,B1673,1.20904,1.31397,0.10493
1674,N1674,1.24529,1.39824,0.15295
1675,B1675,1.20908,1.30535,0.09627
1676,N1676,1.24488,1.34055,0.09567
1677,B1677,1.20869,1.33432,0.12563
1678,N1678,1.24623,1.40916,0.16293
1679,B1679,1.20933,1.31602,0.10669
1680,N1680,1.24517,1.38610,0.14093
