time_fs,PYR2,PYR3,PYR4,PYR5,X1,X2,X3,X4
150.0,0.1086460287542507,0.33773615048518657,0.4275504915844045,0.12606732917615834,0.4278608365961765,0.10598984600364521,0.20488385980706733,0.2612654575931113
160.0,0.11146622388585642,0.45981923111036604,0.16744939335584452,0.2612651516479332,0.4298710575139345,0.11141809659715643,0.2043393042929671,0.25437154159594233
170.0,0.11533686430401008,0.4769540362719496,0.1140455988527704,0.29366350057127,0.4318441749479476,0.11670324769191644,0.2037661955746529,0.2476863817854834
180.0,0.12062058157476321,0.3805812466224534,0.31291227838082486,0.18588589342195846,0.43378087373265045,0.12184900494703445,0.20316653598529358,0.24120358533502176
190.0,0.12674600202034106,0.24077545626650737,0.5261677443462216,0.10631079736692971,0.4356818260622038,0.1268589792200323,0.20254223780069158,0.23491695691707226
200.0,0.13275810189720919,0.13953514407221432,0.513271387176877,0.21443536685369907,0.437547691723801,0.13173668897165397,0.2018951267447596,0.22882049255978534
210.0,0.13806311786283912,0.10351717163606759,0.2990309081648944,0.4593888023361986,0.43937911832666804,0.1364855626100393,0.20122694536780109,0.2229083736954914
220.0,0.1427033061151668,0.10299590057609734,0.1312110143790685,0.6230897789296672,0.441176741526838,0.14110894077578445,0.20053935630202938,0.21717496139534828
230.0,0.1470430536356383,0.1066071360289062,0.19232634106091934,0.5540234692745362,0.44294118524777626,0.14561007856937352,0.19983394539860483,0.21161479078424558
240.0,0.15130836354096766,0.12264597761468657,0.40011758734304004,0.3259280715013055,0.44467306189693423,0.14999214772242808,0.19911222475032836,0.2062225656303092
250.0,0.15544550466727175,0.18064953617782226,0.5137524411625801,0.15015251799232546,0.44637297257830477,0.1542582387141855,0.19837563560398638,0.20099315310352314
260.0,0.1593283797840506,0.28014142789230323,0.41048729802748635,0.15004289429615952,0.4480415073010544,0.15841136283458132,0.19762555116620598,0.1959215786981582
270.0,0.16298168772738061,0.3712815017919259,0.21552181881607071,0.25021499166462235,0.4496792451843042,0.16245445419527715,0.1968632793065502,0.1910030213138684
280.0,0.16656028024656586,0.39389129040970805,0.1489016342865142,0.29064679505721147,0.45128675465813245,0.16639037168994167,0.19609006516145286,0.1862328084904729
290.0,0.17016609613329023,0.3337231411894352,0.2756275728317762,0.22048318984549803,0.4528645936608672,0.17022190090505807,0.19530709364247315,0.1816064117916015
300.0,0.17376014171613957,0.23527651461170312,0.4422203600925092,0.14874298357964783,0.4544133098327364,0.17395175598250365,0.1945154918522278,0.1771194423325321
310.0,0.1772628561446982,0.15886320143423097,0.45966938232480953,0.20420456009626098,0.45593344070594455,0.17758258143510944,0.19371633141124767,0.17276764644769815
320.0,0.1806795521230042,0.12929748588880982,0.3154314740917906,0.374591487896395,0.45742551389123975,0.18111695391638535,0.19291063069889194,0.1685469014934828
330.0,0.18406949925408334,0.12837628057783818,0.17724348945986226,0.5103107307082159,0.4588900472610399,0.18455738394555898,0.19209935701134723,0.16445321178205377
340.0,0.1874061925750782,0.1314918360639028,0.19643514684037358,0.48466682452064497,0.46032754912917584,0.18790631758905332,0.191283428639636,0.1604827046421347
350.0,0.19054674701188698,0.1411273152076402,0.3408069214860237,0.3275190162944484,0.4617385184273192,0.1911661380994976,0.19046371687045616,0.15663162660272653
360.0,0.19340861467679185,0.17880928028062537,0.44107004068123135,0.18671206436135077,0.46312344487815277,0.19433916751333827,0.18964104791258124,0.15289633969592725
370.0,0.1961744519242005,0.24845759561685046,0.3869130780323894,0.16845487442655896,0.46448280916534396,0.1974276682080915,0.18881620475145072,0.14927331787511344
380.0,0.19925371272276798,0.3174981856843042,0.24614299137815143,0.23710511021477557,0.46581708310038145,0.20043384442025064,0.18798992893449734,0.1457591435448701
390.0,0.2029637925347885,0.3407156901910893,0.17892574969771283,0.27739476757640846,0.46712672978633274,0.2033598437248396,0.1871629222896646,0.14235050419916254
400.0,0.20721221565195436,0.30226413728646456,0.25432662689707075,0.23619702016450955,0.4684122037785792,0.20620775847757428,0.1863358485794862,0.1390441891643598
410.0,0.21150339449653768,0.2305166626642071,0.3787969582682558,0.1791829845709986,0.4696739512425846,0.2089796272205751,0.18550933509301745,0.13583708644382247
420.0,0.21528950721361167,0.1706380240570523,0.40968041784681375,0.20439205088252146,0.4709124101087508,0.21167743605254385,0.18468397417782992,0.1327261796608749
430.0,0.2183460628477144,0.14527668702977858,0.3168185519911338,0.3195586981313725,0.47212801022441603,0.2143031199643024,0.18386032471420408,0.12970854509707702
440.0,0.220834872969972,0.14383161253190918,0.2096870094519872,0.42564650504613083,0.47332117350304737,0.21685856414056104,0.18303891353358087,0.12678134882281028
450.0,0.22303599536625424,0.14654706387560382,0.20755592153324762,0.42286101922489366,0.4744923140706795,0.21934560522876834,0.18222023678326352,0.1239418439172883
460.0,0.22504885292429297,0.15170895681056804,0.3061241714844701,0.3171180187806683,0.47564183840965096,0.22176603257587002,0.18140476123929045,0.12118736777518828
470.0,0.2267580408376666,0.17447635180872276,0.38926679091762084,0.20949881643598922,0.4767701454996871,0.22412158943378363,0.1805929255693348,0.11851533949719423
480.0,0.2280595622913015,0.22129213057256175,0.364603896808706,0.18604441032743013,0.4778776269563784,0.22641397413437683,0.1797851415474222,0.11592325736182224
490.0,0.22907763412904225,0.2723833395029797,0.2650045562329303,0.23353447013504725,0.4789646671671036,0.22864484123471723,0.17898179522219504,0.11340869637598384
500.0,0.23013780018013366,0.2947668638454637,0.20497102126650557,0.2701243147078965,0.48003164342444316,0.23081580263334064,0.1781832480403933,0.11096930590182269
510.0,0.2315323058756644,0.2726837769633629,0.2486082923344045,0.24717562482656752,0.4810789260571312,0.23292842865826854,0.1773898379271629,0.10860280735743691
520.0,0.23331830455259608,0.2225481806485248,0.34107552514266765,0.2030579896562107,0.48210687855859086,0.23498424912748508,0.17660188032474838,0.10630699198917518
530.0,0.23532926919939434,0.17687113128387752,0.3762332081492715,0.21156639136745573,0.4831158577130955,0.2369847543825671,0.17581966919106937,0.10407971871326738
540.0,0.23735150280631745,0.15529620687378606,0.31758407659979443,0.28976821372010125,0.48410621371960266,0.23893139629614385,0.1750434779596327,0.10191891202462026
550.0,0.23927629460647165,0.15300103538533905,0.23498331819511736,0.37273935181307116,0.48507829031330196,0.24082558925384384,0.17427356046217776,0.09982255997067599
560.0,0.2411106890783974,0.1553803602240074,0.2210195311781976,0.3824894195193969,0.48603242488491966,0.24266871111137345,0.17351015181540638,0.09778871218830014
570.0,0.24289932342040116,0.15883336699225348,0.2868183953999629,0.3114489141873817,0.4869689485978214,0.24446210412735106,0.1727534692731004,0.09581547800172671
580.0,0.24467775343715834,0.1731863720866727,0.35427017500139213,0.22786569947477606,0.4878881865029529,0.24620707587251023,0.17200371304488477,0.09390102457965165
590.0,0.2464924936059908,0.20468929242150374,0.3478637704484996,0.2009544435240051,0.48879045765165985,0.24790490011586452,0.1712610670828503,0.09204357514962487
600.0,0.24841588639225934,0.24150105028009428,0.27840785467994134,0.23167520864770416,0.48967607520642403,0.24955681768841625,0.17052569983720844,0.09024140726795075
610.0,0.25049323905196325,0.26019834433171585,0.22606692894299094,0.26324148767332906,0.4905453465495567,0.25116403732497417,0.16979776498210747,0.08849285114336111
620.0,0.2526652142782461,0.2472136876440606,0.24732437397555024,0.25279672410214216,0.4913985733898863,0.2527277364846315,0.16907740211270283,0.08679628801277886
630.0,0.2547671540336712,0.2119567221128817,0.3136202029575646,0.21965592089588157,0.4922360518674754,0.2542490621504437,0.16836473741453284,0.08515014856754745
640.0,0.2566345900214111,0.1776784657168008,0.34802769019992646,0.21765925406186065,0.4930580726564068,0.2557291316088272,0.16765988430621806,0.08355291142854739
650.0,0.2582204181592515,0.16045749087868666,0.31355671101614124,0.2677653799459195,0.4938649210656699,0.2571690332091933,0.16696294405646236,0.08200310166867358
660.0,0.2596034179383807,0.15847816863197683,0.25195924276505227,0.3299591706645892,0.4946568771381881,0.25856982710431475,0.1662740063763034,0.08049928938119302
670.0,0.26087975161146176,0.16084439798365496,0.23275777515881257,0.34551807524606987,0.49543421574801594,0.2599325459719083,0.16559314998752475,0.07904008829255058
680.0,0.2620572987012061,0.16333155717834694,0.274344832730963,0.30026631138948306,0.496197206695743,0.2612581957179107,0.16492044316811008,0.07762415441823552
690.0,0.26307114119682007,0.1723649625285998,0.3264931783089577,0.2380707179656213,0.49694611480213785,0.26254775616190823,0.16425594427558945,0.07625018476036372
700.0,0.2639041872627189,0.1937491147340549,0.3301866367286794,0.21216006127454567,0.4976812000000616,0.2638021817051678,0.1635997022490967,0.07491691604567303
710.0,0.26467621767996197,0.220774671625466,0.28377618100017254,0.2307729296943985,0.4984027174246868,0.26502240198171206,0.16295175709092957,0.07362312350267097
720.0,0.26559142011734554,0.2367266801036636,0.24150730879983862,0.25617459097915124,0.49911091750204933,0.26620932249286344,0.16231214032837377,0.07236761967671268
730.0,0.2667820324850205,0.2299249126161575,0.24993571606473905,0.2533573388340818,0.49980604603596773,0.2673638252256766,0.1616808754565287,0.0711492532818262
740.0,0.2681966901756479,0.2050396664631813,0.29653581132455564,0.23022783203661398,0.5004883442933572,0.26848676925566234,0.16105797836284322,0.06996690808813644
750.0,0.2696400655696143,0.17859340244299943,0.32699988582043715,0.22476664616694803,0.5011580490879691,0.2695789913342041,0.16044345773404545,0.06881950184378062
760.0,0.270922735920721,0.16388676597827065,0.30807218622345184,0.2571183118775554,0.5018153928625846,0.2706413064610491,0.1598373154461284,0.06770598523023716
770.0,0.27198137997800004,0.16135967165024692,0.26340187243955676,0.30325707593219503,0.5024606037696919,0.2716745084422532,0.15923954693802786,0.06662534085002608
780.0,0.27287400450454957,0.16321436067450434,0.24402954671068522,0.31988208811025953,0.503093905750674,0.272679370433946,0.1586501415696053,0.06557658224577367
790.0,0.2736842498079529,0.16504386671533094,0.27003358487340984,0.2912382986033051,0.5037155186135345,0.27365664547227486,0.15806908296452943,0.0645587529496603
800.0,0.27444484647029954,0.17049705211821867,0.30989763174063645,0.24516046967084404,0.5043256581091894,0.2746070669898752,0.1574963493386272,0.06357092556230734
810.0,0.27514566529430207,0.18436552432630587,0.3184415331738819,0.22204727720550885,0.5049245360063505,0.27553134931920903,0.15693191381425495,0.06261220086018464
820.0,0.2757911428341944,0.20331827054183452,0.28782976316941605,0.23306082345455365,0.5055123601650261,0.2764301881831036,0.15637574472122018,0.061681706930648984
830.0,0.27642796017570626,0.21598586784711193,0.2541843463203131,0.25340182565686736,0.5060893346086662,0.27730426117281126,0.1558278058847665,0.060778598333754985
840.0,0.2771128753436042,0.2130120973340471,0.25494654932617644,0.2549284779961711,0.5066556595949746,0.2781542282139076,0.1552880569011157,0.05990205529000135
850.0,0.2778641563559286,0.19618323075349753,0.2871781160159935,0.23877449687457916,0.5072115316854154,0.27898073202033496,0.1547564534010416,0.05905128289320718
860.0,0.2786533131892197,0.1767753953313154,0.3131117431091615,0.23145954837030241,0.5077571438134362,0.2797843985368916,0.15423294730193604,0.058225510347735515
870.0,0.2794408227778077,0.1651616989502513,0.30410469887670366,0.2512927793952364,0.5082926853514315,0.28056583737045565,0.15371748704880794,0.05742399022930439
880.0,0.280209857946506,0.1628295013181476,0.27195654868056673,0.2850040920547788,0.5088183421764706,0.28132564221023176,0.15321001784464303,0.056645997768654074
890.0,0.28096292870097717,0.1644414007876128,0.2534988526303104,0.3010968178810987,0.5093342967348125,0.2820643912372973,0.1527104818705344,0.055890830157355284
900.0,0.28169784897077355,0.1661099756488114,0.2682473643010672,0.28394481107934705,0.50984072810523,0.2827826475237163,0.15221881849598018,0.05515780587507318
910.0,0.28240459946737323,0.16979363486240076,0.29771898089205995,0.25008278477816515,0.5103378120611644,0.2834809594214883,0.15173496447973006,0.0544462640376167
920.0,0.2830928104834894,0.17918701472048582,0.30815655604401343,0.22956361875201042,0.5108257211317334,0.2841598609415875,0.1512588541615497,0.05375556376512883
930.0,0.28381213017136453,0.19274269349788328,0.28891327085495533,0.23453190547579592,0.5113046246616132,0.284819872123342,0.15079041964525514,0.05308508356978912
940.0,0.2846263877873773,0.20266515287270118,0.26293723124881613,0.2497712280911044,0.5117746888698149,0.2854614993943984,0.15032959097336202,0.05243422076242405
950.0,0.2855537805418296,0.20160360836979416,0.2593141969575309,0.2535284141308443,0.5122360769073757,0.286085235921512,0.14987629629367616,0.05180239087743538
960.0,0.28653110398103093,0.18984191300804185,0.280581659091745,0.24304532391918124,0.5126889489139866,0.28669156195238993,0.14943046201814444,0.05118902711547838
970.0,0.28744448804964495,0.17517596610802835,0.301455652341539,0.23592389350078669,0.5131334620735735,0.28728094514881836,0.14899201297427078,0.05059357980333678
980.0,0.28820440729343827,0.16574358571379516,0.29857285934445266,0.24747914764831302,0.513569770668853,0.28785384091129207,0.14856087254939215,0.05001551587046223
990.0,0.2887974975441727,0.16351439712972854,0.27638134645899665,0.2713067588671012,0.5139980261348819,0.28841069269536107,0.14813696282809816,0.04945431834165834
1000.0,0.2892711048539743,0.16482520544238077,0.26059916855371656,0.2853045211499276,0.5144183771116166,0.28895193231990646,0.14772020472306768,0.04890948584540883
1010.0,0.2896738751401253,0.16625637367318327,0.2683757842702754,0.2756939669164152,0.5148309694955044,0.28947798026754573,0.14731051809958542,0.04838053213736396
1020.0,0.2900159211958096,0.16861613203593553,0.2896880264905937,0.2516799202776603,0.5152359464901213,0.28998924597737225,0.14690782189399218,0.047866985638513916
1030.0,0.29028493621936985,0.1747262043775317,0.3000330951418215,0.23495576426127618,0.515633448655875,0.29048612813021757,0.14651203422631323,0.04736838898759388
1040.0,0.2904924125198637,0.1842203007126769,0.2885157031143751,0.23677158365308337,0.5160236139587915,0.2909690149266302,0.1461230725072995,0.046884298607278205
1050.0,0.2906940243249388,0.19194577576881602,0.26920068484956405,0.24815951505668005,0.5164065778184006,0.2914382843577532,0.14574085354010843,0.046414284283737055
1060.0,0.2909592892487456,0.19221438024593174,0.26404537849572635,0.2527809520095953,0.5167824731547374,0.29189430446928066,0.14536529361684258,0.045957928759138816
1070.0,0.29132076259333595,0.18435045790086824,0.27801167922703146,0.2463171002787633,0.5171514304344761,0.2923374336186695,0.14499630861015533,0.04551482733669845
1080.0,0.2917529943038704,0.17349077682825784,0.2944947212918535,0.2402615075760171,0.5175135777162139,0.2927680207257767,0.14463381406012685,0.04508458749788193
1090.0,0.2921988314132899,0.16585759538638747,0.29501053805010286,0.24693303515021858,0.5178690406949165,0.29318640551708897,0.14427772525660376,0.04466682853138987
1100.0,0.2926140928102328,0.1636231625870531,0.2798715818563713,0.26389116274634183,0.5182179427455461,0.293592918763707,0.14392795731719132,0.044261181173554924
1110.0,0.2929898397588096,0.16450507875007592,0.26679122258345583,0.27571385890765754,0.5185604049658812,0.29398788251324226,0.14358442526107673,0.04386728725979907
1120.0,0.2933410450747361,0.16572784329679835,0.2702094475576376,0.270721664070827,0.5188965462185486,0.2943716103157833,0.14324704407885877,0.043484799386808645
1130.0,0.29368435036312207,0.16736904146194434,0.2854179006178456,0.25352870755708684,0.5192264831722783,0.29474440744407765,0.14291572879854952,0.0431133805850939
1140.0,0.2940301453957071,0.17138602121137958,0.2948668534342359,0.2397169799586763,0.5195503303423966,0.2951065711080801,0.14259039454790995,0.04275270400161263
1150.0,0.2943892432672582,0.17793116881518714,0.28838964192642647,0.23928994599112716,0.5198682001305736,0.2954583906640081,0.14227095661327332,0.042402452592144466
1160.0,0.294775495070062,0.18367982347528183,0.2740751111457411,0.24746957030891384,0.5201802028638337,0.2958001478180441,0.14195733049500542,0.04206231882311591
1170.0,0.2951943814703687,0.1844208337907873,0.26823611734534114,0.2521486673935016,0.5204864468328508,0.29613211682482155,0.1416494319597451,0.04173200438258161
1180.0,0.29563002381820624,0.1791665639825318,0.2768157032499329,0.2483877089493278,0.5207870383295321,0.29645456468082465,0.14134717708956285,0.04141121990007947
1190.0,0.2960494102607456,0.17127350396265675,0.28938500839201214,0.24329207738458422,0.5210820816839109,0.29676775131283506,0.14105048232816866,0.0410996846750844
1200.0,0.2964241393465408,0.16538500680260074,0.29168105284647383,0.24650980100438324,0.5213716793003579,0.29707192976154656,0.1407592645242994,0.040797126413795334
1210.0,0.29674884872009955,0.163512063392611,0.2816840873588817,0.25805500052840635,0.5216559316931231,0.29736734636047435,0.1404734409724049,0.040503280973996615
1220.0,0.297037684025915,0.16423785028414664,0.27116017828363703,0.26756428740629984,0.5219349375212239,0.29765424091027637,0.14019292945075354,0.04021789211774507
1230.0,0.2973041675147644,0.1653625151849105,0.27178981314021883,0.26554350416010486,0.5222087936226869,0.29793284684860327,0.13991764825706865,0.0399407112716401
1240.0,0.2975481758300137,0.16660696395911392,0.28218981652117975,0.2536550436896911,0.5224775950481589,0.29820339141559193,0.1396475162418057,0.039671497294442304
1250.0,0.2977649749061094,0.1693333306390377,0.2902059061142053,0.242695788340646,0.5227414350938977,0.2984660958151123,0.13938245283917497,0.03941001625181386
1260.0,0.2979649631331237,0.17394287463242528,0.2870481911073765,0.24104397112707301,0.5230004053341528,0.29872117537187537,0.13912237809601039,0.03915604119796034
1270.0,0.29817884812803624,0.1783058488896286,0.2768699243794332,0.24664537860290042,0.52325459565295,0.2989688396845074,0.1388672126985807,0.03890935196396069
1280.0,0.29843775181714527,0.1792810800072511,0.27139914355459904,0.2508820246210031,0.5235040942752883,0.2992092927746949,0.13861687799743708,0.03866973495257865
1290.0,0.2987454573839657,0.1757556167046286,0.276453338842293,0.24904558706911117,0.5237489877977608,0.299442733232497,0.13837129603038542,0.03843698293935565
1300.0,0.299070366650555,0.1698707053675368,0.2858047344289538,0.2452541935529528,0.5239893612186115,0.29966935435792597,0.13813038954367027,0.038210894879791076
1310.0,0.2993662660277591,0.16510998263972038,0.28880154823968324,0.24672220309283555,0.5242252979672366,0.2998893442988881,0.1378940820114521,0.037991275722421954
1320.0,0.2996032340869795,0.16332320057206134,0.2824798894351451,0.25459367590581233,0.5244568799331407,0.3001028861855799,0.1376622976536579,0.03777793622762015
1330.0,0.2997817248418372,0.16373834170421542,0.2744313770804974,0.2620485563734482,0.5246841874943603,0.3003101582614278,0.13743496145227993,0.03757069279193043
1340.0,0.2999212301845331,0.16464772442647882,0.273757947637967,0.2616730977510193,0.5249072995453609,0.30051133401066166,0.13721199916619817,0.03736936727777804
1350.0,0.3000393312226201,0.1655508002486261,0.2808529324032401,0.25355693612551194,0.5251262935244196,0.3007065822826039,0.13699333734459368,0.03717378684838145
1360.0,0.30014245817327684,0.1673161277460597,0.287446813802235,0.24509460027842675,0.5253412454405039,0.3008960674127636,0.13677890333902273,0.036983783807708524
1370.0,0.30023332044846607,0.1704260550055175,0.28628936500935437,0.2430512595366605,0.5255522298996516,0.3010799493408114,0.13656862531421535,0.03679919544532055
1380.0,0.30032159689631727,0.1736050565472764,0.2791542270304596,0.24691911952594517,0.5257593201308655,0.3012583837255184,0.13636243225766015,0.03661986388595479
1390.0,0.3004234739706413,0.1746041702339677,0.2743563762610258,0.2506159795343636,0.5259625880115308,0.30143152205673374,0.13616025398803602,0.03644563594369817
1400.0,0.30055049976915366,0.17236188165370864,0.2771352212220172,0.24995239735511895,0.526162104092362,0.30159951176447913,0.13596202116254683,0.03627636298061088
1410.0,0.30070069633305546,0.16816096245264897,0.2840016151122047,0.2471367261020894,0.5263579376218891,0.30176249632523106,0.13576766528321485,0.03611190076966392
1420.0,0.30086156137859804,0.16451482472110082,0.2871111590920397,0.24751245480826,0.5265501565704935,0.3019206153654644,0.13557711870218517,0.035952109361855965
1430.0,0.3010210240043486,0.1629943191087169,0.2832334345010573,0.2527512223858759,0.526738827653999,0.3020740047625261,0.1353903146260916,0.03579685295738231
1440.0,0.30117479454378543,0.16324842985185456,0.2770839498335501,0.25849282577080845,0.5269240163568276,0.302222796742908,0.13520718711953272,0.03564599978073065
1450.0,0.3013245455261815,0.16402011450765094,0.2756338479302455,0.25902149203592073,0.5271057869547282,0.30236711997798366,0.13502767110770428,0.03549942195958284
1460.0,0.30147241981591677,0.1647649280139192,0.2802353386229879,0.2535273135471749,0.5272842025370854,0.30250709967727585,0.13485170237823274,0.035356995407405195
1470.0,0.3016200731279688,0.16600280433898482,0.28544002770902516,0.24693709482401993,0.5274593250288168,0.3026428576793155,0.13467921758225226,0.035218599709614634
1480.0,0.30177252725015513,0.16816866906859773,0.28544147754243526,0.24461732613881054,0.527631215211866,0.302774512540156,0.13451015423476653,0.03508411801321044
1490.0,0.3019392564864029,0.17049861820763673,0.2805455824092952,0.2470165428966639,0.5277999327462992,0.30290217961960114,0.13434445071433435,0.03495343691976444
1500.0,0.3021273941440579,0.17139127581909439,0.27647650592901424,0.25000482410783226,0.5279655361910117,0.303025971165204,0.13418204626211616,0.03482644638166733
1510.0,0.30233209969336866,0.16992622775634852,0.2777021211618527,0.2500395513884288,0.5281280830240528,0.3031459963940978,0.13402288098031814,0.034703039601530386
1520.0,0.30253464787518924,0.1668670099986134,0.2825426809240497,0.24805566120214625,0.5282876296625759,0.3032623615727088,0.13386689583006828,0.03458311293464603
1530.0,0.30271232865492465,0.1640383214790074,0.28539739384165,0.24785195602441648,0.528444231482419,0.3033751700944103,0.13371403262875647,0.03446656579441318
1540.0,0.30285225693226203,0.16274619562534723,0.2832026867128611,0.2511988607295282,0.5285979428373259,0.30348452255516556,0.1335642340468714,0.03435330056063616
1550.0,0.30295684763407144,0.16288565322422335,0.2786961830988178,0.255461316042886,0.5287488170778102,0.303590516827216,0.13341744360436347,0.034243222490609425
1560.0,0.3030370049999136,0.1635259628811179,0.2770391909351957,0.2563978411837713,0.5288969065696729,0.3036932481308603,0.13327360566656343,0.03413623963290212
1570.0,0.30310117757550187,0.1641284105378416,0.27993521782738906,0.25283519405926597,0.529042262712178,0.3037928091043772,0.13313266543968383,0.03403226274375974
1580.0,0.3031515010204691,0.1649790530000049,0.28393077462639627,0.24793867135312825,0.5291849359558918,0.3038892898721346,0.13299456896592973,0.03393120520604289
1590.0,0.3031894891178051,0.16645870912496077,0.2845504035660931,0.24580139819113958,0.5293249758201931,0.30398277811093644,0.1328592631182443,0.0338329829506251
1600.0,0.30322308442901463,0.16815059476289437,0.28133317090662946,0.2472931499014601,0.5294624309104614,0.30407335911464983,0.13272669559471348,0.033737514380174194
1610.0,0.30326580721602503,0.1689330858464223,0.2781158664894731,0.24968524044807808,0.5295973489349463,0.304161115857156,0.1325968149126518,0.033644720295244825
1620.0,0.30332785511547894,0.16802266164933208,0.27851811213811245,0.25013137109707506,0.5297297767213265,0.304246129053669,0.1324695704023933,0.033554523822610226
1630.0,0.30340800535283574,0.1658192540584687,0.28192543950440574,0.24884730108428837,0.5298597602329626,0.3043284772204644,0.13234491220080646,0.033466850345765534
1640.0,0.3034944920641419,0.16361559791949987,0.28441191042710856,0.24847799958924818,0.5299873445848501,0.30440823673305806,0.1322227912445549,0.03338162743753583
1650.0,0.3035739605799341,0.1624793507545146,0.28329633381574865,0.25065035484980125,0.530112574059279,0.30448548188287294,0.1321031592631223,0.033298784794724735
1660.0,0.30364010514796563,0.16247688897624846,0.28005708033458804,0.2538259255411963,0.5302354921212018,0.3045602849324371,0.13198596877161964,0.033218254174740273
1670.0,0.30369509949899376,0.16295842121196571,0.2784545426397636,0.2548919366492755,0.5303561414333209,0.3046327161691457,0.13187117306339355,0.03313996933413874
1680.0,0.30374477270461075,0.16343887871799756,0.2802195907545724,0.2525967578228177,0.5304745638708952,0.304702843957627,0.13175872620244994,0.03306386596902668
1690.0,0.3037938186912438,0.16403481397344552,0.28324098918306184,0.2489303781522473,0.5305908005362745,0.3047707347907472,0.13164858301571192,0.03298988165726525
1700.0,0.3038451913647743,0.16503726975924607,0.28412704135655126,0.24699049751942673,0.5307048917731656,0.30483645333928805,0.13154069908512434,0.03291795580242073
1710.0,0.3039019287722786,0.1662357328617722,0.282046342941056,0.24781599542489138,0.5308168771806346,0.30490006250033364,0.13143503073962115,0.032848029579409126
1720.0,0.30396717919471844,0.1668691708239371,0.27950541942702994,0.24965823055431272,0.5309267956268513,0.3049616234443971,0.13133153504696868,0.03278004588178154
1730.0,0.30404146595611314,0.16631679669686042,0.279372854215972,0.2502688831310527,0.5310346852625794,0.3050211956613199,0.1312301698054976,0.0327139492706019
1740.0,0.30412058069789943,0.16476824689032066,0.2816715017835702,0.2494396706282081,0.5311405835344178,0.305078837004978,0.1311308935357362,0.03264968592486675
1750.0,0.30419739664385154,0.1631227245321092,0.28371748171682254,0.2489623971072151,0.5312445271977985,0.30513460373682094,0.13103366547195797,0.032587203593421286
1760.0,0.30426649003954886,0.1622160164386293,0.28325993003039096,0.2502575634914293,0.5313465523297429,0.3051885505682783,0.13093844555365203,0.03252645154832549
1770.0,0.3043271149372854,0.16218562576911535,0.28095944063227174,0.25252781866132584,0.5314466943413837,0.30524073070205904,0.13084519441693013,0.03246738053962594
1780.0,0.30438182875773667,0.16258214397694126,0.2794877939752155,0.25354823329010495,0.5315449879902558,0.30529119587237474,0.13075387338587777,0.03240994275149058
1790.0,0.30443287575479094,0.16299528227551804,0.2804433092083492,0.25212853276134023,0.5316414673923597,0.30533999638411286,0.13066444446386094,0.0323540917596652
1800.0,0.3044806880170127,0.16344705337337087,0.2826362417553461,0.2494360168542688,0.5317361660340031,0.30538718115098856,0.13057687032479667,0.032299782490210614
1810.0,0.30452597709565515,0.1641540025981528,0.28357179597290916,0.2477482243332813,0.531829116783422,0.3054327977326986,0.13049111430439583,0.03224697117948227
1820.0,0.3045722889461102,0.16502265971513297,0.2822984052083089,0.24810664613044633,0.5319203519021908,0.3054768923711068,0.13040714039138712,0.03219561533531406
