,PYR2,PYR3,PYR4,PYR5
PYR2,0.06800000000000006,0.0,0.0,0.0
PYR3,0.0,0.05699999999999994,0.0,0.0
PYR4,0.0,0.0,0.07200000000000051,0.0
PYR5,0.0,0.0,0.0,-0.19699999999999962
