site,X1,X2,X3,X4
PYR2,0.47771124668416093,0.7472499485827163,-0.41270446505579356,0.20756806993755808
PYR3,-0.17811522398520863,-0.43196711423015166,-0.7680104521437348,0.43799466276011734
PYR4,0.2389218727854177,-0.11624352986827685,0.48509620662145647,0.8331179092961238
PYR5,-0.826428018935026,0.4914360266917409,0.06720595392120499,0.2664408394861852
