frequency_ps^-1,spectral_density_proxy
0.0,0.0
0.04997501249375312,0.00029065781492669
0.09995002498750624,0.00031865079464237574
0.14992503748125935,0.0003783646593801817
0.19990004997501248,0.00039497891681324813
0.24987506246876562,1.1177899831904028e-05
0.2998500749625187,0.00023766014889133578
0.34982508745627183,1.4048835396669211e-05
0.39980009995002497,0.0016236477034316994
0.4497751124437781,0.00023850242311175687
0.49975012493753124,0.00015070362287501247
0.5497251374312844,0.0
0.5997001499250374,0.0003041602125213092
0.6496751624187905,0.0003345378076194032
0.6996501749125437,4.205483070344463e-05
0.7496251874062968,0.00039208990064461974
0.7996001999000499,4.8881165778950024e-05
0.8495752123938031,0.00026190697861916835
0.8995502248875562,0.0
0.9495252373813093,0.0
0.9995002498750625,0.0012782421902595399
1.0494752623688155,0.0010630451768883424
1.0994502748625687,0.0002499293653559267
1.1494252873563218,0.0003220472737373442
1.1994002998500748,0.0
1.249375312343828,0.0011979076165439173
1.299350324837581,0.0002160773912811257
1.3493253373313343,0.0010119382608693357
1.3993003498250873,0.0
1.4492753623188406,0.00029484876018414936
1.4992503748125936,0.0
1.5492253873063468,0.0
1.5992003998000999,0.0010403575607557986
1.649175412293853,0.0002062001457810374
1.6991504247876061,0.0006904873770031206
1.7491254372813592,0.00044767751893365945
1.7991004497751124,0.0005486075666830811
1.8490754622688654,0.0004348074092618968
1.8990504747626187,0.000607439392377041
1.9490254872563717,0.0007037983461094995
1.999000499750125,0.0003890071230499536
2.048975512243878,0.0002426638406958282
2.098950524737631,0.00020725489567781905
2.148925537231384,0.0006883750535497375
2.1989005497251375,0.0006779932143837409
2.2488755622188905,0.000568056673452327
2.2988505747126435,0.0012266722903501994
2.3488255872063966,0.0005511430080018848
2.3988005997001496,0.0009973552926519262
2.448775612193903,0.0010292122960867708
2.498750624687656,0.0002541496289069959
2.548725637181409,0.0006709736646257956
2.598700649675162,0.0005172649044342116
2.6486756621689156,0.0004633983524693858
2.6986506746626686,0.0008879324279083094
2.7486256871564216,0.0005258130529675545
2.7986006996501747,0.0003831907410546924
2.8485757121439277,9.532444918330189e-05
2.898550724637681,0.00015548118055562726
2.948525737131434,0.00023903027791836144
2.998500749625187,0.00014878002841005292
3.0484757621189402,0.0
3.0984507746126937,0.0
3.1484257871064467,0.0
3.1984007996001997,0.0
3.2483758120939528,0.0
3.298350824587706,0.0
3.3483258370814593,0.0
3.3983008495752123,0.0
3.4482758620689653,0.0
3.4982508745627183,0.0002133959594056286
3.548225887056472,0.0009519106836919839
3.598200899550225,4.0832442809095386e-05
3.648175912043978,0.0
3.698150924537731,0.0
3.748125937031484,0.0
3.7981009495252374,0.0
3.8480759620189904,0.0
3.8980509745127434,0.0
3.9480259870064964,0.0
3.99800099950025,0.0
4.0479760119940025,0.0
4.097951024487756,0.0
4.147926036981509,0.0
4.197901049475262,0.0
4.2478760619690155,0.0
4.297851074462768,0.0
4.3478260869565215,0.0
4.397801099450275,0.0
4.4477761119440276,0.0
4.497751124437781,0.0
4.547726136931534,0.0
4.597701149425287,0.0
4.6476761619190405,0.0
4.697651174412793,0.0
4.747626186906547,0.0
4.797601199400299,1.7880432913925213e-05
4.847576211894053,0.0
4.897551224387806,0.0
4.947526236881559,0.0
4.997501249375312,0.0
5.047476261869066,0.0
5.097451274362818,0.0
5.147426286856572,0.0
5.197401299350324,0.0
5.247376311844078,4.422338856698145e-05
5.297351324337831,0.0
5.347326336831584,0.0
5.397301349325337,7.285889738296684e-05
5.44727636181909,0.0
5.497251374312843,0.0
5.547226386806597,0.0
5.597201399300349,0.0
5.647176411794103,4.320106304594284e-05
5.697151424287855,0.00016993233925061672
5.747126436781609,0.0
5.797101449275362,0.0
5.847076461769115,0.0
5.897051474262868,0.0
5.947026486756622,0.0
5.997001499250374,0.0
6.046976511744128,4.334184206063505e-07
6.0969515242378804,1.3587936955398972e-06
6.146926536731634,0.0
6.196901549225387,0.0
6.24687656171914,0.0
6.296851574212893,0.0
6.346826586706646,0.0
6.3968015992003995,0.0
6.446776611694153,4.137374279331253e-06
6.4967516241879055,0.0
6.546726636681659,0.0
6.596701649175412,0.0
6.646676661669165,0.0
6.6966516741629185,2.93691456655329e-06
6.746626686656671,8.522835580544272e-05
6.796601699150425,7.703950993100846e-05
6.846576711644177,5.9826644203793384e-05
6.896551724137931,7.392847773997433e-05
6.946526736631684,0.00010016209629500267
6.996501749125437,0.00015602522273359108
7.04647676161919,8.441390749616447e-05
7.096451774112944,5.913075740655421e-05
7.146426786606696,3.7877305082595366e-05
7.19640179910045,7.314901075263698e-06
7.246376811594202,1.1932505041448666e-05
7.296351824087956,2.7086940822627627e-06
7.346326836581709,9.818974054019922e-05
7.396301849075462,4.844003518243132e-05
7.446276861569215,3.61500939356381e-05
7.496251874062968,5.335868283966176e-06
7.546226886556721,0.0
7.596201899050475,0.0
7.646176911544227,0.0
7.696151924037981,1.9293019589848257e-05
7.746126936531733,1.2123228740353558e-05
7.796101949025487,2.3545647297911387e-05
7.84607696151924,0.0
7.896051974012993,3.4559272991613295e-07
7.946026986506746,0.0
7.9960019990005,0.0
8.045977011494253,0.0
8.095952023988005,1.4527406141181728e-05
8.145927036481758,0.0
8.195902048975512,9.739341074735349e-06
8.245877061469265,3.1470041343159624e-06
8.295852073963019,0.0
8.34582708645677,0.0
8.395802098950524,7.953764280110097e-06
8.445777111444277,1.6139050586056136e-06
8.495752123938031,2.055861235552884e-05
8.545727136431784,2.622154759459216e-05
8.595702148925536,4.660420670421888e-05
8.64567716141929,8.425108623534048e-07
8.695652173913043,5.0628795872824096e-05
8.745627186406796,5.1869461899541335e-05
8.79560219890055,9.964730659329638e-06
8.845577211394302,1.1027119903231588e-05
8.895552223888055,1.9252270838352167e-06
8.945527236381809,5.3338851337611935e-05
