state,PYR2_alternate,PYR2_bright,PYR3_alternate,PYR3_bright,PYR4_alternate,PYR4_bright,PYR5_alternate,PYR5_bright
PYR2_alternate,1,0.582864165977,-0.0537271935426,0.137251197958,0.107097448708,-0.182615508533,-0.303647055293,-0.29873868254
PYR2_bright,0.582864165977,1,-0.175686721359,0.25979295087,-0.0535796990695,0.0473165720686,-0.338267695753,-0.219762016028
PYR3_alternate,-0.0537271935426,-0.175686721359,1,0.605313502637,-0.0447941847116,-0.0323047932394,-0.373638013885,-0.361022745065
PYR3_bright,0.137251197958,0.25979295087,0.605313502637,1,-0.207162864456,-0.142115214127,-0.498257066698,-0.178975716371
PYR4_alternate,0.107097448708,-0.0535796990695,-0.0447941847116,-0.207162864456,1,0.73025923722,0.131499829837,0.0694085329747
PYR4_bright,-0.182615508533,0.0473165720686,-0.0323047932394,-0.142115214127,0.73025923722,1,0.238140889592,0.238135641962
PYR5_alternate,-0.303647055293,-0.338267695753,-0.373638013885,-0.498257066698,0.131499829837,0.238140889592,1,0.717122327345
PYR5_bright,-0.29873868254,-0.219762016028,-0.361022745065,-0.178975716371,0.0694085329747,0.238135641962,0.717122327345,1
