lag_ps,autocorrelation,autocorrelation_normalized
0.5700000000000001,-7.580806418771474e-07,-0.029561997230177117
0.58,-1.018436368055695e-06,-0.03971478946754739
0.59,-1.2714001940129673e-06,-0.04957932828991687
0.6,-1.5325184023519314e-06,-0.05976185416546378
0.61,-1.7404726972229984e-06,-0.06787120817001858
0.62,-1.978405032708222e-06,-0.07714958127972744
0.63,-2.2711084855109984e-06,-0.0885638005369199
0.64,-2.51855128023823e-06,-0.09821304206647624
0.65,-2.7922203458618087e-06,-0.10888499926078812
0.66,-2.973595526558999e-06,-0.11595787817788641
0.67,-3.224335537889121e-06,-0.12573569746381522
0.68,-3.5849863455757227e-06,-0.1397995814214539
0.6900000000000001,-3.899151860734933e-06,-0.15205073199292415
0.7000000000000001,-4.127154155888131e-06,-0.1609418747625151
0.71,-4.341365748082578e-06,-0.1692952373803015
0.72,-4.5737386266828645e-06,-0.17835681475621235
0.73,-4.792650322495096e-06,-0.18689346189869843
0.74,-4.958478862755623e-06,-0.19336008639359017
0.75,-5.132658594478031e-06,-0.20015237267856997
0.76,-5.187476599114034e-06,-0.20229004723678137
0.77,-5.18522699573622e-06,-0.2022023220461483
0.78,-5.149647727699223e-06,-0.2008148783296632
0.79,-5.166254314140841e-06,-0.20146246624481454
0.8,-5.126420910471414e-06,-0.1999091289032511
0.81,-5.114773200111855e-06,-0.19945491656439682
0.8200000000000001,-5.072673583382811e-06,-0.1978132063235789
0.8300000000000001,-5.083596099344332e-06,-0.19823913909215812
0.84,-5.116473797811626e-06,-0.19952123281324044
0.85,-5.0645981797262546e-06,-0.1974982991127358
0.86,-4.982631920926938e-06,-0.19430195537073844
0.87,-4.865308196805645e-06,-0.18972681729714308
0.88,-4.738025620956075e-06,-0.18476332535861056
0.89,-4.597957977643272e-06,-0.17930126887686548
0.9,-4.485863429811452e-06,-0.17493004696527997
0.91,-4.30132166277583e-06,-0.16773368432970281
0.92,-4.106708641408445e-06,-0.1601445845943855
0.93,-3.872246739425988e-06,-0.15100154398089008
0.94,-3.641656121591833e-06,-0.14200946737431866
0.95,-3.3692930002627633e-06,-0.13138843658477745
0.96,-3.097312942496272e-06,-0.12078234368356944
0.97,-2.8733734773628762e-06,-0.11204963441452886
0.98,-2.618384175029082e-06,-0.10210611042392681
0.99,-2.3856885807656004e-06,-0.09303194847717412
1.0,-2.1075913732621663e-06,-0.08218731213666616
1.01,-1.8502631714822773e-06,-0.07215258077955504
1.02,-1.6370663395567765e-06,-0.06383878959863531
1.03,-1.4643412984756958e-06,-0.05710323020830779
1.04,-1.3367376292169972e-06,-0.052127216960105895
1.05,-1.2286178050272311e-06,-0.04791099276618554
1.06,-1.0435141991635123e-06,-0.04069272074925434
1.07,-9.076393351318648e-07,-0.03539416524965988
1.08,-8.045746719219401e-07,-0.03137507134324315
1.09,-6.666098804610474e-07,-0.025995017351982112
1.1,-4.7666752294017333e-07,-0.01858805411252855
1.11,-1.92024354847043e-07,-0.00748815249002859
1.12,1.515162397200472e-07,0.005908504203246444
1.13,4.979693515023833e-07,0.019418736974175625
1.14,7.826966984229587e-07,0.030521921221407445
1.15,1.098874640374211e-06,0.04285154808150177
1.16,1.2796454462747878e-06,0.049900858891097355
1.17,1.4012855409765736e-06,0.05464431749432524
1.18,1.519153993910164e-06,0.05924069772970492
1.19,1.6419525954265217e-06,0.06402933328819539
1.2,1.7185195803512593e-06,0.06701512776866561
1.21,1.8503828109495917e-06,0.07215724622199743
1.22,1.9472020014962242e-06,0.07593279262782608
1.23,2.0470724242019155e-06,0.07982732441812698
1.24,2.086368810783521e-06,0.08135972032313896
1.25,2.0566870286966318e-06,0.08020225407038437
1.26,2.0440542037625347e-06,0.07970962635364653
1.27,1.9177151670768898e-06,0.07478292852461856
1.28,1.8630292703872354e-06,0.07265040562775858
1.29,1.7692670719943921e-06,0.06899406922227926
1.3,1.739280037891892e-06,0.06782469940842376
1.31,1.6864910611147608e-06,0.06576614851150964
1.32,1.5555330200259117e-06,0.06065932869039967
1.33,1.450821875429091e-06,0.05657602884663249
1.34,1.3954301463215677e-06,0.054415981416326656
1.35,1.489022730359087e-06,0.05806570356624358
1.36,1.537754691014522e-06,0.05996604768049222
1.37,1.6704108043965918e-06,0.0651390852700767
1.38,1.6824592190988108e-06,0.065608923414437
1.39,1.6972383111617125e-06,0.06618524663718305
1.4,1.749171970132131e-06,0.06821044369119947
1.41,1.709324441443373e-06,0.06665655553253393
1.42,1.6532752781446093e-06,0.0644708708986552
1.43,1.5974548054211914e-06,0.062294104247615625
1.44,1.6465170650527024e-06,0.06420732865041999
1.45,1.607697710760866e-06,0.06269353502391224
1.46,1.5624530511892813e-06,0.060929181171499466
1.47,1.5832009194197516e-06,0.06173826188043629
1.48,1.72354927534951e-06,0.06721126498863042
1.49,1.8466939212146762e-06,0.07201339483983317
1.5,1.9237950764338537e-06,0.07502001974373376
1.51,1.9338794210426435e-06,0.07541326730992277
1.52,1.9703956206159293e-06,0.07683724746587169
1.53,1.9678250250756194e-06,0.0767370049137675
1.54,1.9557622432703415e-06,0.0762666065120449
1.55,1.935673232102986e-06,0.07548321849277582
1.56,1.923636087584999e-06,0.07501381983880302
1.57,1.9200956621671617e-06,0.07487575794853157
1.58,1.8879583369582408e-06,0.07362253571024972
1.59,1.948930346000032e-06,0.0760001908868132
1.6,2.003926760761685e-06,0.07814482269910678
1.61,2.0634801063422694e-06,0.08046715589144585
1.62,2.0736309922312477e-06,0.08086299829126069
1.63,2.160156510160266e-06,0.0842371342077557
1.64,2.187308620038487e-06,0.08529595374841285
1.65,2.1973033212564373e-06,0.08568570559458831
1.66,2.1423090758029917e-06,0.08354115837630714
1.67,2.1898485993351087e-06,0.08539500239414202
1.68,2.1792749732020023e-06,0.08498267488016432
1.69,2.127761693635089e-06,0.08297387087732946
1.7,2.0603903352684463e-06,0.08034666764932419
1.71,1.933189057381146e-06,0.07538634599374398
1.72,1.7799283973990896e-06,0.06940981664369246
1.73,1.6358811073986783e-06,0.06379257046594772
1.74,1.5925075768423194e-06,0.06210118287557857
1.75,1.4561986686727667e-06,0.056785701456901476
1.76,1.2810935437434367e-06,0.0499573286793922
1.77,1.1229402596449886e-06,0.043790007304604465
1.78,9.760395265718532e-07,0.038061488695468444
1.79,9.223037344275622e-07,0.03596601593072749
1.8,8.407187225442668e-07,0.03278453923539091
1.81,7.423099284217897e-07,0.02894700489066721
1.82,6.921906603335575e-07,0.02699256154710148
1.83,6.746962539960474e-07,0.02631035234253393
1.84,6.345735293251422e-07,0.02474573268326993
1.85,6.08379132254234e-07,0.023724259965355782
1.86,5.595686935626477e-07,0.021820855533564158
1.87,5.458959633673573e-07,0.0212876758296724
1.88,4.5069797331831364e-07,0.017575349511485885
1.89,2.9404639713665e-07,0.011466588509861868
1.9,7.795475416496338e-08,0.003039911718359439
1.91,-1.891083226594603e-07,-0.007374439343048646
1.92,-4.916485464561285e-07,-0.019172251823457113
1.93,-7.691093739346947e-07,-0.0299920719854568
1.94,-9.827950451709682e-07,-0.038324925869673204
1.95,-1.255957283878516e-06,-0.048977118918773856
1.96,-1.4568831003596378e-06,-0.05681239145070138
1.97,-1.641989734219374e-06,-0.06403078154690402
1.98,-1.8613355442615054e-06,-0.07258435734176948
1.99,-2.056057997006715e-06,-0.08017772444642646
2.0,-2.2205954345747438e-06,-0.08659400129739868
2.01,-2.255952611033529e-06,-0.08797278436453165
2.02,-2.242918785207864e-06,-0.08746451927811177
2.03,-2.348113787666297e-06,-0.09156668756934302
2.04,-2.4387484005681125e-06,-0.09510106112744775
2.05,-2.5191615956678402e-06,-0.09823684183399833
2.06,-2.5025642445633666e-06,-0.09758961405864744
2.07,-2.5435309484872437e-06,-0.0991871454042947
2.08,-2.680755952353729e-06,-0.10453835075121806
2.09,-2.774910778419877e-06,-0.10820999800563555
2.1,-2.728752966170724e-06,-0.10641003499051133
2.11,-2.682345679294388e-06,-0.10460034350082861
2.12,-2.7158406952059406e-06,-0.10590651003892962
2.13,-2.7084778012450846e-06,-0.10561938774764153
2.14,-2.6910702978091025e-06,-0.10494056739538381
2.15,-2.6297896197929447e-06,-0.1025508754105163
2.16,-2.5112133709787586e-06,-0.09792689407479736
2.17,-2.445746311876182e-06,-0.09537395061080657
2.18,-2.402995885392217e-06,-0.09370686149192536
2.19,-2.34563207540489e-06,-0.0914699110960431
2.2,-2.2821432771150465e-06,-0.08899411158935186
2.21,-2.231674181321089e-06,-0.08702602641786386
2.22,-2.070052602253349e-06,-0.08072345594078832
2.23,-1.9297424791532447e-06,-0.07525194375419528
2.24,-1.7968849542958436e-06,-0.07007105195340033
2.25,-1.6196247044892968e-06,-0.06315863825447508
2.26,-1.4858507455080196e-06,-0.05794200932818835
2.27,-1.3991674372316527e-06,-0.05456172024334475
2.28,-1.4033979192051774e-06,-0.054726691473943614
2.29,-1.4142045855949013e-06,-0.05514810659026872
2.3000000000000003,-1.3005004878697195e-06,-0.050714118916228706
2.31,-1.1451470624241233e-06,-0.044655980402957575
2.32,-1.064634857063286e-06,-0.04151633870734726
2.33,-9.251755675358019e-07,-0.03607800549714234
2.34,-7.784400271503611e-07,-0.030355928716891415
2.35,-6.594664541126887e-07,-0.025716453386278874
2.36,-5.407907164563487e-07,-0.021088592398826704
2.37,-4.512119419130423e-07,-0.017595392152511706
2.38,-3.6577561955807446e-07,-0.014263730340702267
2.39,-2.767505883127962e-07,-0.010792123783683966
2.4,-2.3115198884995827e-07,-0.009013967745188497
2.41,-1.7978310457129984e-07,-0.007010794559018305
2.42,-1.0598797735657392e-07,-0.0041330910195631594
2.43,2.3641217653600473e-08,0.0009219093222895019
2.44,2.9379053918226674e-08,0.0011456611112048269
2.45,-2.214202778906402e-08,-0.0008634471427076647
2.46,-6.234605267356277e-09,-0.0002431237172716281
2.47,-6.461086711272135e-08,-0.002519555531580431
2.48,-1.043521280507812e-07,-0.004069299689227793
2.49,-1.3782447561671188e-07,-0.0053745822559760495
2.5,-9.914628658284598e-08,-0.0038662934883640305
2.51,-1.6924658844381413e-07,-0.006599914181166727
2.52,-1.5663845509970926e-07,-0.006108249333910893
2.53,-1.5779516643379907e-07,-0.006153356272890109
2.54,-2.421776085692115e-07,-0.009443921132198175
2.5500000000000003,-4.4395678254082115e-07,-0.017312471062830518
2.56,-6.218013187327347e-07,-0.024247669504633612
2.57,-7.428884965938754e-07,-0.028969566646971017
2.58,-8.387301461423296e-07,-0.032706993012946155
2.59,-8.870885743427052e-07,-0.034592770912478504
2.6,-9.343702033403683e-07,-0.0364365581143336
2.61,-9.355401140495989e-07,-0.03648217977413511
2.62,-9.629846458292262e-07,-0.03755240255471408
2.63,-9.294357612273353e-07,-0.03624413536137061
2.64,-9.362938291753483e-07,-0.03651157153436338
2.65,-9.406335616669904e-07,-0.03668080308152433
2.66,-8.648946181469451e-07,-0.033727298777533714
2.67,-8.850226320086831e-07,-0.034512207739931536
2.68,-8.617467204973684e-07,-0.033604543840318545
2.69,-9.511923985627345e-07,-0.03709255387665473
2.7,-9.787535367625777e-07,-0.03816732382343346
2.71,-1.0544876404621334e-06,-0.04112063939452153
2.72,-1.0719208072866875e-06,-0.04180046051237062
2.73,-1.1642952923338715e-06,-0.04540268185961673
2.74,-1.254735710489294e-06,-0.04892948262897332
2.75,-1.373900583976019e-06,-0.0535764178827558
2.76,-1.445181053716474e-06,-0.05635606022240882
2.77,-1.5598105214635725e-06,-0.06082613348485939
2.78,-1.6389653756453222e-06,-0.06391284412065897
2.79,-1.6621196762953864e-06,-0.06481576570165194
2.8000000000000003,-1.6926664399702297e-06,-0.06600696264464542
2.81,-1.6902543197070609e-06,-0.06591289997030766
2.82,-1.64723658820632e-06,-0.06423538706571157
2.83,-1.606218884173679e-06,-0.06263586692759193
2.84,-1.5876536493165669e-06,-0.061911899857196175
2.85,-1.5686908383977433e-06,-0.061172428971261746
2.86,-1.6609257524257612e-06,-0.06476920762830568
2.87,-1.7289001771505766e-06,-0.06741992794014755
2.88,-1.7737118286067225e-06,-0.06916739627405195
2.89,-1.80883044431123e-06,-0.0705368764623517
2.9,-1.8385432579760216e-06,-0.07169555281779105
2.91,-1.966739460412091e-06,-0.07669467239951554
2.92,-2.15475774882183e-06,-0.0840266049330099
2.93,-2.4392437444351316e-06,-0.09512037748142896
2.94,-2.7007138842055323e-06,-0.10531662722146552
2.95,-2.9036090582644764e-06,-0.11322869652150026
2.96,-3.063630415148695e-06,-0.11946886497807335
2.97,-3.2133529452812606e-06,-0.12530742195548697
2.98,-3.299810451809378e-06,-0.12867890570975282
2.99,-3.3792952111635228e-06,-0.13177848127739977
3.0,-3.435232889496086e-06,-0.13395981846051933
3.01,-3.5387474536476996e-06,-0.13799645663552354
3.02,-3.600198188677979e-06,-0.1403927801378085
3.03,-3.7275487097630647e-06,-0.14535892165839492
3.04,-3.7798544627655825e-06,-0.147398628834605
3.0500000000000003,-3.782378965200775e-06,-0.14749707394700354
3.06,-3.883398399058652e-06,-0.1514364124011631
3.0700000000000003,-3.922804720273244e-06,-0.15297309530037637
3.08,-3.9712183085451065e-06,-0.15486102421365375
3.09,-3.98253027509826e-06,-0.15530214393817823
3.1,-4.067897769959736e-06,-0.15863112176353614
3.11,-4.01417694987548e-06,-0.15653623284696758
3.12,-3.951530881533695e-06,-0.1540932963089555
3.13,-3.897305744071808e-06,-0.15197874110875284
3.14,-3.934537402099915e-06,-0.15343062117361825
3.15,-3.971213246617248e-06,-0.1548608268194861
3.16,-3.923689220849161e-06,-0.1530075871500965
3.17,-3.846306704249105e-06,-0.1499899903206477
3.18,-3.7901767452725654e-06,-0.14780115499082624
3.19,-3.75051812334695e-06,-0.14625463341151954
3.2,-3.6972968422873224e-06,-0.14417922444265927
3.21,-3.6460654190336667e-06,-0.14218141166568027
3.22,-3.568869044901445e-06,-0.13917107361955156
3.23,-3.485139481314115e-06,-0.13590596831264976
3.24,-3.381317002899077e-06,-0.13185732275993445
3.25,-3.2712990531834e-06,-0.12756707955215227
3.26,-3.1629810421342235e-06,-0.12334312689365266
3.27,-3.0489616525033584e-06,-0.11889684414448788
3.28,-2.874175498674367e-06,-0.11208090991541769
3.29,-2.70928515054192e-06,-0.10565087101783523
3.3000000000000003,-2.511098532886883e-06,-0.09792241586606018
3.31,-2.336010301133323e-06,-0.09109470185225985
3.3200000000000003,-2.335851842895843e-06,-0.09108852263896945
3.33,-2.2898614429517275e-06,-0.0892950880085901
3.34,-2.224987848272559e-06,-0.08676528719285048
3.35,-2.1302187293457525e-06,-0.08306968506761565
3.36,-2.028769988517717e-06,-0.07911360542424525
3.37,-1.8293647252928837e-06,-0.07133762815547
3.38,-1.6152189073302682e-06,-0.06298683045960854
3.39,-1.4434607004829485e-06,-0.0562889735897803
3.4,-1.295774112494134e-06,-0.050529809902063856
3.41,-1.2055993203803026e-06,-0.047013367445361616
3.42,-1.1216301241158078e-06,-0.043738917459085
3.43,-1.030137476484214e-06,-0.04017108410936459
3.44,-9.621245970380198e-07,-0.03751886422306574
3.45,-8.730696474496093e-07,-0.03404609097489619
3.46,-8.024810841668332e-07,-0.03129343011406686
3.47,-7.932938812966697e-07,-0.030935167350453294
3.48,-7.149035034916436e-07,-0.027878268118985687
3.49,-6.888330566340033e-07,-0.026861628944706475
3.5,-7.29110964723804e-07,-0.028432300112934218
3.51,-8.914026509471468e-07,-0.03476100198657041
3.52,-9.939171521554923e-07,-0.03875864185938122
3.53,-1.0044830552395665e-06,-0.03917066820651533
3.54,-9.64750012149751e-07,-0.03762124451082626
3.5500000000000003,-9.102335589105271e-07,-0.03549532920494751
3.56,-8.823595947096461e-07,-0.03440836034308593
3.5700000000000003,-8.698997929211574e-07,-0.03392247981057716
3.58,-8.266016471939119e-07,-0.03223403191552054
3.59,-8.028656274491959e-07,-0.03130842570532735
3.6,-7.172695857415014e-07,-0.02797053550196947
3.61,-6.153913291825707e-07,-0.023997706528586377
3.62,-4.354203102721791e-07,-0.016979584090626346
3.63,-3.2521323713973394e-07,-0.012681965854893524
3.64,-1.5651518448943808e-07,-0.006103442291970902
3.65,9.431770452167107e-08,0.0036779988378573525
3.66,3.191986511156816e-07,0.012447421974517653
3.67,4.168622351198663e-07,0.01625589621898828
3.68,4.6686856229995874e-07,0.018205935336104782
3.69,4.2509795981532974e-07,0.01657705528464247
3.7,3.1948767079442937e-07,0.012458692541882956
3.71,3.953356588733014e-07,0.015416449130878524
3.72,4.472192761808932e-07,0.017439694767834333
3.73,6.024530714606374e-07,0.023493168201381483
3.74,8.297627281683412e-07,0.03235730094766342
3.75,1.0227560498249985e-06,0.039883239119794404
3.76,1.2206985807909544e-06,0.04760217590422443
3.77,1.3783327766147675e-06,0.05374925499172861
3.78,1.523464798803061e-06,0.05940880122063182
3.79,1.7134833384645183e-06,0.06681873524723454
3.8,1.7578732228839435e-06,0.0685497564180239
3.81,1.7001528107971626e-06,0.06629890002099348
3.82,1.6283463543731775e-06,0.0634987463847545
3.83,1.6607787370092838e-06,0.06476347463751998
3.84,1.7452450359503862e-06,0.0680573095640486
3.85,1.8514598353945116e-06,0.07219924570318549
3.86,1.8552415168905794e-06,0.07234671557873244
3.87,1.8576998213763258e-06,0.07244257924597847
3.88,1.7638391589994401e-06,0.0687824031539767
3.89,1.5897629513569045e-06,0.06199415387824552
3.9,1.4686272127373954e-06,0.057270363067972174
3.91,1.4207329396171914e-06,0.05540268528924021
3.92,1.414543921021631e-06,0.05516133926287759
3.93,1.3798272989269783e-06,0.05380753515615098
3.94,1.2620548914154687e-06,0.049214900293419905
3.95,1.0562945026544949e-06,0.04119109951733067
3.96,8.707649393449965e-07,0.0339562169287311
3.97,6.81842293202643e-07,0.02658901819885895
3.98,5.378030757656303e-07,0.020972086817566796
3.99,3.878203436294724e-07,0.015123383042458362
4.0,2.61228332266425e-07,0.010186820251446708
4.01,1.4213324582643145e-07,0.005542606402707713
4.0200000000000005,2.5150032767406464e-08,0.000980746846625614
4.03,-1.8533350462252158e-07,-0.007227237113908372
4.04,-4.285816279894866e-07,-0.01671290387808534
4.05,-6.679901795067821e-07,-0.026048843283304913
4.0600000000000005,-8.931040462961837e-07,-0.03482734934042333
4.07,-1.0703370803535013e-06,-0.041738701738137485
4.08,-1.3165177185566433e-06,-0.051338724404148134
4.09,-1.5597695172587175e-06,-0.06082453449113315
4.1,-1.73290572828977e-06,-0.06757612780219514
4.11,-1.8498935332946866e-06,-0.07213816642509974
4.12,-1.990078307012304e-06,-0.07760479050626813
4.13,-2.066993159148328e-06,-0.08060415036351812
4.14,-2.206303439184554e-06,-0.08603667282230096
4.15,-2.3501322875230747e-06,-0.09164540068227442
4.16,-2.4580918985154524e-06,-0.09585537722675512
4.17,-2.5852502845524155e-06,-0.10081402627827342
4.18,-2.751262662737357e-06,-0.1072878196888611
4.19,-2.916885330678274e-06,-0.1137464160181384
4.2,-2.9311896414333188e-06,-0.11430422474132798
4.21,-2.920389463416832e-06,-0.11388306264461726
4.22,-2.832955711591424e-06,-0.11047350937745233
4.23,-2.826252172126176e-06,-0.11021209917363371
4.24,-2.850202779515278e-06,-0.11114607341091867
4.25,-2.8953987180491542e-06,-0.11290852734516678
4.26,-2.927488297404627e-06,-0.11415988769342081
4.2700000000000005,-2.9272568987156823e-06,-0.11415086410539631
4.28,-2.9432525891437187e-06,-0.11477462961266145
4.29,-2.954977391175615e-06,-0.11523184820662663
4.3,-2.9027484341143227e-06,-0.11319513575324205
4.3100000000000005,-2.8548184113330827e-06,-0.11132606388617416
4.32,-2.7018544559388983e-06,-0.1053611047830335
4.33,-2.6007092507779848e-06,-0.1014168617702998
4.34,-2.5810928114938867e-06,-0.10065190209220208
4.3500000000000005,-2.5910050130084586e-06,-0.101038436792512
4.36,-2.6659524976893323e-06,-0.10396107748817533
4.37,-2.6116196148146567e-06,-0.10184232066426874
4.38,-2.644219796191169e-06,-0.10311359237115385
4.39,-2.6872381861222664e-06,-0.10479113095179983
4.4,-2.7045104810113277e-06,-0.1054646787321585
4.41,-2.7489414595202317e-06,-0.10719730240180121
4.42,-2.882401296701614e-06,-0.11240168188223026
4.43,-3.063583143688714e-06,-0.11946702158742092
4.44,-3.218428449122262e-06,-0.1255053455301055
4.45,-3.4013307719770384e-06,-0.13263777665014734
4.46,-3.6529405782012256e-06,-0.1424495143252669
4.47,-3.89416602139626e-06,-0.15185630496157956
4.48,-4.122314047002893e-06,-0.16075313061373314
4.49,-4.240891734394834e-06,-0.1653771680480111
4.5,-4.4322440526557075e-06,-0.17283911390169857
4.51,-4.554532577240669e-06,-0.1776078585778737
4.5200000000000005,-4.589073696850631e-06,-0.1789548188164421
4.53,-4.5492393429829345e-06,-0.1774014444210917
4.54,-4.604872524105512e-06,-0.17957090747739554
4.55,-4.624872017462872e-06,-0.18035080467378253
4.5600000000000005,-4.639495447030685e-06,-0.18092105770558256
4.57,-4.663451614214489e-06,-0.18185524875177478
4.58,-4.625728728203442e-06,-0.18038421283531672
4.59,-4.510428576654904e-06,-0.1758879856895123
4.6000000000000005,-4.449086833052436e-06,-0.17349591240034332
4.61,-4.423593348453063e-06,-0.17250177235839728
4.62,-4.479941737337133e-06,-0.17469912554761877
4.63,-4.530330318599531e-06,-0.17666407098669906
4.64,-4.4961672940794665e-06,-0.1753318548866601
4.65,-4.36858314659347e-06,-0.17035660290653268
4.66,-4.2537433751104335e-06,-0.1658783286716316
4.67,-4.121907610620831e-06,-0.16073728128249182
4.68,-3.990412802498471e-06,-0.15560952977591022
4.69,-3.835715338778231e-06,-0.1495769710461567
4.7,-3.65556605285753e-06,-0.14255189693501852
4.71,-3.599000902356215e-06,-0.14034609094279082
4.72,-3.519398120658101e-06,-0.13724191299379712
4.73,-3.465758272454213e-06,-0.13515018164434073
4.74,-3.4997399859902097e-06,-0.13647532736886459
4.75,-3.3939191745746493e-06,-0.13234875512687236
4.76,-3.3333180171416116e-06,-0.129985561623151
4.7700000000000005,-3.2408288522650197e-06,-0.12637886823874678
4.78,-3.0868367524788592e-06,-0.12037381577351662
4.79,-2.9034388765455693e-06,-0.113222060141114
4.8,-2.621398563477982e-06,-0.1022236590566902
4.8100000000000005,-2.4280204563713638e-06,-0.09468271584976794
4.82,-2.3628402884354805e-06,-0.09214095995001062
4.83,-2.244278208343468e-06,-0.0875175311356232
4.84,-2.083386327421018e-06,-0.0812434158562645
4.8500000000000005,-1.937663942212666e-06,-0.0755608479209627
4.86,-1.6995352516498361e-06,-0.06627481777855879
4.87,-1.526993035784657e-06,-0.05954638781250031
4.88,-1.4387589273510944e-06,-0.05610562396096427
4.89,-1.421997525773242e-06,-0.05545199889834374
4.9,-1.335057224060612e-06,-0.052061688136608136
4.91,-1.2312865318328794e-06,-0.04801506203016426
4.92,-1.0453411150468938e-06,-0.04076396288274367
4.93,-7.896515776637954e-07,-0.030793132632827642
4.94,-5.677532963454547e-07,-0.022140021056899935
4.95,-5.479173648532098e-07,-0.021366502094089173
4.96,-6.805081346166554e-07,-0.026536991553875747
4.97,-7.982228004958499e-07,-0.031127374732708997
4.98,-8.81499288014482e-07,-0.034374811954254146
4.99,-9.433961166276753e-07,-0.03678853125394376
5.0,-1.0077189067919465e-06,-0.039296852980725966
5.01,-9.963334206959396e-07,-0.03885286629930782
5.0200000000000005,-8.211642633482244e-07,-0.032021996523365424
5.03,-5.998388957197415e-07,-0.023391226202413927
5.04,-4.858476257308232e-07,-0.018946040002522972
5.05,-4.103218633999295e-07,-0.01600084887971005
5.0600000000000005,-2.7968417152701354e-07,-0.01090652134782496
5.07,-2.3594647836769631e-07,-0.009200932928064719
5.08,-1.822898406389688e-07,-0.007108546856855274
5.09,-1.4712228902345588e-07,-0.0057371583712245025
5.1000000000000005,-1.7199589623236702e-07,-0.006707125768879682
5.11,-2.519124768486355e-07,-0.009823540572683911
5.12,-4.419893262700312e-07,-0.017235748437802702
5.13,-6.098515100136715e-07,-0.023781676584171543
5.14,-7.381705758429545e-07,-0.028785587328061666
5.15,-8.470603432788614e-07,-0.033031836111521
5.16,-9.060925981878792e-07,-0.035333848931410825
5.17,-9.866557358458442e-07,-0.038475476775121274
5.18,-9.394861297106124e-07,-0.03663605799974481
5.19,-8.982704881952291e-07,-0.0350288191217005
5.2,-8.345949957020844e-07,-0.03254573931629695
5.21,-7.031923058431627e-07,-0.02742158003948378
5.22,-5.465429935717377e-07,-0.02131290732095856
5.23,-3.3886104685628036e-07,-0.013214173763592388
5.24,-1.1114470018420275e-07,-0.0043341817974119085
5.25,5.667089251198272e-08,0.0022099294915677243
5.26,1.4685577245420183e-07,0.005726765331689057
5.2700000000000005,3.3374749336466197e-07,0.013014766410594602
5.28,5.759053899615501e-07,0.022457918857722834
5.29,8.409856075830835e-07,0.032794946643709286
5.3,1.0308034007140733e-06,0.04019705238919015
5.3100000000000005,1.225288377103843e-06,0.047781158902065815
5.32,1.395467668991479e-06,0.05441744464464659
5.33,1.5721332649469086e-06,0.061306669312578894
5.34,1.7048544661556317e-06,0.06648224505713654
