site_i,site_j,category,mean_predicted_turnover_gamma_ps_inv,minimum_predicted_turnover_gamma_ps_inv,maximum_predicted_turnover_gamma_ps_inv,tested_gamma_maximizing_mean_rate_ps_inv,mean_rate_at_20_ps_inv,mean_rate_at_50_ps_inv,mean_rate_at_100_ps_inv,mean_rate_at_200_ps_inv,k100_over_k200,gamma_k_100,gamma_k_200,fraction_frames_turnover_below_200
PYR2_bright,PYR3_bright,high_high,21.77616675461114,1.5192674479961288,50.135825783872164,20.0,0.18490511130335446,0.11115521714662499,0.06335063354179482,0.03311307193578193,1.9131608708685899,6.335063354179482,6.6226143871563865,1.0
PYR2_bright,PYR4_bright,high_high,15.98848123843542,1.5192674479960444,37.98168619990313,20.0,0.00978655429420763,0.005294216890512632,0.00288492047233272,0.0014812477344099736,1.9476286142519381,0.288492047233272,0.29624954688199473,1.0
PYR2_bright,PYR5_bright,includes_PYR5,473.43267522317416,411.72147840695055,537.8206765906291,200.0,2.689056880316447e-06,6.6587656313845e-06,1.28807741714452e-05,2.278092186377225e-05,0.5654193560941478,0.00128807741714452,0.00455618437275445,0.0
PYR3_bright,PYR4_bright,high_high,24.8870477195556,1.5192674479961288,56.21289557585676,20.0,0.16598585326254084,0.10633558641167856,0.06243189456648402,0.03298678969376414,1.8926332373073036,6.243189456648402,6.597357938752828,1.0
PYR3_bright,PYR5_bright,includes_PYR5,457.44419398473866,387.4131992390125,510.47386252669884,200.0,3.540017269095199e-05,8.759102746261785e-05,0.00016898633973193148,0.0002961989537099148,0.5705163290260297,0.016898633973193147,0.05923979074198296,0.0
PYR4_bright,PYR5_bright,includes_PYR5,476.5435561881187,431.4719552309002,527.1858044546561,200.0,0.0008657588997004732,0.00214424880391952,0.004150559759655783,0.0073559448020097,0.5642456368788709,0.41505597596557825,1.47118896040194,0.0
