frame,time_ps,site_a,family_a,state_index_a,state_label_a,site_b,family_b,state_index_b,state_label_b,distance_A,distance_bohr,minimum_all_atom_distance_A,relative_permittivity,orientation_factor_kappa,mu_a_magnitude_au,mu_b_magnitude_au,J_hartree,J_eV,J_meV,J_cm-1,absolute_J_meV
0,0.0,PYR2,bright_like,1,PYR2_bright,PYR5,alternate_like,6,PYR5_alternate,46.89345298869688,88.6157831866509,40.25149314000662,1.0,-0.9194157733497125,2.2245082082563776,0.4747705815443918,-1.3953929455908357e-06,-3.7970576407399144e-05,-0.03797057640739915,-0.3062533523505448,0.03797057640739915
0,0.0,PYR2,bright_like,1,PYR2_bright,PYR5,bright_like,7,PYR5_bright,46.89345298869688,88.6157831866509,40.25149314000662,1.0,0.31746856919706146,2.2245082082563776,2.6551891416243776,2.6946165338453153e-06,7.332425128729027e-05,0.07332425128729027,0.591399970450555,0.07332425128729027
0,0.0,PYR3,alternate_like,2,PYR3_alternate,PYR4,alternate_like,4,PYR4_alternate,26.894352545248694,50.822960609652036,20.68610403145068,1.0,1.5299261116244347,0.283087852971476,0.39851556029846563,1.3147921218485271e-06,3.577731626080239e-05,0.03577731626080239,0.288563516271543,0.03577731626080239
0,0.0,PYR3,alternate_like,2,PYR3_alternate,PYR4,bright_like,5,PYR4_bright,26.894352545248694,50.822960609652036,20.68610403145068,1.0,-1.4032251189220228,0.283087852971476,2.2408764569471473,-6.780888716249738e-06,-0.00018451738194893335,-0.18451738194893336,-1.4882330513632942,0.18451738194893336
0,0.0,PYR3,bright_like,3,PYR3_bright,PYR4,alternate_like,4,PYR4_alternate,26.894352545248694,50.822960609652036,20.68610403145068,1.0,-1.3527050619619723,2.2468030068966884,0.39851556029846563,-9.226426221124674e-06,-0.000251063847573135,-0.251063847573135,-2.0249664937484533,0.251063847573135
0,0.0,PYR3,bright_like,3,PYR3_bright,PYR4,bright_like,5,PYR4_bright,26.894352545248694,50.822960609652036,20.68610403145068,1.0,1.1704136494044812,2.2468030068966884,2.2408764569471473,4.4889255900752984e-05,0.0012214988806103853,1.2214988806103855,9.852052891313802,1.2214988806103855
0,0.0,PYR3,alternate_like,2,PYR3_alternate,PYR5,alternate_like,6,PYR5_alternate,43.42113049019883,82.0540446481133,39.48476415023901,1.0,0.8586298681181499,0.283087852971476,0.4747705815443918,2.0888682405546396e-07,5.684100051070967e-06,0.005684100051070967,0.04584535870772744,0.005684100051070967
0,0.0,PYR3,alternate_like,2,PYR3_alternate,PYR5,bright_like,7,PYR5_bright,43.42113049019883,82.0540446481133,39.48476415023901,1.0,-0.9660644680073247,0.283087852971476,2.6551891416243776,-1.3143857040427894e-06,-3.576625706891321e-05,-0.03576625706891322,-0.2884743178734463,0.03576625706891322
0,0.0,PYR3,bright_like,3,PYR3_bright,PYR5,alternate_like,6,PYR5_alternate,43.42113049019883,82.0540446481133,39.48476415023901,1.0,-0.8938853133660178,2.2468030068966884,0.4747705815443918,-1.7259595721180315e-06,-4.6965752561863936e-05,-0.04696575256186394,-0.37880434085099085,0.04696575256186394
0,0.0,PYR3,bright_like,3,PYR3_bright,PYR5,bright_like,7,PYR5_bright,43.42113049019883,82.0540446481133,39.48476415023901,1.0,0.9739211353743189,2.2468030068966884,2.6551891416243776,1.0516815871690171e-05,0.0002861771387624982,0.28617713876249823,2.308174286630624,0.28617713876249823
0,0.0,PYR4,alternate_like,4,PYR4_alternate,PYR5,alternate_like,6,PYR5_alternate,27.639865838924578,52.231776556967155,21.35609983119577,1.0,-0.7819369823158898,0.39851556029846563,0.4747705815443918,-1.0382368634713809e-06,-2.8251864306742853e-05,-0.028251864306742855,-0.22786665288564545,0.028251864306742855
0,0.0,PYR4,alternate_like,4,PYR4_alternate,PYR5,bright_like,7,PYR5_bright,27.639865838924578,52.231776556967155,21.35609983119577,1.0,1.44643497351793,0.39851556029846563,2.6551891416243776,1.0740766311366934e-05,0.00029227114067650146,0.29227114067650145,2.3573257268239427,0.29227114067650145
0,0.0,PYR4,bright_like,5,PYR4_bright,PYR5,alternate_like,6,PYR5_alternate,27.639865838924578,52.231776556967155,21.35609983119577,1.0,0.5046263194954337,2.2408764569471473,0.4747705815443918,3.767621090956384e-06,0.00010252219273454484,0.10252219273454485,0.8268972500813734,0.10252219273454485
0,0.0,PYR4,bright_like,5,PYR4_bright,PYR5,bright_like,7,PYR5_bright,27.639865838924578,52.231776556967155,21.35609983119577,1.0,-1.2248332934012323,2.2408764569471473,2.6551891416243776,-5.114297257739455e-05,-0.0013916711805714555,-1.3916711805714554,-11.22458505361526,1.3916711805714554
1,5.0,PYR2,alternate_like,0,PYR2_alternate,PYR3,alternate_like,2,PYR3_alternate,26.896124764429352,50.826309618536285,20.692322247635712,1.0,1.016353857457196,0.56576815331017,0.5906738566247874,2.5868154945674685e-06,7.039083556978186e-05,0.07039083556978186,0.5677403770936927,0.07039083556978186
1,5.0,PYR2,alternate_like,0,PYR2_alternate,PYR3,bright_like,3,PYR3_bright,26.896124764429352,50.826309618536285,20.692322247635712,1.0,-0.8147593990763891,0.56576815331017,2.176899711539326,-7.642590066676546e-06,-0.00020796547022408667,-0.20796547022408668,-1.67735463759968,0.20796547022408668
1,5.0,PYR2,bright_like,1,PYR2_bright,PYR3,alternate_like,2,PYR3_alternate,26.896124764429352,50.826309618536285,20.692322247635712,1.0,1.314221218070569,2.1884319039211615,0.5906738566247874,1.2938488024835355e-05,0.0003520741950828852,0.35207419508288523,2.839669889742368,0.35207419508288523
1,5.0,PYR2,bright_like,1,PYR2_bright,PYR3,bright_like,3,PYR3_bright,26.896124764429352,50.826309618536285,20.692322247635712,1.0,-1.1391616757638146,2.1884319039211615,2.176899711539326,-4.133244456310425e-05,-0.0011247131134975163,-1.1247131134975163,-9.071423034128932,1.1247131134975163
1,5.0,PYR2,alternate_like,0,PYR2_alternate,PYR4,alternate_like,4,PYR4_alternate,42.49054542354835,80.29549373647727,38.445491283114066,1.0,0.48694809656410987,0.56576815331017,0.14224801158539965,7.569964725705773e-08,2.059892340196844e-06,0.002059892340196844,0.016614152176619625,0.002059892340196844
1,5.0,PYR2,alternate_like,0,PYR2_alternate,PYR4,bright_like,5,PYR4_bright,42.49054542354835,80.29549373647727,38.445491283114066,1.0,0.8940234115419549,0.56576815331017,2.2742970375041165,2.2220869880049828e-06,6.0466067302787685e-05,0.06046606730278769,0.48769172256557825,0.06046606730278769
1,5.0,PYR2,bright_like,1,PYR2_bright,PYR4,alternate_like,4,PYR4_alternate,42.49054542354835,80.29549373647727,38.445491283114066,1.0,0.462351405282333,2.1884319039211615,0.14224801158539965,2.7802119455997215e-07,7.56534210974238e-06,0.00756534210974238,0.061018599189235946,0.00756534210974238
1,5.0,PYR2,bright_like,1,PYR2_bright,PYR4,bright_like,5,PYR4_bright,42.49054542354835,80.29549373647727,38.445491283114066,1.0,0.9749475908926761,2.1884319039211615,2.2742970375041165,9.373201963761646e-06,0.00025505781899757136,0.25505781899757135,2.0571800457578338,0.25505781899757135
1,5.0,PYR2,alternate_like,0,PYR2_alternate,PYR5,alternate_like,6,PYR5_alternate,46.89345298869688,88.6157831866509,40.25149314000662,1.0,-1.1879274359721603,0.56576815331017,0.3823758122580454,-3.6930533590197625e-07,-1.0049310137933015e-05,-0.010049310137933015,-0.08105315246024491,0.010049310137933015
1,5.0,PYR2,alternate_like,0,PYR2_alternate,PYR5,bright_like,7,PYR5_bright,46.89345298869688,88.6157831866509,40.25149314000662,1.0,0.5060864249835402,0.56576815331017,2.679088082351903,1.1023434804471142e-06,2.9996294222193144e-05,0.029996294222193146,0.24193642901480433,0.029996294222193146
1,5.0,PYR2,bright_like,1,PYR2_bright,PYR5,alternate_like,6,PYR5_alternate,46.89345298869688,88.6157831866509,40.25149314000662,1.0,-0.8473844235294582,2.1884319039211615,0.3823758122580454,-1.0189917931226416e-06,-2.7728179264152096e-05,-0.027728179264152098,-0.22364284816515656,0.027728179264152098
1,5.0,PYR2,bright_like,1,PYR2_bright,PYR5,bright_like,7,PYR5_bright,46.89345298869688,88.6157831866509,40.25149314000662,1.0,0.3100625261058763,2.1884319039211615,2.679088082351903,2.6123783175205866e-06,7.108643541869696e-05,0.07108643541869697,0.5733507682381177,0.07108643541869697
1,5.0,PYR3,alternate_like,2,PYR3_alternate,PYR4,alternate_like,4,PYR4_alternate,26.894352545248694,50.822960609652036,20.68610403145068,1.0,0.22380397109429445,0.5906738566247874,0.14224801158539965,1.4324578776328384e-07,3.897916458937538e-06,0.003897916458937538,0.0314388164647236,0.003897916458937538
1,5.0,PYR3,alternate_like,2,PYR3_alternate,PYR4,bright_like,5,PYR4_bright,26.894352545248694,50.822960609652036,20.68610403145068,1.0,-1.3859887558737278,0.5906738566247874,2.2742970375041165,-1.418321741311551e-05,-0.0003859450072391089,-0.3859450072391089,-3.112856413391183,0.3859450072391089
1,5.0,PYR3,bright_like,3,PYR3_bright,PYR4,alternate_like,4,PYR4_alternate,26.894352545248694,50.822960609652036,20.68610403145068,1.0,-0.39756029729148623,2.176899711539326,0.14224801158539965,-9.377946506156606e-07,-2.5518692457324108e-05,-0.025518692457324108,-0.20582213524509896,0.025518692457324108
1,5.0,PYR3,bright_like,3,PYR3_bright,PYR4,bright_like,5,PYR4_bright,26.894352545248694,50.822960609652036,20.68610403145068,1.0,1.1598924287541355,2.176899711539326,2.2742970375041165,4.374449822700115e-05,0.0011903484373918655,1.1903484373918656,9.600807622858568,1.1903484373918656
1,5.0,PYR3,alternate_like,2,PYR3_alternate,PYR5,alternate_like,6,PYR5_alternate,43.42113049019883,82.0540446481133,39.48476415023901,1.0,0.8885304021494353,0.5906738566247874,0.3823758122580454,3.632540575171589e-07,9.884646464521751e-06,0.009884646464521751,0.07972505036741685,0.009884646464521751
1,5.0,PYR3,alternate_like,2,PYR3_alternate,PYR5,bright_like,7,PYR5_bright,43.42113049019883,82.0540446481133,39.48476415023901,1.0,-0.9740798033527986,0.5906738566247874,2.679088082351903,-2.7901612338392744e-06,-7.592415502258293e-05,-0.07592415502258294,-0.6123696082611342,0.07592415502258294
1,5.0,PYR3,bright_like,3,PYR3_bright,PYR5,alternate_like,6,PYR5_alternate,43.42113049019883,82.0540446481133,39.48476415023901,1.0,-0.9176052283528379,2.176899711539326,0.3823758122580454,-1.3825623744821216e-06,-3.762143878120331e-05,-0.03762143878120332,-0.3034373674861868,0.03762143878120332
1,5.0,PYR3,bright_like,3,PYR3_bright,PYR5,bright_like,7,PYR5_bright,43.42113049019883,82.0540446481133,39.48476415023901,1.0,0.9742780369541245,2.176899711539326,2.679088082351903,1.0285095925585508e-05,0.0002798717178081447,0.2798717178081447,2.2573176368781107,0.2798717178081447
1,5.0,PYR4,alternate_like,4,PYR4_alternate,PYR5,alternate_like,6,PYR5_alternate,27.639865838924578,52.231776556967155,21.35609983119577,1.0,-0.7383846148080941,0.14224801158539965,0.3823758122580454,-2.8184793854719057e-07,-7.669473118443092e-06,-0.007669473118443093,-0.061858472415179985,0.007669473118443093
1,5.0,PYR4,alternate_like,4,PYR4_alternate,PYR5,bright_like,7,PYR5_bright,27.639865838924578,52.231776556967155,21.35609983119577,1.0,0.49937581492339256,0.14224801158539965,2.679088082351903,1.3355381829405922e-06,3.634184534226143e-05,0.03634184534226143,0.2931167503821138,0.03634184534226143
1,5.0,PYR4,bright_like,5,PYR4_bright,PYR5,alternate_like,6,PYR5_alternate,27.639865838924578,52.231776556967155,21.35609983119577,1.0,0.5855445041216618,2.2742970375041165,0.3823758122580454,3.573494467695215e-06,9.723973820835578e-05,0.09723973820835578,0.7842913810019284,0.09723973820835578
1,5.0,PYR4,bright_like,5,PYR4_bright,PYR5,bright_like,7,PYR5_bright,27.639865838924578,52.231776556967155,21.35609983119577,1.0,-1.2235483999887098,2.2742970375041165,2.679088082351903,-5.231797649083432e-05,-0.0014236446659006124,-1.4236446659006126,-11.482468604376347,1.4236446659006126
2,10.0,PYR2,alternate_like,0,PYR2_alternate,PYR3,alternate_like,2,PYR3_alternate,26.896124764429352,50.826309618536285,20.692322247635712,1.0,0.47292373986986636,0.3022438548589532,0.34246151696212523,3.7281608187014535e-07,1.014484240248441e-05,0.01014484240248441,0.08182367213744429,0.01014484240248441
2,10.0,PYR2,alternate_like,0,PYR2_alternate,PYR3,bright_like,3,PYR3_bright,26.896124764429352,50.826309618536285,20.692322247635712,1.0,-0.30478634210457595,0.3022438548589532,2.2207099126180347,-1.5580417082225643e-06,-4.2396474709803136e-05,-0.042396474709803136,-0.3419506295720114,0.042396474709803136
2,10.0,PYR2,bright_like,1,PYR2_bright,PYR3,alternate_like,2,PYR3_alternate,26.896124764429352,50.826309618536285,20.692322247635712,1.0,0.867078940581345,2.253329879223191,0.34246151696212523,5.096000438773153e-06,0.00013866923624918057,0.1386692362491806,1.118442817763644,0.1386692362491806
2,10.0,PYR2,bright_like,1,PYR2_bright,PYR3,bright_like,3,PYR3_bright,26.896124764429352,50.826309618536285,20.692322247635712,1.0,-1.1438302800756552,2.253329879223191,2.2207099126180347,-4.3592568905283206e-05,-0.0011862142299365074,-1.1862142299365075,-9.567462990980152,1.1862142299365075
2,10.0,PYR2,alternate_like,0,PYR2_alternate,PYR4,alternate_like,4,PYR4_alternate,42.49054542354835,80.29549373647727,38.445491283114066,1.0,0.2218771255445846,0.3022438548589532,0.31246386063031356,4.047587873947765e-08,1.1014047700257001e-06,0.0011014047700257002,0.008883428565743914,0.0011014047700257002
2,10.0,PYR2,alternate_like,0,PYR2_alternate,PYR4,bright_like,5,PYR4_bright,42.49054542354835,80.29549373647727,38.445491283114066,1.0,-0.33878770352655285,0.3022438548589532,2.2575583508294974,-4.4652994039132526e-07,-1.215069867838635e-05,-0.01215069867838635,-0.09800199406327745,0.01215069867838635
2,10.0,PYR2,bright_like,1,PYR2_bright,PYR4,alternate_like,4,PYR4_alternate,42.49054542354835,80.29549373647727,38.445491283114066,1.0,-0.8460112739448906,2.253329879223191,0.31246386063031356,-1.1506075027084018e-06,-3.1309625173730006e-05,-0.03130962517373,-0.252529157509058,0.03130962517373
2,10.0,PYR2,bright_like,1,PYR2_bright,PYR4,bright_like,5,PYR4_bright,42.49054542354835,80.29549373647727,38.445491283114066,1.0,0.9746745162609879,2.253329879223191,2.2575583508294974,9.577449092035581e-06,0.00026061566649466725,0.2606156664946673,2.102007108944239,0.2606156664946673
2,10.0,PYR2,alternate_like,0,PYR2_alternate,PYR5,alternate_like,6,PYR5_alternate,46.89345298869688,88.6157831866509,40.25149314000662,1.0,-0.6038827631638983,0.3022438548589532,0.35554151276609036,-9.325393975530195e-08,-2.537568973641617e-06,-0.002537568973641617,-0.02046687405164171,0.002537568973641617
2,10.0,PYR2,alternate_like,0,PYR2_alternate,PYR5,bright_like,7,PYR5_bright,46.89345298869688,88.6157831866509,40.25149314000662,1.0,-0.8411688721043533,0.3022438548589532,2.624082545976784,-9.587048509038579e-07,-2.6087687993847215e-05,-0.026087687993847215,-0.21041139374523438,0.026087687993847215
2,10.0,PYR2,bright_like,1,PYR2_bright,PYR5,alternate_like,6,PYR5_alternate,46.89345298869688,88.6157831866509,40.25149314000662,1.0,0.5396914046956913,2.253329879223191,0.35554151276609036,6.213371949298679e-07,1.6907446400235373e-05,0.016907446400235372,0.13636775181401325,0.016907446400235372
2,10.0,PYR2,bright_like,1,PYR2_bright,PYR5,bright_like,7,PYR5_bright,46.89345298869688,88.6157831866509,40.25149314000662,1.0,0.34593022677705343,2.253329879223191,2.624082545976784,2.9393922123744054e-06,7.998493681936913e-05,0.07998493681936913,0.645122022264191,0.07998493681936913
2,10.0,PYR3,alternate_like,2,PYR3_alternate,PYR4,alternate_like,4,PYR4_alternate,26.894352545248694,50.822960609652036,20.68610403145068,1.0,1.0798309045505539,0.34246151696212523,0.31246386063031356,8.802123170347767e-07,2.395179733730935e-05,0.02395179733730935,0.1931842738089813,0.02395179733730935
2,10.0,PYR3,alternate_like,2,PYR3_alternate,PYR4,bright_like,5,PYR4_bright,26.894352545248694,50.822960609652036,20.68610403145068,1.0,-0.843295136796422,0.34246151696212523,2.2575583508294974,-4.96650039613096e-06,-0.00013514536056997195,-0.13514536056997195,-1.0900208436422845,0.13514536056997195
2,10.0,PYR3,bright_like,3,PYR3_bright,PYR4,alternate_like,4,PYR4_alternate,26.894352545248694,50.822960609652036,20.68610403145068,1.0,-1.365380514430827,2.2207099126180347,0.31246386063031356,-7.217145226487899e-06,-0.00019638852635135075,-0.19638852635135076,-1.5839802881307954,0.19638852635135076
2,10.0,PYR3,bright_like,3,PYR3_bright,PYR4,bright_like,5,PYR4_bright,26.894352545248694,50.822960609652036,20.68610403145068,1.0,1.1735184950766855,2.2207099126180347,2.2575583508294974,4.4816802933043254e-05,0.0012195273349213677,1.2195273349213678,9.836151302934011,1.2195273349213678
2,10.0,PYR3,alternate_like,2,PYR3_alternate,PYR5,alternate_like,6,PYR5_alternate,43.42113049019883,82.0540446481133,39.48476415023901,1.0,0.46985298996828184,0.34246151696212523,0.35554151276609036,1.035533389607426e-07,2.8178299035224843e-06,0.0028178299035224847,0.02272733089559342,0.0028178299035224847
2,10.0,PYR3,alternate_like,2,PYR3_alternate,PYR5,bright_like,7,PYR5_bright,43.42113049019883,82.0540446481133,39.48476415023901,1.0,-0.9087297480316631,0.34246151696212523,2.624082545976784,-1.4781688085353096e-06,-4.022302238582619e-05,-0.040223022385826195,-0.32442055435665823,0.040223022385826195
2,10.0,PYR3,bright_like,3,PYR3_bright,PYR5,alternate_like,6,PYR5_alternate,43.42113049019883,82.0540446481133,39.48476415023901,1.0,-0.5408638943413452,2.2207099126180347,0.35554151276609036,-7.729833828387429e-07,-2.1033949392155444e-05,-0.021033949392155447,-0.16965024300405518,0.021033949392155447
2,10.0,PYR3,bright_like,3,PYR3_bright,PYR5,bright_like,7,PYR5_bright,43.42113049019883,82.0540446481133,39.48476415023901,1.0,0.9820674072430515,2.2207099126180347,2.624082545976784,1.035882846548689e-05,0.0002818780824302989,0.28187808243029894,2.2735000588929775,0.28187808243029894
2,10.0,PYR4,alternate_like,4,PYR4_alternate,PYR5,alternate_like,6,PYR5_alternate,27.639865838924578,52.231776556967155,21.35609983119577,1.0,-1.4258086937874692,0.31246386063031356,0.35554151276609036,-1.111596000659161e-06,-3.024806812343196e-05,-0.030248068123431962,-0.24396712247759142,0.030248068123431962
2,10.0,PYR4,alternate_like,4,PYR4_alternate,PYR5,bright_like,7,PYR5_bright,27.639865838924578,52.231776556967155,21.35609983119577,1.0,1.4330918597759845,0.31246386063031356,2.624082545976784,8.246068209846215e-06,0.0002243869470688882,0.2243869470688882,1.809802780611997,0.2243869470688882
2,10.0,PYR4,bright_like,5,PYR4_bright,PYR5,alternate_like,6,PYR5_alternate,27.639865838924578,52.231776556967155,21.35609983119577,1.0,1.3904636685287926,2.2575583508294974,0.35554151276609036,7.832214134972451e-06,0.00021312540398802217,0.21312540398802216,1.7189723100878982,0.21312540398802216
2,10.0,PYR4,bright_like,5,PYR4_bright,PYR5,bright_like,7,PYR5_bright,27.639865838924578,52.231776556967155,21.35609983119577,1.0,-1.1937288325959647,2.2575583508294974,2.624082545976784,-4.962697084600517e-05,-0.0013504186719090327,-1.3504186719090328,-10.891861132461536,1.3504186719090328
3,15.0,PYR2,alternate_like,0,PYR2_alternate,PYR3,alternate_like,2,PYR3_alternate,26.896124764429352,50.826309618536285,20.692322247635712,1.0,0.9281025237080357,0.29949962754567827,0.15505184229798755,3.282490197997938e-07,8.932110862639151e-06,0.008932110862639151,0.0720423326182877,0.008932110862639151
3,15.0,PYR2,alternate_like,0,PYR2_alternate,PYR3,bright_like,3,PYR3_bright,26.896124764429352,50.826309618536285,20.692322247635712,1.0,-0.46510920860315913,0.29949962754567827,2.2440819350906063,-2.380807057439549e-06,-6.47850604171617e-05,-0.0647850604171617,-0.5225267512958298,0.0647850604171617
3,15.0,PYR2,bright_like,1,PYR2_bright,PYR3,alternate_like,2,PYR3_alternate,26.896124764429352,50.826309618536285,20.692322247635712,1.0,1.2264598084976268,2.223968352427705,0.15505184229798755,3.221017773739606e-06,8.76483587464208e-05,0.08764835874642081,0.7069316885293285,0.08764835874642081
3,15.0,PYR2,bright_like,1,PYR2_bright,PYR3,bright_like,3,PYR3_bright,26.896124764429352,50.826309618536285,20.692322247635712,1.0,-1.1432845211975242,2.223968352427705,2.2440819350906063,-4.345661585562186e-05,-0.0011825147589908528,-1.182514758990853,-9.537624745522033,1.182514758990853
3,15.0,PYR2,alternate_like,0,PYR2_alternate,PYR4,alternate_like,4,PYR4_alternate,42.49054542354835,80.29549373647727,38.445491283114066,1.0,-0.2519647028722378,0.29949962754567827,0.2936859077313721,-4.281003485473762e-08,-1.1649203936364741e-06,-0.0011649203936364742,-0.009395716618701795,0.0011649203936364742
3,15.0,PYR2,alternate_like,0,PYR2_alternate,PYR4,bright_like,5,PYR4_bright,42.49054542354835,80.29549373647727,38.445491283114066,1.0,0.7536777773937438,0.29949962754567827,2.252369045716088,9.820826262570658e-07,2.672382966855529e-05,0.026723829668555292,0.21554222237314202,0.026723829668555292
3,15.0,PYR2,bright_like,1,PYR2_bright,PYR4,alternate_like,4,PYR4_alternate,42.49054542354835,80.29549373647727,38.445491283114066,1.0,-0.44902761083360526,2.223968352427705,0.2936859077313721,-5.665147718606158e-07,-1.541565227115699e-05,-0.01541565227115699,-0.12433562072005154,0.01541565227115699
3,15.0,PYR2,bright_like,1,PYR2_bright,PYR4,bright_like,5,PYR4_bright,42.49054542354835,80.29549373647727,38.445491283114066,1.0,0.9748934602469761,2.223968352427705,2.252369045716088,9.433042505091782e-06,0.0002566861630808747,0.2566861630808747,2.0703135265072765,0.2566861630808747
3,15.0,PYR2,alternate_like,0,PYR2_alternate,PYR5,alternate_like,6,PYR5_alternate,46.89345298869688,88.6157831866509,40.25149314000662,1.0,-0.059517333439367825,0.29949962754567827,0.6722903287271058,-1.7221198601432968e-08,-4.686126867624608e-07,-0.00046861268676246084,-0.0037796162148076707,0.00046861268676246084
3,15.0,PYR2,alternate_like,0,PYR2_alternate,PYR5,bright_like,7,PYR5_bright,46.89345298869688,88.6157831866509,40.25149314000662,1.0,0.7134276057548593,0.29949962754567827,2.5883136447501878,7.947487585724184e-07,2.1626215438033545e-05,0.021626215438033544,0.17442719081984404,0.021626215438033544
3,15.0,PYR2,bright_like,1,PYR2_bright,PYR5,alternate_like,6,PYR5_alternate,46.89345298869688,88.6157831866509,40.25149314000662,1.0,0.08219065368200212,2.223968352427705,0.6722903287271058,1.7659347826048464e-07,4.805353345468532e-06,0.004805353345468532,0.03875778854365427,0.004805353345468532
3,15.0,PYR2,bright_like,1,PYR2_bright,PYR5,bright_like,7,PYR5_bright,46.89345298869688,88.6157831866509,40.25149314000662,1.0,0.361049540316142,2.223968352427705,2.5883136447501878,2.986613753036294e-06,8.12699004014504e-05,0.0812699004014504,0.6554859524937061,0.0812699004014504
3,15.0,PYR3,alternate_like,2,PYR3_alternate,PYR4,alternate_like,4,PYR4_alternate,26.894352545248694,50.822960609652036,20.68610403145068,1.0,0.915320625627257,0.15505184229798755,0.2936859077313721,3.1750707391412935e-07,8.639807624110834e-06,0.008639807624110835,0.06968474800482963,0.008639807624110835
3,15.0,PYR3,alternate_like,2,PYR3_alternate,PYR4,bright_like,5,PYR4_bright,26.894352545248694,50.822960609652036,20.68610403145068,1.0,-1.3942400423705226,0.15505184229798755,2.252369045716088,-3.7091478986567966e-06,-0.00010093105611384484,-0.10093105611384486,-0.8140638677563651,0.10093105611384486
3,15.0,PYR3,bright_like,3,PYR3_bright,PYR4,alternate_like,4,PYR4_alternate,26.894352545248694,50.822960609652036,20.68610403145068,1.0,-1.319838041476854,2.2440819350906063,0.2936859077313721,-6.626170055534287e-06,-0.00018030727271274322,-0.18030727271274324,-1.454276230336633,0.18030727271274324
3,15.0,PYR3,bright_like,3,PYR3_bright,PYR4,bright_like,5,PYR4_bright,26.894352545248694,50.822960609652036,20.68610403145068,1.0,1.1743587934449884,2.2440819350906063,2.252369045716088,4.521673318018631e-05,0.0012304099913478309,1.230409991347831,9.923925846499646,1.230409991347831
3,15.0,PYR3,alternate_like,2,PYR3_alternate,PYR5,alternate_like,6,PYR5_alternate,43.42113049019883,82.0540446481133,39.48476415023901,1.0,0.5292118695250163,0.15505184229798755,0.6722903287271058,9.985352267499296e-08,2.7171527735317543e-06,0.0027171527735317543,0.02191531508013994,0.0027171527735317543
