model,initial_state,time_ps,mean_PYR2_bright,sd_PYR2_bright,q05_PYR2_bright,q50_PYR2_bright,q95_PYR2_bright,mean_PYR3_bright,sd_PYR3_bright,q05_PYR3_bright,q50_PYR3_bright,q95_PYR3_bright,mean_PYR4_bright,sd_PYR4_bright,q05_PYR4_bright,q50_PYR4_bright,q95_PYR4_bright,mean_PYR5_bright,sd_PYR5_bright,q05_PYR5_bright,q50_PYR5_bright,q95_PYR5_bright
point_dipole,PYR3_bright,11.33,0.03340685208044271,0.05972727236059812,7.74209054738348e-06,0.01463569956828559,0.09571310238495567,0.9310665482940146,0.09676386913705609,0.7962180163603703,0.9609263288036746,0.9963671145776303,0.03552395821782425,0.05146846973366277,0.0012746347315031588,0.013398768012174078,0.16332708437028504,2.641407718676824e-06,2.6846016045554897e-06,1.3738807067260316e-07,1.5697700283383582e-06,7.1274287615425095e-06
point_dipole,PYR3_bright,11.335,0.03283320423614271,0.05801566607497003,0.00010103437739267829,0.01385833098861007,0.0914897001753363,0.9313023460556392,0.09626935992813257,0.7956542429755648,0.9601232329650624,0.9967282393536294,0.03586083511479406,0.05202653357005051,0.000829432597143402,0.012263404946702139,0.16785908817384787,3.6145934241994872e-06,1.9414536091929547e-06,4.54837709149165e-07,4.318162596886449e-06,6.0570857502415875e-06
point_dipole,PYR3_bright,11.34,0.032298781903231134,0.05632992416765007,0.00032401292985053916,0.011901394573677702,0.08731859145511667,0.9315077704510826,0.09579333836280725,0.7953027311591304,0.9612408515505821,0.9969580604551089,0.036190740660477,0.052595785371122986,0.0011324082483042696,0.011187546826762672,0.17237720311079832,2.706985209257228e-06,2.369516593280304e-06,1.6357091942266401e-07,1.7213346955170616e-06,6.525899235222107e-06
point_dipole,PYR3_bright,11.345,0.03180605335033584,0.05467059975074933,0.00023886184100097352,0.012914394985921573,0.08320361889719484,0.93167830978719,0.0953301138758674,0.7951814388094696,0.9625309098777213,0.9970058581015084,0.036512732885745025,0.053172596167762064,0.0015808096469191275,0.011432763417544399,0.1768627680131272,2.903976729106299e-06,2.980683588554466e-06,1.883508828897673e-07,2.3219390844593066e-06,9.382433874419735e-06
point_dipole,PYR3_bright,11.35,0.03135647540303095,0.05303857241970493,4.449522064327998e-05,0.014950206393992646,0.07914909825260477,0.9318116974860777,0.09487496257424136,0.7953163382461076,0.9639745334890777,0.996842800297125,0.03682847330409017,0.05375950696375394,0.0010068917208035588,0.012575462197867931,0.18132900644844407,3.353806801218328e-06,1.7960537327970245e-06,5.709142638307721e-07,3.505865108282538e-06,5.86916411354367e-06
point_dipole,PYR3_bright,11.355,0.03095054488570432,0.05143620251421079,6.059014520307543e-06,0.014715365445170093,0.07515747192153546,0.9319108767404201,0.09442838147194488,0.7957144110186849,0.9655699047432218,0.9973069598229856,0.0371355601447389,0.054347672142823565,0.0005363272724513113,0.013645526425656376,0.1857479312345966,3.0182291369495358e-06,3.034626150525451e-06,2.8824811304267054e-07,1.866998718925301e-06,8.715295924435872e-06
point_dipole,PYR3_bright,11.36,0.03058755508085852,0.049866860715551894,0.00010394974621319764,0.013326738100033835,0.07123186669494842,0.9319752674691157,0.09398636412523972,0.796397299985889,0.9659840634146223,0.9979627144018975,0.03743450418485367,0.05494051451163334,0.0002598536263031491,0.012375727787206572,0.19012870671061047,2.6732651719954567e-06,2.179008940865862e-06,2.157928873086254e-07,1.6284578966290167e-06,7.299584343769502e-06
point_dipole,PYR3_bright,11.365,0.03026578112458053,0.04833507246753041,0.000341638785247278,0.013882335356955015,0.06895873753540283,0.932008019885706,0.09355023697318852,0.79737449566923,0.9684496028557873,0.9983730180343243,0.03772271536074782,0.05553405729416048,0.0006035917359603368,0.01055107829643106,0.18873849513090413,3.4836289657440184e-06,1.97454654705063e-06,5.174722793257931e-07,3.3908744705723422e-06,6.347375883243743e-06
point_dipole,PYR3_bright,11.370000000000001,0.029982556804941978,0.04684695904753073,0.0007031897791231366,0.014294903810974098,0.06842158323383764,0.9320165628541559,0.0931224396541477,0.7986501758061025,0.9711122872877525,0.998519300670651,0.03799775136466179,0.05612497231595688,0.0002310537398820841,0.010865863138040416,0.1870429454647973,3.1289762401557374e-06,3.2775277679057277e-06,1.8380036395615447e-07,2.4366570572797897e-06,9.993178598170433e-06
point_dipole,PYR3_bright,11.375,0.029734213770485685,0.045409239437080584,0.0011653402720132506,0.014555788114635131,0.06774123155060342,0.9320044200044335,0.09270361337574735,0.8002383175837594,0.9731529803228822,0.9982304764704922,0.03825891468329036,0.05671744655956231,0.00018540056190499723,0.011902238979573132,0.1852026749633912,2.451541790554308e-06,1.8413480368289662e-06,1.9389189788038195e-07,2.367167760588227e-06,4.812141887219474e-06
point_dipole,PYR3_bright,11.38,0.02951661546725644,0.04403010824187027,0.0014207952962266288,0.01465896145749724,0.06692128517706143,0.931978861723981,0.09229887084376635,0.8021314436229242,0.9752495362888742,0.9975381925139658,0.038500660202738894,0.057304686145528944,5.7873577102890005e-05,0.012850476909022553,0.18320005046518972,3.862606023603561e-06,2.847263344959597e-06,3.085310200714903e-07,2.8011669447447236e-06,9.544454388705728e-06
point_dipole,PYR3_bright,11.385,0.029325029487753285,0.0427181404684168,0.00121306465565069,0.014602377548462836,0.0659648118327296,0.9319490102485927,0.09191174601743012,0.8043335616657847,0.977389203364106,0.9974142320331237,0.03872317701669232,0.05789150110398631,0.00017386716188355948,0.01110973458255637,0.18105598984925608,2.783246961807218e-06,2.586485253858022e-06,3.585619989697847e-07,1.520097193443847e-06,8.070936495950616e-06
point_dipole,PYR3_bright,11.39,0.02915462801510038,0.04148231846749565,0.0008315166605523027,0.014387259233519346,0.06487558912102205,0.9319199056506853,0.09154704673841046,0.8068397502092262,0.9793101894248365,0.9967560351611849,0.038922668496306725,0.05847573293213083,0.0005115181046907936,0.009234709118810979,0.17876910259512716,2.7978379077944852e-06,1.8748840929054934e-06,4.37267190355747e-07,2.727018725366698e-06,6.059178552181131e-06
point_dipole,PYR3_bright,11.395,0.029000697717842337,0.04033211068467385,0.000407421998399423,0.013757892512581471,0.06571008830928557,0.931898839374737,0.09120910324968204,0.8096348343375513,0.9795041479396949,0.9958816069452425,0.03909667859481175,0.059056359830503884,0.0004338882427149922,0.007894402051318595,0.17633541585948936,3.7843126087980286e-06,3.1064235277185253e-06,3.054937232856928e-07,4.08746382687986e-06,1.0318394501592049e-05
point_dipole,PYR3_bright,11.4,0.02885870315214107,0.03927616233409009,0.00012811855969506946,0.01350325479498902,0.06905943976973629,0.9318921119304309,0.09090214487736847,0.8127160443579768,0.979942188239924,0.9949185402542969,0.039246597513669365,0.05963767255716904,0.0009001882095877222,0.007827425621206937,0.17377736708840358,2.587403758876596e-06,2.541833130673955e-06,2.2008501949558102e-07,1.7160941934390377e-06,6.992428200828002e-06
point_dipole,PYR3_bright,11.405,0.028724954775692934,0.038323085394183505,7.050857941548679e-05,0.014855386235706003,0.07240618395001279,0.9319025920691038,0.09063036805930003,0.8160593766876995,0.9800368507120241,0.9945990972652038,0.03936909377806541,0.06021409315089199,0.0010711749545799178,0.007583951027706837,0.17107858638831652,3.3593771376723446e-06,2.7729857210462554e-06,3.186673622948298e-07,2.6340785597801116e-06,8.417900326097164e-06
point_dipole,PYR3_bright,11.41,0.028596267496218047,0.03748022548558078,0.00030617434392674227,0.014148813291861594,0.07574245150267567,0.9319327480372868,0.09039456053882958,0.8196499659744959,0.9779697803172702,0.9948998272367829,0.039467814515448486,0.06079103395050315,0.0005664423973759339,0.007177187387456694,0.16825809995496485,3.1699510465656454e-06,2.263399191332099e-06,1.3650046824736406e-08,3.097229981449094e-06,6.238675512581686e-06
point_dipole,PYR3_bright,11.415000000000001,0.02847051366274896,0.03675348898864801,0.000598796300014606,0.013149621674477778,0.07905927681544912,0.9319829123230589,0.09019745707415303,0.8234693103721828,0.9760520130198642,0.9951814593397597,0.03954355680293713,0.06136463332584637,0.0002686929938155266,0.0066270154295963455,0.16531769149943182,3.017211254852828e-06,2.792265000619231e-06,2.653963854666974e-07,2.368152497386964e-06,8.811627441439992e-06
point_dipole,PYR3_bright,11.42,0.02834671658025558,0.036147368855251626,0.0005954800052837851,0.012094691071505674,0.0823491336229531,0.9320508285557103,0.09003770290547264,0.8274857898680926,0.9743208319678763,0.9954451699992276,0.0395990961931502,0.06193439997946504,5.057629650479599e-05,0.005954137129591431,0.16225176447082573,3.3586708838986648e-06,2.9681694489191527e-06,3.0422355082278347e-07,2.5683591114799613e-06,1.0344098399154198e-05
point_dipole,PYR3_bright,11.425,0.028224635789761896,0.03566372586908629,0.0010840060876624827,0.010999241723422084,0.08560381530108976,0.9321318550337843,0.08991247635368925,0.831683571313924,0.9728204691118294,0.9956702491666947,0.039640714524758335,0.06250265523470856,1.1871122460741246e-05,0.007237214528167696,0.15908361605403334,2.794651695274313e-06,1.9680493111181644e-06,1.3452097966369483e-07,2.6071886428421573e-06,6.119108869479068e-06
point_dipole,PYR3_bright,11.43,0.0281054134670654,0.03530232532015592,0.0016890124750749403,0.010017360750776274,0.08881469702860904,0.9322204337977824,0.08981949871402091,0.8360284223201672,0.9720740043246278,0.9958296901423717,0.039670576866255094,0.06306198361454622,0.00015141328956088743,0.006092740375475702,0.15579871445893387,3.5758688973412603e-06,3.333298348163644e-06,1.701390390348887e-07,2.6455361740219535e-06,9.511456775056392e-06
point_dipole,PYR3_bright,11.435,0.027990984302865063,0.03506006832166676,0.002385089720636501,0.011075178884718389,0.09197465936861224,0.9323087252634885,0.08975147786640864,0.8357645462983497,0.9754366349401985,0.9959310516013893,0.03969748686460789,0.06361730507648182,0.0004473893913564543,0.006670437085286265,0.1524140585968957,2.803569038785799e-06,2.2320510832816633e-06,8.759184093559447e-08,2.4340436732761326e-06,5.866840419971895e-06
point_dipole,PYR3_bright,11.44,0.027883966798668277,0.034931105086806385,0.002687290138312026,0.012087029952271778,0.0950753085875102,0.9323872064244758,0.08970300683086575,0.834834028743164,0.9777640736786135,0.9960115855024034,0.0397256739301832,0.06416195920044243,0.0002450986004272215,0.007456021195824526,0.14893463359269107,3.1528466729568173e-06,2.4713518264655197e-06,5.461763856410957e-07,2.4111758670359008e-06,9.150568090724357e-06
point_dipole,PYR3_bright,11.445,0.027787869151305974,0.034907204956484986,0.0018835881970768993,0.013020337047168989,0.09810876217710354,0.9324473723549987,0.08966622701815458,0.8340478718503099,0.9761646076159336,0.9963269333064969,0.03976128734494414,0.06469506151943538,0.0003818856977631555,0.008132501959179425,0.14535393410392775,3.471148751333874e-06,3.105495846642298e-06,2.0625219888238608e-07,2.3614607821322155e-06,1.0078620391093618e-05
point_dipole,PYR3_bright,11.450000000000001,0.027706347647023417,0.03497780056088204,0.0013652979879715979,0.01385703882067229,0.10106820853235164,0.9324787691291812,0.0896323498898446,0.8329476007235995,0.9757638378933569,0.9966154197960184,0.03981236036049719,0.06521821741445859,0.0005315679685268193,0.008370475777131136,0.14169579366091248,2.522863298338021e-06,1.921335945974799e-06,1.1189072091309348e-07,2.64077826768143e-06,4.971972841853096e-06
point_dipole,PYR3_bright,11.455,0.0276432306476647,0.03513088493577294,0.0010580319788429844,0.013143121315284428,0.10394537909211764,0.9324724401803218,0.08959527987990824,0.8300638875203706,0.9790267876451205,0.9966327621378815,0.03988060792564174,0.06572354960481624,0.00020248155070353672,0.007593221596656078,0.14733133229175432,3.7212463718077745e-06,3.2845213621677174e-06,3.584451512640873e-08,3.079050201877224e-06,1.0461575079134277e-05
point_dipole,PYR3_bright,11.46,0.02760236307689625,0.035353466400351224,0.0005802404550310305,0.011588564289792967,0.1063312998036405,0.9324211772574668,0.08954652324621219,0.8274458043937338,0.9797859959974802,0.9964175068997306,0.03997367683159777,0.06621751293937661,3.142108369338688e-05,0.006202817280206389,0.15325172436551027,2.7828340391709353e-06,2.2776146989113225e-06,4.2948140953036246e-07,2.0448213929412577e-06,7.056621734677223e-06
point_dipole,PYR3_bright,11.465,0.02758706915329985,0.03563257182677946,0.0002358031073457547,0.010061542023751296,0.10112985076777195,0.932317099308313,0.08948111130443738,0.8215572375931982,0.9789931814414751,0.9972717831224905,0.040092863549864466,0.0666950632530985,1.6527054888267518e-05,0.0057240666743338465,0.15928448177575677,2.9679885228419396e-06,2.3947787787589545e-06,3.4114172459019747e-07,2.49290113120833e-06,6.074813214502142e-06
point_dipole,PYR3_bright,11.47,0.02760010751371305,0.03595560624199491,4.143021886977169e-05,0.00853058327065448,0.10199314222734934,0.9321570095438623,0.08939602875954802,0.8147063331136443,0.9780663127251774,0.9978678707205421,0.04023914535336512,0.06715820620413807,7.366440346061171e-05,0.0063146083577495194,0.16541881695504615,3.737589059538464e-06,3.1885594518290676e-06,1.3747728206865636e-07,3.1784364492541987e-06,9.551075269362875e-06
point_dipole,PYR3_bright,11.475,0.027643608694074704,0.03631132768577616,2.7431764201048053e-05,0.0077732186690472795,0.10475607053798579,0.9319387353699969,0.08928874613362041,0.8076027413384538,0.9769815142920166,0.9981955343178445,0.04041531045880662,0.06761207073657838,0.0001042356048206732,0.006969228188140689,0.17166821251243453,2.3454771217562337e-06,1.9246533347916843e-06,6.294755392389057e-08,2.136069678224269e-06,5.346452297061772e-06
point_dipole,PYR3_bright,11.48,0.027718634351215958,0.03669009077442031,1.6411559963741546e-05,0.007672498796359386,0.10745226590262356,0.9316611863825944,0.08916096002833356,0.8002578025131516,0.9757143285332424,0.9982754491783473,0.04061657827600665,0.0680536934146775,0.0002800420957752968,0.007899674701237978,0.17800796932028584,3.6009901830540115e-06,2.9037438452702623e-06,3.3704218520591317e-07,3.032997964164023e-06,7.0122691828424335e-06
point_dipole,PYR3_bright,11.485,0.027825286610486617,0.03708376262522597,0.00014801840807542773,0.008821754831037767,0.11007389440945486,0.9313289804198054,0.08901686493538068,0.7926778677929924,0.9742593719431804,0.9981419803139677,0.04084245558245144,0.06849347270456838,0.00037419980634874214,0.008181025296080915,0.18445261947624983,3.2773872566663037e-06,2.7894740087885338e-06,9.595523365880941e-08,2.221512252740443e-06,9.399539011467375e-06
point_dipole,PYR3_bright,11.49,0.027962861585232927,0.037486559322598964,0.00013612509464219733,0.0102742786332121,0.11261489851903844,0.930946416393263,0.0888621046315179,0.7848639529729946,0.97308430254798,0.9977701772230019,0.04108815365503248,0.06893141726793046,0.0006549082920930619,0.009510636176663504,0.19098933791888387,2.5683664715638252e-06,2.6095801862447445e-06,3.067754979125488e-07,1.7086958506457197e-06,5.6246500398770605e-06
point_dipole,PYR3_bright,11.495000000000001,0.028129410246057994,0.03789388200732519,0.0002062014423572066,0.011788866227543845,0.11506756274873053,0.9305196506097582,0.08870532209505012,0.7768316639536803,0.9736887186947857,0.9971746151040388,0.04134721549699366,0.06937470984388541,0.00026927409819693155,0.010145944605473455,0.19761064536829198,3.7236471901712045e-06,2.543779357224654e-06,2.5400032153979517e-07,3.4519484625346156e-06,7.769999446793943e-06
point_dipole,PYR3_bright,11.5,0.028322295138665084,0.03830266909179417,0.0005386234430483454,0.013352602830251047,0.11742515231682071,0.9300592680523743,0.08855823907396261,0.7685785199016621,0.9742714195016906,0.9967930833956049,0.041615398409432236,0.06983090673155815,0.00019411083144339774,0.01063632271121961,0.20432796908632048,3.0383995285013046e-06,2.6353747191873947e-06,2.393478045736288e-07,2.325465412328418e-06,8.458169170387743e-06
point_dipole,PYR3_bright,11.505,0.02853827530131318,0.03871115361916945,0.0007416357016190431,0.013923608803407934,0.11968107125919784,0.9295740849265721,0.08843169951179572,0.7601183105916961,0.9748355400317581,0.9961782117329602,0.041884670078117976,0.07030178065347467,4.759832010498302e-05,0.010970463467386971,0.21111481317722147,2.9696939968320726e-06,2.8998030677584523e-06,3.9289032220746105e-07,2.2691606510983857e-06,6.533040797688331e-06
point_dipole,PYR3_bright,11.51,0.028773269498856804,0.039117628439217615,0.00047709286887792835,0.013103120367680469,0.1218277071056341,0.929074047874005,0.0883395532405945,0.7514565336904594,0.9712001352493304,0.9955409380437956,0.04214925703595712,0.07079919319636677,0.00012841372842829866,0.01113977738652467,0.2179889884961942,3.4255911808752278e-06,2.432664429689592e-06,2.3837205135270765e-07,3.087820079923455e-06,7.648258740832732e-06
point_dipole,PYR3_bright,11.515,0.02902321629878115,0.03952116904101392,0.00023887952012869015,0.012187277632354391,0.12385936579314002,0.9285709841835299,0.08829586904201676,0.7425970395226773,0.9712176136323754,0.9949239212603266,0.04240253261970215,0.07132376868927004,0.0002030772686898132,0.01113428944983588,0.2249321891157508,3.2668979869614918e-06,3.195511900569763e-06,2.6545822637992063e-08,2.359912397932195e-06,7.507378612854963e-06
point_dipole,PYR3_bright,11.52,0.029283892009478278,0.03992066733515435,4.3218372395039486e-05,0.011193608978801638,0.1257686216547038,0.9280737506875913,0.08831265807544134,0.7335553015746333,0.9718776560040715,0.9947289187502828,0.04263934348538797,0.07188427717389557,0.0005004614690469646,0.01095962206428786,0.23194110908909424,3.013817542389151e-06,2.1013678994621454e-06,2.181261162743149e-07,3.0740430906757306e-06,6.43961130769532e-06
point_dipole,PYR3_bright,11.525,0.029551049774629096,0.040314618520173415,5.924783888983028e-05,0.010141508014373208,0.12754962223499594,0.9275909474365426,0.08840439666809863,0.7243298616146183,0.970921717430514,0.9948982642731137,0.04285472523004741,0.07248552826746434,0.0009362516437118198,0.010620780281909862,0.23902405457014858,3.277558781231601e-06,2.617173999875502e-06,2.6669284326323566e-07,2.386911608360993e-06,7.701997778191532e-06
point_dipole,PYR3_bright,11.53,0.029821114162072688,0.040701588312415306,0.00013133262517991072,0.009393825061342276,0.12919636171252408,0.9271301907063082,0.08858085695721102,0.7149364390478498,0.9680345053663848,0.9950320584561012,0.04304521116211653,0.07312858666789888,0.0006195623886677599,0.010124641277118793,0.24615393835122015,3.483969502830399e-06,3.1255657493922355e-06,1.4269139558036394e-07,2.366686508756891e-06,7.397554010686112e-06
point_dipole,PYR3_bright,11.535,0.03009086821611129,0.04107960015464073,0.00040388250169900856,0.008546905438810303,0.13070237223365383,0.9266961283171794,0.08885239603876965,0.705379680814437,0.9651719281050423,0.9951354796068151,0.04321012340507191,0.07382224565183143,0.001149753553521777,0.01030074726748201,0.25335119928867683,2.8800616376271265e-06,1.7662899859640882e-06,2.477017302609021e-07,2.548821360968474e-06,5.1441808217717245e-06
point_dipole,PYR3_bright,11.540000000000001,0.030357772143103232,0.04144638326960386,0.0008378728838710445,0.007336925097659677,0.13206313249748286,0.9262918464353289,0.0892275561105825,0.6956661858202119,0.96237266811433,0.9948252697513361,0.04334700118552847,0.07456283121611479,0.001825799434793693,0.011640393757308813,0.2605922323960449,3.380236039552632e-06,3.454436925841179e-06,2.3111725555767695e-07,2.148951082673927e-06,8.995363104507127e-06
point_dipole,PYR3_bright,11.545,0.030620223703050335,0.04179963973920388,0.0006397289486678396,0.008423031450048775,0.13327246369266996,0.9259173433245835,0.08970895939412994,0.6967178492459235,0.9596612483692962,0.9930082410723027,0.04345910199368788,0.07535636344428243,0.002211345803568481,0.012955231966160594,0.2678785694094355,3.330978678381316e-06,2.1785702949646602e-06,4.852691621529544e-07,2.897963724092159e-06,6.60680353178519e-06
point_dipole,PYR3_bright,11.55,0.03087730826291864,0.04213683853769352,0.0005558883404691785,0.009486513049079237,0.13432628855974763,0.9255715727295527,0.09030227219620894,0.7008772345914267,0.9570819788752308,0.9914661642667929,0.04354808932229583,0.07620164598031613,0.0016211996808967084,0.012670185936047407,0.2677374670963614,3.029685232784333e-06,1.8706140238258038e-06,6.113389710163996e-07,2.8703682571943195e-06,5.597916072945003e-06
point_dipole,PYR3_bright,11.555,0.0311289157089689,0.042455184629619974,0.0010100524662469972,0.010140414969323856,0.13508885447382668,0.9252506828884608,0.0910062133580861,0.7050859405118216,0.9546648808268611,0.9908952664923971,0.04361711348995291,0.07709576331316265,0.0010678828204587132,0.01147837584962524,0.2664522685440838,3.28791261766957e-06,3.311799348360519e-06,1.4826358853160756e-07,1.7654141245660423e-06,8.664754562903703e-06
point_dipole,PYR3_bright,11.56,0.031375716683592236,0.04275214429202977,0.0015827132511491064,0.009175477168167665,0.1350078334594712,0.9249477870607263,0.09181730089750655,0.709346447487018,0.952433652791048,0.9912227470910282,0.043673363957888324,0.07804240009416219,0.001222454909797405,0.010227438764002192,0.2649896025281326,3.132297793314608e-06,2.109540435432712e-06,3.899180878413852e-07,2.385553600419448e-06,6.062315455899578e-06
point_dipole,PYR3_bright,11.565,0.03161892427522163,0.04302490354634221,0.0018596721883906383,0.010315019405803068,0.13475583454274526,0.9246577962404907,0.0927336946981552,0.7136474871337984,0.9504280223835844,0.9927098750557135,0.04371991366905549,0.07903230416533778,0.0019142098215738825,0.011629238541868713,0.2633293792794723,3.3658152321958647e-06,3.0010107188699963e-06,8.481306521398232e-07,2.5618360051288056e-06,6.570013321662285e-06
point_dipole,PYR3_bright,11.57,0.031860113663524606,0.04327051918869089,0.0012213641935557911,0.011436231220922789,0.13433370175194212,0.9243719464816916,0.09374655281512019,0.7179946623914463,0.9486659600112034,0.9942036784282278,0.043765082174749906,0.08006753626413356,0.002714367451959438,0.011449099419130917,0.26150009006339864,2.8576800341554458e-06,2.097700926726805e-06,4.3740427530811806e-07,1.981570721374162e-06,5.9024088506758935e-06
point_dipole,PYR3_bright,11.575000000000001,0.032101163176349076,0.04348653244391972,0.0007617684920569632,0.012521687077472865,0.13374270070687125,0.9240809489386912,0.09484800093777158,0.7223785375173826,0.947168149744421,0.9944874816881077,0.04381458808750668,0.08114152199570847,0.0023390423429158476,0.010217196531908295,0.25948213378704954,3.29979745324538e-06,2.2793420181106438e-06,5.019520442488996e-07,2.725270805688648e-06,6.8621078929699e-06
point_dipole,PYR3_bright,11.58,0.03234389134931592,0.043670132517498766,0.0004157623665791403,0.013555246792092251,0.13298309349524004,0.9237789846438039,0.09603007622163307,0.7267965977263618,0.947675077268939,0.9953560349609661,0.04387374932074278,0.08224789839706884,0.0016017038042758242,0.011269723692495863,0.2572888622211343,3.3746861376365974e-06,3.061378967219777e-06,2.628946917531019e-07,2.140079788336879e-06,8.922513122072837e-06
point_dipole,PYR3_bright,11.585,0.03258984678281493,0.04381906168780436,0.00018998646597772335,0.013819054135923336,0.13205746284502234,0.9234571540517429,0.09728212912487623,0.7312490660127479,0.9506467925985531,0.9964858193493726,0.043950408510963206,0.08338646419459382,0.0009837785585300374,0.012274853667225416,0.25492757756899853,2.590654479095188e-06,1.843071869877744e-06,3.6535841402633447e-07,2.2534037504267925e-06,6.341406260502912e-06
point_dipole,PYR3_bright,11.59,0.03284025202734416,0.04393175018099337,0.00014636457255097656,0.014283742476926238,0.13096777197591036,0.923109015899648,0.09859415480029193,0.7357237441818388,0.9536570480696277,0.9974220946037197,0.04404714791223104,0.08454520972986021,0.000851129391858808,0.012375012042840808,0.2523840319355427,3.5841607768969274e-06,2.943266859926741e-06,6.033956911593457e-07,2.751685852556573e-06,7.75624363661718e-06
point_dipole,PYR3_bright,11.595,0.033095637258975366,0.04400698702972634,0.00015444193592341189,0.014399481848407988,0.12971589833672864,0.9227313340560543,0.09995837937427055,0.7402253061104828,0.9566983794775671,0.9981404942040918,0.04417001398352036,0.08572468881222586,0.0007284997270954754,0.013293785177522492,0.24968687880825585,3.0147014501649653e-06,2.2296380080224616e-06,1.2618258018037253e-08,3.0108209174178414e-06,5.5493833323960835e-06
point_dipole,PYR3_bright,11.6,0.03335580962089505,0.04404495819070036,3.1855538106624695e-05,0.014630704230207757,0.1283058424026367,0.9223200972679481,0.10136668954103853,0.7447421372268214,0.959085938121598,0.9989692323731524,0.04432123151140581,0.08691649431857722,0.0003292615266163029,0.014094312329277927,0.24681578465865991,2.861599751208029e-06,2.5008245208690806e-06,2.5647781674175723e-07,2.1923022202120862e-06,6.805170616064161e-06
point_dipole,PYR3_bright,11.605,0.03361980374297229,0.04404695976863438,3.435382291079402e-05,0.014343097906885077,0.12674029441553622,0.9218745363423932,0.1028116151701989,0.7492717195380889,0.9598268890806819,0.9996063850673813,0.04450222609827549,0.08811521731479574,8.109210392211592e-05,0.013277545862152811,0.24379040768108062,3.4338163590569966e-06,2.6788517484530904e-06,3.927757720663794e-07,2.8870221546351563e-06,9.527061765216997e-06
point_dipole,PYR3_bright,11.61,0.033885761338073514,0.04401562366207792,0.00013532765464028501,0.013903999482408736,0.12502291182213646,0.9213961547247764,0.10429100486503172,0.7538120448652909,0.9638270694049634,0.999666511161372,0.044715213321729945,0.08932118778875127,0.00018466788812042563,0.011412706627483268,0.24061336136087777,2.8706154205374603e-06,1.8946941572416775e-06,3.51840783900717e-07,2.4494002133135526e-06,5.396612176650014e-06
point_dipole,PYR3_bright,11.615,0.03415102439560486,0.04395519091248824,7.529212967308752e-06,0.013323284571462259,0.12315871816462619,0.9208879191086814,0.10580106667582664,0.7583503041029543,0.9676907365310672,0.9999072972459779,0.04495779052048036,0.09052440094137683,2.054343218989138e-05,0.009663083520391521,0.23727700884027653,3.2659752334488766e-06,3.314182567229691e-06,4.394215642264819e-09,2.2394611848084177e-06,8.940865300060167e-06
point_dipole,PYR3_bright,11.620000000000001,0.03441227768415681,0.04387132298431936,8.868356482755967e-05,0.012613374432800879,0.12115130560965269,0.9203541758581992,0.10734117763234323,0.7628902628931428,0.970965961109735,0.9995570000168102,0.045230624959430234,0.09172892901904173,8.720740223348482e-06,0.00926434319413598,0.23380848526338724,2.921498214197653e-06,2.0871750078166344e-06,5.125685926820422e-07,2.9625752611170186e-06,5.485589905684396e-06
point_dipole,PYR3_bright,11.625,0.034665624359769116,0.04377097999003466,0.0003383429584571705,0.011789711182594894,0.11900605832945375,0.9198011520925807,0.10891406222137814,0.7674183986397135,0.9678854464670106,0.9989033629952142,0.0455299757974676,0.09292923607552339,9.408310585057426e-05,0.00917114195154195,0.23018820670434906,3.247750182616185e-06,2.2511386095297553e-06,2.2051212266547025e-07,3.038033440242943e-06,6.79487645474093e-06
point_dipole,PYR3_bright,11.63,0.03490678962547608,0.04366213108901952,0.0007467852583811816,0.010870382174618961,0.11672867378957676,0.9192366290310312,0.11052041186644258,0.7719324015594683,0.9645271527171259,0.9979670847639377,0.04585338889711342,0.0941244220694677,0.0003463030143178714,0.008895825586833573,0.2264406913680609,3.1924463795003537e-06,2.9043947482837087e-06,6.213900050141469e-08,2.4743015906341204e-06,8.54190001609588e-06
point_dipole,PYR3_bright,11.635,0.0351315217954146,0.04355364566338145,0.001051712078414245,0.010081537719134021,0.11432387972548134,0.9186673245958571,0.11216463607801577,0.7764281365349067,0.9609170596153666,0.9967855341954105,0.046198437311136584,0.09531846258340593,0.000628158696130254,0.008454068592355604,0.222564145846356,2.7162975917061413e-06,2.2109315851518184e-06,9.821222834028053e-08,2.3300229214075577e-06,5.81983394815777e-06
point_dipole,PYR3_bright,11.64,0.03533559735242382,0.04345448830454985,0.0016404349511977892,0.00982360523527516,0.11537937264609295,0.9181014847357626,0.11384932029577464,0.7808925769344536,0.9570720866425287,0.9954172847227245,0.046559277790421384,0.0965050627750674,0.0006620611084965692,0.007494959172782058,0.21855778483925942,3.64012139217521e-06,2.8870547758083293e-06,1.665854657282247e-07,2.6495796994639802e-06,1.0085626555508088e-05
point_dipole,PYR3_bright,11.645,0.035515262586070434,0.043373587701073794,0.0012453553291859856,0.009429528508968384,0.11768294784121484,0.9175470676905879,0.11557735906888772,0.7853286476285029,0.9577844194312868,0.9939054097587525,0.04693490847586297,0.09769139756291347,0.00124784253676255,0.005962123191507146,0.21444577296816972,2.761247478919071e-06,2.220599686004628e-06,3.309732447052298e-07,2.6001456369267814e-06,6.393211706192002e-06
