end,mapping_id,fit_mode,seed_parity,orientation,rotation_index,chirality,linear_determinant,singular_value_minimum,singular_value_maximum,maximum_principal_strain,affine_anisotropy,annulus_center_offset_nm,optimal_axial_gap_nm,lateral_residual_mean_nm,lateral_residual_minimum_nm,lateral_residual_maximum_nm,attachment_bond_mean_nm,attachment_bond_minimum_nm,attachment_bond_maximum_nm,attachment_RMS_deviation_nm,attachment_maximum_deviation_nm,annulus_bond_count,annulus_bond_mean_nm,annulus_bond_minimum_nm,annulus_bond_maximum_nm,annulus_bond_maximum_deviation_nm,attachment_thresholds_pass,annulus_strain_thresholds_pass,annulus_center_threshold_pass,positive_axial_gap_pass,local_preoptimization_pass,similarity_scale
LOWER,LOWER:P0:O-1:R7,SIMILARITY,0,-1,7,1,4.551814758501076e-10,2.1334982443163812e-05,2.1334982443163822e-05,0.9999786650175568,1.0000000000000004,9.41859527319115e-16,0.0,1.1925592552755495,1.1922130785948275,1.192873802783938,1.19255931464228,1.1922131037942194,1.1928738279693722,1.0475863305042021,1.0479008279693722,168,3.092996409732787e-06,3.092996409732784e-06,3.092996409732791e-06,0.14496990700359025,False,False,True,False,False,2.133498244316382e-05
LOWER,LOWER:P0:O-1:R7,RIGID,0,-1,7,-1,-0.9999999999999996,0.9999999999999996,0.9999999999999999,4.440892098500626e-16,1.0000000000000004,9.067249506052726e-16,0.0,0.3101872944053991,0.17748247220463345,0.4413636718861929,0.3101875132054849,0.17748339579739542,0.44136367394236603,0.1983059999799705,0.29639067394236607,168,0.14497299999999996,0.14497299999999969,0.14497300000000013,3.0531133177191805e-16,False,True,True,False,False,
LOWER,LOWER:P0:O-1:R7,SIMILARITY,0,-1,7,-1,-1.141362514373389,1.0683456904829018,1.0683456904829023,0.06834569048290229,1.0000000000000004,9.014573733076912e-16,0.0,0.2891695725707152,0.1081245932308576,0.4522271168745551,0.2891698388551893,0.1081261092671185,0.4522271188813346,0.20004921838723577,0.3072541188813346,168,0.15488127978637775,0.15488127978637764,0.15488127978637786,0.009908279786377872,False,False,True,False,False,1.0683456904829023
LOWER,LOWER:P0:O-1:R7,AFFINE,0,-1,7,0,-1.1413625139182086,1.0683243555004596,1.068367025465346,0.0683670254653459,1.0000399410204088,9.086904972868471e-16,0.0,0.2891695687725012,0.10814281176082473,0.4522420611439948,0.28916983504322125,0.10814432754168664,0.452242063150708,0.20004921983463061,0.307269063150708,168,0.15488127980181976,0.1548786740007762,0.15488402572384966,0.009911025723849665,False,False,True,False,False,
LOWER,LOWER:P0:O-1:R8,RIGID,0,-1,8,1,0.9999999999999994,0.9999999999999994,0.9999999999999999,5.551115123125783e-16,1.0000000000000004,9.2016658464227e-16,0.0,1.4329691299941698,0.13182396042540262,2.2037861251575848,1.4329692181441345,0.1318239604777583,2.2037861251576034,1.4777060717947237,2.0588131251576036,168,0.14497299999999994,0.14497299999999974,0.1449730000000001,2.498001805406602e-16,False,True,True,False,False,
LOWER,LOWER:P0:O-1:R8,SIMILARITY,0,-1,8,1,6.822418759022371e-10,2.6119760257365226e-05,2.611976025736523e-05,0.9999738802397427,1.0000000000000002,9.418519893638306e-16,0.0,1.192559255220765,1.192232255059877,1.1928734250839934,1.1925593145870947,1.1922322802588634,1.1928734502694354,1.0475863303865658,1.0479004502694353,168,3.7866600037910085e-06,3.7866600037910034e-06,3.786660003791014e-06,0.1449692133399962,False,False,True,False,False,2.6119760257365236e-05
LOWER,LOWER:P0:O-1:R8,RIGID,0,-1,8,-1,-0.9999999999999994,0.9999999999999997,0.9999999999999998,3.3306690738754696e-16,1.0000000000000002,9.509064457925752e-16,2e-05,0.3101536558531139,0.17789103707825174,0.4411209479242166,0.31015393366234484,0.17789103782362764,0.4411209482248047,0.19819666938005964,0.2961479482248047,168,0.14497299999999994,0.14497299999999982,0.1449730000000001,1.6653345369377348e-16,False,True,True,True,False,
LOWER,LOWER:P0:O-1:R8,SIMILARITY,0,-1,8,-1,-1.1414115784757621,1.0683686528889558,1.068368652888956,0.068368652888956,1.0000000000000002,9.504267667955572e-16,3.0000000000000004e-05,0.2891408974123967,0.1085098055885307,0.45200754781528063,0.2891412161926089,0.10850980877204638,0.4520075485795216,0.19992817292711396,0.3070345485795216,168,0.1548846087152706,0.1548846087152704,0.1548846087152708,0.009911608715270803,False,False,True,True,False,1.0683686528889562
LOWER,LOWER:P0:O-1:R8,AFFINE,0,-1,8,0,-1.141411577793523,1.0683425331287,1.0683947726492142,0.06839477264921423,1.0000488977260515,8.779368381889411e-16,3.0000000000000004e-05,0.28914089631535256,0.10853602227938572,0.4520060451764258,0.28914121510556184,0.10853602546213244,0.4520060459406693,0.19992817174306698,0.30703304594066927,168,0.1548846087384148,0.15488086414716162,0.1548869686212128,0.009913968621212799,False,False,True,True,False,
LOWER,LOWER:P0:O-1:R9,RIGID,0,-1,9,1,0.9999999999999994,0.9999999999999994,0.9999999999999998,5.551115123125783e-16,1.0000000000000004,9.509198776276482e-16,0.0,1.4306011898115554,0.07302763298864583,2.2268697618258386,1.4306013302022105,0.07302885617971656,2.226869767303127,1.4779434469570234,2.0818967673031272,168,0.14497299999999994,0.14497299999999974,0.1449730000000002,2.498001805406602e-16,False,True,True,False,False,
LOWER,LOWER:P0:O-1:R9,SIMILARITY,0,-1,9,1,3.8475052006250454e-10,1.961505850265312e-05,1.9615058502653122e-05,0.9999803849414973,1.0000000000000002,9.418536529259737e-16,0.0,1.1925592552926798,1.1922032002673424,1.1928629139330014,1.192559314659422,1.192203225466943,1.1928629391186654,1.047586330540688,1.0478899391186653,168,2.8436538763051304e-06,2.8436538763051275e-06,2.8436538763051343e-06,0.14497015634612367,False,False,True,False,False,1.961505850265313e-05
LOWER,LOWER:P0:O-1:R9,RIGID,0,-1,9,-1,-0.9999999999999994,0.9999999999999996,0.9999999999999999,4.440892098500626e-16,1.0000000000000004,1.0310366923096142e-15,0.00011,0.3102073857218623,0.177671263222296,0.4412630269850427,0.3102077756284416,0.17767473879552004,0.4412630406246561,0.19832843724110852,0.29629004062465614,168,0.14497299999999996,0.1449729999999997,0.14497300000000013,2.7755575615628914e-16,False,True,True,True,False,
LOWER,LOWER:P0:O-1:R9,SIMILARITY,0,-1,9,-1,-1.1413488708180008,1.0683393050983383,1.0683393050983385,0.06833930509833852,1.0000000000000002,9.55676622914569e-16,0.00035000000000000005,0.2891911931928613,0.10831980335431213,0.4521642297621255,0.2891922561610079,0.10832823206870303,0.45216436500098534,0.2000726959395108,0.3071913650009853,168,0.15488035407802142,0.15488035407802123,0.1548803540780216,0.009907354078021596,False,False,True,True,False,1.0683393050983387
LOWER,LOWER:P0:O-1:R9,AFFINE,0,-1,9,0,-1.1413488704332513,1.0683196900398366,1.0683589201568413,0.06835892015684131,1.0000367213273054,8.080263933589907e-16,0.00035000000000000005,0.2891911948004474,0.10831377284736085,0.45214641327928506,0.2891922578059015,0.10832220203099462,0.4521465485234739,0.20007269363614671,0.3071735485234739,168,0.15488035409107398,0.1548775757623189,0.15488226812404018,0.009909268124040194,False,False,True,True,False,
LOWER,LOWER:P0:O-1:R10,RIGID,0,-1,10,1,0.9999999999999994,0.9999999999999994,1.0,5.551115123125783e-16,1.0000000000000007,1.0345285470341438e-15,1e-05,1.4705375698095446,0.17826145704681326,2.3086275865990835,1.4705376138542372,0.17826146480818245,2.3086275985723437,1.4740151640587558,2.163654598572344,168,0.14497299999999994,0.14497299999999977,0.14497300000000013,2.220446049250313e-16,False,True,True,True,False,
LOWER,LOWER:P0:O-1:R10,SIMILARITY,0,-1,10,1,7.217716828862495e-10,2.6865808807594973e-05,2.6865808807594983e-05,0.9999731341911924,1.0000000000000004,9.418521925917793e-16,0.0,1.1925592552110638,1.1922340092412367,1.1929126773066012,1.1925593145770428,1.192234034440186,1.1929127024912145,1.0475863303661475,1.0479397024912145,168,3.894816900263466e-06,3.894816900263463e-06,3.89481690026347e-06,0.14496910518309972,False,False,True,False,False,2.6865808807594983e-05
LOWER,LOWER:P0:O-1:R10,RIGID,0,-1,10,-1,-0.9999999999999993,0.9999999999999996,0.9999999999999999,4.440892098500626e-16,1.0000000000000004,9.94761125033779e-16,3.0000000000000004e-05,0.31019282865237846,0.17740920660191503,0.44124578585997254,0.3101930986688631,0.17740933703086806,0.44124580390341706,0.19829915529708628,0.29627280390341704,168,0.14497299999999994,0.1449729999999998,0.14497300000000013,1.942890293094024e-16,False,True,True,True,False,
LOWER,LOWER:P0:O-1:R10,SIMILARITY,0,-1,10,-1,-1.1413635273672433,1.0683461645774008,1.0683461645774013,0.06834616457740128,1.0000000000000004,9.728550293773607e-16,5e-05,0.2891861859074087,0.10805083512874399,0.45214337078433453,0.2891864980408119,0.1080510113124562,0.4521433832535025,0.20003422469303972,0.30717038325350254,168,0.15488134851727953,0.15488134851727936,0.15488134851727972,0.00990834851727973,False,False,True,True,False,1.0683461645774015
LOWER,LOWER:P0:O-1:R10,AFFINE,0,-1,10,0,-1.1413635266454738,1.068319298768594,1.06837303038621,0.06837303038621001,1.0000502954666062,9.480010404268061e-16,5e-05,0.28918618272604696,0.1080646921184004,0.4521188516930016,0.2891864948715854,0.10806486827952086,0.4521188641628458,0.2000342249044451,0.30714586416284584,168,0.15488134854176583,0.15487936332580157,0.15488524308775994,0.009912243087759953,False,False,True,True,False,
LOWER,LOWER:P0:O-1:R11,RIGID,0,-1,11,1,0.9999999999999998,0.9999999999999999,1.0,1.1102230246251565e-16,1.0000000000000002,9.476185019992813e-16,0.0,1.4692811509110166,0.33494934666487797,2.3248806180135126,1.4692811991457548,0.3349493466649995,2.3248806869506735,1.4741349718058772,2.1799076869506737,168,0.144973,0.14497299999999982,0.14497300000000013,1.6653345369377348e-16,False,True,True,False,False,
LOWER,LOWER:P0:O-1:R11,SIMILARITY,0,-1,11,1,1.0022859317336936e-09,3.165889972399061e-05,3.165889972399062e-05,0.999968341100276,1.0000000000000002,9.418551161610725e-16,0.0,1.1925592551429736,1.192224098950987,1.1928825924314483,1.1925593145092377,1.192224124150146,1.192882617616697,1.0475863302207662,1.0479096176166969,168,4.589685669686091e-06,4.589685669686086e-06,4.589685669686094e-06,0.1449684103143303,False,False,True,False,False,3.165889972399062e-05
LOWER,LOWER:P0:O-1:R11,RIGID,0,-1,11,-1,-0.9999999999999999,0.9999999999999999,1.0,1.1102230246251565e-16,1.0000000000000002,8.865632955750536e-16,0.0,0.3102165305953929,0.17756260772194762,0.44124459462403065,0.3102167402961522,0.17756267641436702,0.44124470408375954,0.19836859800442289,0.2962717040837596,168,0.144973,0.14497299999999985,0.1449730000000001,1.3877787807814457e-16,False,True,True,False,False,
LOWER,LOWER:P0:O-1:R11,SIMILARITY,0,-1,11,-1,-1.1413317331697268,1.0683312843728423,1.0683312843728423,0.0683312843728423,1.0,8.080590614653267e-16,0.0,0.28921208788471253,0.10821927338019016,0.4520980151532416,0.2892123271466814,0.10821938608840513,0.4520981219851948,0.20010735075672262,0.3071251219851948,168,0.15487919128938407,0.15487919128938393,0.1548791912893842,0.00990619128938422,False,False,True,False,False,1.0683312843728425
LOWER,LOWER:P0:O-1:R11,AFFINE,0,-1,11,0,-1.14133173216744,1.0682996254731179,1.0683629432725659,0.06836294327256587,1.0000592697010635,9.146429662344063e-16,0.0,0.2892120867714099,0.10822767591845826,0.4521257919196917,0.28921232602304986,0.10822778861792284,0.4521258987450816,0.20010734867585372,0.30715289874508156,168,0.154879191323387,0.15487595613284322,0.1548836282981008,0.009910628298100799,False,False,True,False,False,
LOWER,LOWER:P0:O-1:R12,RIGID,0,-1,12,1,1.0000000000000002,1.0,1.0000000000000002,2.220446049250313e-16,1.0000000000000002,9.98866066551863e-16,2e-05,1.4561705968895169,0.2514287839143909,2.3096669656463806,1.4561707103800066,0.25142878468731195,2.30966696570379,1.4754318408606062,2.16469396570379,168,0.14497300000000002,0.14497299999999985,0.14497300000000019,1.942890293094024e-16,False,True,True,True,False,
LOWER,LOWER:P0:O-1:R12,SIMILARITY,0,-1,12,1,4.551814758475137e-10,2.1334982443102988e-05,2.1334982443102998e-05,0.999978665017557,1.0000000000000004,9.418542703579193e-16,0.0,1.1925592552755495,1.1922130785948275,1.192873802783938,1.19255931464228,1.1922131037942194,1.1928738279693722,1.0475863305042021,1.0479008279693722,168,3.09299640972397e-06,3.092996409723968e-06,3.0929964097239725e-06,0.14496990700359028,False,False,True,False,False,2.133498244310299e-05
LOWER,LOWER:P0:O-1:R12,RIGID,0,-1,12,-1,-1.0,1.0,1.0,0.0,1.0,9.188331883640685e-16,0.0,0.31018729440539905,0.17748247220463317,0.44136367188619285,0.3101875132054848,0.17748339579739514,0.441363673942366,0.19830599997997048,0.29639067394236596,168,0.14497300000000002,0.14497299999999977,0.14497300000000019,2.220446049250313e-16,False,True,True,False,False,
LOWER,LOWER:P0:O-1:R12,SIMILARITY,0,-1,12,-1,-1.1413625143733899,1.0683456904829025,1.0683456904829027,0.06834569048290273,1.0000000000000002,1.0257314930778234e-15,0.0,0.28916957257071496,0.10812459323085723,0.4522271168745552,0.2891698388551892,0.10812610926711813,0.4522271188813347,0.20004921838723583,0.3072541188813347,168,0.15488127978637783,0.15488127978637764,0.154881279786378,0.00990827978637801,False,False,True,False,False,1.0683456904829025
LOWER,LOWER:P0:O-1:R12,AFFINE,0,-1,12,0,-1.1413625139182084,1.06832435550046,1.0683670254653455,0.06836702546534545,1.000039941020408,9.481930769726397e-16,0.0,0.28916956877250116,0.10814281176082494,0.4522420611439945,0.2891698350432213,0.10814432754168685,0.4522420631507077,0.20004921983463064,0.3072690631507077,168,0.15488127980181973,0.1548786740007763,0.15488402572384966,0.009911025723849665,False,False,True,False,False,
LOWER,LOWER:P0:O-1:R13,RIGID,0,-1,13,1,1.0000000000000002,1.0000000000000002,1.0000000000000002,2.220446049250313e-16,1.0,7.537411696189807e-16,0.0,1.4329691299941894,0.131823960425933,2.2037861251573956,1.4329692181441547,0.1318239604782887,2.2037861251574142,1.4777060717947226,2.0588131251574144,168,0.144973,0.14497299999999974,0.14497300000000016,2.498001805406602e-16,False,True,True,False,False,
LOWER,LOWER:P0:O-1:R13,SIMILARITY,0,-1,13,1,6.822418758927043e-10,2.6119760257182748e-05,2.611976025718276e-05,0.9999738802397428,1.0000000000000004,9.418502901965094e-16,0.0,1.192559255220765,1.192232255059877,1.1928734250839934,1.192559314587095,1.1922322802588634,1.1928734502694354,1.0475863303865658,1.0479004502694353,168,3.786660003764555e-06,3.78666000376455e-06,3.7866600037645603e-06,0.14496921333999624,False,False,True,False,False,2.611976025718275e-05
LOWER,LOWER:P0:O-1:R13,RIGID,0,-1,13,-1,-1.0000000000000004,1.0,1.0000000000000002,2.220446049250313e-16,1.0000000000000002,9.45374635344998e-16,2e-05,0.3101536558531137,0.1778910370782511,0.4411209479242165,0.31015393366234467,0.17789103782362703,0.44112094822480463,0.19819666938005956,0.2961479482248046,168,0.14497300000000002,0.14497299999999985,0.14497300000000016,1.6653345369377348e-16,False,True,True,True,False,
LOWER,LOWER:P0:O-1:R13,SIMILARITY,0,-1,13,-1,-1.1414115784757644,1.0683686528889567,1.068368652888957,0.0683686528889571,1.0000000000000004,9.969868991242254e-16,3.0000000000000004e-05,0.28914089741239646,0.10850980558852953,0.45200754781528074,0.28914121619260874,0.10850980877204522,0.4520075485795217,0.19992817292711407,0.3070345485795217,168,0.1548846087152707,0.15488460871527054,0.15488460871527093,0.009911608715270942,False,False,True,True,False,1.0683686528889567
LOWER,LOWER:P0:O-1:R13,AFFINE,0,-1,13,0,-1.141411577793523,1.0683425331286998,1.068394772649214,0.06839477264921401,1.0000488977260515,7.564304605170762e-16,3.0000000000000004e-05,0.28914089631535256,0.10853602227938544,0.45200604517642584,0.2891412151055618,0.10853602546213216,0.45200604594066934,0.19992817174306698,0.3070330459406694,168,0.1548846087384148,0.15488086414716162,0.1548869686212127,0.009913968621212715,False,False,True,True,False,
LOWER,LOWER:P0:O-1:R14,RIGID,0,-1,14,1,1.0,1.0,1.0,0.0,1.0,9.65217619008188e-16,0.0,1.4306011898114646,0.07302763298655117,2.2268697618269053,1.4306013302021194,0.07302885617762195,2.2268697673041937,1.4779434469570327,2.081896767304194,168,0.144973,0.14497299999999977,0.14497300000000016,2.220446049250313e-16,False,True,True,False,False,
LOWER,LOWER:P0:O-1:R14,SIMILARITY,0,-1,14,1,3.847505200573554e-10,1.961505850252186e-05,1.9615058502521862e-05,0.9999803849414974,1.0000000000000002,9.418526533098269e-16,0.0,1.1925592552926798,1.1922032002673424,1.1928629139330014,1.192559314659422,1.192203225466943,1.1928629391186654,1.047586330540688,1.0478899391186653,168,2.8436538762861014e-06,2.8436538762860985e-06,2.8436538762861023e-06,0.1449701563461237,False,False,True,False,False,1.961505850252186e-05
LOWER,LOWER:P0:O-1:R14,RIGID,0,-1,14,-1,-1.0,1.0,1.0000000000000002,2.220446049250313e-16,1.0000000000000002,9.461889646971694e-16,0.00011,0.3102073857218622,0.17767126322229568,0.4412630269850429,0.3102077756284415,0.17767473879551968,0.44126304062465627,0.1983284372411085,0.29629004062465625,168,0.144973,0.14497299999999985,0.14497300000000019,1.942890293094024e-16,False,True,True,True,False,
LOWER,LOWER:P0:O-1:R14,SIMILARITY,0,-1,14,-1,-1.141348870818001,1.0683393050983385,1.0683393050983387,0.06833930509833874,1.0000000000000002,9.445612478546027e-16,0.00035000000000000005,0.28919119319286124,0.1083198033543122,0.4521642297621256,0.2891922561610079,0.1083282320687031,0.45216436500098545,0.20007269593951083,0.30719136500098543,168,0.15488035407802142,0.15488035407802123,0.15488035407802156,0.009907354078021569,False,False,True,True,False,1.0683393050983385
LOWER,LOWER:P0:O-1:R14,AFFINE,0,-1,14,0,-1.1413488704332504,1.0683196900398362,1.0683589201568406,0.06835892015684064,1.0000367213273051,9.18628834068325e-16,0.00035000000000000005,0.28919119480044747,0.10831377284736148,0.4521464132792851,0.2891922578059016,0.10832220203099524,0.4521465485234739,0.2000726936361467,0.3071735485234739,168,0.15488035409107392,0.15487757576231878,0.15488226812404016,0.009909268124040166,False,False,True,True,False,
LOWER,LOWER:P1:O1:R0,RIGID,1,1,0,1,0.9999999999999998,0.9999999999999999,1.0,1.1102230246251565e-16,1.0000000000000002,9.959198499754024e-16,0.0,0.31026427536995016,0.1776669779868466,0.4412184199271121,0.31026451749729617,0.17766769491954112,0.4412186216529726,0.19834485681444555,0.29624562165297263,168,0.144973,0.14497299999999982,0.14497300000000013,1.6653345369377348e-16,False,True,True,False,False,
LOWER,LOWER:P1:O1:R0,SIMILARITY,1,1,0,1,1.1413165635634304,1.0683241846759017,1.068324184675902,0.06832418467590196,1.0000000000000002,1.000120667066454e-15,0.0,0.2892737208703606,0.10833092446593678,0.4520868558590479,0.2892740180884819,0.10833210025975219,0.4520870527353013,0.2000765369940389,0.30711405273530135,168,0.15487816202501947,0.15487816202501928,0.15487816202501967,0.009905162025019676,False,False,True,False,False,1.068324184675902
LOWER,LOWER:P1:O1:R0,RIGID,1,1,0,-1,-0.9999999999999998,1.0,1.0,0.0,1.0,9.094348057300488e-16,0.0,1.4705601488433044,0.1793651902406353,2.3093601127910666,1.4705601917018725,0.17936520913935672,2.3093601131280117,1.4740157320200586,2.164387113128012,168,0.144973,0.14497299999999977,0.14497300000000016,2.220446049250313e-16,False,True,True,False,False,
LOWER,LOWER:P1:O1:R0,SIMILARITY,1,1,0,-1,-3.2863484792153203e-10,1.8128288609836588e-05,1.812828860983659e-05,0.9999818717113902,1.0000000000000002,9.769410494063647e-16,0.0,1.1925542358901824,1.1921997060944938,1.1928597614223795,1.1925542899348405,1.1921998242555472,1.1928598795180498,1.047581308323383,1.0478868795180498,168,2.6281123846338397e-06,2.628112384633837e-06,2.6281123846338427e-06,0.14497037188761536,False,False,True,False,False,1.812828860983659e-05
LOWER,LOWER:P1:O1:R0,AFFINE,1,1,0,0,1.1413165632347961,1.068306056387292,1.068342312964512,0.06834231296451199,1.0000339383803014,1.144614202848438e-15,0.0,0.2892737188952846,0.10833978044304146,0.45207933518629173,0.2892740161035679,0.10834095614074546,0.4520793930584582,0.20007653748293755,0.3071063930584582,168,0.1548781620361687,0.15487680389330613,0.15488078963861776,0.00990778963861777,False,False,True,False,False,
LOWER,LOWER:P1:O1:R1,RIGID,1,1,1,1,1.0,0.9999999999999999,1.0000000000000002,2.220446049250313e-16,1.0000000000000004,1.0012600320039623e-15,0.0,0.3102350705456416,0.1778254910700947,0.44112425361508406,0.3102353242095128,0.17782565296065317,0.44112425537904904,0.19828223023408054,0.29615125537904907,168,0.144973,0.14497299999999985,0.14497300000000019,1.942890293094024e-16,False,True,True,False,False,
LOWER,LOWER:P1:O1:R1,SIMILARITY,1,1,1,1,1.1413473432233028,1.068338590159179,1.0683385901591795,0.06833859015917954,1.0000000000000004,9.93216959994932e-16,0.0,0.28923123983820526,0.10847481499855914,0.4520305837994064,0.28923157135315225,0.10847508038961738,0.45203058552081143,0.2000183700100845,0.3070575855208114,168,0.1548802504311467,0.15488025043114653,0.15488025043114687,0.009907250431146875,False,False,True,False,False,1.0683385901591793
LOWER,LOWER:P1:O1:R1,RIGID,1,1,1,-1,-1.0,0.9999999999999997,1.0000000000000002,3.3306690738754696e-16,1.0000000000000007,9.66977577729055e-16,0.0,1.4571439944768143,0.26198903722551437,2.3109465997977603,1.4571440398523903,0.2619890501641201,2.3109466383123607,1.475320332723891,2.165973638312361,168,0.144973,0.14497299999999977,0.14497300000000016,2.220446049250313e-16,False,True,True,False,False,
LOWER,LOWER:P1:O1:R1,SIMILARITY,1,1,1,-1,-1.3253219541398412e-09,3.6404971558014466e-05,3.640497155801448e-05,0.999963595028442,1.0000000000000004,9.769383251971724e-16,0.0,1.1925542356486354,1.1921902459402425,1.192849412040375,1.1925542896931973,1.1921903641022336,1.1928495301370698,1.047581307806931,1.0478765301370698,168,5.277737941680032e-06,5.277737941680027e-06,5.277737941680038e-06,0.1449677222620583,False,False,True,False,False,3.640497155801447e-05
LOWER,LOWER:P1:O1:R1,AFFINE,1,1,1,0,1.1413473418979816,1.0683021851876215,1.0683749951307377,0.06837499513073775,1.0000681548199806,8.542369760041771e-16,0.0,0.28923123877646867,0.10844186640814811,0.4520564544353883,0.28923157026360574,0.10844213187984163,0.4520564561566948,0.20001836697014158,0.30708345615669486,168,0.15488025047610823,0.1548758352504878,0.15488496211879915,0.009911962118799161,False,False,True,False,False,
LOWER,LOWER:P1:O1:R2,RIGID,1,1,2,1,0.9999999999999998,0.9999999999999999,1.0,1.1102230246251565e-16,1.0000000000000002,9.618269887982223e-16,3.0000000000000004e-05,0.3101580754362272,0.17767962268971468,0.4412883531692401,0.31015831900195484,0.17767962294098502,0.44128835627295443,0.19827271082215264,0.29631535627295447,168,0.144973,0.1449729999999997,0.14497300000000016,2.7755575615628914e-16,False,True,True,True,False,
LOWER,LOWER:P1:O1:R2,SIMILARITY,1,1,2,1,1.1413714682821923,1.0683498810231562,1.0683498810231562,0.0683498810231562,1.0,1.0036524938726775e-15,0.00011,0.289139054197145,0.1083174367080459,0.4521129060051706,0.2891394167927547,0.10831745968396847,0.4521129068514043,0.20001548205370717,0.30713990685140435,168,0.15488188730157001,0.1548818873015698,0.15488188730157018,0.00990888730157019,False,False,True,True,False,1.0683498810231564
LOWER,LOWER:P1:O1:R2,RIGID,1,1,2,-1,-1.0,0.9999999999999997,1.0000000000000002,3.3306690738754696e-16,1.0000000000000007,1.2036691816292966e-15,9e-05,1.4310818118103923,0.07096491019992213,2.2485350589566457,1.4310820376960345,0.07096762547749548,2.24853506384317,1.4778863632302686,2.10356206384317,168,0.144973,0.14497299999999977,0.14497300000000016,2.220446049250313e-16,False,True,True,True,False,
LOWER,LOWER:P1:O1:R2,SIMILARITY,1,1,2,-1,-7.361684892170852e-10,2.713242505227068e-05,2.713242505227068e-05,0.9999728675749477,1.0,9.76943041539428e-16,0.0,1.192554235791327,1.1921719717192871,1.1928458165793783,1.1925542898362864,1.1921720898830894,1.192845934676429,1.047581308112177,1.047872934676429,168,3.933469057102836e-06,3.933469057102834e-06,3.93346905710284e-06,0.14496906653094288,False,False,True,False,False,2.713242505227068e-05
LOWER,LOWER:P1:O1:R2,AFFINE,1,1,2,0,1.1413714675460238,1.068322748598104,1.0683770134482087,0.06837701344820868,1.0000507944347117,7.389061918302124e-16,0.00011,0.289139050614396,0.10834386915497772,0.4521243126098091,0.2891394132413025,0.1083438921252949,0.4521243134560215,0.20001548250057136,0.30715131345602154,168,0.15488188732654395,0.15487811008193755,0.15488472650075605,0.009911726500756057,False,False,True,True,False,
LOWER,LOWER:P1:O1:R3,RIGID,1,1,3,1,0.9999999999999998,0.9999999999999998,1.0,2.220446049250313e-16,1.0000000000000002,9.859841751060769e-16,8e-05,0.31008822764679395,0.17752240789480642,0.44121551229321704,0.31008847781019017,0.1775226763826704,0.4412155406691869,0.19821483250809563,0.29624254066918687,168,0.14497299999999996,0.1449729999999998,0.1449730000000001,1.942890293094024e-16,False,True,True,True,False,
LOWER,LOWER:P1:O1:R3,SIMILARITY,1,1,3,1,1.1414113984699255,1.0683685686456361,1.0683685686456363,0.06836856864563634,1.0000000000000002,9.122791710922916e-16,0.00015000000000000001,0.2890655924562004,0.10814127980348805,0.45207120769831893,0.28906594861507495,0.10814194305423554,0.4520712163100858,0.19995336503524114,0.3070982163100858,168,0.15488459650226383,0.15488459650226366,0.15488459650226402,0.00991159650226403,False,False,True,True,False,1.0683685686456363
LOWER,LOWER:P1:O1:R3,RIGID,1,1,3,-1,-0.9999999999999998,0.9999999999999999,1.0,1.1102230246251565e-16,1.0000000000000002,7.971007325321939e-16,0.0,1.4628917867058486,0.3337095808299555,2.3190119235341276,1.4628918341958992,0.33370958316170674,2.3190119359481565,1.4747753825495875,2.1740389359481567,168,0.144973,0.14497299999999974,0.1449730000000001,2.498001805406602e-16,False,True,True,False,False,
LOWER,LOWER:P1:O1:R3,SIMILARITY,1,1,3,-1,-1.1946959419382717e-10,1.0930214736857967e-05,1.093021473685797e-05,0.9999890697852631,1.0000000000000002,9.769410584207528e-16,0.0,1.1925542359408483,1.1922141030121916,1.192873828248115,1.192554289985604,1.192214221171818,1.1928739463423927,1.0475813084317587,1.0479009463423927,168,1.5845860210465104e-06,1.584586021046508e-06,1.5845860210465115e-06,0.14497141541397895,False,False,True,False,False,1.0930214736857968e-05
LOWER,LOWER:P1:O1:R3,AFFINE,1,1,3,0,1.141411398350456,1.0683576384308993,1.0683794988603732,0.0683794988603732,1.000020461714961,8.899760101839338e-16,0.00015000000000000001,0.2890655930951488,0.10813102479082527,0.4520646678013889,0.28906594925495127,0.10813168810447425,0.45206467641328035,0.19995336422597795,0.3070916764132804,168,0.1548845965063167,0.1548833395926728,0.15488606061080368,0.009913060610803687,False,False,True,True,False,
LOWER,LOWER:P1:O1:R4,RIGID,1,1,4,1,0.9999999999999998,0.9999999999999998,1.0,2.220446049250313e-16,1.0000000000000002,9.441243792779221e-16,4e-05,0.31019718947003005,0.17739168945385822,0.44136097929737117,0.3101974233407327,0.17739260777732907,0.4413614072565042,0.19837520360626085,0.29638840725650417,168,0.14497299999999996,0.1449729999999998,0.14497300000000016,1.942890293094024e-16,False,True,True,True,False,
LOWER,LOWER:P1:O1:R4,SIMILARITY,1,1,4,1,1.141323417536918,1.0683273924864596,1.0683273924864596,0.06832739248645958,1.0,1.0161878429607674e-15,0.00014000000000000001,0.28918428344256913,0.10805230960663309,0.4522052591740357,0.28918466100369644,0.10805439175268426,0.45220555200916684,0.2001215285086305,0.3072325520091669,168,0.1548786270709395,0.1548786270709393,0.15487862707093966,0.009905627070939671,False,False,True,True,False,1.0683273924864598
