,PYR2,PYR3,PYR4,PYR5
PYR2,0.08199999999999985,0.0,0.0,0.0
PYR3,0.0,0.08300000000000018,0.0,0.0
PYR4,0.0,0.0,0.08699999999999974,0.0
PYR5,0.0,0.0,0.0,-0.2520000000000002
