time_fs,PYR2_mean,PYR2_p10,PYR2_p90
0.0,0.0,0.0,0.0
10.0,0.008197849006732205,0.008197849006732205,0.008197849006732205
20.0,0.0162099629683462,0.01620996296834619,0.01620996296834619
30.0,0.024236602761463406,0.024236602761463392,0.024236602761463392
40.0,0.03272744177166175,0.032727441771661744,0.032727441771661744
50.0,0.04209976614701618,0.0420997661470162,0.0420997661470162
60.0,0.05223804628514393,0.0522380462851439,0.0522380462851439
70.0,0.06233495160142756,0.062334951601427595,0.062334951601427595
80.0,0.07138320173628897,0.07138320173628895,0.07138320173628895
90.0,0.07892627229006229,0.07892627229006227,0.07892627229006227
100.0,0.08532502991360853,0.08532502991360848,0.08532502991360848
110.0,0.0912520305344794,0.09125203053447942,0.09125203053447942
120.0,0.09693447943281304,0.096934479432813,0.096934479432813
130.0,0.10194892943201786,0.10194892943201793,0.10194892943201793
140.0,0.10579523844880526,0.10579523844880533,0.10579523844880533
150.0,0.10864602863309834,0.1086460286330983,0.1086460286330983
160.0,0.11146622403155994,0.1114662240315599,0.1114662240315599
170.0,0.11533686457224504,0.11533686457224508,0.11533686457224508
180.0,0.12062058170032851,0.12062058170032848,0.12062058170032848
190.0,0.12674600189019325,0.1267460018901933,0.1267460018901933
200.0,0.13275810164075932,0.13275810164075935,0.13275810164075935
210.0,0.13806311775026836,0.1380631177502683,0.1380631177502683
220.0,0.14270330623580196,0.14270330623580185,0.14270330623580185
230.0,0.14704305382611474,0.1470430538261147,0.1470430538261147
240.0,0.15130836358627472,0.15130836358627475,0.15130836358627475
250.0,0.15544550454682096,0.15544550454682096,0.15544550454682096
260.0,0.15932837965732252,0.15932837965732255,0.15932837965732255
270.0,0.16298168775101873,0.16298168775101873,0.16298168775101873
280.0,0.16656028038427897,0.16656028038427906,0.16656028038427906
290.0,0.1701660961915383,0.17016609619153822,0.17016609619153822
300.0,0.17376014161073938,0.17376014161073935,0.17376014161073935
310.0,0.17726285601309674,0.1772628560130968,0.1772628560130968
320.0,0.18067955215996623,0.18067955215996623,0.18067955215996623
330.0,0.18406949943870704,0.184069499438707,0.184069499438707
340.0,0.1874061926751329,0.18740619267513284,0.18740619267513284
350.0,0.19054674686377124,0.19054674686377132,0.19054674686377132
360.0,0.19340861439209514,0.19340861439209503,0.19340861439209503
370.0,0.1961744518244117,0.19617445182441165,0.19617445182441165
380.0,0.19925371297294317,0.19925371297294306,0.19925371297294306
390.0,0.20296379292754815,0.2029637929275483,0.2029637929275483
400.0,0.2072122157906637,0.20721221579066362,0.20721221579066362
410.0,0.21150339421737188,0.21150339421737177,0.21150339421737177
420.0,0.21528950678187125,0.21528950678187134,0.21528950678187134
430.0,0.21834606270119655,0.21834606270119641,0.21834606270119641
440.0,0.22083487324403703,0.22083487324403703,0.22083487324403703
450.0,0.22303599575635888,0.22303599575635902,0.22303599575635902
460.0,0.22504885302273944,0.22504885302273928,0.22504885302273928
470.0,0.2267580405552572,0.22675804055525728,0.22675804055525728
480.0,0.2280595619316896,0.22805956193168953,0.22805956193168953
490.0,0.22907763408449286,0.22907763408449294,0.22907763408449294
500.0,0.23013780047018775,0.23013780047018764,0.23013780047018764
510.0,0.2315323061990495,0.23153230619904935,0.23153230619904935
520.0,0.23331830458468522,0.23331830458468533,0.23331830458468533
530.0,0.23532926896404047,0.23532926896404047,0.23532926896404047
540.0,0.2373515025955974,0.23735150259559729,0.23735150259559729
550.0,0.23927629463273423,0.23927629463273406,0.23927629463273406
560.0,0.24111068924112303,0.24111068924112314,0.24111068924112314
570.0,0.24289932346565452,0.24289932346565443,0.24289932346565443
580.0,0.24467775329667857,0.24467775329667849,0.24467775329667849
590.0,0.2464924934792822,0.24649249347928204,0.24649249347928204
600.0,0.24841588649245067,0.24841588649245075,0.24841588649245075
610.0,0.25049323932326684,0.250493239323267,0.250493239323267
620.0,0.2526652144185961,0.2526652144185961,0.2526652144185961
630.0,0.2547671538400252,0.2547671538400251,0.2547671538400251
640.0,0.2566345896704442,0.25663458967044434,0.25663458967044434
650.0,0.2582204180436181,0.2582204180436183,0.2582204180436183
660.0,0.2596034182126266,0.25960341821262667,0.25960341821262667
670.0,0.260879751988706,0.26087975198870594,0.26087975198870594
680.0,0.26205729875902173,0.26205729875902184,0.26205729875902184
690.0,0.26307114082878075,0.26307114082878075,0.26307114082878075
700.0,0.2639041868410716,0.2639041868410716,0.2639041868410716
710.0,0.26467621766762234,0.26467621766762234,0.26467621766762234
720.0,0.265591420562707,0.265591420562707,0.265591420562707
730.0,0.2667820329586696,0.26678203295866953,0.26678203295866953
740.0,0.268196690214902,0.26819669021490217,0.26819669021490217
750.0,0.2696400651571809,0.2696400651571809,0.2696400651571809
760.0,0.27092273549050555,0.2709227354905056,0.2709227354905056
770.0,0.27198137994700583,0.27198137994700594,0.27198137994700594
780.0,0.2728740048348657,0.2728740048348657,0.2728740048348657
790.0,0.27368425010215075,0.27368425010215075,0.27368425010215075
800.0,0.2744448464235986,0.2744448464235986,0.2744448464235986
810.0,0.2751456650064475,0.2751456650064476,0.2751456650064476
820.0,0.27579114266740423,0.2757911426674044,0.2757911426674044
830.0,0.2764279603139095,0.2764279603139096,0.2764279603139096
840.0,0.27711287561215864,0.27711287561215864,0.27711287561215864
850.0,0.277864156428561,0.27786415642856105,0.27786415642856105
860.0,0.278653313002896,0.2786533130028961,0.2786533130028961
870.0,0.279440822586172,0.27944082258617214,0.27944082258617214
880.0,0.2802098580015959,0.2802098580015957,0.2802098580015957
890.0,0.2809629289303296,0.28096292893032954,0.28096292893032954
900.0,0.2816978490527091,0.281697849052709,0.281697849052709
910.0,0.28240459922839967,0.2824045992283995,0.2824045992283995
920.0,0.28309281016310645,0.28309281016310656,0.28309281016310656
930.0,0.2838121301703103,0.2838121301703103,0.2838121301703103
940.0,0.2846263881803337,0.28462638818033387,0.28462638818033387
950.0,0.28555378097462814,0.2855537809746281,0.2855537809746281
960.0,0.28653110399174886,0.2865311039917491,0.2865311039917491
970.0,0.2874444876042268,0.2874444876042267,0.2874444876042267
980.0,0.2882044068264873,0.28820440682648707,0.28820440682648707
990.0,0.2887974975305438,0.2887974975305439,0.2887974975305439
1000.0,0.2892711052838599,0.28927110528385974,0.28927110528385974
1010.0,0.2896738755397709,0.28967387553977086,0.28967387553977086
1020.0,0.29001592112252994,0.29001592112253016,0.29001592112253016
1030.0,0.29028493576195225,0.29028493576195236,0.29028493576195236
1040.0,0.290492412164209,0.2904924121642091,0.2904924121642091
1050.0,0.2906940244576355,0.2906940244576356,0.2906940244576356
1060.0,0.29095928972523327,0.2909592897252334,0.2909592897252334
1070.0,0.29132076291863224,0.29132076291863246,0.29132076291863246
1080.0,0.2917529941743797,0.2917529941743796,0.2917529941743796
1090.0,0.2921988310203584,0.29219883102035843,0.29219883102035843
1100.0,0.2926140925835907,0.2926140925835905,0.2926140925835905
1110.0,0.292989839881006,0.292989839881006,0.292989839881006
1120.0,0.2933410453194006,0.29334104531940053,0.29334104531940053
1130.0,0.2936843503979223,0.29368435039792246,0.29368435039792246
1140.0,0.2940301451965579,0.2940301451965577,0.2940301451965577
1150.0,0.29438924312191794,0.29438924312191794,0.29438924312191794
1160.0,0.2947754952182333,0.29477549521823343,0.29477549521823343
1170.0,0.2951943817854355,0.2951943817854353,0.2951943817854353
1180.0,0.29563002392043913,0.29563002392043924,0.29563002392043924
1190.0,0.2960494099991611,0.2960494099991612,0.2960494099991612
1200.0,0.29642413898275605,0.29642413898275605,0.29642413898275605
1210.0,0.2967488486698855,0.2967488486698855,0.2967488486698855
1220.0,0.2970376843658719,0.29703768436587186,0.29703768436587186
1230.0,0.2973041678545309,0.297304167854531,0.297304167854531
1240.0,0.29754817576141085,0.29754817576141085,0.29754817576141085
1250.0,0.2977649744465924,0.2977649744465923,0.2977649744465923
1260.0,0.29796496278170176,0.29796496278170176,0.29796496278170176
1270.0,0.2981788482884947,0.2981788482884947,0.2981788482884947
1280.0,0.29843775239193954,0.29843775239193954,0.29843775239193954
1290.0,0.2987454577985414,0.2987454577985414,0.2987454577985414
1300.0,0.2990703665099114,0.29907036650991137,0.29907036650991137
1310.0,0.2993662654707548,0.29936626547075473,0.29936626547075473
1320.0,0.2996032336895927,0.29960323368959274,0.29960323368959274
1330.0,0.29978172496329075,0.2997817249632909,0.2997817249632909
1340.0,0.29992123061534653,0.2999212306153464,0.2999212306153464
1350.0,0.3000393314691995,0.30003933146919953,0.30003933146919953
1360.0,0.3001424579909806,0.30014245799098066,0.30014245799098066
1370.0,0.30023332008284426,0.3002333200828443,0.3002333200828443
1380.0,0.30032159678493525,0.3003215967849352,0.3003215967849352
1390.0,0.30042347424180343,0.30042347424180343,0.30042347424180343
1400.0,0.30055050010349743,0.30055050010349726,0.30055050010349726
1410.0,0.3007006963688007,0.3007006963688007,0.3007006963688007
1420.0,0.3008615611075704,0.3008615611075704,0.3008615611075704
1430.0,0.30102102377184464,0.30102102377184464,0.30102102377184464
1440.0,0.3011747946140326,0.3011747946140324,0.3011747946140324
1450.0,0.30132454576624196,0.3013245457662418,0.3013245457662418
1460.0,0.3014724198749212,0.30147241987492135,0.30147241987492135
1470.0,0.3016200728741644,0.3016200728741645,0.3016200728741645
1480.0,0.30177252697781853,0.3017725269778185,0.3017725269778185
1490.0,0.3019392565787962,0.3019392565787961,0.3019392565787961
1500.0,0.30212739459493504,0.30212739459493504,0.30212739459493504
1510.0,0.3023321000752796,0.3023321000752797,0.3023321000752797
1520.0,0.3025346477659675,0.30253464776596756,0.30253464776596756
1530.0,0.3027123281358233,0.30271232813582344,0.30271232813582344
1540.0,0.3028522565319503,0.30285225653195036,0.30285225653195036
1550.0,0.3029568477613839,0.3029568477613839,0.3029568477613839
1560.0,0.30303700549145135,0.3030370054914513,0.3030370054914513
1570.0,0.30310117788148105,0.30310117788148105,0.30310117788148105
1580.0,0.30315150080201847,0.3031515008020187,0.3031515008020187
1590.0,0.30318948861268064,0.30318948861268047,0.30318948861268047
1600.0,0.3032230841961498,0.3032230841961499,0.3032230841961499
1610.0,0.3032658075270263,0.30326580752702637,0.30326580752702637
1620.0,0.303327855665198,0.30332785566519804,0.30332785566519804
1630.0,0.30340800558782816,0.30340800558782827,0.30340800558782827
1640.0,0.30349449177880655,0.3034944917788064,0.3034944917788064
1650.0,0.3035739601064425,0.3035739601064426,0.3035739601064426
1660.0,0.3036401049737661,0.30364010497376587,0.30364010497376587
1670.0,0.30369509972345726,0.3036950997234572,0.3036950997234572
1680.0,0.3037447729878739,0.30374477298787395,0.30374477298787395
1690.0,0.3037938186934355,0.3037938186934357,0.3037938186934357
1700.0,0.3038451911171079,0.30384519111710784,0.30384519111710784
1710.0,0.30390192863847604,0.30390192863847587,0.30390192863847587
1720.0,0.3039671793937729,0.3039671793937729,0.3039671793937729
1730.0,0.3040414662942191,0.30404146629421924,0.30404146629421924
1740.0,0.3041205807757485,0.30412058077574833,0.30412058077574833
1750.0,0.3041973963413937,0.3041973963413937,0.3041973963413937
1760.0,0.30426648968691944,0.3042664896869194,0.3042664896869194
1770.0,0.30432711492527414,0.3043271149252741,0.3043271149252741
1780.0,0.3043818291017602,0.30438182910176026,0.30438182910176026
1790.0,0.3044328760294554,0.3044328760294554,0.3044328760294554
1800.0,0.3044806878643816,0.30448068786438165,0.30448068786438165
1810.0,0.3045259766449338,0.3045259766449339,0.3045259766449339
1820.0,0.30457228870781367,0.30457228870781383,0.30457228870781383
1830.0,0.3046250058563196,0.3046250058563196,0.3046250058563196
1840.0,0.3046867601084316,0.30468676010843176,0.30468676010843176
1850.0,0.30475364191610416,0.30475364191610416,0.30475364191610416
1860.0,0.3048164021624091,0.3048164021624092,0.3048164021624092
1870.0,0.30486609967099126,0.30486609967099126,0.30486609967099126
1880.0,0.3048993359179739,0.30489933591797386,0.30489933591797386
1890.0,0.3049188220105854,0.30491882201058534,0.30491882201058534
1900.0,0.3049296965716674,0.30492969657166724,0.30492969657166724
1910.0,0.3049357567400943,0.3049357567400944,0.3049357567400944
1920.0,0.3049389238524131,0.304938923852413,0.304938923852413
1930.0,0.30494126924720694,0.3049412692472067,0.3049412692472067
1940.0,0.30494631818486456,0.30494631818486473,0.30494631818486473
1950.0,0.30495769772564624,0.30495769772564635,0.30495769772564635
1960.0,0.30497655687517067,0.3049765568751707,0.3049765568751707
1970.0,0.30500066244051466,0.30500066244051466,0.30500066244051466
1980.0,0.30502621641010014,0.30502621641009997,0.30502621641009997
1990.0,0.30505058475478897,0.30505058475478897,0.30505058475478897
2000.0,0.30507345766079186,0.3050734576607918,0.3050734576607918
2010.0,0.30509593689825926,0.30509593689825926,0.30509593689825926
2020.0,0.3051191747655142,0.30511917476551415,0.30511917476551415
2030.0,0.3051441139540013,0.30514411395400126,0.30514411395400126
2040.0,0.3051720176759734,0.3051720176759736,0.3051720176759736
2050.0,0.3052042961462459,0.3052042961462459,0.3052042961462459
2060.0,0.30524109222331913,0.3052410922233189,0.3052410922233189
2070.0,0.3052799609673615,0.30527996096736165,0.30527996096736165
2080.0,0.305316388031672,0.3053163880316719,0.3053163880316719
2090.0,0.30534617440880213,0.30534617440880213,0.30534617440880213
2100.0,0.30536772601192635,0.30536772601192613,0.30536772601192613
2110.0,0.30538228012435537,0.3053822801243552,0.3053822801243552
2120.0,0.30539214121010144,0.30539214121010133,0.30539214121010133
2130.0,0.3053988866671719,0.30539888666717185,0.30539888666717185
2140.0,0.3054032380676289,0.30540323806762887,0.30540323806762887
2150.0,0.30540627071918697,0.3054062707191868,0.3054062707191868
2160.0,0.3054101385435269,0.3054101385435268,0.3054101385435268
2170.0,0.3054171290578928,0.3054171290578928,0.3054171290578928
2180.0,0.3054278438921508,0.30542784389215083,0.30542784389215083
2190.0,0.3054404016798286,0.30544040167982855,0.30544040167982855
