,PYR2,PYR3,PYR4,PYR5
PYR2,0.05900000000000061,0.0,0.0,0.0
PYR3,0.0,0.04700000000000015,0.0,0.0
PYR4,0.0,0.0,0.07100000000000017,0.0
PYR5,0.0,0.0,0.0,-0.1769999999999996
