time_fs,PYR2,PYR3,PYR4,PYR5
0.0,0.0,0.0,0.0,1.0
10.0,5.517197830554665e-07,0.003794499900164178,0.21868529429914657,0.7775196540809062
20.0,3.002954132337096e-05,0.049398657017469746,0.6096562368431928,0.34091507659801396
30.0,0.00027078766756795635,0.1822414156741034,0.734962725333019,0.08252507132530947
40.0,0.0011210956885625617,0.3733594017949691,0.4870186664004013,0.13850083611606703
50.0,0.0029346333812421323,0.5204195032651483,0.16830574718733632,0.30834011616627327
60.0,0.005613525218092668,0.536752281998681,0.12110151942452259,0.3365326733587038
70.0,0.008524417924473553,0.4300547838141177,0.35600576278868457,0.20541503547272413
80.0,0.010917810657234015,0.2885945750401492,0.5795491501182944,0.12093846418432232
90.0,0.012476918869243443,0.1962091333319969,0.5461975841109947,0.24511636368776493
100.0,0.013453958097127535,0.16832419181304403,0.31847324237053554,0.49974860771929297
110.0,0.014277264013407414,0.16735177479233734,0.16460655280623498,0.6537644083880202
120.0,0.015063626752611045,0.16520492809437898,0.2447581988328789,0.5749732463201312
130.0,0.015544931786108477,0.17663526151293238,0.44854647171487183,0.35927333498608743
140.0,0.015452842570764512,0.2309249933289237,0.5430189618649057,0.2106032022354061
150.0,0.014919981386385128,0.3229563912945833,0.4371784309355069,0.2249451963835243
160.0,0.014462940662785695,0.40431982920147885,0.2645558931012311,0.3166613370345039
170.0,0.014570464947564856,0.4252600161825254,0.21468485314690736,0.34548466572300196
180.0,0.015319956815742662,0.3805932656078252,0.32305960743836387,0.28102717013806766
190.0,0.016382550385726332,0.3110338713826293,0.4507721775645879,0.22181140066705585
200.0,0.017362436178776794,0.2621709818662623,0.45459535118221234,0.2658712307727479
210.0,0.01810783312274276,0.24680384374101524,0.3425469409470143,0.3925413821892271
220.0,0.01872265792425668,0.246867345897256,0.24841182849731283,0.48599816768117393
230.0,0.01934803570535992,0.24493349505058598,0.2727961691851541,0.46292230005889934
240.0,0.019989960136034855,0.24594234136094725,0.37734132579631297,0.35672637270670426
250.0,0.02055746296181209,0.266627856620821,0.44076826258937407,0.2720464178279924
260.0,0.02101698947629747,0.3091836131050885,0.3985880974994147,0.2712112999191989
270.0,0.02145995955282912,0.3519239589345873,0.30644440618613844,0.3201716753264447
280.0,0.02201174583897863,0.3678550818928164,0.2670512350647264,0.34308193720347824
290.0,0.02270077443976304,0.35005277406435054,0.3145409279742273,0.3127055235216588
300.0,0.023438524556421706,0.31655490400136144,0.3856555430256211,0.27435102841659537
310.0,0.02412105543796446,0.2913490648003777,0.39917236206173706,0.28535751769992046
320.0,0.02472764566093562,0.2832410837401795,0.34576321725422327,0.3462680533446613
330.0,0.025311461178793248,0.28380629143551966,0.2900793335330417,0.40080291385264505
340.0,0.02591110139707245,0.28280028903466936,0.29254230860114133,0.39874630096711644
350.0,0.02649772837980148,0.2813402657218125,0.34424706710922814,0.3479149387891575
360.0,0.027018813463612668,0.2886137924944441,0.38392504897026825,0.3004423450716745
370.0,0.02748035196618516,0.308070603839698,0.3696730609625735,0.2947759832315428
380.0,0.02796543618795026,0.3303181893369314,0.32199147732921246,0.3197248971459053
390.0,0.028562870957981237,0.3409583332394662,0.29483015495497694,0.33564864084757495
400.0,0.029282246963383413,0.33430884844482794,0.31382427558113074,0.3225846290106573
410.0,0.030045606281654206,0.31806980635535353,0.35197621453127836,0.29990837283171334
420.0,0.030761014434943227,0.3048057031394267,0.36483194480303327,0.2996013376225962
430.0,0.03139853831507686,0.30029817677061804,0.3405310254738646,0.32777225944044003
440.0,0.03199476094567662,0.30082497057735064,0.30901038721329516,0.35816988126367716
450.0,0.03259362029725686,0.30046995131564097,0.3049495848266266,0.3619868435604753
460.0,0.03319520627579033,0.2988782667609435,0.3296317456520185,0.33829478131124724
470.0,0.03376511684922996,0.30084796128132624,0.35308696647240806,0.3122999553970353
480.0,0.03428500894703404,0.3093176531341032,0.3498016334176382,0.30659570450122414
490.0,0.03478273397055811,0.32055691092592625,0.32574447056831723,0.318915884535198
500.0,0.035309349636082794,0.32711946549188503,0.30847806736212363,0.32909311750990816
510.0,0.03589114697133851,0.32503686595021936,0.31509074003430126,0.3239812470441406
520.0,0.03650893881164784,0.31731304494062534,0.33500135980675555,0.3111766564409711
530.0,0.037122782332398116,0.31036681741357924,0.34453524423232545,0.3079751560216971
540.0,0.03771115547842195,0.30780203351244223,0.3339968648008067,0.32048994620832894
550.0,0.038283299089890456,0.3081355175619697,0.31660791079607553,0.33697327255206405
560.0,0.03885782876243176,0.30808814568105464,0.3116609616685244,0.34139306388798907
570.0,0.03943726408041291,0.30696356246872897,0.32294452768323195,0.330654645767626
580.0,0.04000747140931668,0.30714019641093765,0.33628622012402104,0.3165661120557246
590.0,0.040558917763904544,0.31064477773217986,0.33678099542201245,0.31201530908190306
600.0,0.041102156121300935,0.3161613283145363,0.3249413621801146,0.31779515338404807
610.0,0.04165911769195792,0.3199449190924645,0.31445071941836544,0.3239452437972122
620.0,0.042240754759215605,0.31948300433184157,0.3159695120913732,0.3223067288175695
630.0,0.04283629631681203,0.3158083348310838,0.3260077130242773,0.3153476558278268
640.0,0.043424971832192204,0.31214245405071184,0.3323045757323507,0.3121279983847452
650.0,0.04399605249375435,0.3106435633942179,0.32806937160347077,0.3172910125085572
660.0,0.04455569106009923,0.31080356982128277,0.3187182637025278,0.32592247541609026
670.0,0.045115509542424215,0.31084782946748,0.3146612527035265,0.3293754082865693
680.0,0.045677903105652375,0.3101390882079523,0.3194770351628535,0.3247059735235419
690.0,0.04623460601369642,0.3098035847902669,0.3267669585195153,0.31719485067652137
700.0,0.046778516127006904,0.3111166076063862,0.32813814000506014,0.3139667362615467
710.0,0.047314020940326634,0.3137313471320979,0.3224726081181985,0.31648202380937696
720.0,0.047853986561314926,0.3158132696323632,0.3163323568389744,0.32000038696734745
730.0,0.04840721715771169,0.31585234410589225,0.3160392025204565,0.31970123621593965
740.0,0.048970326859647084,0.3140973745367138,0.32089645774292086,0.3160358408607184
750.0,0.04953215974692419,0.31213039584724656,0.32473945132673576,0.31359799307909364
760.0,0.05008496787816658,0.31121035070425573,0.3232139041253973,0.3154907772921805
770.0,0.05063023380692119,0.3112320674059016,0.31828476037679176,0.3198529384103856
780.0,0.05117418237025101,0.3112637781749527,0.31541099635355774,0.32215104310123877
790.0,0.051719481853627604,0.3108298747381439,0.3172502004839371,0.3202004429242917
800.0,0.05226267888439368,0.31042844326721863,0.3210803479933763,0.3162285298550116
810.0,0.052799340802221054,0.31080997525145415,0.322318484780467,0.314072199165858
820.0,0.053330141823192935,0.31197171154392855,0.3196671638698149,0.31503098276306374
830.0,0.05386081077282912,0.31304555657258143,0.3161523437268709,0.31694128892771867
840.0,0.054396337421317394,0.31316374928429996,0.3153843879897507,0.3170555253046321
850.0,0.05493612133850547,0.3123043874076771,0.317604814165329,0.3151546770884886
860.0,0.05547514264295047,0.31122305220162993,0.3198083912676711,0.3134934138877486
870.0,0.05600931489759497,0.310633198081238,0.31935557982828355,0.31400190719288346
880.0,0.05653898203751587,0.3105692897142604,0.3167864608247408,0.3161052674234829
890.0,0.05706725118796003,0.31055683939628703,0.314884768995037,0.31749114042071597
900.0,0.05759577767290108,0.31027763590059865,0.31541791816800646,0.31670866825849386
910.0,0.05812298696308848,0.3099333678868325,0.3173325409412155,0.31461110420886357
920.0,0.05864639526962072,0.30994486359405177,0.318196191258036,0.3132125498782915
930.0,0.05916594415536222,0.3104005138707096,0.31697187241605135,0.3134616695578769
940.0,0.05968442783669598,0.3109045765211332,0.3149828020160546,0.3144281936261164
950.0,0.060204662605443465,0.31097476411428693,0.3142251158392273,0.31459545744104245
960.0,0.060726674563410216,0.3105222088319653,0.31514243236649675,0.31360868423812793
970.0,0.06124790635031283,0.30989695963695046,0.31632348338307037,0.31253165062966654
