time_fs,PYR2,PYR3,PYR4,PYR5
0.0,0.0,0.0,0.0,1.0
10.0,9.82354483869956e-08,0.00379517283929661,0.2186850345741957,0.7775196943510592
20.0,5.348611791218095e-06,0.04943435045226667,0.6096438020459883,0.3409164988899535
30.0,4.825820223974068e-05,0.18254978585895237,0.734874185481029,0.08252777045777854
40.0,0.000199969352052073,0.3745567711095654,0.4867802382833298,0.13846302125505255
50.0,0.0005241031762622008,0.5232762974513177,0.16807557694485822,0.3081240224275617
60.0,0.0010042858023316284,0.5415362932102294,0.12145102683987845,0.3360083941475601
70.0,0.0015287347614434531,0.4360539273538945,0.3575922330557237,0.20482510482893798
80.0,0.0019642891329254234,0.29444125809367594,0.5823771103445167,0.12121734242888152
90.0,0.0022539474632374532,0.20084378068199865,0.5493021270313411,0.24760014482342244
100.0,0.002441594519695151,0.17171773685285835,0.320672299264769,0.505168369362677
110.0,0.0026026388871960853,0.17031290680715705,0.16576697621661027,0.6613174780890364
120.0,0.0027572194639063513,0.16853155364070932,0.24616744625182546,0.5825437806435586
130.0,0.0028566248643888087,0.18049798576505474,0.4517273035313856,0.36491808583917046
140.0,0.0028514850384343004,0.23502500300585905,0.5480709622642269,0.21405254969147913
150.0,0.002763795729282723,0.32712325127092257,0.44247518107008343,0.2276377719297106
160.0,0.002685096923192614,0.4088030766361807,0.2683032475643752,0.32020857887625076
170.0,0.002703871023867931,0.43042110408119744,0.2167762253567596,0.3500987995381743
180.0,0.002836696162368258,0.38642615411805015,0.3252055442527211,0.2855316054668597
190.0,0.0030276310301925427,0.31709870351597524,0.45469020410358846,0.22518346135024292
200.0,0.003207345160106952,0.26800144071309323,0.46018362339664765,0.2686075907301513
210.0,0.0033483433481752024,0.2523096825663568,0.34802231721023236,0.39631965687523485
220.0,0.0034678964716561254,0.25231267606838775,0.2522524820465444,0.4919669454134109
230.0,0.003590090327459476,0.25059648063944195,0.27535745098902153,0.4704559780440762
240.0,0.003715483926812304,0.2518990066840221,0.3804049642720363,0.36398054511712846
250.0,0.003827695890648487,0.2728805434744441,0.44558172130145157,0.27771003933345506
260.0,0.003920644287839466,0.3158921835173022,0.40457684597835963,0.275610326216498
270.0,0.004010598271298777,0.3593740095044144,0.31195794760974227,0.32465744461454377
280.0,0.004120099188896693,0.3761473220989944,0.27122262973948913,0.34850994897261905
290.0,0.004254590517687893,0.3588768721493042,0.31817151278678923,0.31869702454621796
300.0,0.004398595455333117,0.3253515902382306,0.3902200421248949,0.2800297721815405
310.0,0.004533603171743026,0.29973239220031656,0.405155118983722,0.29057888564421747
320.0,0.004655687451308454,0.29125568799021356,0.35219937099422605,0.3518892535642508
330.0,0.004774013300387218,0.29177499043177224,0.2957305101142607,0.4077204861535785
340.0,0.004895127052950972,0.29096159069279975,0.2973011563021041,0.40684212595214386
350.0,0.005013445987956543,0.289677147529505,0.3491957068965924,0.35611369958594474
360.0,0.005119065155488074,0.29702330435883684,0.3900616662810896,0.3077959642045842
370.0,0.00521269652995536,0.31662687915068716,0.3768015318661475,0.3013588924532086
380.0,0.005309365087306473,0.3392927750033922,0.32900139697993513,0.3263964629293649
390.0,0.005425768936350873,0.350562124689643,0.30097760404400725,0.3430345023299976
400.0,0.005564734697447792,0.3444484384182923,0.31953341194845486,0.3304534149358036
410.0,0.005713111343154296,0.3283959187104945,0.358299333754176,0.3075916361921737
420.0,0.00585455240630716,0.31500639349053994,0.3722446996855763,0.30689435441757534
430.0,0.005983251603510317,0.3103311911798764,0.3484369983042636,0.33524855891234834
440.0,0.006105216168791747,0.310870774351956,0.3164619320202389,0.36656207745901215
450.0,0.006228012724200926,0.3106987030294219,0.31171557517354975,0.37135770907282595
460.0,0.006351558676169544,0.30930308202657175,0.3364121762874388,0.34793318300981857
470.0,0.006469550188291292,0.311401763809505,0.3606897227889347,0.32143896321326754
480.0,0.006578414610469207,0.32002178288177136,0.35825162836289937,0.3151481741448587
490.0,0.006682888117366604,0.33155827990190845,0.33430709754155363,0.32745173443916986
500.0,0.006792150526154118,0.33854586100822537,0.3165099816082646,0.3381520068573544
510.0,0.006911263704703594,0.33684032174730383,0.32273016416475214,0.33351825038323907
520.0,0.0070372219880941,0.32928534177593033,0.34295570729786173,0.3207217289381125
530.0,0.00716309981534048,0.3223151222757883,0.35326538680703495,0.3172563911018348
540.0,0.007284993691628999,0.31969842226436196,0.34323489114408257,0.3297816928999249
550.0,0.007404375998296999,0.3200938050993359,0.3257093741182579,0.34679244478410765
560.0,0.007524433177394011,0.3202164579890878,0.3203412297894223,0.3519178790440943
570.0,0.007645538378514345,0.319265656035547,0.33156352370222425,0.34152528188371284
580.0,0.007765084746126429,0.31956250822494714,0.3454053878573373,0.3272670191715876
590.0,0.007881268689603853,0.32319149274599646,0.34653454504121706,0.3223926935231812
600.0,0.007995943709327534,0.328928968405474,0.33492418749936614,0.32815090038583095
610.0,0.00811314826161993,0.33303170720863173,0.32420403276530485,0.3346511117644421
620.0,0.00823506887108017,0.3328771192929586,0.32548486326825155,0.33340294856770814
630.0,0.008359966840258503,0.32938278787337416,0.33569703543223006,0.32656020985413564
640.0,0.008484151156022381,0.32576367814860163,0.3425133262498869,0.3232388444454875
650.0,0.008605582251986783,0.32427824552134193,0.3387035273336178,0.328412644893052
660.0,0.008725222755846838,0.32451826107081083,0.32938420642978833,0.3373723097435527
670.0,0.00884509218717343,0.3247175653782131,0.32512289153829277,0.34131445089631945
680.0,0.008965616028054306,0.3241735467069244,0.3299029774874689,0.3369578597775513
690.0,0.009085282653353685,0.3239652759977159,0.3375137748436215,0.32943566650530764
700.0,0.00920272859993637,0.3253947688288574,0.3393447792445152,0.32605772332668964
