frame,absolute_time_ps,relative_time_ps,HBN_aligned_rms_nm,HBN_aligned_max_nm,HBN_bond_deviation_q99_nm,HBN_bond_deviation_max_nm,HBN_angle_deviation_q99_deg,HBN_angle_deviation_max_deg,HBN_planarity_q95_deg,HBN_planarity_q99_deg,HBN_planarity_max_deg,HBN_equilibrium_q99_deg,HBN_equilibrium_max_deg,PYR_max_aligned_rms_nm,PYR_max_bond_deviation_nm,PYR_max_angle_deviation_deg,HBN_PYR_minimum_contact_nm,PYR_PYR_minimum_contact_nm,PYR_waterO_minimum_contact_nm
38,19.0,19.0,0.04880004962453196,0.20718059726499968,0.008062596771329103,0.011547117507797244,2.9293155542182445,4.415349165498625,17.47191498219381,20.50341408470622,28.081713500313015,23.378856308183863,28.270827692263993,0.018547693152289966,0.008389789207270237,7.673790033818662,0.30814606925936916,1.6550199394569234,0.2827826020108023
39,19.5,19.5,0.052985736889740905,0.2058845156306748,0.007859575870461493,0.010098340405708534,2.9581366161024096,5.353995410112361,17.53328171947129,21.68977596812222,27.018010924809403,21.513401254316793,28.357996087944457,0.01830186262659497,0.007007287031523701,5.4094921535036775,0.30663007028013406,1.505362082689743,0.301718411768324
40,20.0,20.0,0.06063527994754191,0.26190103295143224,0.007479332086592343,0.010356649448368893,2.965531691742199,4.137734678040999,17.513995693998318,21.51688296154416,28.05120348495572,19.870390759557814,31.52302155448473,0.016106269419668744,0.0066800969018375456,12.349624565948389,0.30918602814486945,1.4535907264426253,0.28936136576951643
41,20.5,20.5,0.060813518221061284,0.19266245079992494,0.00806928826613461,0.01223231220076873,2.974972565079364,4.824021967656819,17.243552105262914,21.504586449427723,29.28802809153791,21.077660991243146,29.45471608373782,0.019633773487756086,0.00865612990372773,7.4587177493470165,0.3055552323230611,1.5000846642773202,0.2910996392989864
42,21.0,21.0,0.06249277896520794,0.1971557601446702,0.008059491475692024,0.011256199876997025,2.908786576175772,4.281283778767616,17.52446026757813,20.74306393717082,28.813423203557647,19.939103177293703,33.410423203557684,0.0195412224527515,0.008214305671172956,10.762576359493977,0.28970847415980006,1.4492598110759853,0.29166761904606375
43,21.5,21.5,0.06518401481694006,0.19698676982062813,0.007970625956823506,0.0122484954354522,2.9300657240175987,4.654721212489804,17.357057623654402,21.686748768423318,29.123415515740845,20.576365409064486,26.814004435746824,0.02361208020537426,0.008985557542037642,8.00389264587804,0.3135602015562562,1.522709755665865,0.29872060524844996
44,22.0,22.0,0.06676992883839794,0.21371279042233862,0.007969962185087984,0.013088582762955742,3.216953156983579,4.944557867846655,17.217906307778367,20.96349824679281,28.498515984475546,21.0815933858221,25.488196824426495,0.018770083635489373,0.008996768663088683,10.382235770061556,0.29277294957014083,1.4643585626478237,0.29077138786338663
45,22.5,22.5,0.0721478795303883,0.20901703995930873,0.008006732813193857,0.012635502623376094,3.0158222170877775,4.121913142101974,17.344479216499455,21.750196501854077,25.470770641061222,20.142263994988298,28.050546237905564,0.01813563894825312,0.009200390446288842,6.159952572142274,0.29956802232548096,1.5199095367817124,0.2989397932694806
46,23.0,23.0,0.07607649288664453,0.2216647413653582,0.007851605422474836,0.011916870078886976,3.139847879419614,4.086349019974477,17.33936027186496,21.604692469014648,29.79788851854792,20.43194327211499,28.769724215362658,0.019461003263782643,0.009857911709342235,7.417985785639161,0.29453862225521443,1.6047563678016674,0.2885619517538652
47,23.5,23.5,0.07458700839551845,0.22755038661405017,0.008129594028409312,0.012914570680791243,3.0395539484249623,5.204120723076031,17.479577226769297,21.537925198528217,24.790545295601845,20.5168764403838,28.246220297089508,0.02167024257374749,0.006869965103711323,8.739109164550499,0.29912372022292066,1.5649015943502647,0.28114231271724316
48,24.0,24.0,0.07217435091385764,0.21008957420182,0.007861894892474106,0.011521427113900973,3.1196937547928463,5.390040703506173,17.650866197210263,21.61608970290162,26.026771973732934,22.20034818246069,27.192757000182382,0.021866805368039092,0.011269083898501009,12.73802606480865,0.28996206648456646,1.6896180041654387,0.30553068585659254
49,24.5,24.5,0.07564519592001992,0.18667839593433996,0.00827142463808858,0.013154297587733121,2.980786792852136,4.890314564836103,17.35895971541418,21.3382094788541,26.718187063263485,20.986942394021334,31.413532765242678,0.019090218937705412,0.008830954667726848,10.860769907746672,0.28240396597781714,1.6493741237208737,0.3026169195534187
50,25.0,25.0,0.06839111813223916,0.20308155201541261,0.007749237046211466,0.010397082982580491,2.9810239936271743,5.868624362249378,17.083058955958375,21.55263380976747,27.789561230328815,20.141253829840203,27.96308706328682,0.019385185751227618,0.009704691369361917,8.674665361176366,0.2896256204136643,1.6604348827942637,0.2953828024784112
51,25.5,25.5,0.05735013205514502,0.23757188156541184,0.008067576613797563,0.011005015869723883,2.979161458697182,3.907144527403858,17.486325047020582,20.937769226218183,25.324004149268234,20.44307592736328,27.345314340540938,0.01811323116765673,0.009478541575844102,10.341819361843449,0.2996097461699131,1.6710251344608797,0.29793623478858694
52,26.0,26.0,0.057513442408307906,0.21921688179443086,0.008098733019844066,0.010068978595232592,2.871844793529138,5.663464152005261,17.26151923782755,20.937046198080274,24.25678248579746,18.999641318138696,29.38738182483263,0.01608339625926448,0.009361312150778484,10.916735417347752,0.29885280657875674,1.6848341164636944,0.3060816884428072
53,26.5,26.5,0.05664762547749369,0.2822220724447271,0.007888722199855919,0.011808148984787936,3.0360136261406554,4.772464302749398,17.41652687211767,22.14825050896576,32.91762466313591,20.636645013386758,29.72111899384413,0.022759983731308622,0.009143355666910769,8.048094614026795,0.29865197136466365,1.7635152395145324,0.2887801932266128
54,27.0,27.0,0.06023243546548118,0.21549445432467126,0.007961446537054202,0.012897832230499146,3.0436201913500613,4.9673529008295105,17.053760641962125,21.12449387279534,25.212559575573295,19.942938828178065,27.783874793589348,0.01585465677535238,0.008730084610029082,9.67642950638303,0.2948660712933927,1.885314562612828,0.2866321684668348
55,27.5,27.5,0.058485222174510264,0.2850698692137049,0.007765866597904397,0.011371271268331706,3.0375019930871403,5.801436321670849,17.0918564118666,21.133383589625257,27.962049460021973,20.750043463571252,29.605112542287998,0.018793298751080892,0.007575250557103591,9.064706287575902,0.2955909335551414,1.8817454663157824,0.2940153057240389
56,28.0,28.0,0.058914960563080356,0.25740143163591583,0.00814536095375572,0.010409710237978237,2.987911727398076,6.132585136117072,17.644141036295157,21.238628444738257,29.008635121503346,20.17579026995864,25.04330748326788,0.016686323513244998,0.008480823780913083,6.920303726030809,0.303079197570536,1.8837178663483551,0.29587497359526704
57,28.5,28.5,0.06159338624581263,0.27183025953705364,0.008132045652784857,0.012949541928253733,2.9996834430676973,5.108768816349581,17.25614003551406,21.773566283021268,27.150591355488643,21.803368199061687,32.45675280738317,0.019665347406107394,0.009763845831402815,8.516129491380383,0.29516944286290875,1.8846296718453739,0.30511145504552917
58,29.0,29.0,0.06799233702095082,0.29699324820288836,0.008160696553923846,0.011362559741976946,3.070087080616111,4.638911703896383,17.445499876904396,21.359897416027984,25.499884370650136,21.057658877952356,30.17574042780177,0.01812849181887247,0.006731268498502141,9.124077971572945,0.2792382495289635,1.8219607569868237,0.297124553007657
59,29.5,29.5,0.07151796266399882,0.2454610963978095,0.008224818161238993,0.011039471236196585,3.0887793834640176,4.920964909135037,17.263008171215848,21.601589687519212,28.458879411976056,20.547477832763068,28.530948702163982,0.024998955603589307,0.007408620369349625,10.054815961963925,0.2947829710142702,1.8167773666577858,0.2909209514627643
60,30.0,30.0,0.07173703880245375,0.23841457624747472,0.008195967187686337,0.012737123087750074,3.0607988151837615,4.572369334402694,17.306867087436256,21.219708992699832,24.912217737860345,20.525852310759625,28.77890271339561,0.01883929780161057,0.008561696527158769,8.400901270564816,0.29109105104760546,1.7236243790339,0.3018029158242183
61,30.5,30.5,0.0682714585913952,0.22545852937311947,0.008179399775770833,0.012009473397594644,2.927128082905538,4.525911270095349,17.239003064412724,21.37988934543622,27.133499782439316,20.723941690828017,31.216192753245082,0.016080265079983582,0.009384765402341455,11.823799822814294,0.2967962263911053,1.6570905225726205,0.2955807842198136
62,31.0,31.0,0.07085059187508272,0.2285358344256855,0.00824653334515608,0.010329885648165726,2.8922757781904442,4.323178367586635,17.10456476853989,20.939757509081048,30.6501952390455,22.054346651225988,32.00617641717713,0.017812954149231234,0.006652798075799937,11.858345562970214,0.28849436736269235,1.6668734205091877,0.2750363612324741
63,31.5,31.5,0.07151780621163559,0.25282243165516816,0.00828979688190048,0.01051527256189369,3.0288710602472024,4.521570723982222,16.985509767668916,21.24441070597464,25.088682549032484,20.64396492521482,28.285646519820034,0.02095700644946696,0.008366178524577994,8.094223146111048,0.30243346375690655,1.7211362525959408,0.2972961486464296
64,32.0,32.0,0.06863734501406508,0.3160588510977166,0.008037386381799221,0.010208704844951871,3.237812699775178,4.498660962019315,17.13347979406631,20.876673918701524,26.725464126595114,20.360008901175174,31.697892846695083,0.022527427649003392,0.010572709209134445,10.135342224879096,0.29583948350414646,1.758712313029052,0.3154631515724136
65,32.5,32.5,0.06785043411106287,0.2601602915567563,0.00826058727182844,0.014267155038660134,2.9985271336087753,4.4691248562699,17.22892461112867,20.711600176396438,28.88186892067418,21.377714369155726,27.979069029722496,0.020312490354388462,0.007167208366342825,8.729104443162555,0.29622457696821886,1.7034054126954046,0.29201883500897685
66,33.0,33.0,0.07349232899576444,0.3632639899354981,0.007769136352722684,0.01058277539624905,3.1519156772726653,4.235250364010156,16.829364337507787,20.803658923999382,29.45571272783826,21.014579088053804,35.41041272783826,0.01739006686773731,0.009364789359915804,10.175406997037072,0.2837269814451912,1.681607861542042,0.29880595710259844
67,33.5,33.5,0.07626787031381965,0.2638179361408877,0.008446854383308755,0.01166050890502865,3.0896795860641806,5.040958004214758,17.19353813379673,21.106152297768023,26.762275164726475,21.171992706089284,26.80312344043557,0.01784292925883061,0.007279389695621474,9.520490886757173,0.298202951024969,1.9082140865217405,0.28940283343464324
68,34.0,34.0,0.07889539825145678,0.2842227102423675,0.00823410760459698,0.012480012356630515,3.2255248106973347,4.7282355784184205,17.146958689129892,20.868009082157965,28.42302221171505,20.20687069328369,33.985122211715066,0.017891495042416463,0.007529238351071721,9.309912740309215,0.2904840787375444,1.9119500516488392,0.2990016722361264
69,34.5,34.5,0.07598820262366342,0.2521865153995398,0.008200754509358752,0.011049090673249051,2.9376621453309544,4.0167205808644155,17.176613466132004,22.236250610252537,29.447794954103983,21.30534605667618,27.8534481629182,0.021605743089287612,0.008780505919483456,8.378224131432248,0.28722290994974653,1.8508190078989362,0.3014962686336267
70,35.0,35.0,0.0761163586929465,0.30521566404531275,0.0083664886324784,0.011332733643371284,3.0585043281875395,5.441413921226967,16.95110094364497,21.268727149913524,25.829495077063427,19.66806429013156,26.663058443553723,0.020842437607127832,0.008197421293226342,10.711827386872415,0.3128274284649606,1.798795986208553,0.30345180836501817
71,35.5,35.5,0.07475843484099191,0.30870376946034733,0.007902845911389863,0.009887105270118046,2.994976990450904,4.604309550087464,17.143754090551585,21.01233790070723,25.254702486647204,20.057000424243242,27.50886614789465,0.01624061239998213,0.0075781226142006275,9.343292979419203,0.26798880573635936,1.7732064177641584,0.29523041848698445
72,36.0,36.0,0.0770260256164176,0.2474825051501421,0.008195660610276758,0.010956124231193048,3.0608326330124065,5.606639119803717,17.7493484350142,21.33186625316636,26.92858059510067,20.066583982377374,31.583844327119436,0.02016785024791218,0.008254820325313827,7.762660404228271,0.2933905247277082,1.598213377493757,0.2878350221915325
73,36.5,36.5,0.07297116724049904,0.24149380180990848,0.008272957938997209,0.012546292806985437,3.030785441019322,4.861800584673645,16.625033485606714,21.833611442618274,30.866393653626943,20.630938318847633,30.085304652712693,0.018389433980620373,0.007415252503603059,9.901055066190324,0.29370733732748316,1.5484963674481125,0.2888009695274582
74,37.0,37.0,0.06450184206370885,0.2626053075654343,0.00780799711429585,0.011138897586092045,3.1166502665696467,4.250514390573585,17.17611200751092,21.343637131016038,27.199716950086724,20.05974562017708,29.686813718658073,0.017553315580800043,0.006809696938393034,11.754772162281625,0.30161896492097456,1.4778288128196715,0.288182234011745
75,37.5,37.5,0.06474106625935137,0.2680000570900509,0.008186852616983178,0.012470278852617867,3.093689022920727,4.694050515016045,17.788079910325703,20.89920657442539,28.029273688412758,20.98045820542801,27.812515328825043,0.017960789988073884,0.009706038925954036,9.085622857990415,0.27912183719659045,1.4897788426474585,0.3022680929241458
76,38.0,38.0,0.0685664079489122,0.26035391325851753,0.008448224055898788,0.010788317918899448,2.991143387725868,4.579065113678098,17.56183943313658,22.026919920894752,29.76664053292373,20.586026532244922,38.0610405329237,0.018478645496230996,0.009736981283094914,7.8959763019889095,0.31153490976133,1.5341453646900611,0.29075247204452115
77,38.5,38.5,0.0655823836000762,0.19631329399753533,0.007968057420696525,0.011775341975092307,3.0333193439556356,5.270830334958561,17.583819091701002,22.036138390135672,26.096501003468404,22.117037571549783,29.4224262510387,0.018392843097009417,0.008507786261034322,9.000111657583034,0.29237475951251324,1.5053630791274244,0.29201883500897696
78,39.0,39.0,0.0635889287979605,0.3113983856301133,0.007956174998335792,0.012303548264752134,3.1768912570912513,4.613656176698555,17.30306556690625,21.52671662107384,26.368623350864823,20.44320918767598,26.16121638193499,0.02544086457491847,0.00857853947004475,9.548417059601377,0.29619081687317733,1.4776159852952324,0.29997833255086936
79,39.5,39.5,0.05521814283134258,0.2010473083740523,0.007960007864550271,0.010957160152952089,3.095019598253184,4.6174326762925375,17.665859859280953,21.40220939305149,27.60208709427326,21.45723345609932,29.090019272783593,0.019918991353803126,0.007656100816148065,8.795863165876767,0.29402891014320315,1.4973967410142182,0.2918801123749269
80,40.0,40.0,0.05588109656418755,0.24564184537877484,0.008158656483549064,0.012170947147733091,2.991310211409724,4.992231354027595,17.1669313000686,21.523815105913595,28.12977952304888,21.12298796429406,30.966983118677263,0.01825995324995138,0.008241316672067567,9.360711685089285,0.326231512886171,1.5997527934027804,0.29917553375902883
81,40.5,40.5,0.06190632601773878,0.2240680162671773,0.008291097119911732,0.011808897586092104,3.0781149935970307,5.812055023662126,17.097146869524607,21.017455193838067,26.94547950098584,21.14274122415809,31.379998286675118,0.019175383389985732,0.01002662381947228,9.459200254059084,0.28708709479877337,1.6073272846561146,0.2809430547281781
82,41.0,41.0,0.07089498514385849,0.40486221535010597,0.008148429462315167,0.010621335298216156,3.093604236160949,5.123623322850861,17.054211399501355,20.71606351842492,26.61803176181874,20.81379175791485,31.310531761818766,0.02030278609306916,0.0076323726841495965,7.145218154249022,0.2865414455187943,1.5608161326690597,0.29432125305522844
83,41.5,41.5,0.07741904205042772,0.26987246877662796,0.00838337657697509,0.01088774041458418,3.0370236983551298,4.418372466275855,17.45437223373204,20.944244257174976,28.157084286777547,21.311718952053745,28.259919812511612,0.022951027925334214,0.00776912219233325,7.650534263165326,0.28191488077077437,1.6791006521349454,0.2856343816839981
84,42.0,42.0,0.08046721363991892,0.2875830486352617,0.008296078863403021,0.010712494365666153,3.186885528600746,5.530728990751797,17.25954116681433,21.47096550296529,28.640870019969128,20.931620015872912,28.663098530947934,0.019766807130161403,0.007907398484297973,6.965511622358946,0.2849157770289315,1.862884591165003,0.2819982269447807
85,42.5,42.5,0.08128556261132264,0.338886631256428,0.007949530227632791,0.013056951761066193,3.013905315267164,4.900231305267226,17.91328324296374,21.495395426977698,28.507512940045814,22.605889140068392,31.898378092161238,0.01779653274956547,0.008177157497703397,7.343824877540484,0.3127203223329112,1.7106007716588931,0.313716432467284
