stage,operational_pass,hbn_structural_screen,pyrene_count,PYR_max_aligned_rms_nm,PYR_max_aligned_atom_residual_nm,PYR_bond_deviation_q95_nm,PYR_bond_deviation_q99_nm,PYR_bond_deviation_max_nm,PYR_angle_deviation_q95_deg,PYR_angle_deviation_q99_deg,PYR_angle_deviation_max_deg,HBN_improper_count,HBN_improper_stage_change_q95_deg,HBN_improper_stage_change_q99_deg,HBN_improper_stage_change_max_deg,HBN_improper_equilibrium_deviation_q99_deg,HBN_improper_equilibrium_deviation_max_deg,HBN_PYR_minimum_heavy_contact_nm,PYR_PYR_minimum_heavy_contact_nm,PYR_waterO_minimum_contact_nm,minimum_intergroup_contact_nm,HBN_PYR_pairs_below_0p15_nm,PYR_PYR_pairs_below_0p15_nm,PYR_waterO_pairs_below_0p15_nm,pilot_readiness,authorized_next_step,long_mobile_production_authorized,review_reasons,blocked_reasons,improper_phase_reconciliation_status,improper_phase_reconciliation_reason
05_nvt_unrestrained_2ps,True,STABLE_CANDIDATE,4,0.023216892383046757,0.050119444145464064,0.0051874043159068975,0.006487293508412222,0.006762291529869069,5.443439965062282,6.167281552766714,6.307987841373773,1620,17.651956518190353,23.151389901950953,28.956187687776435,179.53885334423592,179.95856546443366,0.2980151002885593,1.9356177308549332,0.28570264261991,0.28570264261991,0,0,0,READY_FOR_SHORT_MOBILE_VALIDATION,06_nvt_unrestrained_10ps,False,,,PASS,The approximately 180-degree mismatch was a dihedral phase-convention artifact; calibrated planarity and equilibrium deviations passed targeted thresholds
