temperature_K,kappa_ref_ps_inv,gamma_phi_ps_inv,frame,snapshot_time_ps,steady_PYR2_population,steady_PYR3_population,steady_PYR4_population,steady_PYR5_population,Gibbs_PYR5_population,steady_l1_distance_to_Gibbs,stationary_residual,minimum_stationary_density_eigenvalue
150.0,1.0,100.0,0,0.0,0.3272176786800218,0.2575004006648468,0.2052716936723351,0.2100102269827963,0.9999769822685074,1.5799335105714232,3.3752523975628434e-14,0.20525318678606289
150.0,1.0,100.0,1,5.0,0.24328498731014375,0.2693427142501485,0.2418628634377647,0.2455094350019431,0.999979019948691,1.508939169893496,5.6309799174747875e-14,0.24185508636109415
150.0,1.0,100.0,2,10.0,0.2240955803821736,0.3094104563256195,0.23040218357241227,0.23609177971979475,0.9999787317320259,1.527773904024462,2.8082649631073614e-14,0.2240662687383891
150.0,1.0,100.0,3,15.0,0.2414603713778605,0.25984359351855507,0.24778655865831622,0.2509094764452681,0.9999832263948543,1.4981474998991713,1.0963587991975993e-14,0.2414552264619147
150.0,1.0,100.0,4,20.0,0.16596048392964485,0.22570601651253036,0.30421558628174666,0.3041179132760782,0.9999788652863972,1.3917219040206392,5.806909071025153e-14,0.16593751276554175
150.0,1.0,100.0,5,25.0,0.22830473168881885,0.2642100434803354,0.2521381005225344,0.25534712430831147,0.9999751473781779,1.489256046139733,3.585896047255333e-14,0.2282944784300648
150.0,1.0,100.0,6,30.0,0.25428237125913267,0.20455229404559508,0.27044366792300095,0.2707216667722713,0.9999783014817845,1.4585132694190248,3.7330401882546923e-14,0.2045154626738424
150.0,1.0,100.0,7,35.0,0.24641163595618282,0.26240413607245383,0.24389978353647174,0.24728444443489167,0.9999756063999199,1.5053823239300566,5.305316224816326e-14,0.24389427433433433
150.0,1.0,100.0,8,40.0,0.20633587575844264,0.2853407338229566,0.25218644035555077,0.25613695006305004,0.9999756121725212,1.4876773242189425,4.6804499816156866e-14,0.20630823767370074
150.0,1.0,100.0,9,45.0,0.263208874066596,0.297525338749856,0.21670911606182766,0.22255667112172042,0.999980678857603,1.5548480154717654,3.858089280127084e-14,0.21668076308925183
150.0,1.0,100.0,10,50.0,0.22379533760287584,0.2669763379946314,0.25299832858830407,0.25622999581418865,0.9999760079053505,1.4874920241823226,4.393823442392617e-14,0.2237806614338782
150.0,1.0,100.0,11,55.0,0.2460440592092297,0.26728216412486094,0.2415144961725307,0.24515928049337865,0.9999745862247873,1.5096306114628177,5.5839398550712576e-14,0.24150592389043532
150.0,1.0,100.0,12,60.0,0.3288615182688911,0.23846365383902807,0.2144735098339056,0.21820131805817536,0.9999766658409047,1.5635506955654594,4.8471096244260605e-14,0.21446440796197586
150.0,1.0,100.0,13,65.0,0.2335671294350196,0.2583389167952172,0.25263185125178783,0.2554621025179755,0.999977796909744,1.4890313887835376,7.189062169839097e-14,0.23355963940306745
150.0,1.0,100.0,14,70.0,0.29468197823494197,0.2204506490405963,0.24140495143645868,0.24346242128800308,0.9999723501211892,1.513019857666373,4.65625531808422e-14,0.22041985290210017
150.0,1.0,100.0,15,75.0,0.2401812937383992,0.3033888414171578,0.22548739007842222,0.2309424747660209,0.9999754307972316,1.5380659120624216,6.078601561077239e-14,0.225461672234237
150.0,1.0,100.0,16,80.0,0.24660869138644353,0.27535947564533747,0.23697273382634934,0.2410590991418696,0.9999750478957407,1.517831897507742,4.768811199765337e-14,0.2369600179683347
150.0,1.0,100.0,17,85.0,0.2902627317144444,0.2654385414419555,0.21993124116655682,0.2243674856770434,0.9999801824368867,1.5512253935196874,3.7075352428699046e-14,0.21991345944487156
150.0,1.0,100.0,18,90.0,0.27114779347260437,0.23454595436825804,0.2459315329058576,0.24837471925328003,0.999980107613461,1.5032107767203617,3.622847108423385e-14,0.23447587969608757
150.0,1.0,100.0,19,95.0,0.2239788736963796,0.30871636131897634,0.23088023591823562,0.23642452906640846,0.999976134579112,1.5271032110254072,1.1714232346534693e-14,0.22394924613705142
150.0,1.0,100.0,20,100.0,0.2312619987134205,0.282761788872974,0.24085734471396925,0.24511886769963645,0.9999765136360339,1.5097152918727956,5.155258293019305e-14,0.23124581327362195
150.0,10.0,0.0,0,0.0,7.866357801056987e-08,9.229225029383238e-07,2.2016145410707327e-05,0.9999769822685084,0.9999769822685084,0.0,3.3727160968182196e-14,3.5158373946083026e-11
150.0,10.0,0.0,1,5.0,5.749387805947512e-08,8.301258164467088e-07,2.009243161455018e-05,0.999979019948691,0.999979019948691,0.0,5.968011926018444e-14,6.443352929452993e-12
150.0,10.0,0.0,2,10.0,7.81522993685519e-08,8.542004587020603e-07,2.033591521639753e-05,0.9999787317320254,0.9999787317320254,0.0,5.3354476753360117e-14,2.5696720278436483e-11
150.0,10.0,0.0,3,15.0,6.351777563698683e-08,7.741994921642434e-07,1.5935887878756464e-05,0.9999832263948534,0.9999832263948534,0.0,3.8961060354956885e-14,1.27116389667465e-12
150.0,10.0,0.0,4,20.0,6.155096358249854e-08,7.691788245880577e-07,2.030398381366635e-05,0.9999788652863981,0.9999788652863981,0.0,6.278405628972912e-14,3.698258636781692e-12
150.0,10.0,0.0,5,25.0,8.841307283670594e-08,1.2803106113839697e-06,2.3483898138025965e-05,0.9999751473781777,0.9999751473781777,0.0,3.4966670644692165e-14,1.53961600980985e-10
150.0,10.0,0.0,6,30.0,7.477057627300757e-08,8.061468303420423e-07,2.0817600810523312e-05,0.9999783014817829,0.9999783014817829,0.0,3.528364028155471e-14,1.716876422469838e-11
150.0,10.0,0.0,7,35.0,7.367715826806713e-08,1.0466790149170622e-06,2.327324390702286e-05,0.9999756063999199,0.9999756063999199,0.0,7.804278228421219e-14,3.032869661584324e-11
150.0,10.0,0.0,8,40.0,8.551106213814107e-08,1.0453347698030997e-06,2.325698164664876e-05,0.9999756121725214,0.9999756121725214,0.0,1.866498807697524e-14,8.932170018930627e-11
150.0,10.0,0.0,9,45.0,6.626883487140254e-08,7.794228061968199e-07,1.8475450755830643e-05,0.9999806788576031,0.9999806788576031,0.0,8.873079406588942e-14,2.749165349184883e-12
150.0,10.0,0.0,10,50.0,8.459550452405644e-08,1.1386549718711173e-06,2.276884417415486e-05,0.9999760079053494,0.9999760079053494,0.0,3.120437143877039e-14,4.463399986800458e-11
150.0,10.0,0.0,11,55.0,6.870649795696428e-08,1.0501671248395438e-06,2.429490158954226e-05,0.9999745862247876,0.9999745862247876,0.0,2.7096083216101987e-14,3.536447258057103e-11
150.0,10.0,0.0,12,60.0,8.412583996401632e-08,9.931985846747287e-07,2.2256834670125342e-05,0.9999766658409053,0.9999766658409053,0.0,3.9513838460820573e-14,4.808644281640529e-11
150.0,10.0,0.0,13,65.0,7.336592488045178e-08,9.967196633620663e-07,2.113300466716847e-05,0.9999777969097446,0.9999777969097446,0.0,3.318482291916417e-14,1.758471345685198e-11
150.0,10.0,0.0,14,70.0,6.296114432181165e-08,8.245737282455976e-07,2.676234393777282e-05,0.9999723501211897,0.9999723501211897,0.0,5.440496878716592e-14,3.449835227461667e-11
150.0,10.0,0.0,15,75.0,5.588896082857446e-08,9.28045288553796e-07,2.3585268518853923e-05,0.9999754307972317,0.9999754307972317,0.0,9.332227289519386e-14,7.06154270235182e-11
150.0,10.0,0.0,16,80.0,6.676432389446744e-08,9.912620348179595e-07,2.389407790069417e-05,0.9999750478957407,0.9999750478957407,0.0,5.898244342547228e-14,4.4575132244494146e-11
150.0,10.0,0.0,17,85.0,6.94248889753918e-08,7.46380573146119e-07,1.900175765063531e-05,0.9999801824368872,0.9999801824368872,0.0,2.1432844693381633e-14,3.965532212858921e-12
150.0,10.0,0.0,18,90.0,6.658405985733068e-08,7.525849595071839e-07,1.9073217519800012e-05,0.9999801076134608,0.9999801076134608,0.0,6.147237580503656e-14,4.719084820144428e-12
150.0,10.0,0.0,19,95.0,6.786802449831939e-08,9.31766455328877e-07,2.286578640821778e-05,0.999976134579112,0.999976134579112,0.0,7.128183406050901e-14,4.7789494685454306e-11
150.0,10.0,0.0,20,100.0,7.207760302417995e-08,9.626706454710226e-07,2.2451615717299058e-05,0.9999765136360342,0.9999765136360342,0.0,2.1458077787963513e-14,2.58776212380564e-11
150.0,10.0,1.0,0,0.0,0.23765980215063412,0.10953898483747408,0.0501833454591531,0.6026178675527388,0.9999769822685074,0.7947182294315382,1.8276773669120556e-14,0.049464261960915475
150.0,10.0,1.0,1,5.0,0.07196785124151049,0.23386749829801212,0.049337810902829383,0.6448268395576482,0.999979019948691,0.7103043607820858,9.58811774470445e-14,0.048861274867955724
150.0,10.0,1.0,2,10.0,0.06128613908405742,0.11005705890892292,0.06588299452273255,0.762773807484287,0.9999787317320259,0.4744098484954773,3.062578929650569e-14,0.060130374235981145
150.0,10.0,1.0,3,15.0,0.03348223890735859,0.2388123566548634,0.05094207868030456,0.6767633257574734,0.9999832263948543,0.6464398012747608,2.4376933511126002e-14,0.03318344055046159
150.0,10.0,1.0,4,20.0,0.02794495275844973,0.043679821888452326,0.07766657667403454,0.8507086486790635,0.9999788652863972,0.2985404332146685,2.2131420565014498e-14,0.027329314926252842
150.0,10.0,1.0,5,25.0,0.09541465289592133,0.2818574877176311,0.03844317823474142,0.5842846811517063,0.9999751473781779,0.8313809324529433,4.535331487999499e-14,0.03817045420996227
150.0,10.0,1.0,6,30.0,0.14063007250992762,0.04968714512018717,0.06686955887535623,0.742813223494529,0.9999783014817845,0.5143301559745093,2.274770469019007e-14,0.04790431205167685
150.0,10.0,1.0,7,35.0,0.03198282578992876,0.2239333005664017,0.05363627601502362,0.6904475976286459,0.9999756063999199,0.6190560175425478,5.4501707979561854e-14,0.03172604680651213
150.0,10.0,1.0,8,40.0,0.11590603858274665,0.18078201995402185,0.05158637038874482,0.6517255710744866,0.9999756121725212,0.6965000821960694,3.836667461160281e-14,0.05104277914774678
150.0,10.0,1.0,9,45.0,0.029012482466021613,0.1016618820214109,0.06983365192073246,0.799491983591835,0.999980678857603,0.400977390531536,1.9784340259670098e-14,0.028704461601565003
150.0,10.0,1.0,10,50.0,0.10288305498500269,0.2700379170909921,0.04024137556110372,0.5868376523629013,0.9999760079053505,0.8262767110848972,3.361900406501233e-14,0.03992917717002581
150.0,10.0,1.0,11,55.0,0.03616517786346486,0.1960748780044977,0.05700964949641486,0.7107502946356227,0.9999745862247873,0.5784485831783297,2.5431225751793807e-14,0.035819516481827456
150.0,10.0,1.0,12,60.0,0.24424534429606576,0.14685895647199226,0.04447634317847782,0.5644193560534643,0.9999766658409047,0.8711146195748816,1.6198592293467728e-14,0.04398642523288152
150.0,10.0,1.0,13,65.0,0.044668491079293084,0.2534823615195878,0.0482215837315125,0.6536275636696067,0.999977796909744,0.6927004664802752,9.720880418355174e-14,0.0441639023148484
150.0,10.0,1.0,14,70.0,0.02100675133115625,0.015589866987927819,0.08173104167919897,0.881672340001717,0.9999723501211892,0.2366000202389449,3.224376313346861e-14,0.015054660651909935
150.0,10.0,1.0,15,75.0,0.05051997758917511,0.11802882840904788,0.06604930351058359,0.7654018904911934,0.9999754307972316,0.46914708061207655,1.0638212614093112e-13,0.04983713605685133
150.0,10.0,1.0,16,80.0,0.03969414841603836,0.16755422232865763,0.06056168852138002,0.732189940733924,0.9999750478957407,0.5355702143236334,3.0402500434693086e-14,0.03930435375438213
150.0,10.0,1.0,17,85.0,0.09567925993255583,0.08893782962632826,0.06551007431845292,0.7498728361226629,0.9999801824368867,0.5002146926284481,2.0238271160202784e-14,0.0637238466510571
150.0,10.0,1.0,18,90.0,0.07611809148178224,0.0655175588735649,0.07041241004647893,0.787951939598174,0.999980107613461,0.4240563360305739,7.185232937890507e-14,0.059886479016224736
150.0,10.0,1.0,19,95.0,0.07763728639102786,0.12109638500070485,0.06312070444523783,0.7381456241630296,0.999976134579112,0.5236610208321649,2.882033184609739e-14,0.06207159987356237
150.0,10.0,1.0,20,100.0,0.07700930909720509,0.17786534681060703,0.055701468923689976,0.6894238751684979,0.9999765136360339,0.6211052769350723,6.279821061772954e-14,0.05504502932908093
150.0,10.0,20.0,0,0.0,0.3857347115552057,0.23736980736157423,0.14693627147107582,0.22995920961214428,0.9999769822685074,1.5400355453127272,1.8362598642929952e-14,0.1464903300152919
150.0,10.0,20.0,1,5.0,0.20937158001233724,0.3195771087976504,0.1843722616398419,0.28667904955017043,0.999979019948691,1.426599940797041,3.7972623688157726e-14,0.18411612085951579
150.0,10.0,20.0,2,10.0,0.1886619781045561,0.3044405144795127,0.19823696614189046,0.30866054127404075,0.9999787317320259,1.38263638091597,6.607240129321382e-14,0.18792727158651024
150.0,10.0,20.0,3,15.0,0.1724723807415195,0.30235894961435217,0.2068914461452469,0.31827722349888155,0.9999832263948543,1.3634120057919445,5.6434535833413153e-14,0.17231108875441536
150.0,10.0,20.0,4,20.0,0.12119414858700481,0.17982211633191972,0.2816557223367867,0.4173280127442888,0.9999788652863972,1.1653017050842178,3.176353423350153e-14,0.12078356475028754
150.0,10.0,20.0,5,25.0,0.1921020274998336,0.308991236130774,0.19548201112613,0.30342472524326247,0.9999751473781779,1.393100844269831,3.1108874109346036e-14,0.19175097873755836
150.0,10.0,20.0,6,30.0,0.28761328428265803,0.16188524114566483,0.22140276984855556,0.32909870472312175,0.9999783014817845,1.341759193517324,2.337416913926702e-14,0.16100608260612329
150.0,10.0,20.0,7,35.0,0.18141026735851676,0.30626081832111546,0.2015800655453655,0.31074884877500225,0.9999756063999199,1.3784535152498352,1.345119686851414e-14,0.18126811560420267
150.0,10.0,20.0,8,40.0,0.20436427618197722,0.30894128384886804,0.19072540638757426,0.2959690335815805,0.9999756121725212,1.4080131571818815,2.7079473827050173e-14,0.19040222993883926
150.0,10.0,20.0,9,45.0,0.18305021757159493,0.2962024783440178,0.20355006938937034,0.317197234695017,0.999980678857603,1.3655668883251721,2.2006024404083278e-14,0.1827378919624984
150.0,10.0,20.0,10,50.0,0.1915095237247352,0.31012237698801853,0.19548095849216773,0.30288714079507867,0.9999760079053505,1.3941777342205426,3.303464226620801e-14,0.1910245360539217
150.0,10.0,20.0,11,55.0,0.18305910246915713,0.30857504991783535,0.19983548351109873,0.30853036410190876,0.9999745862247873,1.3828884442457574,2.278197331851134e-14,0.18284366568538293
150.0,10.0,20.0,12,60.0,0.37259415433478377,0.2395571465177453,0.15152659316409886,0.23632210598337205,0.9999766658409047,1.5273091197150657,3.14019469223936e-14,0.15125919966735438
150.0,10.0,20.0,13,65.0,0.1851643725138761,0.3054427060684663,0.20041849526307196,0.3089744261545856,0.999977796909744,1.3820067415103172,6.983570251871176e-14,0.18492261059635812
150.0,10.0,20.0,14,70.0,0.21094204331611063,0.15296748868768284,0.25578151282472356,0.380308955171483,0.9999723501211892,1.239326789899413,2.9616039164250734e-14,0.1523404695413294
150.0,10.0,20.0,15,75.0,0.18630923630611776,0.3106767675288606,0.19687623650625344,0.30613775965876827,0.9999754307972316,1.3876753422769268,2.6010093410842306e-14,0.18572902067330108
150.0,10.0,20.0,16,80.0,0.18526896180871832,0.31186562526896444,0.19741413462015864,0.30545127830215846,0.9999750478957407,1.3890475391871642,2.9313592538432846e-14,0.18498829027808938
150.0,10.0,20.0,17,85.0,0.26549240089971005,0.24663369306141647,0.19142209639617028,0.2964518096427033,0.9999801824368867,1.4070567455883676,3.387571231499855e-14,0.19037318150677496
150.0,10.0,20.0,18,90.0,0.23942341234812448,0.20578599551815183,0.22013262325617863,0.33465796887754506,0.999980107613461,1.3306442774718317,3.702612374959109e-14,0.19672840047844078
150.0,10.0,20.0,19,95.0,0.2045252655449659,0.30934574159193734,0.19003008746045993,0.2960989054026369,0.999976134579112,1.4077544583529504,4.381829954798355e-14,0.18934134787465473
150.0,10.0,20.0,20,100.0,0.20049037935729738,0.3189383342879452,0.18792954052645564,0.2926417458283019,0.9999765136360339,1.4146695356154644,3.5909886192815544e-14,0.18750017857399168
150.0,10.0,100.0,0,0.0,0.47981371027035735,0.24457494333686175,0.12754331003059127,0.14806803636218963,0.9999769822685074,1.7038178918126365,3.8826509046420464e-14,0.12750084866384567
150.0,10.0,100.0,1,5.0,0.20881454387058265,0.3775810978694829,0.1925087283721932,0.2210956298877412,0.999979019948691,1.5577667801218995,6.211428354716892e-14,0.19245635805291586
150.0,10.0,100.0,2,10.0,0.1978266046686807,0.3523988902635646,0.21012654848119924,0.23964795658655547,0.9999787317320259,1.5206615502909404,4.775685036741095e-14,0.19777316221015795
150.0,10.0,100.0,3,15.0,0.1955755070444592,0.3316311443938938,0.2220104359533003,0.2507829126083468,0.9999832263948543,1.4984006275730142,4.909557319084232e-14,0.19553769349378938
150.0,10.0,100.0,4,20.0,0.12372165182520793,0.1911628072109219,0.32859390363265006,0.3565216373312201,0.9999788652863972,1.2869144559103551,8.358854695291961e-14,0.12369468301972306
150.0,10.0,100.0,5,25.0,0.16806637098423863,0.33592302637983423,0.2328521446064845,0.26315845802944277,0.9999751473781779,1.4736333786974702,6.43962866278448e-14,0.16801898580394187
150.0,10.0,100.0,6,30.0,0.34749885449535045,0.16505338028132344,0.23284990835397726,0.2545978568693488,0.9999783014817845,1.4907608892248696,3.4405688558090454e-14,0.16496979469394188
150.0,10.0,100.0,7,35.0,0.21181766639507438,0.3438236633546839,0.20789101532060394,0.2364676549296378,0.9999756063999199,1.527015902940564,4.962186180692901e-14,0.20785040765624002
150.0,10.0,100.0,8,40.0,0.2255451931369686,0.36406805666972986,0.19077486722007173,0.21961188297322967,0.9999756121725212,1.560727458398583,3.3983814206299306e-14,0.19072124311187838
150.0,10.0,100.0,9,45.0,0.18079390952114263,0.3407703649378456,0.22419641433525356,0.25423931120575816,0.999980678857603,1.49148273530369,3.890543048936044e-14,0.18074334021957966
150.0,10.0,100.0,10,50.0,0.1688417592895499,0.3429823422563714,0.2291093480649065,0.25906655038917215,0.9999760079053505,1.4818189150323555,7.521192505899664e-14,0.16878341246879194
150.0,10.0,100.0,11,55.0,0.203839415843487,0.3645045758738571,0.20131140797763253,0.23034460030502352,0.9999745862247873,1.539259971839528,1.0045047116799897e-13,0.20125646771295402
150.0,10.0,100.0,12,60.0,0.43794539984173503,0.2587500039097191,0.14067642563742339,0.1626281706111226,0.9999766658409047,1.674696990459565,2.335775600436153e-14,0.1406354771831105
150.0,10.0,100.0,13,65.0,0.2044389694618184,0.3240030066248097,0.22159378714497854,0.24996423676839344,0.999977796909744,1.5000271202827018,3.7046047279647703e-14,0.2044005365670846
150.0,10.0,100.0,14,70.0,0.2363731062821815,0.16699116590724805,0.2851948840928708,0.31144084371769976,0.9999723501211892,1.3770630128069796,3.82890208507749e-14,0.16692831733664298
150.0,10.0,100.0,15,75.0,0.18124688092184396,0.3725217399245618,0.2081965009233199,0.23803487823027447,0.9999754307972316,1.5238811051339145,3.142198234536617e-14,0.1811857663730003
150.0,10.0,100.0,16,80.0,0.19560264828173637,0.38328164056338343,0.19584724684366506,0.22526846431121508,0.9999750478957407,1.549413167169051,1.8305891537658488e-13,0.19553408132387165
150.0,10.0,100.0,17,85.0,0.2871294123450569,0.2644857476027802,0.21115777694002064,0.23722706311214223,0.9999801824368867,1.5255062386494895,2.7096867951659117e-14,0.21103924664889084
150.0,10.0,100.0,18,90.0,0.2644739139097898,0.22702832731134756,0.24099591173998752,0.267501847038875,0.999980107613461,1.4649565211491717,3.399849867126262e-14,0.224776426143061
150.0,10.0,100.0,19,95.0,0.2229261499501945,0.3618962011964806,0.1932733814880958,0.22190426736522903,0.999976134579112,1.5561437344277658,7.408357451354262e-14,0.19321689565679687
150.0,10.0,100.0,20,100.0,0.20177602134324393,0.39612368729904035,0.18622167610845447,0.2158786152492612,0.9999765136360339,1.5681957967735456,3.9679681571024604e-14,0.18615458599327345
300.0,0.1,0.0,0,0.0,1.4052214040272865e-05,1.0064870682452195e-05,2.7982336726529026e-05,0.9999479005785508,0.9999479005785508,0.0,3.79535199573944e-14,5.929277181145158e-06
300.0,0.1,0.0,1,5.0,3.2718975285599124e-06,7.280499836410437e-06,2.2640470451041713e-05,0.999966807132184,0.999966807132184,0.0,4.8620567945616873e-14,2.538344945551513e-06
300.0,0.1,0.0,2,10.0,5.191174632502842e-06,7.826373330209787e-06,2.5648439085739745e-05,0.9999613340129516,0.9999613340129516,0.0,9.915626960856324e-14,5.069104407308923e-06
300.0,0.1,0.0,3,15.0,1.1953060592788175e-06,4.829382518937495e-06,1.7418851350803695e-05,0.9999765564600709,0.9999765564600709,0.0,3.725320756926943e-14,1.127451406314625e-06
300.0,0.1,0.0,4,20.0,2.0055756965505547e-06,3.22357806120125e-06,2.3643282398942024e-05,0.9999711275638433,0.9999711275638433,0.0,2.924218747073719e-14,1.9230725380819064e-06
300.0,0.1,0.0,5,25.0,2.8127055623944145e-05,5.335665698134357e-05,3.593087504270354e-05,0.9998825854123521,0.9998825854123521,0.0,2.59534245888531e-14,1.240697783521967e-05
300.0,0.1,0.0,6,30.0,7.599832052593206e-06,5.024689200570398e-06,2.573367390831326e-05,0.9999616418048385,0.9999616418048385,0.0,4.391011046658885e-14,4.143457175395287e-06
300.0,0.1,0.0,7,35.0,5.600079286428726e-06,2.0848807794195454e-05,3.1404650096447614e-05,0.999942146462823,0.999942146462823,0.0,2.5864086441092647e-14,5.506965319710318e-06
300.0,0.1,0.0,8,40.0,1.578220171950288e-05,2.085477268314352e-05,3.274847923779822e-05,0.9999306145463596,0.9999306145463596,0.0,4.982005557175079e-14,9.450590515519088e-06
300.0,0.1,0.0,9,45.0,1.7319781430008336e-06,4.254481181967738e-06,2.1336573488980063e-05,0.9999726769671861,0.9999726769671861,0.0,6.196086998564068e-14,1.6580474235128285e-06
300.0,0.1,0.0,10,50.0,1.461470739667748e-05,2.6117419364750575e-05,2.9472132169622213e-05,0.9999297957410689,0.9999297957410689,0.0,3.615231224602792e-14,6.680559431640623e-06
300.0,0.1,0.0,11,55.0,6.0394223391956315e-06,1.8017176015780236e-05,3.242641229395063e-05,0.999943516989351,0.999943516989351,0.0,2.608648966560857e-14,5.946618804028488e-06
300.0,0.1,0.0,12,60.0,1.8404649638099708e-05,1.498248279301513e-05,2.922233653230253e-05,0.9999373905310366,0.9999373905310366,0.0,6.254891899594842e-14,6.93416644119404e-06
300.0,0.1,0.0,13,65.0,4.289057665516464e-06,1.3937805503009939e-05,2.5513040040098408e-05,0.9999562600967914,0.9999562600967914,0.0,4.2073625598167275e-14,4.193322776287134e-06
300.0,0.1,0.0,14,70.0,7.02862664443545e-06,6.8013915523002415e-06,4.370804014953766e-05,0.9999424619416537,0.9999424619416537,0.0,3.7444427300266866e-14,5.87335480377726e-06
300.0,0.1,0.0,15,75.0,8.509691907510528e-06,1.4383200043345793e-05,3.3449368473714774e-05,0.9999436577395754,0.9999436577395754,0.0,1.114948995610908e-13,8.403031653540863e-06
300.0,0.1,0.0,16,80.0,6.770731023987593e-06,1.6695332756890796e-05,3.2678687904129806e-05,0.9999438552483151,0.9999438552483151,0.0,4.7698671132033165e-14,6.676252806415857e-06
300.0,0.1,0.0,17,85.0,2.5208744076143e-06,3.107196363969457e-06,2.1021597582311455e-05,0.9999733503316461,0.9999733503316461,0.0,4.730777375216261e-14,1.9913528312908586e-06
300.0,0.1,0.0,18,90.0,2.5180642047984986e-06,3.02414233883151e-06,2.143097417127912e-05,0.9999730268192851,0.9999730268192851,0.0,3.478796967566017e-14,2.1723185422131017e-06
300.0,0.1,0.0,19,95.0,7.892147446627502e-06,1.080724518054138e-05,2.9830235747054444e-05,0.9999514703716258,0.9999514703716258,0.0,2.988522906662501e-14,6.912824192581643e-06
300.0,0.1,0.0,20,100.0,6.275722039089997e-06,1.0835762086213116e-05,2.7563149161232672e-05,0.9999553253667135,0.9999553253667135,0.0,3.608767564004925e-14,5.086897323564935e-06
300.0,0.1,1.0,0,0.0,0.2686073978042953,0.24821966544696675,0.22937959623220855,0.25379334051652946,0.9999479005785497,1.4923091201240415,4.0441579792440316e-14,0.229157390057862
300.0,0.1,1.0,1,5.0,0.24280645887185384,0.26204376371602484,0.23506712604991145,0.26008265136220987,0.999966807132184,1.4797683115399485,2.1433411789024235e-14,0.23499492005979966
300.0,0.1,1.0,2,10.0,0.2370066563445447,0.2565378362032823,0.24052021849416536,0.2659352889580077,0.9999613340129516,1.4680520901098877,8.134890065635873e-14,0.23653568320023013
300.0,0.1,1.0,3,15.0,0.23169705255222803,0.2602931116800268,0.24135790396384973,0.26665193180389557,0.9999765564600718,1.4666492493123517,5.309768388172544e-14,0.23164972904682596
300.0,0.1,1.0,4,20.0,0.22309094536213636,0.23842988895448503,0.25650934058181757,0.28196982510156104,0.9999711275638427,1.4360026049245638,4.055208457586072e-14,0.22246927458521884
300.0,0.1,1.0,5,25.0,0.239984659168562,0.2610296434397917,0.23685244985973403,0.26213324753191225,0.9998825854123521,1.4754986757608797,1.1171656283518955e-14,0.23682615813098312
300.0,0.1,1.0,6,30.0,0.25481094275084837,0.23138587384858628,0.24452868256232294,0.26927450083824245,0.9999616418048398,1.4613742819331934,1.0503685860638207e-14,0.2302750553185378
300.0,0.1,1.0,7,35.0,0.2334870470172067,0.26057813478869135,0.2403567392791704,0.2655780789149316,0.9999421464628225,1.4687281350957822,2.455407142619088e-14,0.2334494141570835
300.0,0.1,1.0,8,40.0,0.24209861431194615,0.2586956604433382,0.2370453040394148,0.2621604212053008,0.9999306145463592,1.475540386682117,2.4292434607723002e-14,0.2369549034795789
300.0,0.1,1.0,9,45.0,0.23529380223139862,0.2566114288672845,0.2412373416928072,0.2668574272085096,0.9999726769671863,1.4662304995173532,8.001732535727292e-15,0.2352017920370509
300.0,0.1,1.0,10,50.0,0.24022554240189323,0.2608471929398189,0.23687231729738917,0.2620549473608987,0.99992979574107,1.4757496967603416,3.796002341450009e-14,0.23684061490707006
300.0,0.1,1.0,11,55.0,0.23407192190203324,0.26020325662797217,0.24025138871939686,0.26547343275059776,0.9999435169893505,1.468940168477506,3.9167408040484933e-14,0.23401411810570885
300.0,0.1,1.0,12,60.0,0.26754623515540726,0.24949444187595124,0.22927832903951043,0.253680993929131,0.999937390531036,1.4925127932038107,2.5905290069068558e-14,0.22918340748020413
300.0,0.1,1.0,13,65.0,0.23342059823536124,0.2601690360191287,0.2405786983131395,0.2658316674323707,0.9999562600967913,1.4682491853288415,8.663276610426136e-14,0.23318406190970897
300.0,0.1,1.0,14,70.0,0.24174077490311158,0.22858791402195874,0.2525038682431496,0.27716744283178013,0.9999424619416536,1.445550038219747,4.211437846885105e-14,0.2275050866294387
300.0,0.1,1.0,15,75.0,0.2367681728310003,0.25771304833283276,0.2400977229676863,0.26542105586848064,0.9999436577395756,1.4690452037421897,8.389312385247724e-14,0.23655578935989977
300.0,0.1,1.0,16,80.0,0.23482546174319666,0.2597691900878171,0.24009127940469094,0.26531406876429525,0.9999438552483151,1.4692595729680396,1.475600431229739e-14,0.2347488480522453
300.0,0.1,1.0,17,85.0,0.2541761647813569,0.2494815042291852,0.23556282251115418,0.26077950847830383,0.9999733503316456,1.478387683706684,3.617816709313192e-14,0.23444566604620778
300.0,0.1,1.0,18,90.0,0.24863713161687526,0.23957682986813034,0.24318601890966163,0.2686000196053328,0.9999730268192853,1.462746014427905,2.1071717336281056e-14,0.23502459738909914
300.0,0.1,1.0,19,95.0,0.2410904000178343,0.25720077153440213,0.23822598368518844,0.2634828447625751,0.9999514703716258,1.4729372512181014,3.4883804344440156e-14,0.2378810795392238
300.0,0.1,1.0,20,100.0,0.24148714536492114,0.2603939500061211,0.23648271569639773,0.2616361889325602,0.999955325366713,1.476638272868306,4.542083464288683e-14,0.23635586061632397
300.0,0.1,20.0,0,0.0,0.2531382065954062,0.2503166629480052,0.24757295761879952,0.2489721728377891,0.9999479005785497,1.5019514554815223,2.3884701851450355e-14,0.24755931270325643
