time_fs,PYR2_mean,PYR2_p10,PYR2_p90
0.0,0.0,0.0,0.0
10.0,0.008198084234320013,0.008197327897236229,0.008199229466686152
20.0,0.016206667635526365,0.016182179178449278,0.016232804525748528
30.0,0.0241846435457586,0.023978804476946728,0.024418266262617647
40.0,0.03257673992961911,0.03159654196157742,0.03374453023540331
50.0,0.041956539481775974,0.0390776544219537,0.04552954247581663
60.0,0.05220733562524531,0.046234254428561786,0.058244689486757116
70.0,0.0626167718129501,0.053861850688899156,0.07265340515368722
80.0,0.07190172739833386,0.06115710848469175,0.08413519392690984
90.0,0.07961008458701449,0.06784855210375842,0.09355268455885843
100.0,0.08601070733786798,0.07424352373807491,0.09934508582518486
110.0,0.09186726717321987,0.08044420772600541,0.10405746688954143
120.0,0.09749287021536358,0.0864886765857014,0.10924668049425638
130.0,0.10253912060501301,0.09235758774522444,0.1131109804472674
140.0,0.10650084519805499,0.09803183429945884,0.11631857480401016
150.0,0.10952582606684338,0.10302888197832161,0.11750775922443017
160.0,0.11295470206476126,0.10853058491917689,0.11973199353095434
170.0,0.11758698988277255,0.11406339348211486,0.12512233301536
180.0,0.12370182966909699,0.11930550361051802,0.1301516543853196
190.0,0.1306976789492421,0.12436762597856767,0.1417366708428299
200.0,0.13748949190096107,0.13001220004177852,0.1493988088213344
210.0,0.1432872993904642,0.13482330287799674,0.153337056230543
220.0,0.14799726492483653,0.13941419710086045,0.15659190560992106
230.0,0.1520690988657662,0.1438725817564236,0.16264229418583998
240.0,0.15584826998170753,0.14807429391481602,0.16661337677216068
250.0,0.15941535140537094,0.1523754195060294,0.16993281853168277
260.0,0.1628156380468252,0.15669128720585837,0.17177601718902571
270.0,0.16616909671725807,0.16052416390178903,0.17416195582486868
280.0,0.1696345862220216,0.16436958751144679,0.17791562603714312
290.0,0.1734025910813299,0.16755847693027526,0.17976728027255603
300.0,0.17739451925789262,0.17208888773520806,0.18454983511538905
310.0,0.18124312148268787,0.17592109854470478,0.1880247606558168
320.0,0.18484365747876816,0.1795453287733718,0.19348732654218204
330.0,0.1881950579532645,0.182939639337231,0.19655771438990166
340.0,0.19138931523897218,0.1861289818358875,0.19957500272648368
350.0,0.19436478593388043,0.18920634533763672,0.20203079093420162
360.0,0.1971518093950464,0.19217177799871185,0.20360331565390066
370.0,0.19995360097924217,0.1952147493750913,0.20666431500989532
380.0,0.20320020951616283,0.19840358007317505,0.20901532816931392
390.0,0.20710726934501605,0.20191292822522278,0.21317624685813552
400.0,0.2113902204692312,0.20514573588661034,0.21952724055433065
410.0,0.21570177587255884,0.2076058340415654,0.22883455281102005
420.0,0.2193809046242107,0.21091155064048128,0.23210979609386964
430.0,0.2222392784460984,0.2135897422803069,0.2342496750664758
440.0,0.22450667512315706,0.21618118922372315,0.23610601735417125
450.0,0.2264341267209625,0.21815798909306766,0.23655057015295414
460.0,0.22814946982126055,0.22052315377204548,0.2371002316456614
470.0,0.22961482617532075,0.22334260492777663,0.23741974838739616
480.0,0.2308607484638198,0.22579732633383,0.23663408398353544
490.0,0.23213988389330664,0.22724531179348917,0.23814557202922293
500.0,0.23365519345777566,0.2285487459155604,0.23908886455653763
510.0,0.23533232942077856,0.23034901618787254,0.2401021554338683
520.0,0.2372611708024531,0.23220953522199236,0.24272048225636006
530.0,0.23927694202361346,0.2333395074505174,0.24528560060339463
540.0,0.24118286211551385,0.23539941395058966,0.24754670781856503
550.0,0.2428874273153355,0.2372579829782556,0.24971110545696867
560.0,0.2444167477931184,0.23714751707755025,0.2510123090220307
570.0,0.24585574255419376,0.2383245315094106,0.25159625894466
580.0,0.2472398982091467,0.24000943548780984,0.2529884217696874
590.0,0.24869815040810456,0.24226678922730013,0.2542275849490319
600.0,0.2503145314897923,0.2447974867990239,0.25565453665579285
610.0,0.2520744525192041,0.2467760771582007,0.25738114136742896
620.0,0.253973073290601,0.24902614927500916,0.25902334397992044
630.0,0.2558176241993077,0.2507060625227779,0.26038185188691065
640.0,0.257521997529522,0.25236673527957887,0.26160110725332275
650.0,0.25895152618246725,0.25450098998969545,0.26303695803540056
660.0,0.2601697715422268,0.25492812404999676,0.264203051115642
670.0,0.2612186981159619,0.2565857008841833,0.2651188437468487
680.0,0.26218832410440174,0.25744334176822653,0.2662592772317682
690.0,0.263117161693519,0.2582744247737429,0.26760572736586546
700.0,0.26407210508581513,0.25836022543658976,0.2693375273010388
710.0,0.26518746857849446,0.2592880676517082,0.27139640094702866
720.0,0.26649864858326244,0.2609241828901327,0.27347141973189143
730.0,0.26794876292293535,0.26222618530028546,0.27571499237362335
740.0,0.2694653464773167,0.26275546750841944,0.27494870458704646
750.0,0.27092759953223516,0.2633393639624494,0.27701948623745454
760.0,0.27222661701872286,0.2649706451057746,0.2793589315912448
770.0,0.2733055904560388,0.2664322382263256,0.28079566475955114
780.0,0.2741162730622372,0.26783275779433796,0.2816716479543956
790.0,0.27484564526713073,0.269327692555493,0.2824959565426504
800.0,0.2755277090332873,0.27102141302466,0.283456136192296
810.0,0.27618246166080257,0.27142347699942687,0.28393511801476123
820.0,0.27678435408427654,0.27207093479525474,0.2833920434471638
830.0,0.27739506965286964,0.27175702927080136,0.28386205140086695
840.0,0.27800320583313803,0.2738283230374627,0.28269384505329753
850.0,0.2784844809324422,0.27418327707272433,0.2832926431839748
860.0,0.27888982487127606,0.2746065354247929,0.28291802146163897
870.0,0.2793839957982062,0.2728540396307225,0.28440168263801874
880.0,0.2799428608407456,0.273586476859577,0.28536505042866966
