atom,name,r_ref_nm,r_cur_nm,delta_r_nm
654,N0654,1.20609,1.20644,0.00035
655,B0655,1.20476,1.18620,-0.01857
656,N0656,1.20608,1.18015,-0.02593
657,B0657,1.20516,1.14075,-0.06442
658,N0658,1.20597,1.13620,-0.06977
659,B0659,1.20406,1.08306,-0.12100
660,N0660,1.20547,1.07948,-0.12599
661,B0661,1.20476,1.05865,-0.14612
662,N0662,1.20608,1.06582,-0.14026
663,B0663,1.20609,1.07903,-0.12705
664,N0664,1.20609,1.08489,-0.12120
665,B0665,1.20574,1.12927,-0.07647
666,N0666,1.20574,1.13027,-0.07547
667,B0667,1.20599,1.17340,-0.03258
668,N0668,1.20599,1.17186,-0.03412
669,B0669,1.20457,1.19988,-0.00469
670,N0670,1.20589,1.20371,-0.00218
671,B0671,1.20488,1.22420,0.01931
672,N0672,1.20547,1.22355,0.01807
673,B0673,1.20445,1.25064,0.04618
674,N0674,1.20587,1.25829,0.05242
675,B0675,1.20486,1.26127,0.05641
676,N0676,1.20573,1.26975,0.06402
677,B0677,1.20534,1.25907,0.05372
678,N0678,1.20630,1.25987,0.05357
679,B0679,1.20594,1.23675,0.03081
680,N0680,1.20594,1.23654,0.03059
681,B0681,1.20589,1.22001,0.01412
682,N0682,1.20589,1.22375,0.01786
683,B0683,1.20520,1.21006,0.00486
684,N0684,1.20615,1.21559,0.00944
685,B0685,1.20463,1.21459,0.00997
686,N0686,1.20549,1.21950,0.01401
687,B0687,1.20481,1.21824,0.01343
688,N0688,1.20555,1.21621,0.01065
689,B0689,1.20450,1.22339,0.01888
690,N0690,1.20531,1.22369,0.01837
691,B0691,1.20546,1.22128,0.01582
692,N0692,1.20546,1.21947,0.01401
693,B0693,1.20455,1.22867,0.02412
694,N0694,1.20455,1.21914,0.01459
695,B0695,1.20527,1.23610,0.03083
696,N0696,1.20527,1.23179,0.02652
697,B0697,1.20563,1.25637,0.05074
698,N0698,1.20465,1.24907,0.04442
699,B0699,1.20525,1.27324,0.06799
700,N0700,1.20566,1.28130,0.07564
701,B0701,1.20500,1.30765,0.10265
702,N0702,1.20559,1.30666,0.10107
703,B0703,1.20516,1.31928,0.11412
704,N0704,1.20583,1.32346,0.11763
705,B0705,1.20503,1.30202,0.09698
706,N0706,1.20503,1.31245,0.10742
707,B0707,1.20469,1.29239,0.08770
708,N0708,1.20565,1.29421,0.08856
709,B0709,1.20437,1.27048,0.06611
710,N0710,1.20537,1.27001,0.06465
711,B0711,1.20442,1.21865,0.01423
712,N0712,1.20542,1.21758,0.01216
713,B0713,1.20484,1.19476,-0.01008
714,N0714,1.20579,1.18949,-0.01630
715,B0715,1.20527,1.15714,-0.04813
716,N0716,1.20527,1.15676,-0.04851
717,B0717,1.20473,1.10814,-0.09659
718,N0718,1.20547,1.10896,-0.09651
719,B0719,1.20516,1.05815,-0.14701
720,N0720,1.20597,1.06246,-0.14351
721,B0721,1.20579,1.06982,-0.13597
722,N0722,1.20579,1.07688,-0.12891
723,B0723,1.20442,1.10647,-0.09795
724,N0724,1.20542,1.10874,-0.09667
725,B0725,1.20437,1.15212,-0.05225
726,N0726,1.20537,1.16279,-0.04257
727,B0727,1.20469,1.19644,-0.00826
728,N0728,1.20565,1.20450,-0.00114
729,B0729,1.20503,1.21219,0.00716
730,N0730,1.20503,1.21610,0.01107
731,B0731,1.20516,1.23832,0.03316
732,N0732,1.20583,1.23584,0.03001
733,B0733,1.20500,1.27406,0.06906
734,N0734,1.20559,1.27057,0.06498
735,B0735,1.20525,1.26439,0.05915
736,N0736,1.20566,1.26618,0.06052
737,B0737,1.20465,1.25423,0.04958
738,N0738,1.20465,1.25333,0.04869
739,B0739,1.20527,1.23119,0.02592
740,N0740,1.20527,1.22924,0.02398
741,B0741,1.20455,1.21957,0.01502
742,N0742,1.20455,1.21813,0.01358
743,B0743,1.20546,1.21794,0.01247
744,N0744,1.20546,1.20762,0.00216
745,B0745,1.20450,1.21360,0.00909
746,N0746,1.20531,1.20584,0.00053
747,B0747,1.20481,1.22155,0.01675
748,N0748,1.20555,1.21166,0.00611
749,B0749,1.20463,1.21088,0.00626
750,N0750,1.20549,1.19178,-0.01372
751,B0751,1.20520,1.22061,0.01541
752,N0752,1.20615,1.20177,-0.00438
753,B0753,1.20589,1.21912,0.01322
754,N0754,1.20589,1.21625,0.01036
755,B0755,1.20594,1.24117,0.03523
756,N0756,1.20594,1.23471,0.02877
757,B0757,1.20534,1.26538,0.06003
758,N0758,1.20630,1.26648,0.06019
759,B0759,1.20486,1.29214,0.08728
760,N0760,1.20573,1.30375,0.09802
761,B0761,1.20445,1.32149,0.11704
762,N0762,1.20512,1.32233,0.11721
763,B0763,1.20547,1.31891,0.11343
764,N0764,1.20547,1.32273,0.11726
765,B0765,1.20457,1.30523,0.10066
766,N0766,1.20589,1.30680,0.10091
767,B0767,1.20501,1.27976,0.07475
768,N0768,1.20599,1.27815,0.07216
769,B0769,1.20474,1.24331,0.03858
770,N0770,1.20574,1.23921,0.03348
771,B0771,1.20511,1.20345,-0.00166
772,N0772,1.20609,1.20971,0.00362
773,B0773,1.20476,1.17081,-0.03396
774,N0774,1.20608,1.18056,-0.02552
775,B0775,1.20516,1.13532,-0.06984
776,N0776,1.20597,1.14338,-0.06259
777,B0777,1.20473,1.08522,-0.11951
778,N0778,1.20547,1.09285,-0.11263
779,B0779,1.20527,1.05612,-0.14915
780,N0780,1.20527,1.05587,-0.14939
781,B0781,1.20511,1.09829,-0.10682
782,N0782,1.20609,1.11073,-0.09535
783,B0783,1.20574,1.14565,-0.06009
784,N0784,1.20574,1.15685,-0.04889
785,B0785,1.20501,1.18669,-0.01832
786,N0786,1.20599,1.18564,-0.02035
787,B0787,1.20457,1.21619,0.01162
788,N0788,1.20589,1.21990,0.01400
789,B0789,1.20488,1.22590,0.02102
790,N0790,1.20547,1.23251,0.02704
791,B0791,1.20371,1.25035,0.04664
792,N0792,1.20512,1.24961,0.04449
793,B0793,1.20486,1.26734,0.06248
794,N0794,1.20573,1.26366,0.05793
795,B0795,1.20534,1.26621,0.06086
796,N0796,1.20630,1.26893,0.06263
797,B0797,1.20495,1.24670,0.04175
798,N0798,1.20594,1.25425,0.04831
799,B0799,1.20490,1.22942,0.02452
800,N0800,1.20589,1.23525,0.02935
801,B0801,1.20425,1.19971,-0.00454
802,N0802,1.20520,1.19774,-0.00746
803,B0803,1.20463,1.19979,-0.00484
804,N0804,1.20549,1.19173,-0.01376
805,B0805,1.20481,1.20277,-0.00204
806,N0806,1.20555,1.18293,-0.02262
807,B0807,1.20450,1.19260,-0.01190
808,N0808,1.20531,1.17792,-0.02739
809,B0809,1.20506,1.18235,-0.02271
810,N0810,1.20546,1.16851,-0.03695
811,B0811,1.20455,1.21228,0.00773
812,N0812,1.20455,1.19869,-0.00586
813,B0813,1.20527,1.22322,0.01795
814,N0814,1.20527,1.23110,0.02583
815,B0815,1.20465,1.24883,0.04419
816,N0816,1.20465,1.25362,0.04897
817,B0817,1.20434,1.29104,0.08671
818,N0818,1.20566,1.29693,0.09128
819,B0819,1.20500,1.32307,0.11807
820,N0820,1.20559,1.32964,0.12405
821,B0821,1.20516,1.32303,0.11787
822,N0822,1.20583,1.32786,0.12204
823,B0823,1.20503,1.31576,0.11073
824,N0824,1.20503,1.31622,0.11118
825,B0825,1.20469,1.29343,0.08874
826,N0826,1.20565,1.30343,0.09779
827,B0827,1.20437,1.26056,0.05619
828,N0828,1.20537,1.26130,0.05594
829,B0829,1.20432,1.22540,0.02108
830,N0830,1.20542,1.23039,0.02498
831,B0831,1.20484,1.18867,-0.01617
832,N0832,1.20579,1.19296,-0.01283
833,B0833,1.20527,1.16682,-0.03845
834,N0834,1.20527,1.17558,-0.02969
835,B0835,1.20473,1.12321,-0.08152
836,N0836,1.20547,1.13378,-0.07169
837,B0837,1.20516,1.07391,-0.13125
838,N0838,1.20597,1.08662,-0.11935
839,B0839,1.20476,1.06494,-0.13982
840,N0840,1.20568,1.08025,-0.12542
841,B0841,1.20442,1.13641,-0.06802
842,N0842,1.20442,1.14837,-0.05605
843,B0843,1.20537,1.17415,-0.03122
844,N0844,1.20537,1.17877,-0.02659
845,B0845,1.20469,1.20007,-0.00462
846,N0846,1.20565,1.20049,-0.00516
847,B0847,1.20503,1.22830,0.02327
848,N0848,1.20503,1.22555,0.02051
849,B0849,1.20516,1.23949,0.03434
850,N0850,1.20583,1.24052,0.03469
851,B0851,1.20500,1.26226,0.05726
852,N0852,1.20559,1.25413,0.04854
853,B0853,1.20434,1.26305,0.05872
854,N0854,1.20566,1.26978,0.06413
855,B0855,1.20465,1.26850,0.06385
856,N0856,1.20465,1.27508,0.07043
857,B0857,1.20527,1.24176,0.03650
858,N0858,1.20527,1.23690,0.03164
859,B0859,1.20455,1.21157,0.00702
860,N0860,1.20553,1.19899,-0.00654
861,B0861,1.20414,1.18375,-0.02040
862,N0862,1.20546,1.17614,-0.02932
863,B0863,1.20450,1.18120,-0.02330
864,N0864,1.20531,1.17177,-0.03355
865,B0865,1.20481,1.17065,-0.03416
866,N0866,1.20622,1.15297,-0.05325
867,B0867,1.20463,1.17199,-0.03264
868,N0868,1.20549,1.15629,-0.04920
869,B0869,1.20520,1.18149,-0.02371
870,N0870,1.20615,1.18613,-0.02002
871,B0871,1.20490,1.21866,0.01376
872,N0872,1.20589,1.22506,0.01917
873,B0873,1.20495,1.24622,0.04127
874,N0874,1.20594,1.25762,0.05167
875,B0875,1.20439,1.28316,0.07877
876,N0876,1.20630,1.29553,0.08923
877,B0877,1.20486,1.31851,0.11365
878,N0878,1.20573,1.31941,0.11369
879,B0879,1.20371,1.32502,0.12131
880,N0880,1.20512,1.32826,0.12314
881,B0881,1.20488,1.32451,0.11963
882,N0882,1.20547,1.32696,0.12149
883,B0883,1.20457,1.31134,0.10677
884,N0884,1.20589,1.31381,0.10791
885,B0885,1.20501,1.28505,0.08004
886,N0886,1.20599,1.28724,0.08125
887,B0887,1.20474,1.24092,0.03619
888,N0888,1.20574,1.25540,0.04966
889,B0889,1.20511,1.21598,0.01087
890,N0890,1.20609,1.22824,0.02216
891,B0891,1.20476,1.18291,-0.02185
892,N0892,1.20608,1.18511,-0.02097
893,B0893,1.20516,1.15743,-0.04773
894,N0894,1.20597,1.15791,-0.04806
895,B0895,1.20473,1.11534,-0.08939
896,N0896,1.20547,1.12606,-0.07941
897,B0897,1.20527,1.07644,-0.12883
898,N0898,1.20527,1.09004,-0.11523
899,B0899,1.20484,1.09897,-0.10587
900,N0900,1.20579,1.11179,-0.09400
901,B0901,1.20574,1.16532,-0.04042
902,N0902,1.20574,1.16958,-0.03615
903,B0903,1.20501,1.18839,-0.01662
904,N0904,1.20620,1.18050,-0.02570
905,B0905,1.20457,1.21207,0.00750
906,N0906,1.20589,1.18923,-0.01666
907,B0907,1.20488,1.23525,0.03036
908,N0908,1.20547,1.22166,0.01618
909,B0909,1.20371,1.24033,0.03662
910,N0910,1.20512,1.25375,0.04863
911,B0911,1.20486,1.25614,0.05128
912,N0912,1.20573,1.26605,0.06033
913,B0913,1.20534,1.27519,0.06984
914,N0914,1.20630,1.27369,0.06739
915,B0915,1.20594,1.26035,0.05441
916,N0916,1.20594,1.25675,0.05080
917,B0917,1.20589,1.21500,0.00911
918,N0918,1.20589,1.21996,0.01407
919,B0919,1.20425,1.18365,-0.02060
920,N0920,1.20615,1.19602,-0.01013
921,B0921,1.20463,1.17027,-0.03436
922,N0922,1.20549,1.16357,-0.04192
923,B0923,1.20481,1.15732,-0.04749
924,N0924,1.20622,1.13967,-0.06655
925,B0925,1.20450,1.14077,-0.06374
926,N0926,1.20531,1.13188,-0.07343
927,B0927,1.20546,1.16862,-0.03684
928,N0928,1.20546,1.15933,-0.04614
929,B0929,1.20455,1.20484,0.00029
930,N0930,1.20455,1.20295,-0.00160
931,B0931,1.20527,1.24571,0.04044
932,N0932,1.20527,1.24259,0.03732
933,B0933,1.20465,1.28026,0.07561
934,N0934,1.20465,1.28704,0.08239
935,B0935,1.20525,1.30304,0.09779
936,N0936,1.20566,1.30766,0.10200
937,B0937,1.20500,1.32417,0.11917
938,N0938,1.20559,1.32854,0.12295
939,B0939,1.20516,1.33118,0.12602
940,N0940,1.20583,1.33539,0.12956
941,B0941,1.20503,1.32564,0.12060
942,N0942,1.20503,1.32309,0.11805
943,B0943,1.20469,1.30269,0.09799
944,N0944,1.20565,1.30907,0.10342
945,B0945,1.20537,1.27161,0.06624
946,N0946,1.20537,1.27820,0.07284
947,B0947,1.20531,1.24118,0.03587
948,N0948,1.20542,1.24118,0.03577
949,B0949,1.20484,1.20305,-0.00179
950,N0950,1.20579,1.20091,-0.00488
951,B0951,1.20527,1.17242,-0.03285
952,N0952,1.20527,1.16835,-0.03692
953,B0953,1.20406,1.14632,-0.05774
954,N0954,1.20547,1.14608,-0.05939
955,B0955,1.20516,1.10721,-0.09795
956,N0956,1.20597,1.12365,-0.08232
957,B0957,1.20476,1.10228,-0.10249
958,N0958,1.20608,1.12742,-0.07867
959,B0959,1.20511,1.13663,-0.06848
960,N0960,1.20609,1.14842,-0.05767
961,B0961,1.20537,1.17428,-0.03108
962,N0962,1.20537,1.16514,-0.04022
963,B0963,1.20469,1.17429,-0.03040
964,N0964,1.20565,1.16841,-0.03724
965,B0965,1.20503,1.20091,-0.00412
966,N0966,1.20503,1.19639,-0.00864
967,B0967,1.20516,1.23655,0.03140
968,N0968,1.20583,1.23528,0.02945
969,B0969,1.20500,1.26770,0.06270
970,N0970,1.20559,1.26880,0.06321
971,B0971,1.20434,1.27385,0.06952
972,N0972,1.20566,1.26898,0.06332
973,B0973,1.20563,1.26363,0.05801
974,N0974,1.20563,1.25428,0.04866
975,B0975,1.20527,1.23624,0.03098
976,N0976,1.20627,1.23339,0.02712
977,B0977,1.20455,1.21822,0.01367
978,N0978,1.20455,1.21299,0.00844
979,B0979,1.20414,1.18004,-0.02411
980,N0980,1.20546,1.18320,-0.02226
981,B0981,1.20450,1.14522,-0.05929
982,N0982,1.20531,1.14269,-0.06263
983,B0983,1.20481,1.11904,-0.08577
984,N0984,1.20555,1.10988,-0.09568
985,B0985,1.20463,1.13543,-0.06920
986,N0986,1.20549,1.12338,-0.08211
987,B0987,1.20520,1.18408,-0.02112
988,N0988,1.20615,1.17961,-0.02654
989,B0989,1.20589,1.21956,0.01366
990,N0990,1.20589,1.22031,0.01441
991,B0991,1.20495,1.26811,0.06317
992,N0992,1.20495,1.26851,0.06357
993,B0993,1.20534,1.29796,0.09262
994,N0994,1.20630,1.29343,0.08714
995,B0995,1.20486,1.31857,0.11371
996,N0996,1.20573,1.31100,0.10527
997,B0997,1.20371,1.32802,0.12431
998,N0998,1.20512,1.31972,0.11460
999,B0999,1.20488,1.33790,0.13301
1000,N1000,1.20547,1.33117,0.12569
1001,B1001,1.20457,1.31703,0.11245
1002,N1002,1.20589,1.32671,0.12082
1003,B1003,1.20599,1.30459,0.09860
1004,N1004,1.20501,1.31408,0.10907
1005,B1005,1.20574,1.25488,0.04915
1006,N1006,1.20574,1.26567,0.05993
1007,B1007,1.20511,1.21620,0.01109
1008,N1008,1.20609,1.22448,0.01840
1009,B1009,1.20476,1.18624,-0.01853
1010,N1010,1.20608,1.18364,-0.02244
1011,B1011,1.20516,1.15401,-0.05115
1012,N1012,1.20597,1.15441,-0.05156
1013,B1013,1.20406,1.14067,-0.06339
1014,N1014,1.20547,1.15205,-0.05342
1015,B1015,1.20527,1.12642,-0.07884
1016,N1016,1.20527,1.13479,-0.07048
1017,B1017,1.20484,1.14359,-0.06125
1018,N1018,1.20579,1.15181,-0.05398
1019,B1019,1.20542,1.16200,-0.04342
1020,N1020,1.20442,1.16250,-0.04192
1021,B1021,1.20501,1.16243,-0.04258
1022,N1022,1.20599,1.15260,-0.05338
1023,B1023,1.20457,1.17310,-0.03148
1024,N1024,1.20589,1.17200,-0.03389
1025,B1025,1.20547,1.21722,0.01175
1026,N1026,1.20547,1.22113,0.01566
1027,B1027,1.20371,1.25088,0.04717
1028,N1028,1.20512,1.25724,0.05211
1029,B1029,1.20486,1.27594,0.07108
1030,N1030,1.20573,1.27536,0.06964
1031,B1031,1.20534,1.26232,0.05698
1032,N1032,1.20630,1.26028,0.05398
1033,B1033,1.20594,1.24249,0.03655
1034,N1034,1.20594,1.23971,0.03377
1035,B1035,1.20589,1.22186,0.01597
1036,N1036,1.20589,1.21481,0.00891
1037,B1037,1.20520,1.19675,-0.00845
1038,N1038,1.20615,1.19675,-0.00940
1039,B1039,1.20463,1.16491,-0.03971
1040,N1040,1.20549,1.16356,-0.04193
1041,B1041,1.20481,1.12094,-0.08387
1042,N1042,1.20555,1.11080,-0.09475
1043,B1043,1.20450,1.10994,-0.09457
1044,N1044,1.20531,1.10091,-0.10441
1045,B1045,1.20506,1.14341,-0.06165
1046,N1046,1.20546,1.13104,-0.07442
1047,B1047,1.20455,1.19681,-0.00774
1048,N1048,1.20455,1.19300,-0.01155
1049,B1049,1.20527,1.23843,0.03317
1050,N1050,1.20527,1.23940,0.03413
1051,B1051,1.20465,1.28452,0.07988
1052,N1052,1.20465,1.28489,0.08024
1053,B1053,1.20566,1.29946,0.09380
1054,N1054,1.20566,1.30392,0.09826
1055,B1055,1.20500,1.31070,0.10570
1056,N1056,1.20559,1.30788,0.10229
1057,B1057,1.20441,1.32036,0.11594
1058,N1058,1.20583,1.32386,0.11803
1059,B1059,1.20503,1.33430,0.12927
1060,N1060,1.20503,1.34030,0.13526
1061,B1061,1.20469,1.32642,0.12172
1062,N1062,1.20565,1.33505,0.12941
1063,B1063,1.20537,1.29868,0.09331
1064,N1064,1.20537,1.30334,0.09797
1065,B1065,1.20542,1.24510,0.03969
1066,N1066,1.20442,1.24110,0.03668
1067,B1067,1.20484,1.20181,-0.00303
1068,N1068,1.20579,1.20119,-0.00460
1069,B1069,1.20527,1.16804,-0.03722
1070,N1070,1.20527,1.17251,-0.03276
1071,B1071,1.20406,1.15944,-0.04462
1072,N1072,1.20547,1.15747,-0.04800
1073,B1073,1.20516,1.14326,-0.06190
1074,N1074,1.20597,1.14244,-0.06353
1075,B1075,1.20476,1.14197,-0.06280
1076,N1076,1.20608,1.14741,-0.05868
1077,B1077,1.20511,1.15667,-0.04844
1078,N1078,1.20609,1.16000,-0.04609
1079,B1079,1.20574,1.16289,-0.04285
1080,N1080,1.20574,1.15609,-0.04965
1081,B1081,1.20469,1.16657,-0.03812
1082,N1082,1.20565,1.16387,-0.04178
1083,B1083,1.20503,1.18688,-0.01815
1084,N1084,1.20503,1.18864,-0.01640
1085,B1085,1.20516,1.24563,0.04047
1086,N1086,1.20583,1.23796,0.03214
1087,B1087,1.20500,1.26792,0.06292
1088,N1088,1.20559,1.26736,0.06177
1089,B1089,1.20434,1.26867,0.06433
1090,N1090,1.20566,1.26382,0.05817
1091,B1091,1.20563,1.24454,0.03892
1092,N1092,1.20465,1.24482,0.04017
1093,B1093,1.20527,1.22349,0.01822
1094,N1094,1.20527,1.22762,0.02236
1095,B1095,1.20455,1.20438,-0.00017
1096,N1096,1.20455,1.20127,-0.00328
1097,B1097,1.20414,1.17782,-0.02633
1098,N1098,1.20546,1.17149,-0.03397
1099,B1099,1.20450,1.13073,-0.07377
1100,N1100,1.20531,1.11991,-0.08540
1101,B1101,1.20481,1.09151,-0.11330
1102,N1102,1.20555,1.08591,-0.11965
1103,B1103,1.20463,1.10739,-0.09724
1104,N1104,1.20549,1.09864,-0.10685
1105,B1105,1.20520,1.15615,-0.04905
1106,N1106,1.20615,1.15363,-0.05252
1107,B1107,1.20589,1.21825,0.01236
1108,N1108,1.20589,1.22167,0.01577
1109,B1109,1.20495,1.26711,0.06216
1110,N1110,1.20594,1.26439,0.05845
1111,B1111,1.20534,1.29358,0.08824
1112,N1112,1.20630,1.29374,0.08745
1113,B1113,1.20486,1.30567,0.10081
1114,N1114,1.20573,1.31473,0.10900
1115,B1115,1.20371,1.31549,0.11178
1116,N1116,1.20512,1.32081,0.11568
1117,B1117,1.20488,1.33325,0.12837
1118,N1118,1.20547,1.33067,0.12520
1119,B1119,1.20457,1.33435,0.12977
1120,N1120,1.20589,1.32318,0.11728
1121,B1121,1.20501,1.32389,0.11888
1122,N1122,1.20599,1.32106,0.11507
1123,B1123,1.20574,1.27423,0.06849
1124,N1124,1.20574,1.28392,0.07818
1125,B1125,1.20511,1.21244,0.00733
1126,N1126,1.20609,1.22372,0.01764
1127,B1127,1.20476,1.18201,-0.02275
1128,N1128,1.20608,1.18326,-0.02283
1129,B1129,1.20516,1.16120,-0.04396
1130,N1130,1.20597,1.16519,-0.04078
1131,B1131,1.20406,1.15006,-0.05400
1132,N1132,1.20547,1.15346,-0.05201
1133,B1133,1.20527,1.14828,-0.05699
1134,N1134,1.20527,1.15503,-0.05024
1135,B1135,1.20484,1.15728,-0.04756
1136,N1136,1.20579,1.15646,-0.04933
1137,B1137,1.20442,1.15798,-0.04644
1138,N1138,1.20442,1.14966,-0.05476
1139,B1139,1.20537,1.14375,-0.06161
1140,N1140,1.20537,1.15067,-0.05470
1141,B1141,1.20457,1.17170,-0.03287
1142,N1142,1.20589,1.17659,-0.02930
1143,B1143,1.20547,1.21144,0.00596
1144,N1144,1.20547,1.21868,0.01321
1145,B1145,1.20445,1.25585,0.05139
1146,N1146,1.20587,1.25587,0.05000
1147,B1147,1.20486,1.26618,0.06132
1148,N1148,1.20573,1.25980,0.05408
1149,B1149,1.20534,1.25267,0.04733
1150,N1150,1.20630,1.24526,0.03896
1151,B1151,1.20594,1.23399,0.02804
1152,N1152,1.20594,1.23318,0.02724
1153,B1153,1.20589,1.21883,0.01294
1154,N1154,1.20589,1.21378,0.00788
1155,B1155,1.20520,1.18051,-0.02469
1156,N1156,1.20615,1.17008,-0.03607
1157,B1157,1.20463,1.13853,-0.06609
1158,N1158,1.20549,1.12780,-0.07770
1159,B1159,1.20481,1.09567,-0.10914
1160,N1160,1.20622,1.09693,-0.10929
1161,B1161,1.20450,1.08304,-0.12147
1162,N1162,1.20531,1.07280,-0.13251
1163,B1163,1.20506,1.11746,-0.08760
1164,N1164,1.20546,1.11714,-0.08833
1165,B1165,1.20455,1.19421,-0.01034
1166,N1166,1.20455,1.20127,-0.00328
1167,B1167,1.20527,1.24532,0.04005
1168,N1168,1.20527,1.24829,0.04303
1169,B1169,1.20465,1.27519,0.07055
1170,N1170,1.20465,1.27380,0.06915
1171,B1171,1.20525,1.30412,0.09887
1172,N1172,1.20566,1.30525,0.09959
1173,B1173,1.20500,1.31419,0.10918
1174,N1174,1.20559,1.31500,0.10941
1175,B1175,1.20516,1.32164,0.11648
1176,N1176,1.20583,1.34001,0.13419
1177,B1177,1.20503,1.32360,0.11857
1178,N1178,1.20503,1.32968,0.12464
1179,B1179,1.20469,1.32016,0.11547
1180,N1180,1.20565,1.31989,0.11424
1181,B1181,1.20437,1.30573,0.10136
1182,N1182,1.20537,1.29706,0.09170
1183,B1183,1.20442,1.25497,0.05055
1184,N1184,1.20542,1.26193,0.05652
1185,B1185,1.20484,1.20082,-0.00402
1186,N1186,1.20579,1.21372,0.00793
1187,B1187,1.20527,1.17251,-0.03276
1188,N1188,1.20527,1.17159,-0.03368
1189,B1189,1.20473,1.15468,-0.05005
1190,N1190,1.20547,1.15992,-0.04555
1191,B1191,1.20516,1.15865,-0.04651
1192,N1192,1.20597,1.15568,-0.05029
1193,B1193,1.20476,1.14734,-0.05742
1194,N1194,1.20608,1.14746,-0.05863
1195,B1195,1.20511,1.14801,-0.05710
1196,N1196,1.20609,1.14888,-0.05720
1197,B1197,1.20574,1.15463,-0.05110
1198,N1198,1.20574,1.16482,-0.04091
1199,B1199,1.20501,1.16173,-0.04328
1200,N1200,1.20620,1.17048,-0.03572
1201,B1201,1.20503,1.19396,-0.01107
1202,N1202,1.20503,1.20020,-0.00483
1203,B1203,1.20516,1.24076,0.03560
1204,N1204,1.20583,1.24140,0.03557
1205,B1205,1.20500,1.25979,0.05479
1206,N1206,1.20559,1.25441,0.04882
1207,B1207,1.20525,1.25235,0.04710
1208,N1208,1.20566,1.25065,0.04499
1209,B1209,1.20465,1.23742,0.03277
1210,N1210,1.20465,1.23128,0.02663
1211,B1211,1.20527,1.22378,0.01852
1212,N1212,1.20527,1.21512,0.00986
1213,B1213,1.20455,1.18561,-0.01894
1214,N1214,1.20455,1.17655,-0.02800
1215,B1215,1.20546,1.14484,-0.06063
1216,N1216,1.20546,1.13852,-0.06695
1217,B1217,1.20450,1.11072,-0.09378
1218,N1218,1.20590,1.10322,-0.10269
1219,B1219,1.20481,1.07253,-0.13228
1220,N1220,1.20622,1.06838,-0.13784
1221,B1221,1.20463,1.08823,-0.11640
1222,N1222,1.20549,1.10161,-0.10388
1223,B1223,1.20520,1.16692,-0.03828
1224,N1224,1.20615,1.17072,-0.03543
1225,B1225,1.20589,1.22873,0.02284
1226,N1226,1.20589,1.22841,0.02251
1227,B1227,1.20495,1.26087,0.05592
1228,N1228,1.20594,1.25997,0.05402
1229,B1229,1.20534,1.29315,0.08780
1230,N1230,1.20630,1.29402,0.08772
1231,B1231,1.20486,1.31170,0.10684
1232,N1232,1.20573,1.31764,0.11191
1233,B1233,1.20445,1.32802,0.12356
1234,N1234,1.20512,1.33758,0.13245
1235,B1235,1.20488,1.34078,0.13589
1236,N1236,1.20547,1.34179,0.13632
1237,B1237,1.20457,1.32930,0.12472
1238,N1238,1.20589,1.32776,0.12186
1239,B1239,1.20501,1.30435,0.09934
1240,N1240,1.20599,1.30594,0.09996
1241,B1241,1.20474,1.28321,0.07848
1242,N1242,1.20574,1.28696,0.08122
1243,B1243,1.20511,1.24714,0.04203
1244,N1244,1.20609,1.25056,0.04447
1245,B1245,1.20476,1.19686,-0.00791
1246,N1246,1.20608,1.21008,0.00399
1247,B1247,1.20516,1.16615,-0.03901
1248,N1248,1.20597,1.18403,-0.02194
1249,B1249,1.20473,1.15963,-0.04510
1250,N1250,1.20547,1.16678,-0.03869
1251,B1251,1.20527,1.14613,-0.05914
1252,N1252,1.20527,1.15091,-0.05436
1253,B1253,1.20484,1.14137,-0.06347
1254,N1254,1.20579,1.15476,-0.05103
1255,B1255,1.20542,1.15727,-0.04815
1256,N1256,1.20542,1.15567,-0.04974
1257,B1257,1.20537,1.16846,-0.03690
1258,N1258,1.20537,1.16336,-0.04200
1259,B1259,1.20469,1.17568,-0.02902
1260,N1260,1.20565,1.17661,-0.02903
1261,B1261,1.20488,1.22054,0.01566
1262,N1262,1.20547,1.22009,0.01462
1263,B1263,1.20445,1.24534,0.04088
1264,N1264,1.20512,1.24257,0.03745
1265,B1265,1.20486,1.25429,0.04943
1266,N1266,1.20573,1.24711,0.04138
1267,B1267,1.20534,1.25053,0.04519
1268,N1268,1.20630,1.24630,0.04000
1269,B1269,1.20495,1.22131,0.01636
1270,N1270,1.20594,1.22014,0.01420
1271,B1271,1.20589,1.19465,-0.01125
1272,N1272,1.20589,1.18968,-0.01622
1273,B1273,1.20520,1.15070,-0.05450
1274,N1274,1.20615,1.14269,-0.06346
1275,B1275,1.20463,1.11750,-0.08713
1276,N1276,1.20549,1.10676,-0.09873
1277,B1277,1.20481,1.07526,-0.12954
1278,N1278,1.20622,1.07999,-0.12623
1279,B1279,1.20450,1.07457,-0.12993
1280,N1280,1.20531,1.08757,-0.11774
1281,B1281,1.20546,1.13998,-0.06548
1282,N1282,1.20546,1.15389,-0.05158
1283,B1283,1.20455,1.20574,0.00119
1284,N1284,1.20455,1.20888,0.00433
1285,B1285,1.20527,1.24428,0.03902
1286,N1286,1.20527,1.23927,0.03400
1287,B1287,1.20465,1.27987,0.07522
1288,N1288,1.20465,1.27634,0.07169
1289,B1289,1.20525,1.31014,0.10490
1290,N1290,1.20566,1.30091,0.09526
