time_ps,temperature_K,potential_kJ_mol,total_energy_kJ_mol,CAP_SOL_LJ_kJ_mol
24.45,300.153137207031,-763870.25,-639959.375,17.672557830811
24.5,300.781555175781,-764770.625,-640600.3125,19.293737411499
24.55,300.862030029297,-764915.125,-640711.625,18.136587142944
24.6,300.310333251953,-764895.25,-640919.5,14.586117744446
24.65,300.551696777344,-764951.9375,-640876.5,14.084392547607
24.7,299.868865966797,-764478.4375,-640684.875,15.316566467285
24.75,300.689544677734,-764100.875,-639968.5625,20.336647033691
24.8,299.672637939453,-763108.1875,-639395.6875,14.881839752197
24.85,301.615081787109,-764205.25,-639690.875,18.536525726318
24.9,303.222381591797,-765095.5625,-639917.625,12.016290664673
24.95,301.317962646484,-763782.3125,-639390.5625,9.122426986694
25.0,300.903564453125,-763495.875,-639275.1875,12.098279953003
25.05,300.654083251953,-763240.5,-639122.8125,16.590454101562
25.1,302.660980224609,-764201.9375,-639255.75,20.043424606323
25.15,299.592559814453,-763340.125,-639660.6875,16.131900787354
25.2,301.401672363281,-764293.6875,-639867.375,19.771060943604
25.25,299.854370117188,-763390.8125,-639603.25,26.854663848877
25.3,301.013214111328,-763755.3125,-639489.375,29.859302520752
25.35,300.279754638672,-763393.375,-639430.25,19.210321426392
25.4,299.719818115234,-763899.9375,-640167.9375,17.93962097168
25.45,298.994781494141,-764345.5,-640912.8125,25.637062072754
25.5,298.472259521484,-764087.125,-640870.125,13.983981132507
25.55,299.661560058594,-764451.5,-640743.5625,10.001719474792
25.6,300.409271240234,-764905.5625,-640888.9375,10.616032600403
25.65,300.101104736328,-764581.5625,-640692.1875,13.038387298584
25.7,300.623077392578,-763905.5,-639800.625,15.054079055786
25.75,300.01025390625,-763473.4375,-639621.5625,17.083688735962
25.8,301.262786865234,-763257.5625,-638888.5625,18.064615249634
25.85,301.047760009766,-764106.0625,-639825.875,16.216199874878
25.9,301.848541259766,-763947.4375,-639336.625,17.443960189819
25.95,300.855834960938,-764383.5,-640182.5,24.387069702148
26.0,298.847045898438,-763162.4375,-639790.75,19.17106628418
26.05,298.900177001953,-763774.25,-640380.625,17.395858764648
26.1,300.186096191406,-763743.9375,-639819.4375,13.051001548767
26.15,301.028015136719,-764006.375,-639734.3125,14.128008842468
26.2,299.972473144531,-764056.0625,-640219.75,16.056997299194
26.25,302.030151367188,-764382.5625,-639696.8125,14.47261428833
26.3,298.194488525391,-763619.375,-640517.0625,14.094306945801
26.35,300.610443115234,-763360.25,-639260.5625,10.636933326721
26.4,301.969879150391,-764207.875,-639547.0,12.432827949524
26.45,299.115997314453,-764840.0,-641357.25,18.636213302612
26.5,298.678955078125,-764938.0625,-641635.75,12.784940719604
26.55,297.811218261719,-765416.3125,-642472.25,14.141422271729
26.6,299.261047363281,-765586.25,-642043.625,10.915579795837
26.65,299.913269042969,-766021.3125,-642209.4375,12.191083908081
26.7,300.497406005859,-766289.8125,-642236.8125,12.607688903809
26.75,297.619018554688,-765925.9375,-643061.1875,11.98141002655
26.8,298.683898925781,-766225.5,-642921.125,15.36633682251
26.85,298.033477783203,-766029.0625,-642993.25,11.639610290527
26.9,297.222442626953,-765622.375,-642921.375,10.759438514709
26.95,298.345367431641,-765866.125,-642701.5,17.445322036743
27.0,299.373992919922,-765891.25,-642302.0,11.602205276489
27.05,298.697296142578,-765145.8125,-641835.9375,27.722923278809
27.1,297.884246826172,-765803.875,-642829.625,12.092214584351
27.15,300.253112792969,-765464.4375,-641512.25,14.08384513855
27.2,300.821716308594,-765426.75,-641239.875,17.520401000977
27.25,300.888061523438,-765684.8125,-641470.5,15.500191688538
27.3,300.389495849609,-765061.0,-641052.5625,13.57287979126
27.35,299.207305908203,-764715.125,-641194.6875,16.311698913574
27.4,303.599090576172,-765525.5,-640192.0625,14.25673866272
27.45,302.036834716797,-764974.375,-640285.875,19.550104141235
27.5,300.641906738281,-766041.25,-641928.625,22.819725036621
27.55,297.844268798828,-765614.1875,-642656.4375,17.00235748291
27.6,298.138641357422,-765050.8125,-641971.5625,20.927629470825
27.65,301.517150878906,-765908.625,-641434.625,17.958700180054
27.7,298.970581054688,-764904.5,-641481.8125,14.178566932678
27.75,300.880798339844,-765576.8125,-641365.5,15.551207542419
27.8,300.111541748047,-765678.875,-641785.1875,24.978092193604
27.85,296.656311035156,-764621.1875,-642153.875,29.51961517334
27.9,298.418365478516,-765587.125,-642392.375,27.392127990723
27.95,298.7802734375,-764841.9375,-641497.8125,23.342597961426
28.0,298.234252929688,-764400.5,-641281.75,17.112474441528
28.05,298.411865234375,-764730.5625,-641538.5,19.75340461731
28.1,298.947906494141,-764423.9375,-641010.625,13.368616104126
28.15,299.657562255859,-764739.0,-641032.6875,24.406715393066
28.2,299.644592285156,-764566.4375,-640865.5,20.490734100342
28.25,298.597137451172,-764751.0625,-641482.5625,16.582035064697
28.3,301.445770263672,-764934.1875,-640489.6875,12.14612197876
28.35,299.799682617188,-764786.0,-641021.0,13.715890884399
28.4,299.020141601562,-764974.875,-641531.75,19.112863540649
28.45,299.551727294922,-765490.1875,-641827.5625,22.707315444946
28.5,300.18408203125,-765574.125,-641650.5,32.002555847168
28.55,300.876556396484,-766266.875,-642057.375,17.939994812012
28.6,302.466613769531,-766904.1875,-642038.25,22.134262084961
28.65,298.589385986328,-765573.625,-642308.3125,9.663653373718
28.7,297.933959960938,-764717.1875,-641722.4375,8.499222755432
28.75,296.765045166016,-764408.9375,-641896.75,10.115013122559
28.8,298.216156005859,-764698.875,-641587.625,12.244843482971
28.85,297.60986328125,-764484.1875,-641623.25,11.119025230408
28.9,298.244140625,-764616.1875,-641493.375,11.545152664185
28.95,298.327056884766,-764024.5,-640867.5,14.814460754395
29.0,298.560791015625,-764032.5,-640779.0,19.931468963623
29.05,299.162353515625,-763585.3125,-640083.4375,16.834484100342
29.1,298.057189941406,-763668.25,-640622.625,10.928621292114
29.15,299.659637451172,-764529.75,-640822.625,11.289255142212
29.2,298.989166259766,-764290.0,-640859.625,14.239268302917
29.25,299.584808349609,-764703.5625,-641027.3125,11.98348903656
29.3,299.325378417969,-765251.25,-641682.0625,15.089455604553
29.35,298.601501464844,-764297.75,-641027.4375,13.245584487915
29.4,299.627197265625,-764009.3125,-640315.5625,10.928643226624
29.45,300.768341064453,-763294.125,-639129.25,13.422571182251
29.5,300.239196777344,-763470.1875,-639523.75,18.619834899902
29.55,299.982696533203,-763777.1875,-639936.6875,12.916602134705
29.6,301.21142578125,-764491.875,-640144.125,13.274663925171
29.65,299.315063476562,-763476.5,-639911.625,16.419692993164
29.7,299.500549316406,-763344.9375,-639703.4375,13.774145126343
29.75,299.545043945312,-762933.5,-639273.625,10.961511611938
29.8,299.471832275391,-763047.3125,-639417.6875,12.839644432068
29.85,298.483520507812,-763063.5,-639841.875,12.154480934143
29.9,300.082244873047,-763256.875,-639375.25,14.232522964478
29.95,301.991912841797,-763764.5625,-639094.5625,14.692536354065
30.0,302.068115234375,-763435.0,-638733.5625,21.997247695923
30.05,300.674560546875,-763025.9375,-638899.8125,22.638439178467
30.1,300.970458984375,-763698.0,-639449.6875,15.073535919189
30.15,299.091278076172,-763331.75,-639859.25,19.617790222168
30.2,301.140289306641,-763227.75,-638909.375,21.789976119995
30.25,301.283111572266,-764246.875,-639869.5,12.947618484497
30.3,301.235046386719,-764628.875,-640271.375,7.878858089447
30.35,298.640747070312,-763703.0625,-640416.5625,6.56965637207
30.4,300.702575683594,-764275.3125,-640137.625,5.745158195496
30.45,300.377410888672,-764432.6875,-640429.25,7.452704429626
30.5,300.931793212891,-764380.8125,-640148.5,10.786222457886
30.55,300.314239501953,-763879.9375,-639902.5625,13.425806999207
30.6,301.314819335938,-763397.25,-639006.8125,8.54155921936
30.65,299.060760498047,-763395.0,-639935.0625,11.136756896973
30.7,300.912414550781,-764031.875,-639807.5625,12.986156463623
30.75,299.483947753906,-764371.25,-640736.625,13.235683441162
30.8,301.189880371094,-764871.125,-640532.25,11.770626068115
30.85,300.445739746094,-764408.5,-640376.8125,10.046612739563
30.9,301.422821044922,-764392.125,-639957.0625,6.204592227936
30.95,302.382995605469,-764409.875,-639578.4375,7.27894115448
31.0,301.254028320312,-764335.9375,-639970.5625,6.741243362427
31.05,298.986480712891,-764307.75,-640878.5,7.259863853455
31.1,300.021209716797,-765242.5,-641386.0625,8.627710342407
31.15,298.882995605469,-764875.1875,-641488.625,11.054925918579
31.2,300.200164794922,-765220.4375,-641290.125,9.699991226196
31.25,299.031066894531,-764375.375,-640927.6875,10.074118614197
31.3,299.497985839844,-764544.5,-640904.0625,11.361692428589
31.35,301.653381347656,-764826.8125,-640296.625,17.444101333618
31.4,300.381408691406,-764005.1875,-640000.0625,13.366182327271
31.45,299.822082519531,-763075.75,-639301.5,14.086002349854
31.5,303.551361083984,-763903.125,-638589.375,6.71701335907
31.55,300.856109619141,-763888.1875,-639687.125,5.704118728638
31.6,298.776763916016,-763335.6875,-639993.0,7.492622375488
31.65,300.725006103516,-764213.1875,-640066.25,8.935478210449
31.7,301.118896484375,-763835.625,-639526.0625,7.76709985733
31.75,300.498443603516,-763874.75,-639821.3125,8.738297462463
31.8,302.756164550781,-764345.5,-639360.0,6.580496311188
31.85,300.843200683594,-763889.6875,-639693.9375,9.524976730347
31.9,297.827026367188,-763186.375,-640235.75,8.9867811203
31.95,301.765838623047,-764166.6875,-639590.0625,8.6899766922
32.0,299.86865234375,-763397.8125,-639604.375,16.836273193359
32.05,299.654846191406,-763419.625,-639714.4375,12.536626815796
32.1,301.831146240234,-763721.125,-639117.5,6.301530361176
32.15,299.196990966797,-763303.25,-639787.125,8.668949127197
32.2,300.193359375,-763913.8125,-639986.3125,9.254661560059
32.25,297.846801757812,-762631.625,-639672.875,9.208610534668
32.3,301.91796875,-763583.1875,-638943.75,13.084594726562
32.35,300.523803710938,-762004.9375,-637941.0,13.708385467529
32.4,303.257202148438,-763472.5,-638280.1875,11.091409683228
32.45,301.552673339844,-762591.0,-638102.375,11.845352172852
32.5,301.167388916016,-762817.0625,-638487.5,13.959678649902
32.55,300.968780517578,-762474.0,-638226.375,11.704793930054
32.6,301.449035644531,-762737.625,-638291.75,8.850372314453
32.65,302.845916748047,-762801.0625,-637778.5625,7.72111415863
32.7,300.236877441406,-762255.8125,-638310.375,11.476305961609
32.75,300.347961425781,-762394.5625,-638403.25,12.890710830688
32.8,298.937652587891,-762766.1875,-639357.125,20.021339416504
32.85,299.459442138672,-762370.8125,-638746.3125,15.596755981445
32.9,300.289459228516,-762617.1875,-638650.0,12.192216873169
32.95,301.752136230469,-762171.625,-637600.625,10.449150085449
33.0,301.210479736328,-761800.875,-637453.5,8.670221328735
33.05,302.072998046875,-763061.3125,-638357.875,7.029233932495
33.1,301.350646972656,-763854.9375,-639449.6875,8.868051528931
33.15,300.735717773438,-764113.5625,-639962.1875,30.339778900146
33.2,301.786041259766,-764427.25,-639842.25,24.006101608276
33.25,303.532928466797,-764192.3125,-638886.1875,19.224613189697
33.3,302.476470947266,-763898.9375,-639028.9375,20.982891082764
33.35,300.0947265625,-762943.375,-639056.625,23.265853881836
33.4,300.687805175781,-762777.375,-638645.75,17.889686584473
33.45,299.685089111328,-762613.125,-638895.4375,14.228519439697
33.5,300.153198242188,-762281.5,-638370.625,14.35369682312
33.55,302.493743896484,-763377.75,-638500.625,14.669725418091
33.6,300.908660888672,-763095.6875,-638872.875,17.119533538818
33.65,299.95849609375,-762833.1875,-639002.6875,14.113642692566
33.7,300.104522705078,-762947.9375,-639057.125,10.511009216309
33.75,299.484100341797,-763218.9375,-639584.25,9.562542915344
33.8,300.23046875,-763152.5,-639209.6875,11.263215065002
33.85,302.673400878906,-763563.0625,-638611.75,9.118197441101
33.9,301.402557373047,-763554.125,-639127.4375,13.576812744141
33.95,299.854187011719,-763861.375,-640073.9375,10.920637130737
34.0,301.997406005859,-764343.8125,-639671.5625,15.875773429871
34.05,299.915283203125,-763464.9375,-639652.25,15.893451690674
34.1,299.813568115234,-763234.1875,-639463.5,13.015453338623
34.15,300.924560546875,-763356.125,-639126.75,19.342458724976
34.2,301.416473388672,-764194.125,-639761.6875,24.205623626709
34.25,300.462554931641,-763905.625,-639867.0,23.390335083008
34.3,302.052917480469,-764405.0,-639709.8125,15.956329345703
34.35,300.035461425781,-763992.875,-640130.5625,8.888641357422
34.4,300.831787109375,-763499.0,-639307.9375,9.981691360474
34.45,299.421844482422,-763438.6875,-639829.6875,11.616432189941
34.5,298.882415771484,-762992.0625,-639605.75,10.803814888
34.55,301.367980957031,-763662.5625,-639250.1875,10.215354919434
34.6,301.436950683594,-763856.0625,-639415.1875,13.06867980957
34.65,301.326812744141,-763241.875,-638846.5,15.628439903259
34.7,300.943298339844,-763273.8125,-639036.75,13.515050888062
34.75,303.603851318359,-763890.3125,-638554.875,10.355707168579
34.8,303.14794921875,-763075.8125,-637928.625,11.963276863098
34.85,301.714874267578,-762879.4375,-638323.8125,14.35020160675
34.9,299.361846923828,-762984.9375,-639400.75,16.945381164551
34.95,300.412445068359,-763361.0,-639343.0625,14.089824676514
35.0,299.804931640625,-763703.125,-639936.0,19.902313232422
35.05,299.822174072266,-764025.75,-640251.5,21.419654846191
35.1,299.365478515625,-762382.875,-638797.1875,25.870796203613
35.15,301.711303710938,-763556.25,-639002.125,30.232593536377
35.2,299.661895751953,-762502.6875,-638794.625,17.086082458496
35.25,300.671051025391,-763007.0,-638882.3125,11.800095558167
35.3,299.752960205078,-763375.75,-639630.0625,10.386682510376
35.35,299.892517089844,-763842.875,-640039.5625,14.088781356812
35.4,300.573974609375,-764187.375,-640102.75,15.093899726868
35.45,297.552581787109,-763186.4375,-640349.125,9.584468841553
35.5,300.931304931641,-763534.4375,-639302.3125,10.771769523621
35.55,301.236938476562,-764129.5625,-639771.25,15.753479003906
35.6,299.549102783203,-763600.3125,-639938.8125,15.35409450531
35.65,297.405914306641,-762952.9375,-640176.1875,13.319650650024
35.7,300.32373046875,-764053.6875,-640072.375,16.92208480835
35.75,299.920837402344,-763616.0,-639801.0,12.09801864624
35.8,299.219573974609,-763300.6875,-639775.1875,9.483743667603
35.85,299.834594726562,-763642.4375,-639863.0625,7.969751834869
35.9,300.151092529297,-764272.0,-640361.9375,17.724418640137
35.95,298.44580078125,-763962.875,-640756.8125,19.859390258789
36.0,299.636413574219,-764465.625,-640768.0625,15.122592926025
36.05,299.397186279297,-763773.4375,-640174.625,17.972574234009
36.1,301.136932373047,-764549.125,-640232.125,18.752696990967
36.15,298.85888671875,-763356.0625,-639979.5,18.362234115601
36.2,299.787139892578,-764157.5625,-640397.75,16.75220489502
36.25,299.272521972656,-764050.0,-640502.625,16.892248153687
36.3,300.547576904297,-764584.75,-640511.0625,26.156600952148
36.35,299.584625244141,-764334.5,-640658.3125,25.340751647949
36.4,298.063781738281,-763874.9375,-640826.625,19.120456695557
36.45,299.274047851562,-764234.875,-640686.875,17.430660247803
36.5,298.053894042969,-763817.9375,-640773.6875,18.764228820801
36.55,299.514862060547,-764085.6875,-640438.3125,18.942739486694
36.6,300.04736328125,-764378.5625,-640511.375,28.18363571167
36.65,298.021331787109,-763989.25,-640958.4375,34.437973022461
36.7,300.230072021484,-765541.125,-641598.5,19.101417541504
36.75,298.803314208984,-765586.1875,-642232.5625,13.837198257446
36.8,299.004852294922,-764999.0,-641562.125,11.214311599731
36.85,298.763793945312,-764690.6875,-641353.375,12.20533657074
36.9,298.635925292969,-765311.9375,-642027.375,10.970600128174
36.95,299.76953125,-765641.0,-641888.5,11.66999912262
37.0,298.506744384766,-765368.125,-642136.9375,9.717303276062
37.05,298.836120605469,-765604.0625,-642236.875,11.155340194702
37.1,300.161163330078,-765532.5,-641618.3125,10.994541168213
37.15,302.202026367188,-765991.1875,-641234.5,14.645807266235
37.2,300.673309326172,-764951.0,-640825.375,10.932729721069
37.25,300.311492919922,-764274.5625,-640298.3125,9.250759124756
37.3,299.266235351562,-764072.25,-640527.5,8.138498306274
37.35,301.195831298828,-765170.5625,-640829.25,11.198993682861
37.4,301.803466796875,-765180.1875,-640588.0,24.983444213867
37.45,300.032043457031,-764597.8125,-640736.9375,22.107286453247
37.5,300.258148193359,-764720.25,-640766.0,23.055511474609
37.55,299.957733154297,-764768.3125,-640938.125,23.677516937256
37.6,298.261077880859,-764287.875,-641158.0625,25.123064041138
37.65,298.407623291016,-765089.5625,-641899.25,18.034290313721
37.7,300.520050048828,-765691.25,-641628.875,18.303148269653
37.75,300.844085693359,-765437.0,-641240.875,17.085237503052
37.8,301.576110839844,-766233.25,-641734.9375,15.875058174133
37.85,299.018310546875,-764793.75,-641351.375,17.221237182617
37.9,300.416259765625,-764933.8125,-640914.3125,21.885921478271
37.95,298.912536621094,-764720.0,-641321.25,18.266754150391
38.0,297.383575439453,-764871.0625,-642103.5,18.340026855469
38.05,298.460754394531,-765103.4375,-641891.25,14.648945808411
38.1,299.811096191406,-764509.25,-640739.5625,15.146571159363
38.15,299.052856445312,-764427.1875,-640970.5,13.839378356934
38.2,299.330902099609,-764764.8125,-641193.375,11.735295295715
38.25,299.097198486328,-764998.8125,-641523.875,16.472164154053
38.3,298.959991455078,-764190.5,-640772.1875,18.002244949341
38.35,301.149871826172,-764711.4375,-640389.0625,19.496454238892
38.4,299.680389404297,-764577.8125,-640862.125,14.434281349182
38.45,298.495086669922,-764508.4375,-641282.0625,12.693619728088
38.5,298.473419189453,-763869.6875,-640652.25,10.163845062256
38.55,301.518585205078,-765099.75,-640625.1875,14.102599143982
38.6,298.400848388672,-764486.0625,-641298.5625,14.508020401001
38.65,298.835876464844,-765045.9375,-641678.875,15.796169281006
38.7,299.726531982422,-765557.0625,-641822.3125,16.218976974487
38.75,303.004425048828,-766631.0625,-641543.125,15.344895362854
38.8,298.169372558594,-764893.9375,-641802.0,26.028648376465
38.85,298.057250976562,-764170.625,-641125.0,26.259288787842
38.9,299.765350341797,-763938.9375,-640188.125,17.973731994629
38.95,298.732513427734,-763935.625,-640611.1875,16.123979568481
39.0,297.216979980469,-763214.375,-640515.625,17.761651992798
39.05,298.922729492188,-764238.1875,-640835.25,21.744054794312
39.1,300.925140380859,-764574.0625,-640344.5,21.368307113647
39.15,300.626495361328,-764821.3125,-640715.0,21.907459259033
39.2,299.934844970703,-764749.5625,-640928.8125,17.269092559814
39.25,300.54736328125,-763968.375,-639894.75,16.375713348389
39.3,299.788482666016,-763701.0625,-639940.75,11.680050849915
39.35,299.110656738281,-763512.0625,-640031.5625,15.599254608154
39.4,302.323883056641,-763672.0,-638865.0,13.552179336548
39.45,299.085906982422,-763353.875,-639883.5625,14.59144115448
39.5,300.514404296875,-763258.375,-639198.375,13.014568328857
39.55,300.455505371094,-763270.75,-639235.0625,18.716915130615
39.6,300.913360595703,-763485.625,-639260.875,18.70915222168
39.65,299.713104248047,-762823.1875,-639093.9375,14.59966468811
39.7,300.522521972656,-762700.125,-638636.75,17.54504776001
39.75,299.385955810547,-762067.5,-638473.3125,16.396312713623
39.8,301.528137207031,-762978.8125,-638500.3125,17.301191329956
39.85,300.584320068359,-761829.5625,-637740.6875,14.091955184937
39.9,301.207977294922,-762703.3125,-638357.0,13.176637649536
39.95,300.371429443359,-762510.25,-638509.25,15.25461769104
40.0,299.634338378906,-762113.75,-638417.0625,12.97883605957
40.05,299.379333496094,-762056.125,-638464.6875,8.671769142151
40.1,301.075042724609,-762124.1875,-637832.75,6.901112556458
40.15,299.95068359375,-761741.25,-637913.9375,8.071084976196
40.2,301.160858154297,-762951.625,-638624.75,11.66827583313
40.25,301.863159179688,-762567.6875,-637950.875,17.764345169067
40.3,302.060882568359,-763030.5,-638332.0625,15.063339233398
40.35,300.999267578125,-762277.25,-638017.0625,7.576152324677
40.4,301.614227294922,-762975.75,-638461.6875,6.682157039642
40.45,297.852813720703,-762041.9375,-639080.6875,11.524038314819
40.5,299.133483886719,-762179.6875,-638689.75,11.912174224854
40.55,299.908538818359,-762291.5,-638481.625,12.151186943054
40.6,300.557464599609,-762479.4375,-638401.625,15.066072463989
40.65,301.427581787109,-762407.4375,-637970.4375,21.165925979614
40.7,299.220764160156,-762204.9375,-638678.9375,18.113279342651
40.75,300.932678222656,-762973.625,-638740.9375,19.144021987915
40.8,300.012664794922,-762727.125,-638874.25,18.872875213623
40.85,299.420623779297,-762452.3125,-638843.8125,11.672378540039
40.9,300.237182617188,-763339.0,-639393.4375,8.228928565979
40.95,300.413116455078,-764059.875,-640041.6875,7.432553291321
41.0,298.334838867188,-764183.1875,-641022.9375,11.145632743835
41.05,300.839904785156,-765044.4375,-640850.0625,14.143975257874
41.1,298.945281982422,-764439.625,-641027.375,20.082557678223
41.15,299.921600341797,-764362.3125,-640547.0,25.431022644043
41.2,299.943817138672,-764717.375,-640892.875,24.381587982178
41.25,300.15869140625,-764229.9375,-640316.75,15.803874969482
41.3,299.46923828125,-763898.8125,-640270.25,14.480053901672
41.35,299.968780517578,-763350.875,-639516.125,17.372175216675
41.4,301.444030761719,-763435.9375,-638992.125,20.929508209229
41.45,300.686614990234,-764121.25,-639990.125,32.920692443848
41.5,299.643707275391,-764464.5,-640763.9375,31.551021575928
41.55,301.581024169922,-763965.3125,-639464.9375,27.433158874512
41.6,301.949371337891,-763756.0,-639103.5625,19.994443893433
41.65,301.245971679688,-762917.8125,-638555.75,19.790405273438
41.7,300.620361328125,-762992.625,-638888.875,21.452976226807
41.75,300.526580810547,-763086.8125,-639021.75,23.058317184448
41.8,301.060668945312,-763834.125,-639548.625,27.339742660522
41.85,300.805908203125,-763495.0,-639314.625,17.723945617676
41.9,300.200622558594,-763392.875,-639462.375,13.639932632446
41.95,303.041870117188,-763537.5,-638434.0625,12.169048309326
42.0,299.669403076172,-761902.4375,-638191.25,16.819875717163
42.05,298.812866210938,-762635.25,-639277.6875,19.634477615356
42.1,299.662963867188,-763096.0625,-639387.5,20.349090576172
42.15,300.539672851562,-764039.0,-639968.5625,21.926486968994
42.2,299.227447509766,-764957.0,-641428.25,25.041606903076
42.25,302.048187255859,-765294.6875,-640601.5,29.909902572632
42.3,299.412963867188,-764740.3125,-641135.0,21.638870239258
42.35,298.278076171875,-765455.1875,-642318.375,17.755411148071
42.4,297.231536865234,-765223.5,-642518.75,18.22151184082
