label,frame,timestep,time_from_first_frame_fs,pair_index,positive_atom_id,negative_atom_id,cutoff_A,contact_count,contact_fraction,minimum_distance_A
day008_fieldZ_replica01_0_to_20k,3,2000,100.0,5,107287,107288,6.0,2,6.669556807950112e-05,4.782285792380046
day008_fieldZ_replica01_0_to_20k,3,2000,100.0,6,107289,107290,6.0,1,3.334778403975056e-05,5.956583770156263
day008_fieldZ_replica01_0_to_20k,3,2000,100.0,7,107295,107296,6.0,0,0.0,9.268085167929788
day008_fieldZ_replica01_0_to_20k,3,2000,100.0,8,107297,107298,6.0,1,3.334778403975056e-05,4.336698957732712
day008_fieldZ_replica01_0_to_20k,3,2000,100.0,9,107293,107294,6.0,2,6.669556807950112e-05,3.908564017641267
day008_fieldZ_replica01_0_to_20k,3,2000,100.0,10,107301,107302,6.0,1,3.334778403975056e-05,4.613260314571467
day008_fieldZ_replica01_0_to_20k,3,2000,100.0,11,107303,107304,6.0,0,0.0,6.021062561541774
day008_fieldZ_replica01_0_to_20k,3,2000,100.0,12,107299,107300,6.0,0,0.0,6.437072119752895
day008_fieldZ_replica01_0_to_20k,4,3000,150.0,1,107285,107286,6.0,0,0.0,7.301477881908569
day008_fieldZ_replica01_0_to_20k,4,3000,150.0,2,107281,107282,6.0,0,0.0,6.8821616351332535
day008_fieldZ_replica01_0_to_20k,4,3000,150.0,3,107283,107284,6.0,5,0.0001667389201987528,4.496059506946054
day008_fieldZ_replica01_0_to_20k,4,3000,150.0,4,107291,107292,6.0,2,6.669556807950112e-05,4.789024995758531
day008_fieldZ_replica01_0_to_20k,4,3000,150.0,5,107287,107288,6.0,2,6.669556807950112e-05,5.068181988642477
day008_fieldZ_replica01_0_to_20k,4,3000,150.0,6,107289,107290,6.0,1,3.334778403975056e-05,5.902039859251716
day008_fieldZ_replica01_0_to_20k,4,3000,150.0,7,107295,107296,6.0,0,0.0,9.218724522405468
day008_fieldZ_replica01_0_to_20k,4,3000,150.0,8,107297,107298,6.0,1,3.334778403975056e-05,4.217965867109407
day008_fieldZ_replica01_0_to_20k,4,3000,150.0,9,107293,107294,6.0,1,3.334778403975056e-05,3.9863131299485284
day008_fieldZ_replica01_0_to_20k,4,3000,150.0,10,107301,107302,6.0,1,3.334778403975056e-05,4.654557743760411
day008_fieldZ_replica01_0_to_20k,4,3000,150.0,11,107303,107304,6.0,1,3.334778403975056e-05,5.984674607695893
day008_fieldZ_replica01_0_to_20k,4,3000,150.0,12,107299,107300,6.0,0,0.0,6.492956972943839
day008_fieldZ_replica01_0_to_20k,5,4000,200.0,1,107285,107286,6.0,0,0.0,7.487955094015991
day008_fieldZ_replica01_0_to_20k,5,4000,200.0,2,107281,107282,6.0,0,0.0,6.93284475918075
day008_fieldZ_replica01_0_to_20k,5,4000,200.0,3,107283,107284,6.0,5,0.0001667389201987528,4.7010858862607465
day008_fieldZ_replica01_0_to_20k,5,4000,200.0,4,107291,107292,6.0,2,6.669556807950112e-05,4.746971422917986
day008_fieldZ_replica01_0_to_20k,5,4000,200.0,5,107287,107288,6.0,2,6.669556807950112e-05,5.213426906555803
day008_fieldZ_replica01_0_to_20k,5,4000,200.0,6,107289,107290,6.0,1,3.334778403975056e-05,5.885229229650787
day008_fieldZ_replica01_0_to_20k,5,4000,200.0,7,107295,107296,6.0,0,0.0,9.287906150473308
day008_fieldZ_replica01_0_to_20k,5,4000,200.0,8,107297,107298,6.0,1,3.334778403975056e-05,4.308500735627185
day008_fieldZ_replica01_0_to_20k,5,4000,200.0,9,107293,107294,6.0,2,6.669556807950112e-05,4.026787888627861
day008_fieldZ_replica01_0_to_20k,5,4000,200.0,10,107301,107302,6.0,1,3.334778403975056e-05,4.874587594863795
day008_fieldZ_replica01_0_to_20k,5,4000,200.0,11,107303,107304,6.0,1,3.334778403975056e-05,5.999880576311497
day008_fieldZ_replica01_0_to_20k,5,4000,200.0,12,107299,107300,6.0,0,0.0,6.469376215872746
day008_fieldZ_replica01_0_to_20k,6,5000,250.0,1,107285,107286,6.0,0,0.0,7.1509343648225405
day008_fieldZ_replica01_0_to_20k,6,5000,250.0,2,107281,107282,6.0,0,0.0,6.988051749235978
day008_fieldZ_replica01_0_to_20k,6,5000,250.0,3,107283,107284,6.0,5,0.0001667389201987528,4.9112860932753675
day008_fieldZ_replica01_0_to_20k,6,5000,250.0,4,107291,107292,6.0,2,6.669556807950112e-05,4.782112899127328
day008_fieldZ_replica01_0_to_20k,6,5000,250.0,5,107287,107288,6.0,2,6.669556807950112e-05,5.1090990536492855
day008_fieldZ_replica01_0_to_20k,6,5000,250.0,6,107289,107290,6.0,1,3.334778403975056e-05,5.991277839234297
day008_fieldZ_replica01_0_to_20k,6,5000,250.0,7,107295,107296,6.0,0,0.0,9.24331868270266
day008_fieldZ_replica01_0_to_20k,6,5000,250.0,8,107297,107298,6.0,1,3.334778403975056e-05,4.505330521826339
day008_fieldZ_replica01_0_to_20k,6,5000,250.0,9,107293,107294,6.0,2,6.669556807950112e-05,4.265122127208085
day008_fieldZ_replica01_0_to_20k,6,5000,250.0,10,107301,107302,6.0,1,3.334778403975056e-05,5.3139435977435845
day008_fieldZ_replica01_0_to_20k,6,5000,250.0,11,107303,107304,6.0,0,0.0,6.011945865524736
day008_fieldZ_replica01_0_to_20k,6,5000,250.0,12,107299,107300,6.0,0,0.0,6.263788724286605
day008_fieldZ_replica01_0_to_20k,7,6000,300.0,1,107285,107286,6.0,0,0.0,6.9268050910935814
day008_fieldZ_replica01_0_to_20k,7,6000,300.0,2,107281,107282,6.0,0,0.0,7.042491937155483
day008_fieldZ_replica01_0_to_20k,7,6000,300.0,3,107283,107284,6.0,4,0.00013339113615900224,5.0059212219131055
day008_fieldZ_replica01_0_to_20k,7,6000,300.0,4,107291,107292,6.0,2,6.669556807950112e-05,4.687105215375476
day008_fieldZ_replica01_0_to_20k,7,6000,300.0,5,107287,107288,6.0,1,3.334778403975056e-05,4.8653469937919125
day008_fieldZ_replica01_0_to_20k,7,6000,300.0,6,107289,107290,6.0,0,0.0,6.078728018927972
day008_fieldZ_replica01_0_to_20k,7,6000,300.0,7,107295,107296,6.0,0,0.0,9.261217049070826
day008_fieldZ_replica01_0_to_20k,7,6000,300.0,8,107297,107298,6.0,1,3.334778403975056e-05,4.667617218335285
day008_fieldZ_replica01_0_to_20k,7,6000,300.0,9,107293,107294,6.0,2,6.669556807950112e-05,4.613084524480338
day008_fieldZ_replica01_0_to_20k,7,6000,300.0,10,107301,107302,6.0,1,3.334778403975056e-05,5.395583128819351
day008_fieldZ_replica01_0_to_20k,7,6000,300.0,11,107303,107304,6.0,1,3.334778403975056e-05,5.984079554116904
day008_fieldZ_replica01_0_to_20k,7,6000,300.0,12,107299,107300,6.0,0,0.0,6.102912196025759
day008_fieldZ_replica01_0_to_20k,8,7000,350.0,1,107285,107286,6.0,0,0.0,6.782393886379643
day008_fieldZ_replica01_0_to_20k,8,7000,350.0,2,107281,107282,6.0,0,0.0,7.054743674691518
day008_fieldZ_replica01_0_to_20k,8,7000,350.0,3,107283,107284,6.0,4,0.00013339113615900224,4.797018943052026
day008_fieldZ_replica01_0_to_20k,8,7000,350.0,4,107291,107292,6.0,1,3.334778403975056e-05,4.599301949209248
day008_fieldZ_replica01_0_to_20k,8,7000,350.0,5,107287,107288,6.0,1,3.334778403975056e-05,4.625542422246286
day008_fieldZ_replica01_0_to_20k,8,7000,350.0,6,107289,107290,6.0,0,0.0,6.19150099127021
day008_fieldZ_replica01_0_to_20k,8,7000,350.0,7,107295,107296,6.0,0,0.0,9.371701348741334
day008_fieldZ_replica01_0_to_20k,8,7000,350.0,8,107297,107298,6.0,1,3.334778403975056e-05,4.845204133212553
day008_fieldZ_replica01_0_to_20k,8,7000,350.0,9,107293,107294,6.0,2,6.669556807950112e-05,4.848549277876843
day008_fieldZ_replica01_0_to_20k,8,7000,350.0,10,107301,107302,6.0,1,3.334778403975056e-05,4.980723916259567
day008_fieldZ_replica01_0_to_20k,8,7000,350.0,11,107303,107304,6.0,1,3.334778403975056e-05,5.895559206725004
day008_fieldZ_replica01_0_to_20k,8,7000,350.0,12,107299,107300,6.0,0,0.0,6.2037312084019245
day008_fieldZ_replica01_0_to_20k,9,8000,400.0,1,107285,107286,6.0,0,0.0,6.80543337782393
day008_fieldZ_replica01_0_to_20k,9,8000,400.0,2,107281,107282,6.0,0,0.0,7.089699529147905
day008_fieldZ_replica01_0_to_20k,9,8000,400.0,3,107283,107284,6.0,4,0.00013339113615900224,4.714932214783155
day008_fieldZ_replica01_0_to_20k,9,8000,400.0,4,107291,107292,6.0,1,3.334778403975056e-05,4.776938239081596
day008_fieldZ_replica01_0_to_20k,9,8000,400.0,5,107287,107288,6.0,1,3.334778403975056e-05,4.418896392765959
day008_fieldZ_replica01_0_to_20k,9,8000,400.0,6,107289,107290,6.0,0,0.0,6.209407749866328
day008_fieldZ_replica01_0_to_20k,9,8000,400.0,7,107295,107296,6.0,0,0.0,9.52794947562171
day008_fieldZ_replica01_0_to_20k,9,8000,400.0,8,107297,107298,6.0,1,3.334778403975056e-05,5.0246333066602995
day008_fieldZ_replica01_0_to_20k,9,8000,400.0,9,107293,107294,6.0,2,6.669556807950112e-05,4.5461460271311145
day008_fieldZ_replica01_0_to_20k,9,8000,400.0,10,107301,107302,6.0,1,3.334778403975056e-05,4.782802376222543
day008_fieldZ_replica01_0_to_20k,9,8000,400.0,11,107303,107304,6.0,1,3.334778403975056e-05,5.872596659911185
day008_fieldZ_replica01_0_to_20k,9,8000,400.0,12,107299,107300,6.0,0,0.0,6.450845708905149
day008_fieldZ_replica01_0_to_20k,10,9000,450.0,1,107285,107286,6.0,0,0.0,7.051108807130975
day008_fieldZ_replica01_0_to_20k,10,9000,450.0,2,107281,107282,6.0,0,0.0,7.1994631105659534
day008_fieldZ_replica01_0_to_20k,10,9000,450.0,3,107283,107284,6.0,3,0.00010004335211925168,4.50002251216591
day008_fieldZ_replica01_0_to_20k,10,9000,450.0,4,107291,107292,6.0,1,3.334778403975056e-05,4.830285750346457
day008_fieldZ_replica01_0_to_20k,10,9000,450.0,5,107287,107288,6.0,1,3.334778403975056e-05,4.224106836953821
day008_fieldZ_replica01_0_to_20k,10,9000,450.0,6,107289,107290,6.0,0,0.0,6.176499016400795
day008_fieldZ_replica01_0_to_20k,10,9000,450.0,7,107295,107296,6.0,0,0.0,9.569320503567635
day008_fieldZ_replica01_0_to_20k,10,9000,450.0,8,107297,107298,6.0,1,3.334778403975056e-05,5.317203577596025
day008_fieldZ_replica01_0_to_20k,10,9000,450.0,9,107293,107294,6.0,2,6.669556807950112e-05,4.0742498217463305
day008_fieldZ_replica01_0_to_20k,10,9000,450.0,10,107301,107302,6.0,1,3.334778403975056e-05,4.832889548706859
day008_fieldZ_replica01_0_to_20k,10,9000,450.0,11,107303,107304,6.0,1,3.334778403975056e-05,5.926018726767578
day008_fieldZ_replica01_0_to_20k,10,9000,450.0,12,107299,107300,6.0,0,0.0,6.855291704194647
day008_fieldZ_replica01_0_to_20k,11,10000,500.0,1,107285,107286,6.0,0,0.0,7.231615347209778
day008_fieldZ_replica01_0_to_20k,11,10000,500.0,2,107281,107282,6.0,0,0.0,7.290140671269659
day008_fieldZ_replica01_0_to_20k,11,10000,500.0,3,107283,107284,6.0,3,0.00010004335211925168,4.193441515032729
day008_fieldZ_replica01_0_to_20k,11,10000,500.0,4,107291,107292,6.0,1,3.334778403975056e-05,4.937421407982104
day008_fieldZ_replica01_0_to_20k,11,10000,500.0,5,107287,107288,6.0,2,6.669556807950112e-05,4.1584768858321235
day008_fieldZ_replica01_0_to_20k,11,10000,500.0,6,107289,107290,6.0,0,0.0,6.090876045824607
day008_fieldZ_replica01_0_to_20k,11,10000,500.0,7,107295,107296,6.0,0,0.0,9.408687236804079
day008_fieldZ_replica01_0_to_20k,11,10000,500.0,8,107297,107298,6.0,1,3.334778403975056e-05,5.5686564606195645
day008_fieldZ_replica01_0_to_20k,11,10000,500.0,9,107293,107294,6.0,3,0.00010004335211925168,3.707682350202081
day008_fieldZ_replica01_0_to_20k,11,10000,500.0,10,107301,107302,6.0,1,3.334778403975056e-05,5.074580093958517
day008_fieldZ_replica01_0_to_20k,11,10000,500.0,11,107303,107304,6.0,0,0.0,6.020090824065694
day008_fieldZ_replica01_0_to_20k,11,10000,500.0,12,107299,107300,6.0,0,0.0,7.1087179492226324
day008_fieldZ_replica01_0_to_20k,12,11000,550.0,1,107285,107286,6.0,0,0.0,7.5264687091623514
day008_fieldZ_replica01_0_to_20k,12,11000,550.0,2,107281,107282,6.0,0,0.0,7.276244129466795
day008_fieldZ_replica01_0_to_20k,12,11000,550.0,3,107283,107284,6.0,3,0.00010004335211925168,4.194386664340804
day008_fieldZ_replica01_0_to_20k,12,11000,550.0,4,107291,107292,6.0,1,3.334778403975056e-05,4.868034273708433
day008_fieldZ_replica01_0_to_20k,12,11000,550.0,5,107287,107288,6.0,2,6.669556807950112e-05,4.152721874867132
day008_fieldZ_replica01_0_to_20k,12,11000,550.0,6,107289,107290,6.0,1,3.334778403975056e-05,5.976374149674701
day008_fieldZ_replica01_0_to_20k,12,11000,550.0,7,107295,107296,6.0,0,0.0,8.977108074430205
day008_fieldZ_replica01_0_to_20k,12,11000,550.0,8,107297,107298,6.0,1,3.334778403975056e-05,5.661787301948035
day008_fieldZ_replica01_0_to_20k,12,11000,550.0,9,107293,107294,6.0,2,6.669556807950112e-05,3.5112657276258687
day008_fieldZ_replica01_0_to_20k,12,11000,550.0,10,107301,107302,6.0,1,3.334778403975056e-05,5.435295711366589
day008_fieldZ_replica01_0_to_20k,12,11000,550.0,11,107303,107304,6.0,0,0.0,6.07632998281035
day008_fieldZ_replica01_0_to_20k,12,11000,550.0,12,107299,107300,6.0,0,0.0,7.279928401323738
day008_fieldZ_replica01_0_to_20k,13,12000,600.0,1,107285,107286,6.0,0,0.0,7.797282399015696
day008_fieldZ_replica01_0_to_20k,13,12000,600.0,2,107281,107282,6.0,0,0.0,7.160873668065928
day008_fieldZ_replica01_0_to_20k,13,12000,600.0,3,107283,107284,6.0,3,0.00010004335211925168,4.185395343333768
day008_fieldZ_replica01_0_to_20k,13,12000,600.0,4,107291,107292,6.0,1,3.334778403975056e-05,4.6103694179534065
day008_fieldZ_replica01_0_to_20k,13,12000,600.0,5,107287,107288,6.0,2,6.669556807950112e-05,4.318090171592071
day008_fieldZ_replica01_0_to_20k,13,12000,600.0,6,107289,107290,6.0,1,3.334778403975056e-05,5.993594889513303
day008_fieldZ_replica01_0_to_20k,13,12000,600.0,7,107295,107296,6.0,0,0.0,8.578568347340946
day008_fieldZ_replica01_0_to_20k,13,12000,600.0,8,107297,107298,6.0,1,3.334778403975056e-05,5.577026176816815
day008_fieldZ_replica01_0_to_20k,13,12000,600.0,9,107293,107294,6.0,2,6.669556807950112e-05,3.6581457611746466
day008_fieldZ_replica01_0_to_20k,13,12000,600.0,10,107301,107302,6.0,1,3.334778403975056e-05,5.698784882762292
day008_fieldZ_replica01_0_to_20k,13,12000,600.0,11,107303,107304,6.0,0,0.0,6.1803739975829926
day008_fieldZ_replica01_0_to_20k,13,12000,600.0,12,107299,107300,6.0,0,0.0,7.590089861055665
day008_fieldZ_replica01_0_to_20k,14,13000,650.0,1,107285,107286,6.0,0,0.0,7.911249864591559
day008_fieldZ_replica01_0_to_20k,14,13000,650.0,2,107281,107282,6.0,0,0.0,6.9915326388496535
day008_fieldZ_replica01_0_to_20k,14,13000,650.0,3,107283,107284,6.0,3,0.00010004335211925168,4.226097379379703
day008_fieldZ_replica01_0_to_20k,14,13000,650.0,4,107291,107292,6.0,1,3.334778403975056e-05,4.464221096675209
day008_fieldZ_replica01_0_to_20k,14,13000,650.0,5,107287,107288,6.0,2,6.669556807950112e-05,4.610365033270141
day008_fieldZ_replica01_0_to_20k,14,13000,650.0,6,107289,107290,6.0,1,3.334778403975056e-05,5.986844685642011
day008_fieldZ_replica01_0_to_20k,14,13000,650.0,7,107295,107296,6.0,0,0.0,8.332231380008597
day008_fieldZ_replica01_0_to_20k,14,13000,650.0,8,107297,107298,6.0,1,3.334778403975056e-05,5.533169697704926
day008_fieldZ_replica01_0_to_20k,14,13000,650.0,9,107293,107294,6.0,2,6.669556807950112e-05,3.9399134724001237
day008_fieldZ_replica01_0_to_20k,14,13000,650.0,10,107301,107302,6.0,0,0.0,6.099409514862891
day008_fieldZ_replica01_0_to_20k,14,13000,650.0,11,107303,107304,6.0,0,0.0,6.237570769137608
day008_fieldZ_replica01_0_to_20k,14,13000,650.0,12,107299,107300,6.0,0,0.0,7.890633510688481
day008_fieldZ_replica01_0_to_20k,15,14000,700.0,1,107285,107286,6.0,0,0.0,7.7909368923127635
day008_fieldZ_replica01_0_to_20k,15,14000,700.0,2,107281,107282,6.0,0,0.0,6.853414858302391
day008_fieldZ_replica01_0_to_20k,15,14000,700.0,3,107283,107284,6.0,3,0.00010004335211925168,4.4397823403856185
day008_fieldZ_replica01_0_to_20k,15,14000,700.0,4,107291,107292,6.0,1,3.334778403975056e-05,4.406455366845327
day008_fieldZ_replica01_0_to_20k,15,14000,700.0,5,107287,107288,6.0,2,6.669556807950112e-05,4.992364101305111
day008_fieldZ_replica01_0_to_20k,15,14000,700.0,6,107289,107290,6.0,1,3.334778403975056e-05,5.92681752198429
day008_fieldZ_replica01_0_to_20k,15,14000,700.0,7,107295,107296,6.0,0,0.0,8.085988742262757
day008_fieldZ_replica01_0_to_20k,15,14000,700.0,8,107297,107298,6.0,1,3.334778403975056e-05,5.542073694241175
day008_fieldZ_replica01_0_to_20k,15,14000,700.0,9,107293,107294,6.0,2,6.669556807950112e-05,4.174935718068007
day008_fieldZ_replica01_0_to_20k,15,14000,700.0,10,107301,107302,6.0,0,0.0,6.643256566624537
day008_fieldZ_replica01_0_to_20k,15,14000,700.0,11,107303,107304,6.0,0,0.0,6.284988628470223
day008_fieldZ_replica01_0_to_20k,15,14000,700.0,12,107299,107300,6.0,0,0.0,7.90820776790797
day008_fieldZ_replica01_0_to_20k,16,15000,750.0,1,107285,107286,6.0,0,0.0,7.755597768064047
day008_fieldZ_replica01_0_to_20k,16,15000,750.0,2,107281,107282,6.0,0,0.0,6.765158712728031
day008_fieldZ_replica01_0_to_20k,16,15000,750.0,3,107283,107284,6.0,3,0.00010004335211925168,4.815360929359292
day008_fieldZ_replica01_0_to_20k,16,15000,750.0,4,107291,107292,6.0,1,3.334778403975056e-05,4.435045419158635
day008_fieldZ_replica01_0_to_20k,16,15000,750.0,5,107287,107288,6.0,2,6.669556807950112e-05,4.919941390911073
day008_fieldZ_replica01_0_to_20k,16,15000,750.0,6,107289,107290,6.0,1,3.334778403975056e-05,5.926906397303743
day008_fieldZ_replica01_0_to_20k,16,15000,750.0,7,107295,107296,6.0,0,0.0,7.941614594652651
day008_fieldZ_replica01_0_to_20k,16,15000,750.0,8,107297,107298,6.0,1,3.334778403975056e-05,5.421546252140618
day008_fieldZ_replica01_0_to_20k,16,15000,750.0,9,107293,107294,6.0,2,6.669556807950112e-05,4.361409984167967
day008_fieldZ_replica01_0_to_20k,16,15000,750.0,10,107301,107302,6.0,0,0.0,7.208228373879398
day008_fieldZ_replica01_0_to_20k,16,15000,750.0,11,107303,107304,6.0,0,0.0,6.053426537920486
day008_fieldZ_replica01_0_to_20k,16,15000,750.0,12,107299,107300,6.0,0,0.0,8.076232956329331
day008_fieldZ_replica01_0_to_20k,17,16000,800.0,1,107285,107286,6.0,0,0.0,7.71713460359478
day008_fieldZ_replica01_0_to_20k,17,16000,800.0,2,107281,107282,6.0,0,0.0,6.698520124893259
day008_fieldZ_replica01_0_to_20k,17,16000,800.0,3,107283,107284,6.0,3,0.00010004335211925168,5.046803805380193
day008_fieldZ_replica01_0_to_20k,17,16000,800.0,4,107291,107292,6.0,1,3.334778403975056e-05,4.587266442010971
day008_fieldZ_replica01_0_to_20k,17,16000,800.0,5,107287,107288,6.0,2,6.669556807950112e-05,4.685573974445395
day008_fieldZ_replica01_0_to_20k,17,16000,800.0,6,107289,107290,6.0,0,0.0,6.063475299603354
day008_fieldZ_replica01_0_to_20k,17,16000,800.0,7,107295,107296,6.0,0,0.0,7.996016244355686
day008_fieldZ_replica01_0_to_20k,17,16000,800.0,8,107297,107298,6.0,2,6.669556807950112e-05,5.273432639382054
day008_fieldZ_replica01_0_to_20k,17,16000,800.0,9,107293,107294,6.0,2,6.669556807950112e-05,4.418640253516911
day008_fieldZ_replica01_0_to_20k,17,16000,800.0,10,107301,107302,6.0,0,0.0,6.914101036288087
day008_fieldZ_replica01_0_to_20k,17,16000,800.0,11,107303,107304,6.0,1,3.334778403975056e-05,5.950255534848903
day008_fieldZ_replica01_0_to_20k,17,16000,800.0,12,107299,107300,6.0,0,0.0,8.246180350926116
day008_fieldZ_replica01_0_to_20k,18,17000,850.0,1,107285,107286,6.0,0,0.0,7.771611867560037
day008_fieldZ_replica01_0_to_20k,18,17000,850.0,2,107281,107282,6.0,0,0.0,6.673864438546829
day008_fieldZ_replica01_0_to_20k,18,17000,850.0,3,107283,107284,6.0,3,0.00010004335211925168,5.068846697228079
day008_fieldZ_replica01_0_to_20k,18,17000,850.0,4,107291,107292,6.0,1,3.334778403975056e-05,4.767516755083298
day008_fieldZ_replica01_0_to_20k,18,17000,850.0,5,107287,107288,6.0,2,6.669556807950112e-05,4.556902537908842
day008_fieldZ_replica01_0_to_20k,18,17000,850.0,6,107289,107290,6.0,0,0.0,6.089018464120472
day008_fieldZ_replica01_0_to_20k,18,17000,850.0,7,107295,107296,6.0,0,0.0,8.198146393545311
day008_fieldZ_replica01_0_to_20k,18,17000,850.0,8,107297,107298,6.0,2,6.669556807950112e-05,5.440075657791901
day008_fieldZ_replica01_0_to_20k,18,17000,850.0,9,107293,107294,6.0,2,6.669556807950112e-05,4.390108027144667
day008_fieldZ_replica01_0_to_20k,18,17000,850.0,10,107301,107302,6.0,0,0.0,6.3793283173073965
day008_fieldZ_replica01_0_to_20k,18,17000,850.0,11,107303,107304,6.0,0,0.0,6.156358694878002
day008_fieldZ_replica01_0_to_20k,18,17000,850.0,12,107299,107300,6.0,0,0.0,8.470120300940238
day008_fieldZ_replica01_0_to_20k,19,18000,900.0,1,107285,107286,6.0,0,0.0,7.647053614301395
day008_fieldZ_replica01_0_to_20k,19,18000,900.0,2,107281,107282,6.0,0,0.0,6.695854774141983
day008_fieldZ_replica01_0_to_20k,19,18000,900.0,3,107283,107284,6.0,3,0.00010004335211925168,5.024385332555614
day008_fieldZ_replica01_0_to_20k,19,18000,900.0,4,107291,107292,6.0,1,3.334778403975056e-05,4.733855035803274
day008_fieldZ_replica01_0_to_20k,19,18000,900.0,5,107287,107288,6.0,2,6.669556807950112e-05,4.511435303758664
day008_fieldZ_replica01_0_to_20k,19,18000,900.0,6,107289,107290,6.0,0,0.0,6.085074828430629
day008_fieldZ_replica01_0_to_20k,19,18000,900.0,7,107295,107296,6.0,0,0.0,8.217292992829208
day008_fieldZ_replica01_0_to_20k,19,18000,900.0,8,107297,107298,6.0,2,6.669556807950112e-05,5.631695798256504
day008_fieldZ_replica01_0_to_20k,19,18000,900.0,9,107293,107294,6.0,2,6.669556807950112e-05,4.277101627270507
day008_fieldZ_replica01_0_to_20k,19,18000,900.0,10,107301,107302,6.0,0,0.0,6.010092616590865
day008_fieldZ_replica01_0_to_20k,19,18000,900.0,11,107303,107304,6.0,0,0.0,6.0416014896714225
day008_fieldZ_replica01_0_to_20k,19,18000,900.0,12,107299,107300,6.0,0,0.0,8.528525969128543
day008_fieldZ_replica01_0_to_20k,20,19000,950.0,1,107285,107286,6.0,0,0.0,7.755902093889528
day008_fieldZ_replica01_0_to_20k,20,19000,950.0,2,107281,107282,6.0,0,0.0,6.768833834930504
day008_fieldZ_replica01_0_to_20k,20,19000,950.0,3,107283,107284,6.0,3,0.00010004335211925168,5.065147295982613
day008_fieldZ_replica01_0_to_20k,20,19000,950.0,4,107291,107292,6.0,1,3.334778403975056e-05,4.602806567736691
day008_fieldZ_replica01_0_to_20k,20,19000,950.0,5,107287,107288,6.0,2,6.669556807950112e-05,4.53681655899817
day008_fieldZ_replica01_0_to_20k,20,19000,950.0,6,107289,107290,6.0,0,0.0,6.0888808413882565
day008_fieldZ_replica01_0_to_20k,20,19000,950.0,7,107295,107296,6.0,0,0.0,8.04964743699996
