label,frame,timestep,time_from_first_frame_fs,pair_index,positive_atom_id,negative_atom_id,cutoff_A,contact_count,contact_fraction,minimum_distance_A
day007_fieldfree,6,16000,500.0,5,107287,107288,6.0,1,3.334778403975056e-05,5.92526796524849
day007_fieldfree,6,16000,500.0,6,107289,107290,6.0,1,3.334778403975056e-05,5.7040013462568515
day007_fieldfree,6,16000,500.0,7,107295,107296,6.0,0,0.0,8.723031996960685
day007_fieldfree,6,16000,500.0,8,107297,107298,6.0,3,0.00010004335211925168,3.638094122696664
day007_fieldfree,6,16000,500.0,9,107293,107294,6.0,0,0.0,6.296323083355867
day007_fieldfree,6,16000,500.0,10,107301,107302,6.0,1,3.334778403975056e-05,5.1105912779247
day007_fieldfree,6,16000,500.0,11,107303,107304,6.0,2,6.669556807950112e-05,5.075526232815666
day007_fieldfree,6,16000,500.0,12,107299,107300,6.0,0,0.0,7.77436941109052
day007_fieldfree,7,18000,600.0,1,107285,107286,6.0,0,0.0,7.5947858389819
day007_fieldfree,7,18000,600.0,2,107281,107282,6.0,1,3.334778403975056e-05,5.517220458020504
day007_fieldfree,7,18000,600.0,3,107283,107284,6.0,4,0.00013339113615900224,4.827417281528497
day007_fieldfree,7,18000,600.0,4,107291,107292,6.0,2,6.669556807950112e-05,4.578589893187641
day007_fieldfree,7,18000,600.0,5,107287,107288,6.0,0,0.0,6.053119841866667
day007_fieldfree,7,18000,600.0,6,107289,107290,6.0,1,3.334778403975056e-05,5.4978119835894725
day007_fieldfree,7,18000,600.0,7,107295,107296,6.0,0,0.0,8.380156736601053
day007_fieldfree,7,18000,600.0,8,107297,107298,6.0,4,0.00013339113615900224,4.251796470152352
day007_fieldfree,7,18000,600.0,9,107293,107294,6.0,0,0.0,6.298701314556837
day007_fieldfree,7,18000,600.0,10,107301,107302,6.0,1,3.334778403975056e-05,5.75755641049222
day007_fieldfree,7,18000,600.0,11,107303,107304,6.0,2,6.669556807950112e-05,4.779760167623474
day007_fieldfree,7,18000,600.0,12,107299,107300,6.0,0,0.0,7.767970830300537
day007_fieldfree,8,20000,700.0,1,107285,107286,6.0,0,0.0,7.468147963183378
day007_fieldfree,8,20000,700.0,2,107281,107282,6.0,1,3.334778403975056e-05,5.994813138614081
day007_fieldfree,8,20000,700.0,3,107283,107284,6.0,5,0.0001667389201987528,4.844897527296116
day007_fieldfree,8,20000,700.0,4,107291,107292,6.0,2,6.669556807950112e-05,4.4986755706541
day007_fieldfree,8,20000,700.0,5,107287,107288,6.0,1,3.334778403975056e-05,5.980646224280451
day007_fieldfree,8,20000,700.0,6,107289,107290,6.0,1,3.334778403975056e-05,5.354826812596278
day007_fieldfree,8,20000,700.0,7,107295,107296,6.0,0,0.0,7.74772916214809
day007_fieldfree,8,20000,700.0,8,107297,107298,6.0,4,0.00013339113615900224,4.062004805819413
day007_fieldfree,8,20000,700.0,9,107293,107294,6.0,2,6.669556807950112e-05,5.851729198279767
day007_fieldfree,8,20000,700.0,10,107301,107302,6.0,1,3.334778403975056e-05,5.568714582378952
day007_fieldfree,8,20000,700.0,11,107303,107304,6.0,2,6.669556807950112e-05,4.284681506249906
day007_fieldfree,8,20000,700.0,12,107299,107300,6.0,0,0.0,8.1426486504331
