stage,decision,grompp_return_code,mdrun_return_code,atom_count,atom_count_pass,finite_coordinate_box_pass,temperature_points,temperature_first_K,temperature_last_K,temperature_mean_K,temperature_std_K,temperature_min_K,temperature_max_K,temperature_pass,potential_first_kj_mol,potential_last_kj_mol,potential_mean_kj_mol,total_energy_first_kj_mol,total_energy_last_kj_mol,pressure_mean_bar,pressure_min_bar,pressure_max_bar,HBN_incremental_rms_nm,HBN_incremental_max_nm,PYR_incremental_rms_nm,PYR_incremental_max_nm,HBN_cumulative_rms_nm,HBN_cumulative_max_nm,PYR_cumulative_rms_nm,PYR_cumulative_max_nm,incremental_displacement_pass,cumulative_displacement_pass,maximum_box_change_nm,velocity_validation_required,velocity_pass,HBN_nonzero_velocity_fraction,PYR_nonzero_velocity_fraction,SOL_nonzero_velocity_fraction,instability_signatures,revise_reasons,blocked_reasons,checkpoint_path,trajectory_path,structural_reconciliation_status,structural_reconciliation_reason,rerun_required,next_action
03b_nvt_k1000_hold_2ps,PASS,0,0,68320,True,True,21,294.395172,298.565826,296.2255712857143,1.425693778398107,293.225677,299.017578,True,-768667.6875,-766014.0625,-766853.0922619047,-639970.5,-635493.6875,22.70052147619047,-999.412781,921.580261,0.02203817035012099,0.11379806676741044,0.04088974387112438,0.0733961851869699,0.023547065331252785,0.14006784070585215,0.02620518151933959,0.05522680508593601,False,True,0.0,True,True,1.0,1.0,1.0,,,,runs/phase1A/day021_mobile_restraint_protocol/execution/03b_nvt_k1000_hold_2ps/03b_nvt_k1000_hold_2ps.cpt,runs/phase1A/day021_mobile_restraint_protocol/execution/03b_nvt_k1000_hold_2ps/03b_nvt_k1000_hold_2ps.xtc,PASS,Bonded HBN geometry stable; isolated maximum displacements are transient and not associated with bond or angle failure,False,04_nvt_k100_2ps
