run,timestep,n_water,cos_theta_z_mean,cos_theta_z_std,abs_cos_theta_z_mean,S_z_mean,S_z_std,cos_theta_radial_mean,cos_theta_radial_std,abs_cos_theta_radial_mean
nvt300_fieldZ_bn_neutralized,0,30000,0.0026019703044488957,0.5745115822460894,0.4965864259311046,-0.004911010601351066,0.4469062175452799,0.03667612080676919,0.5699673088381525,0.49294555935752965
nvt300_fieldZ_bn_neutralized,1000,30000,0.19110817545225395,0.555740732926025,0.5109143500415334,0.018039703048655653,0.4540962505941429,0.03328157361647047,0.5637894791139245,0.48613209285789516
nvt300_fieldZ_bn_neutralized,2000,30000,0.2662331987050758,0.5410266175403179,0.5285540359343911,0.04537023997973635,0.4585033143085476,0.0329569058450817,0.55685339197448,0.4794169404161089
nvt300_fieldZ_bn_neutralized,3000,30000,0.3274826219587741,0.523056484398673,0.5441669732244528,0.07123575093044536,0.46460253469618684,0.030010331447280984,0.5504117459104615,0.4719251877907893
nvt300_fieldZ_bn_neutralized,4000,30000,0.37789377113020406,0.5059575148558365,0.5605839047149248,0.09818226399680963,0.4696125302575812,0.029197764433119118,0.5407092275229851,0.46218210890926004
nvt300_fieldZ_bn_neutralized,5000,30000,0.4273797237523286,0.4863307583111584,0.5789493687907333,0.12874472625086056,0.47243294996142926,0.028584145117996673,0.5325395416216789,0.4538071338415292
nvt300_fieldZ_bn_neutralized,6000,30000,0.46746438145670155,0.46895399210343836,0.5969658826866221,0.15765019606833702,0.47422654224012395,0.026595368244045632,0.5217155827969769,0.4418625537365978
nvt300_fieldZ_bn_neutralized,7000,30000,0.5033442851352752,0.4493484506260339,0.6119817440131883,0.18289415348603366,0.47556358029207907,0.02430785881148707,0.5145775186219677,0.43469409562559375
nvt300_fieldZ_bn_neutralized,8000,30000,0.534736656451675,0.4322267204846357,0.6275893509351905,0.20913550348413512,0.4741871863653768,0.024615720197098238,0.5068531674226382,0.42696204670032967
nvt300_fieldZ_bn_neutralized,9000,30000,0.5634414670438306,0.41561595074689267,0.6430406117816647,0.23529572111869557,0.47357158423796186,0.024680189404766274,0.49939736571148224,0.42007375445671175
nvt300_fieldZ_bn_neutralized,10000,30000,0.5891478757967495,0.39880477255789526,0.6568665470012793,0.25920274699383455,0.4705478060722088,0.024266468188161455,0.4927475234077776,0.4135398540053274
