run,timestep,n_water,cos_theta_z_mean,cos_theta_z_std,abs_cos_theta_z_mean,S_z_mean,S_z_std,cos_theta_radial_mean,cos_theta_radial_std,abs_cos_theta_radial_mean
nvt300_fieldZ_contained_bn_like_chromophore_12dipoles_carved_extend_10k_to_20k,10000,29987,0.4226969581858913,0.48981453077792847,0.5786808713138403,0.1278744884170001,0.47201870625051395,0.04043614997822984,0.5304778629012997,0.4514664158331149
nvt300_fieldZ_contained_bn_like_chromophore_12dipoles_carved_extend_10k_to_20k,11000,29987,0.4423618820011422,0.48164384585668346,0.5868168215317836,0.1414856392806716,0.4751431413827161,0.04039805807675802,0.5278873539473808,0.4485752879987894
nvt300_fieldZ_contained_bn_like_chromophore_12dipoles_carved_extend_10k_to_20k,12000,29987,0.4605873985477349,0.4734963321302902,0.5948790212906543,0.1544980775641391,0.4749988293521669,0.03831778303465005,0.523090388192396,0.44379802767544374
nvt300_fieldZ_contained_bn_like_chromophore_12dipoles_carved_extend_10k_to_20k,13000,29987,0.47913220842768695,0.46568013411848835,0.6044601551562798,0.16962764309811634,0.4729333855803079,0.03756200833815479,0.5175074912481349,0.4392149996551668
nvt300_fieldZ_contained_bn_like_chromophore_12dipoles_carved_extend_10k_to_20k,14000,29987,0.4969800349841844,0.45753424393901926,0.612409538247502,0.18447963790776387,0.4773499001378097,0.03734661142564758,0.5134146492207244,0.43361757947877533
nvt300_fieldZ_contained_bn_like_chromophore_12dipoles_carved_extend_10k_to_20k,15000,29987,0.5131477453260754,0.44827715504020393,0.620186307667228,0.19639947242001785,0.4753064084700262,0.03580233989731223,0.5089944368774687,0.42989616320699614
nvt300_fieldZ_contained_bn_like_chromophore_12dipoles_carved_extend_10k_to_20k,16000,29987,0.5270984492226298,0.44093186285392877,0.6265973961812616,0.20837079901944258,0.4760760184798835,0.035062132647506516,0.506209812677442,0.4268443144748611
nvt300_fieldZ_contained_bn_like_chromophore_12dipoles_carved_extend_10k_to_20k,17000,29987,0.5406936506866622,0.4320875363435475,0.6330047951804729,0.21856455540559444,0.4746777830676385,0.03761899352744131,0.5022372105426405,0.42314603356131764
nvt300_fieldZ_contained_bn_like_chromophore_12dipoles_carved_extend_10k_to_20k,18000,29987,0.554519298122648,0.42329351413326455,0.6394248175398469,0.2299946138927683,0.47466473892303723,0.03555602386545893,0.49968967751839277,0.4208334927743428
nvt300_fieldZ_contained_bn_like_chromophore_12dipoles_carved_extend_10k_to_20k,19000,29987,0.5680141625410541,0.4145208791979082,0.6462603154185808,0.24169287710482384,0.4737017392203951,0.03703843432652226,0.49513817979746994,0.4163608764822774
nvt300_fieldZ_contained_bn_like_chromophore_12dipoles_carved_extend_10k_to_20k,20000,29987,0.5785644469126557,0.4085385710370569,0.6528754890709241,0.2524525260785043,0.4719789906973465,0.03748656362938445,0.4919688106402087,0.4128371459112469
