run,timestep,n_water,cos_theta_z_mean,cos_theta_z_std,abs_cos_theta_z_mean,S_z_mean,S_z_std,cos_theta_radial_mean,cos_theta_radial_std,abs_cos_theta_radial_mean
nvt300_fieldZ_carbon_like,0,30000,0.0035465740908419046,0.5761755677339715,0.4985966481232344,-0.0020303043522233656,0.4470382181791501,0.04656910391734345,0.5701266054022261,0.4943931766409876
nvt300_fieldZ_carbon_like,1000,30000,0.19662719938707238,0.5550243487963277,0.5130140305655604,0.02005602234199893,0.4520731052318611,0.04333310562490682,0.5637320508721362,0.48689649929944656
nvt300_fieldZ_carbon_like,2000,30000,0.2703440716648027,0.5395023234040657,0.5295533308297443,0.04620845792618562,0.457985129587984,0.04193921745328037,0.5569221054833058,0.48012333796167733
nvt300_fieldZ_carbon_like,3000,30000,0.33134299862364713,0.5223379624825194,0.5453457807764669,0.07392405283359751,0.4662395359607948,0.0392737966751729,0.5486880395642727,0.4710834797828622
nvt300_fieldZ_carbon_like,4000,30000,0.3851950427273222,0.5053959014734195,0.5649924079780277,0.10568758600088964,0.4707041743824399,0.03825872988503973,0.539232069214322,0.4614344875529773
nvt300_fieldZ_carbon_like,5000,30000,0.43425665113736334,0.4834316777692403,0.5822564751740222,0.13341585388237676,0.47243979099324906,0.03631711662282274,0.531847444100343,0.4537452472643872
nvt300_fieldZ_carbon_like,6000,30000,0.47717581909573126,0.4647139224996679,0.6010593828566533,0.1654728901905759,0.47546502348406,0.0349266590545355,0.5219823339007587,0.44325478365901216
nvt300_fieldZ_carbon_like,7000,30000,0.5125611469069601,0.4443283657073638,0.6161289141658128,0.19021006745130423,0.47460695282501036,0.030915775574385036,0.514970042755824,0.4354892789737467
nvt300_fieldZ_carbon_like,8000,30000,0.5456306132277138,0.42657210217178493,0.632926403921762,0.21950568847584254,0.4761527889345942,0.03281250612926074,0.5054039991796498,0.4260898700124967
nvt300_fieldZ_carbon_like,9000,30000,0.5726095307215704,0.40769250231826953,0.6461724158357725,0.2411339660207415,0.4723507038983266,0.03234084648826586,0.496737751431557,0.4177196459916892
nvt300_fieldZ_carbon_like,10000,30000,0.5949191716282236,0.3912325687770599,0.6576080294303489,0.26047996231791914,0.47055611297809796,0.03269987587184317,0.4907644185976447,0.4122195905213781
