run,timestep,n_water,cos_theta_z_mean,cos_theta_z_std,abs_cos_theta_z_mean,S_z_mean,S_z_std,cos_theta_radial_mean,cos_theta_radial_std,abs_cos_theta_radial_mean
nvt300_contained_bn_neutralized_20k,0,30000,0.0024434056119728583,0.5756270268505904,0.49756751128302096,-0.002987900915949524,0.4479968901700714,0.03992305687582687,0.5715103895064519,0.49493044985091245
nvt300_contained_bn_neutralized_20k,1000,30000,0.003262250918703672,0.5762987334003825,0.4985308737613382,-0.0018202974115933094,0.44594410633291437,0.04244455179385768,0.570932559325068,0.4951530517022047
nvt300_contained_bn_neutralized_20k,2000,30000,0.0008499735817342875,0.5744255429110832,0.4967584437360011,-0.00506835802954398,0.44587741145988213,0.041915716091220856,0.5724968030601068,0.4960010682425898
nvt300_contained_bn_neutralized_20k,3000,30000,0.0018086901511549039,0.5738324198151021,0.49588687693646094,-0.006086088095923817,0.44601705499857336,0.041401509088290545,0.5733926398749786,0.49735604621858004
nvt300_contained_bn_neutralized_20k,4000,30000,0.0017476523575860956,0.5742387069933819,0.49616010146046474,-0.005386767157339472,0.4454242325746546,0.0422948628061946,0.5727012344064447,0.4963699108882486
nvt300_contained_bn_neutralized_20k,5000,30000,0.0021828325171351437,0.5748277044679768,0.49610280163090015,-0.004369039471908799,0.44826213246641283,0.03887761252151208,0.571759108999993,0.4950099850257121
nvt300_contained_bn_neutralized_20k,6000,30000,0.00516399895447382,0.5758310842897115,0.49748294192598874,-0.0026044222926815516,0.4488391638260405,0.04136152921349082,0.5706155389494905,0.49446453832253745
nvt300_contained_bn_neutralized_20k,7000,30000,0.0022874337963700556,0.5726914512377083,0.4943346500569216,-0.008045302763728352,0.4475545543171844,0.04124063235470436,0.5731194930225416,0.4966419573145385
nvt300_contained_bn_neutralized_20k,8000,30000,0.0007180248440310621,0.5744426066219558,0.49660187583961307,-0.005039263421959618,0.4461085702101867,0.03954723242923947,0.5717433857823365,0.4950482745239462
nvt300_contained_bn_neutralized_20k,9000,30000,-0.000583974826541403,0.5733310947671798,0.49555406319429696,-0.00695310754691493,0.44527254209418876,0.03851321247158698,0.5716993427301313,0.49548142763835556
nvt300_contained_bn_neutralized_20k,10000,30000,-0.0007530575911209846,0.5758993708587755,0.4980037169726369,-0.0025256043273643625,0.4484350690029481,0.036835974277728986,0.5709707363572132,0.49449578476675465
nvt300_contained_bn_neutralized_20k,11000,30000,0.0012517866010094097,0.574484070681116,0.49664237889347224,-0.004966229943313425,0.446454295219583,0.038191505763966314,0.5705188779025143,0.4938378191686928
nvt300_contained_bn_neutralized_20k,12000,30000,0.00279314852392899,0.5740012045847662,0.49601649774531625,-0.005788697053984189,0.44641387971345886,0.03964197241925958,0.5724714683476582,0.4957551559594584
nvt300_contained_bn_neutralized_20k,13000,30000,0.0027424555261257168,0.5747341070367213,0.4967407293085785,-0.004526293684274208,0.4468221622626392,0.03862793465507497,0.5706255567635887,0.49366443955450867
nvt300_contained_bn_neutralized_20k,14000,30000,0.000664348717991732,0.5744215151398672,0.496519360955963,-0.005075720381653159,0.4464923909174473,0.039203130930014915,0.5707619168097322,0.49507591588259675
nvt300_contained_bn_neutralized_20k,15000,30000,0.0015558303840213555,0.5743618483931306,0.4969451076201106,-0.005175564330008297,0.4461551366296368,0.03711289333185723,0.5705500387617145,0.49368977793896024
nvt300_contained_bn_neutralized_20k,16000,30000,0.0017304811645638895,0.5754163020928226,0.4971746779811027,-0.0033561822771767166,0.4489147820446939,0.037268204362397604,0.5695780132335728,0.49279541679183125
nvt300_contained_bn_neutralized_20k,17000,30000,0.0022885654756711303,0.5749855057317904,0.49744980711856945,-0.004096176416221337,0.44709616688613457,0.037275721743475834,0.5695934889238933,0.49255157187338194
nvt300_contained_bn_neutralized_20k,18000,30000,0.00037509509153635796,0.5736033665140366,0.49548824512810274,-0.006485006882257941,0.44686897661990715,0.03792852975630085,0.5692594840023613,0.49188811706274244
nvt300_contained_bn_neutralized_20k,19000,30000,7.998261642233236e-06,0.5747920701187875,0.49663217314888497,-0.0044376333930736585,0.44751182200626144,0.034180091554091296,0.569282431244023,0.4922452975849696
nvt300_contained_bn_neutralized_20k,20000,30000,0.00260197021782048,0.5745115821602897,0.4965864258440652,-0.004911010749901132,0.446906217548471,0.03667612079490183,0.5699673088226915,0.4929455593456623
