time_fs,PYR2,PYR3,PYR4,PYR5
0.0,0.0,0.0,0.0,1.0
10.0,5.465767577664163e-07,0.00379450677386992,0.21868529207285872,0.7775196545765136
20.0,2.8928464472749495e-05,0.04940008819204869,0.6096558754761648,0.34091510786731366
30.0,0.0002488654898180668,0.18226900850551012,0.7349569207637384,0.0825252052409336
40.0,0.0009633259741619655,0.3735484694903774,0.48699059876665385,0.1384976057688068
50.0,0.002307527313474874,0.5211187055296063,0.16826273073061632,0.30831103642630264
60.0,0.003952345567381939,0.538418841504006,0.12119854372073634,0.3364302692078762
70.0,0.005280153750827753,0.43283665391337955,0.3566273677836187,0.20525582455217448
80.0,0.005931523406293533,0.2919617339110067,0.5810748646988982,0.12103187798380188
90.0,0.006103291589421729,0.19919863162409354,0.5484661496238153,0.24623192716266978
100.0,0.006243524741946749,0.17038975574076246,0.32054170406819227,0.5028250154490987
110.0,0.006530369884848963,0.16897732984430006,0.16541716508401683,0.6590751351868345
120.0,0.006783687756401572,0.16746471039174218,0.24434185180711637,0.5814097500447403
130.0,0.0068942772472423775,0.17999024779157854,0.4483978058184264,0.3647176691427531
140.0,0.0071816916719021975,0.23453515929650762,0.5447867525402104,0.21349639649138002
150.0,0.008166131540679841,0.32537521857388335,0.4407307091082206,0.22572794077721645
160.0,0.009974885589297839,0.40493077053371473,0.2676425174920265,0.3174518263849611
170.0,0.012086081801857825,0.4249237862661865,0.21502471300564252,0.3479654189263135
180.0,0.013745790728912867,0.3808023234460962,0.320872805073251,0.2845790807517402
190.0,0.014621943835396752,0.3125159042303163,0.4488373320316395,0.22402481990264783
200.0,0.015000344267117466,0.2644487179122973,0.4553886474756246,0.2651622903449609
210.0,0.01536785950060399,0.24906285819999935,0.34542117482641965,0.3901481074729772
220.0,0.015906004140451506,0.24899084407414707,0.25008022953517894,0.4850229222502227
230.0,0.01645257114461807,0.24747973241271426,0.27085270323197524,0.46521499321069265
240.0,0.016890979225257875,0.24919711711847548,0.3730052483148859,0.36090665534138083
250.0,0.017433847658742493,0.26998811633886177,0.43768139562517794,0.27489664037721784
260.0,0.018438616654728644,0.3116860904874015,0.3988561824711939,0.27101911038667587
270.0,0.01997916422546065,0.35331014137564704,0.3083108714265637,0.31839982297232844
280.0,0.02168869516019696,0.36890029182701156,0.26685787446636444,0.34255313854642694
290.0,0.0230669002814932,0.35176108028200537,0.31080952193224703,0.3143624975042544
300.0,0.02391588424616248,0.31915286467646214,0.3807004994263404,0.2762307516510349
310.0,0.024447011688656206,0.2942095261125609,0.39644462371452,0.2848988384842629
320.0,0.02499092484384439,0.2857388686686044,0.34596644427049256,0.34330376221705877
330.0,0.025668817039479104,0.2860312516763843,0.2904554146564021,0.3978445166277347
340.0,0.026372121836050165,0.2852933358749329,0.29006938565119605,0.398265156637821
350.0,0.027009622388177928,0.2842342952512902,0.3390528054451791,0.34970327691535297
360.0,0.02768784559188595,0.291275277068984,0.37905880957826743,0.30197806776086294
370.0,0.028608520463973216,0.30971921723582513,0.3675966239762287,0.29407563832397304
380.0,0.02981919578913279,0.3309211784803466,0.3218447934403033,0.31741483229021755
390.0,0.03111880636092712,0.34135906572553376,0.29352534688074217,0.33399678103279706
400.0,0.032229078891410086,0.33542886415799067,0.3095976896717937,0.3227443672788058
410.0,0.03304058182385555,0.32006823659629685,0.34630734321779055,0.3005838383620571
420.0,0.03367467783217696,0.30708781984698785,0.36063718405868417,0.29860031826215105
430.0,0.034321956870859725,0.3022756228220853,0.3388206589110278,0.3245817613960272
440.0,0.03505540055100921,0.30251670091824023,0.30783421707367936,0.3545936814570711
450.0,0.035812934603486696,0.3023003498372775,0.3017150843823289,0.36017163117690665
460.0,0.0365322845833465,0.30099984895806603,0.3240401205372641,0.3384277459213231
470.0,0.037257444549144744,0.3028393285353369,0.34736739050663273,0.3125358364088854
480.0,0.03809347836819819,0.31061690758670685,0.3461118029135448,0.30517781113154985
490.0,0.039074554843971106,0.321111889212998,0.3237826894980661,0.31603086644496425
500.0,0.0401054524461694,0.3274972926516308,0.3059570695910629,0.32644018531113644
510.0,0.041043285941490676,0.3258729956434989,0.3103877658504291,0.32269595256458067
520.0,0.041826495770533045,0.31872143096070615,0.3289134819372924,0.3105385913314678
530.0,0.042514332742538026,0.3119369817099346,0.3392438539251962,0.3063048316223304
540.0,0.04320789983312554,0.30912024509813885,0.3305621947469056,0.3171096603218293
550.0,0.04395019895191557,0.30920472036011254,0.31386614492659004,0.3329789357613813
560.0,0.04470974968444319,0.3092013039802263,0.30765798303993686,0.33843096329539296
570.0,0.04544758505651933,0.30824499457441196,0.3171528454239305,0.32915457494513745
580.0,0.04617790714553118,0.30832899298381544,0.33009808970624543,0.3153950101644072
590.0,0.04695307203674276,0.3113720009130246,0.33184754904872404,0.3098273780015079
