time_fs,trace_real,trace_imag,min_density_eigenvalue,hermiticity_error,population_sum,population_error,coherence_l1,purity,PYR2,PYR3,PYR4,PYR5
8240.0,1.0000000000000016,0.0,-2.1212115246496066e-08,0.0,1.0000000000000016,1.5543122344752192e-15,1.4083079970188777,0.9999998292191734,0.007731281711690289,0.6107602158901942,0.0047046475781943094,0.37680385481992273
8250.0,1.0000000000000013,0.0,-2.123315386068212e-08,0.0,1.0000000000000016,1.5543122344752192e-15,2.1398903251458457,0.9999998290455596,0.005212917099013337,0.4987777323608636,0.2828299812878444,0.21317936925228012
8260.0,1.0000000000000016,0.0,-2.1258540334019347e-08,0.0,1.0000000000000016,1.5543122344752192e-15,1.447715320576805,0.9999998288450724,0.003475390997115216,0.286846572142492,0.6903211246651774,0.019356912195217006
8270.0,1.0000000000000016,0.0,-2.1276006190805077e-08,0.0,1.0000000000000016,1.5543122344752192e-15,1.5903295389595915,0.9999998287191257,0.0025662388488503747,0.11173203342607671,0.7621294820967517,0.12357224562832278
8280.0,1.0000000000000016,0.0,-2.131550215830297e-08,0.0,1.0000000000000016,1.5543122344752192e-15,1.6568592782170166,0.9999998284166961,0.0022895138201195243,0.040621872237570175,0.4162322651972658,0.5408563487450461
8290.0,1.0000000000000018,0.0,-2.133918492018507e-08,0.0,1.0000000000000018,1.7763568394002505e-15,0.994478303060748,0.9999998281997216,0.002406760796591482,0.035747270331129156,0.04748452623316809,0.914361442639113
8300.0,1.0000000000000018,0.0,-2.1347004233424817e-08,0.0,1.0000000000000018,1.7763568394002505e-15,1.119568937007751,0.9999998281365212,0.002577367998481296,0.03515769465567542,0.07639447463425988,0.8858704627115852
8310.0,1.0000000000000016,0.0,-2.137173606993511e-08,0.0,1.0000000000000016,1.5543122344752192e-15,1.6944658137880328,0.9999998279578969,0.0023564528082890973,0.04532435486226294,0.46873117601068687,0.4835880163187627
8320.0,1.0000000000000016,0.0,-2.140735127286042e-08,0.0,1.0000000000000016,1.5543122344752192e-15,1.5122141648688932,0.9999998276880067,0.0015380951710124166,0.1325559369328389,0.7751385485484161,0.09076741934773415
8330.0,1.0000000000000013,0.0,-2.1423513249461464e-08,0.0,1.0000000000000013,1.3322676295501878e-15,1.471381982155917,0.9999998275121764,0.0005837688784987319,0.32322465890422836,0.6451613472314466,0.031030224985827578
8340.0,1.0000000000000013,0.0,-2.1445951489396592e-08,0.0,1.0000000000000013,1.3322676295501878e-15,1.953801358812369,0.9999998273676323,0.0005413792174156874,0.5344141081977659,0.2276768885403535,0.23736762404446618
8350.0,1.0000000000000013,0.0,-2.1463163327374076e-08,0.0,1.0000000000000013,1.3322676295501878e-15,1.1088633721717973,0.9999998271927835,0.00228276406720891,0.6266806274382711,1.354716939051054e-05,0.37102306132513063
8360.0,1.000000000000001,0.0,-2.148043973839247e-08,0.0,1.000000000000001,1.1102230246251565e-15,2.119558183368257,0.9999998270960255,0.005684803113331983,0.5317898522632826,0.22171043007180385,0.2408149145515827
8370.0,1.000000000000001,0.0,-2.1506665933337946e-08,0.0,1.000000000000001,1.1102230246251565e-15,1.702781479508724,0.9999998268535595,0.009611254626098372,0.3191664132583477,0.6379953361194698,0.03322699599608521
8380.0,1.000000000000001,0.0,-2.1522634262934703e-08,0.0,1.000000000000001,1.1102230246251565e-15,1.7055801600246643,0.9999998267589152,0.012823897587354513,0.1285251128690552,0.7718958491115739,0.08675514043201749
8390.0,1.000000000000001,0.0,-2.1556586509291096e-08,0.0,1.000000000000001,1.1102230246251565e-15,1.8915864512818514,0.9999998264526909,0.014965847065978614,0.041913564325432785,0.4702328580418132,0.4728877305667765
8400.0,1.0000000000000009,0.0,-2.1580998401608568e-08,0.0,1.0000000000000009,8.881784197001252e-16,1.3152030763339235,0.999999826242924,0.01661094127600451,0.03169226366090652,0.0785352944979118,0.873161500565178
8410.0,1.0000000000000009,0.0,-2.1590048121046956e-08,0.0,1.0000000000000009,8.881784197001252e-16,1.177285982213959,0.999999826182881,0.01831232627767095,0.031149721814695545,0.045009617891281876,0.9055283340163525
8420.0,1.0000000000000009,0.0,-2.1611594938485422e-08,0.0,1.000000000000001,1.1102230246251565e-15,1.887069470004376,0.9999998260095804,0.019660547706619364,0.03506453546053604,0.4072826751418987,0.537992241690947
8430.0,1.0000000000000013,0.0,-2.164341743734258e-08,0.0,1.0000000000000013,1.3322676295501878e-15,1.8372653864718367,0.9999998257483511,0.01940817418192572,0.10772991984897305,0.749597912863996,0.12326399310510648
8440.0,1.0000000000000013,0.0,-2.16641690478285e-08,0.0,1.0000000000000013,1.3322676295501878e-15,1.607959783857304,0.9999998255831907,0.016630930442257073,0.2885229011551793,0.6793196566605955,0.015526511741969519
8450.0,1.0000000000000013,0.0,-2.1685416895868386e-08,0.0,1.000000000000001,1.1102230246251565e-15,2.232483585189173,0.9999998254188595,0.011793713194412999,0.5092923928247047,0.2769466262173545,0.20196726776352894
8460.0,1.0000000000000013,0.0,-2.1706642965200577e-08,0.0,1.0000000000000013,1.3322676295501878e-15,1.3685849007361335,0.9999998252344946,0.00663642879145686,0.6295036054655813,0.004145077698242905,0.3597148880447202
8470.0,1.0000000000000013,0.0,-2.171970086159064e-08,0.0,1.0000000000000013,1.3322676295501878e-15,2.0004929559861604,0.9999998251268644,0.002949378175517251,0.5621411597230122,0.1749120724040093,0.25999738969746256
8480.0,1.000000000000001,0.0,-2.1746203096278675e-08,0.0,1.000000000000001,1.1102230246251565e-15,1.6268826632717823,0.9999998249263241,0.00137330398761221,0.3572760104799442,0.5954002286596292,0.045950456872815494
8490.0,1.0000000000000009,0.0,-2.17593510658673e-08,0.0,1.000000000000001,1.1102230246251565e-15,1.4304521423260852,0.9999998248395171,0.00126233279787449,0.15289150986267538,0.7851531717954016,0.0606929855440496
8500.0,1.000000000000001,0.0,-2.1791082585655533e-08,0.0,1.000000000000001,1.1102230246251565e-15,1.6685359605137566,0.9999998245922673,0.0015587111060564223,0.04690106989840091,0.5269586142673873,0.4245816047281565
8510.0,1.0000000000000013,0.0,-2.1817408273249868e-08,0.0,1.000000000000001,1.1102230246251565e-15,1.1680302869971781,0.9999998243582684,0.001716874863424436,0.02751133226303303,0.11599605650126861,0.8547757363722751
8520.0,1.0000000000000009,0.0,-2.182570956429236e-08,0.0,1.0000000000000009,8.881784197001252e-16,0.782626313700272,0.9999998242782586,0.0018645241103986362,0.0282670168550546,0.02268270005147103,0.9471857589830767
8530.0,1.0000000000000013,0.0,-2.1843595937877956e-08,0.0,1.0000000000000013,1.3322676295501878e-15,1.570705799372936,0.9999998241382551,0.002299215811567457,0.03167843107308181,0.35454815815160995,0.611474194963742
8540.0,1.0000000000000009,0.0,-2.1875496394453074e-08,0.0,1.0000000000000009,8.881784197001252e-16,1.6580478083768604,0.99999982389293,0.003040400798945423,0.09420674574852701,0.7328152927946869,0.16993756065784146
8550.0,1.0000000000000009,0.0,-2.1902015104722807e-08,0.0,1.0000000000000009,8.881784197001252e-16,1.3027229132085423,0.9999998236564587,0.0038915695409578546,0.2625726440840098,0.725243948968751,0.008291837406282114
8560.0,1.0000000000000009,0.0,-2.19210765887264e-08,0.0,1.0000000000000009,8.881784197001252e-16,2.104106235572888,0.9999998235490112,0.004765825745161133,0.4832670153246504,0.3404180532026617,0.17154910572752752
8570.0,1.0000000000000004,0.0,-2.1947685684950375e-08,0.0,1.0000000000000004,4.440892098500626e-16,1.5427890898773762,0.9999998233002054,0.00576427343986122,0.6204210598545125,0.018123466970772866,0.355691199734854
8580.0,1.0000000000000004,0.0,-2.1957934842704036e-08,0.0,1.0000000000000004,4.440892098500626e-16,2.017865507861944,0.9999998232110235,0.00691959574235206,0.5750017960351318,0.12666522693092766,0.29141338129158906
8590.0,1.0000000000000007,0.0,-2.198858991113283e-08,0.0,1.0000000000000007,6.661338147750939e-16,1.9132205335841699,0.9999998229588375,0.00801580759967739,0.3800432585262586,0.5418855941778403,0.07005533969622432
8600.0,1.0000000000000007,0.0,-2.200059399450535e-08,0.0,1.0000000000000007,6.661338147750939e-16,1.4830274336839582,0.9999998228649694,0.008801297764078819,0.16844233544183881,0.7892106348344282,0.03354573195965479
