run,timestep,r_A,count,shell_volume_A3,number_density_O_per_A3
nvt300_fieldZ_contained_bn_like_chromophore_12dipoles_carved_10k,0,0.875,29,1924.225500323748,0.01507099869278356
nvt300_fieldZ_contained_bn_like_chromophore_12dipoles_carved_10k,0,2.625,79,5772.676500971245,0.013685159732527598
nvt300_fieldZ_contained_bn_like_chromophore_12dipoles_carved_10k,0,4.375,115,9621.127501618741,0.01195286103220765
nvt300_fieldZ_contained_bn_like_chromophore_12dipoles_carved_10k,0,6.125,186,13469.578502266239,0.013808895353979023
nvt300_fieldZ_contained_bn_like_chromophore_12dipoles_carved_10k,0,7.875,243,17318.029502913734,0.01403161947259159
nvt300_fieldZ_contained_bn_like_chromophore_12dipoles_carved_10k,0,9.625,277,21166.480503561233,0.01308672927241707
nvt300_fieldZ_contained_bn_like_chromophore_12dipoles_carved_10k,0,11.375,303,25014.931504208726,0.0121127655276218
nvt300_fieldZ_contained_bn_like_chromophore_12dipoles_carved_10k,0,13.125,377,28863.382504856225,0.013061532200412418
nvt300_fieldZ_contained_bn_like_chromophore_12dipoles_carved_10k,0,14.875,422,32711.83350550372,0.012900530321206211
nvt300_fieldZ_contained_bn_like_chromophore_12dipoles_carved_10k,0,16.625,473,36560.28450615122,0.012937536082915832
nvt300_fieldZ_contained_bn_like_chromophore_12dipoles_carved_10k,0,18.375,490,40408.73550679871,0.012126090902239647
nvt300_fieldZ_contained_bn_like_chromophore_12dipoles_carved_10k,0,20.125,595,44257.18650744621,0.013444144261178737
nvt300_fieldZ_contained_bn_like_chromophore_12dipoles_carved_10k,0,21.875,645,48105.63750809371,0.013407991940476408
nvt300_fieldZ_contained_bn_like_chromophore_12dipoles_carved_10k,0,23.625,705,51954.0885087412,0.01356967315250627
nvt300_fieldZ_contained_bn_like_chromophore_12dipoles_carved_10k,0,25.375,735,55802.539509388705,0.01317144356622582
nvt300_fieldZ_contained_bn_like_chromophore_12dipoles_carved_10k,0,27.125,803,59650.990510036194,0.013461637319583091
nvt300_fieldZ_contained_bn_like_chromophore_12dipoles_carved_10k,0,28.875,838,63499.4415106837,0.013196966462437431
nvt300_fieldZ_contained_bn_like_chromophore_12dipoles_carved_10k,0,30.625,918,67347.89251133119,0.013630716059088973
nvt300_fieldZ_contained_bn_like_chromophore_12dipoles_carved_10k,0,32.375,933,71196.34351197869,0.013104605573501455
nvt300_fieldZ_contained_bn_like_chromophore_12dipoles_carved_10k,0,34.125,989,75044.79451262619,0.013178795497049459
nvt300_fieldZ_contained_bn_like_chromophore_12dipoles_carved_10k,0,35.875,1000,78893.24551327368,0.012675356343804508
nvt300_fieldZ_contained_bn_like_chromophore_12dipoles_carved_10k,0,37.625,1074,82741.69651392118,0.012980154447513666
nvt300_fieldZ_contained_bn_like_chromophore_12dipoles_carved_10k,0,39.375,1112,86590.14751456867,0.012842107698371892
nvt300_fieldZ_contained_bn_like_chromophore_12dipoles_carved_10k,0,41.125,1234,90438.59851521616,0.013644616571456283
nvt300_fieldZ_contained_bn_like_chromophore_12dipoles_carved_10k,0,42.875,1299,94287.04951586366,0.013777077622748659
nvt300_fieldZ_contained_bn_like_chromophore_12dipoles_carved_10k,0,44.625,1369,98135.50051651117,0.013950099533753002
nvt300_fieldZ_contained_bn_like_chromophore_12dipoles_carved_10k,0,46.375,1455,101983.95151715867,0.014266950616785996
nvt300_fieldZ_contained_bn_like_chromophore_12dipoles_carved_10k,0,48.125,1497,105832.40251780614,0.014145006296612533
nvt300_fieldZ_contained_bn_like_chromophore_12dipoles_carved_10k,0,49.875,1482,109680.85351845366,0.013511929862495603
nvt300_fieldZ_contained_bn_like_chromophore_12dipoles_carved_10k,0,51.625,1422,113529.30451910115,0.012525400433160853
nvt300_fieldZ_contained_bn_like_chromophore_12dipoles_carved_10k,0,53.375,1308,117377.75551974864,0.011143508360746691
nvt300_fieldZ_contained_bn_like_chromophore_12dipoles_carved_10k,0,55.125,1211,121226.20652039614,0.009989589171845042
nvt300_fieldZ_contained_bn_like_chromophore_12dipoles_carved_10k,0,56.875,1100,125074.65752104363,0.008794747247778205
nvt300_fieldZ_contained_bn_like_chromophore_12dipoles_carved_10k,0,58.625,881,128923.10852169115,0.006833530544694964
nvt300_fieldZ_contained_bn_like_chromophore_12dipoles_carved_10k,0,60.375,701,132771.55952233865,0.005279745169236019
nvt300_fieldZ_contained_bn_like_chromophore_12dipoles_carved_10k,0,62.125,478,136620.01052298612,0.003498755403181419
nvt300_fieldZ_contained_bn_like_chromophore_12dipoles_carved_10k,0,63.875,299,140468.46152363362,0.002128591690667116
nvt300_fieldZ_contained_bn_like_chromophore_12dipoles_carved_10k,0,65.625,241,144316.9125242811,0.0016699359471084314
nvt300_fieldZ_contained_bn_like_chromophore_12dipoles_carved_10k,0,67.375,374,148165.36352492863,0.002524206677609069
nvt300_fieldZ_contained_bn_like_chromophore_12dipoles_carved_10k,0,69.125,174,152013.8145255761,0.0011446328121101437
nvt300_fieldZ_contained_bn_like_chromophore_12dipoles_carved_10k,0,70.875,84,155862.2655262236,0.0005389373734328731
nvt300_fieldZ_contained_bn_like_chromophore_12dipoles_carved_10k,0,72.625,34,159710.7165268711,0.00021288490052124678
nvt300_fieldZ_contained_bn_like_chromophore_12dipoles_carved_10k,0,74.375,0,163559.16752751858,0.0
nvt300_fieldZ_contained_bn_like_chromophore_12dipoles_carved_10k,0,76.125,0,167407.61852816612,0.0
nvt300_fieldZ_contained_bn_like_chromophore_12dipoles_carved_10k,0,77.875,0,171256.0695288136,0.0
nvt300_fieldZ_contained_bn_like_chromophore_12dipoles_carved_10k,0,79.625,0,175104.5205294611,0.0
nvt300_fieldZ_contained_bn_like_chromophore_12dipoles_carved_10k,0,81.375,0,178952.9715301086,0.0
nvt300_fieldZ_contained_bn_like_chromophore_12dipoles_carved_10k,0,83.125,0,182801.42253075607,0.0
nvt300_fieldZ_contained_bn_like_chromophore_12dipoles_carved_10k,0,84.875,0,186649.8735314036,0.0
nvt300_fieldZ_contained_bn_like_chromophore_12dipoles_carved_10k,0,86.625,0,190498.32453205108,0.0
nvt300_fieldZ_contained_bn_like_chromophore_12dipoles_carved_10k,0,88.375,0,194346.77553269858,0.0
nvt300_fieldZ_contained_bn_like_chromophore_12dipoles_carved_10k,0,90.125,0,198195.22653334605,0.0
nvt300_fieldZ_contained_bn_like_chromophore_12dipoles_carved_10k,0,91.875,0,202043.67753399356,0.0
nvt300_fieldZ_contained_bn_like_chromophore_12dipoles_carved_10k,0,93.625,0,205892.12853464106,0.0
nvt300_fieldZ_contained_bn_like_chromophore_12dipoles_carved_10k,0,95.375,0,209740.57953528853,0.0
nvt300_fieldZ_contained_bn_like_chromophore_12dipoles_carved_10k,0,97.125,0,213589.0305359361,0.0
nvt300_fieldZ_contained_bn_like_chromophore_12dipoles_carved_10k,0,98.875,0,217437.48153658357,0.0
nvt300_fieldZ_contained_bn_like_chromophore_12dipoles_carved_10k,0,100.625,0,221285.93253723107,0.0
nvt300_fieldZ_contained_bn_like_chromophore_12dipoles_carved_10k,0,102.375,0,225134.38353787854,0.0
nvt300_fieldZ_contained_bn_like_chromophore_12dipoles_carved_10k,0,104.125,0,228982.83453852605,0.0
nvt300_fieldZ_contained_bn_like_chromophore_12dipoles_carved_10k,0,105.875,0,232831.28553917355,0.0
