run,timestep,r_A,count,shell_volume_A3,number_density_O_per_A3
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,6000,0.875,27,1924.225500323748,0.014031619472591591
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,6000,2.625,84,5772.676500971245,0.014551309082687572
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,6000,4.375,121,9621.127501618741,0.012576488564322832
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,6000,6.125,169,13469.578502266239,0.01254679201517449
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,6000,7.875,238,17318.029502913734,0.013742903022538265
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,6000,9.625,263,21166.480503561233,0.012425306132294908
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,6000,11.375,305,25014.931504208726,0.012192717775328875
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,6000,13.125,376,28863.382504856225,0.013026886226406019
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,6000,14.875,423,32711.83350550372,0.01293110029827068
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,6000,16.625,456,36560.28450615122,0.012472550642303635
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,6000,18.375,508,40408.73550679871,0.012571539139464776
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,6000,20.125,577,44257.18650744621,0.013037430653277532
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,6000,21.875,652,48105.63750809371,0.013553505031303283
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,6000,23.625,684,51954.0885087412,0.013165470122431615
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,6000,25.375,713,55802.539509388705,0.012777196275808176
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,6000,27.125,809,59650.990510036194,0.013562222405408119
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,6000,28.875,823,63499.4415106837,0.012960743912393801
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,6000,30.625,909,67347.89251133119,0.013497081587921435
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,6000,32.375,906,71196.34351197869,0.012725372614782762
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,6000,34.125,998,75044.79451262619,0.013298723868610071
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,6000,35.875,992,78893.24551327368,0.01257395349305407
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,6000,37.625,1048,82741.69651392118,0.012665923520478885
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,6000,39.375,1104,86590.14751456867,0.012749718434354827
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,6000,41.125,1163,90438.59851521616,0.012859553543438944
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,6000,42.875,1257,94287.04951586366,0.013331629385523529
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,6000,44.625,1380,98135.50051651117,0.014062189449656058
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,6000,46.375,1429,101983.95151715867,0.014012008543908721
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,6000,48.125,1486,105832.40251780614,0.014041068374593336
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,6000,49.875,1492,109680.85351845366,0.013603103478301917
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,6000,51.625,1508,113529.30451910115,0.013282914102114324
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,6000,53.375,1355,117377.75551974864,0.011543924945574746
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,6000,55.125,1284,121226.20652039614,0.010591769196241977
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,6000,56.875,1093,125074.65752104363,0.008738780674383252
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,6000,58.625,924,128923.10852169115,0.007167062682517759
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,6000,60.375,747,132771.55952233865,0.005626204909300009
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,6000,62.125,464,136620.01052298612,0.0033962813955568587
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,6000,63.875,300,140468.46152363362,0.0021357107264218553
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,6000,65.625,254,144316.9125242811,0.0017600154795250687
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,6000,67.375,360,148165.36352492863,0.002429717657591617
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,6000,69.125,195,152013.8145255761,0.0012827781515027475
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,6000,70.875,79,155862.2655262236,0.0005068577678713925
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,6000,72.625,25,159710.7165268711,0.00015653301508915206
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,6000,74.375,3,163559.16752751858,1.834198623868182e-05
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,6000,76.125,0,167407.61852816612,0.0
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,6000,77.875,0,171256.0695288136,0.0
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,6000,79.625,0,175104.5205294611,0.0
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,6000,81.375,0,178952.9715301086,0.0
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,6000,83.125,0,182801.42253075607,0.0
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,6000,84.875,0,186649.8735314036,0.0
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,6000,86.625,0,190498.32453205108,0.0
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,6000,88.375,0,194346.77553269858,0.0
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,6000,90.125,0,198195.22653334605,0.0
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,6000,91.875,0,202043.67753399356,0.0
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,6000,93.625,0,205892.12853464106,0.0
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,6000,95.375,0,209740.57953528853,0.0
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,6000,97.125,0,213589.0305359361,0.0
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,6000,98.875,0,217437.48153658357,0.0
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,6000,100.625,0,221285.93253723107,0.0
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,6000,102.375,0,225134.38353787854,0.0
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,6000,104.125,0,228982.83453852605,0.0
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,6000,105.875,0,232831.28553917355,0.0
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,6000,107.625,0,236679.73653982102,0.0
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,6000,109.375,0,240528.18754046853,0.0
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,6000,111.125,0,244376.63854111603,0.0
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,6000,112.875,0,248225.0895417635,0.0
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,6000,114.625,0,252073.54054241104,0.0
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,6000,116.375,0,255921.99154305854,0.0
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,6000,118.125,0,259770.44254370604,0.0
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,6000,119.875,0,263618.89354435354,0.0
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,6000,121.625,0,267467.344545001,0.0
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,6000,123.375,0,271315.7955456485,0.0
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,6000,125.125,0,275164.246546296,0.0
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,6000,126.875,0,279012.6975469435,0.0
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,6000,128.625,0,282861.148547591,0.0
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,6000,130.375,0,286709.59954823845,0.0
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,6000,132.125,0,290558.050548886,0.0
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,6000,133.875,0,294406.5015495335,0.0
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,6000,135.625,0,298254.952550181,0.0
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,6000,137.375,0,302103.4035508285,0.0
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,6000,139.125,0,305951.85455147596,0.0
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,8000,0.875,27,1924.225500323748,0.014031619472591591
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,8000,2.625,86,5772.676500971245,0.014897768822751564
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,8000,4.375,118,9621.127501618741,0.012264674798265242
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,8000,6.125,166,13469.578502266239,0.012324067896561925
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,8000,7.875,248,17318.029502913734,0.014320335922644915
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,8000,9.625,260,21166.480503561233,0.01228357260226873
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,8000,11.375,302,25014.931504208726,0.012072789403768262
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,8000,13.125,373,28863.382504856225,0.012922948304386821
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,8000,14.875,421,32711.83350550372,0.012869960344141741
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,8000,16.625,462,36560.28450615122,0.012636663150754998
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,8000,18.375,517,40408.73550679871,0.012794263258077341
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,8000,20.125,567,44257.18650744621,0.012811478648887972
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,8000,21.875,642,48105.63750809371,0.013345629187264889
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,8000,23.625,686,51954.0885087412,0.01320396564910539
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,8000,25.375,730,55802.539509388705,0.01308184190931272
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,8000,27.125,801,59650.990510036194,0.013428108957641413
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,8000,28.875,829,63499.4415106837,0.013055232932411254
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,8000,30.625,893,67347.89251133119,0.013259509194734698
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,8000,32.375,937,71196.34351197869,0.013160788234052371
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,8000,34.125,987,75044.79451262619,0.013152144747813767
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,8000,35.875,1009,78893.24551327368,0.012789434550898747
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,8000,37.625,1025,82741.69651392118,0.012387950008101962
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,8000,39.375,1124,86590.14751456867,0.012980691594397487
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,8000,41.125,1171,90438.59851521616,0.012948011349412729
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,8000,42.875,1259,94287.04951586366,0.013352841206343773
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,8000,44.625,1378,98135.50051651117,0.014041809464946412
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,8000,46.375,1422,101983.95151715867,0.013943370293518685
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,8000,48.125,1502,105832.40251780614,0.01419225080662126
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,8000,49.875,1506,109680.85351845366,0.013730746540430756
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,8000,51.625,1467,113529.30451910115,0.012921773864589994
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,8000,53.375,1386,117377.75551974864,0.011808029501525163
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,8000,55.125,1255,121226.20652039614,0.01035254699476922
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,8000,56.875,1088,125074.65752104363,0.008698804550529715
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,8000,58.625,919,128923.10852169115,0.007128279875794179
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,8000,60.375,735,132771.55952233865,0.005535824107544185
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,8000,62.125,464,136620.01052298612,0.0033962813955568587
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,8000,63.875,307,140468.46152363362,0.002185543976705032
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,8000,65.625,252,144316.9125242811,0.0017461570899225092
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,8000,67.375,359,148165.36352492863,0.0024229684418760845
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,8000,69.125,193,152013.8145255761,0.0012696214525129755
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,8000,70.875,81,155862.2655262236,0.0005196896100959848
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,8000,72.625,27,159710.7165268711,0.0001690556562962842
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,8000,74.375,2,163559.16752751858,1.2227990825787878e-05
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,8000,76.125,0,167407.61852816612,0.0
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,8000,77.875,0,171256.0695288136,0.0
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,8000,79.625,0,175104.5205294611,0.0
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,8000,81.375,0,178952.9715301086,0.0
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,8000,83.125,0,182801.42253075607,0.0
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,8000,84.875,0,186649.8735314036,0.0
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,8000,86.625,0,190498.32453205108,0.0
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,8000,88.375,0,194346.77553269858,0.0
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,8000,90.125,0,198195.22653334605,0.0
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,8000,91.875,0,202043.67753399356,0.0
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,8000,93.625,0,205892.12853464106,0.0
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,8000,95.375,0,209740.57953528853,0.0
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,8000,97.125,0,213589.0305359361,0.0
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,8000,98.875,0,217437.48153658357,0.0
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,8000,100.625,0,221285.93253723107,0.0
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,8000,102.375,0,225134.38353787854,0.0
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,8000,104.125,0,228982.83453852605,0.0
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,8000,105.875,0,232831.28553917355,0.0
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,8000,107.625,0,236679.73653982102,0.0
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,8000,109.375,0,240528.18754046853,0.0
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,8000,111.125,0,244376.63854111603,0.0
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,8000,112.875,0,248225.0895417635,0.0
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,8000,114.625,0,252073.54054241104,0.0
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,8000,116.375,0,255921.99154305854,0.0
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,8000,118.125,0,259770.44254370604,0.0
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,8000,119.875,0,263618.89354435354,0.0
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,8000,121.625,0,267467.344545001,0.0
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,8000,123.375,0,271315.7955456485,0.0
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,8000,125.125,0,275164.246546296,0.0
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,8000,126.875,0,279012.6975469435,0.0
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,8000,128.625,0,282861.148547591,0.0
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,8000,130.375,0,286709.59954823845,0.0
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,8000,132.125,0,290558.050548886,0.0
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,8000,133.875,0,294406.5015495335,0.0
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,8000,135.625,0,298254.952550181,0.0
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,8000,137.375,0,302103.4035508285,0.0
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,8000,139.125,0,305951.85455147596,0.0
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,10000,0.875,27,1924.225500323748,0.014031619472591591
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,10000,2.625,85,5772.676500971245,0.014724538952719567
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,10000,4.375,117,9621.127501618741,0.012160736876246045
