run,timestep,r_A,fraction
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,6000,0.875,0.0009003901690732651
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,6000,2.625,0.002801213859339047
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,6000,4.375,0.004035081868809818
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,6000,6.125,0.005635775502717845
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,6000,7.875,0.007936772601460633
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,6000,9.625,0.008770467202454398
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,6000,11.375,0.01017107413212392
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,6000,13.125,0.01253876679894621
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,6000,14.875,0.014106112648814487
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,6000,16.625,0.015206589522126255
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,6000,18.375,0.016940674292193283
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,6000,20.125,0.019241671390936074
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,6000,21.875,0.021742755193917364
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,6000,23.625,0.02280988428318938
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,6000,25.375,0.02377697002034215
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,6000,27.125,0.026978357288158204
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,6000,28.875,0.027445226264714708
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,6000,30.625,0.03031313569213326
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,6000,32.375,0.030213092340014007
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,6000,34.125,0.03328108847167106
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,6000,35.875,0.033081001767432554
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,6000,37.625,0.034948477673658586
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,6000,39.375,0.03681595357988462
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,6000,41.125,0.0387834728382299
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,6000,42.875,0.04191816453796645
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,6000,44.625,0.046019941974855774
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,6000,46.375,0.04765398339280355
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,6000,48.125,0.04955480708306933
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,6000,49.875,0.04975489378730783
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,6000,51.625,0.050321806115983594
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,6000,53.375,0.04518624737386201
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,6000,55.125,0.04281855470703972
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,6000,56.875,0.03644912795544736
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,6000,58.625,0.030813352452729516
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,6000,60.375,0.02491079467769367
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,6000,62.125,0.01547337179444426
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,6000,63.875,0.010004335211925168
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,6000,65.625,0.008470337146096641
nvt300_contained_bn_like_chromophore_12dipoles_carved_extend_5k_to_20k,6000,67.375,0.012038550038349952
