run,timestep,r_A,fraction
nvt300_contained_bn_like_chromophore_12dipoles_carved_5k,0,0.875,0.0009337379531130156
nvt300_contained_bn_like_chromophore_12dipoles_carved_5k,0,2.625,0.002867909427418548
nvt300_contained_bn_like_chromophore_12dipoles_carved_5k,0,4.375,0.0037349518124520625
nvt300_contained_bn_like_chromophore_12dipoles_carved_5k,0,6.125,0.0062360356154333545
nvt300_contained_bn_like_chromophore_12dipoles_carved_5k,0,7.875,0.0076032947610631275
nvt300_contained_bn_like_chromophore_12dipoles_carved_5k,0,9.625,0.009037249474772401
nvt300_contained_bn_like_chromophore_12dipoles_carved_5k,0,11.375,0.009804248507686665
nvt300_contained_bn_like_chromophore_12dipoles_carved_5k,0,13.125,0.012638810151065463
nvt300_contained_bn_like_chromophore_12dipoles_carved_5k,0,14.875,0.013472504752059225
nvt300_contained_bn_like_chromophore_12dipoles_carved_5k,0,16.625,0.015173241738086504
nvt300_contained_bn_like_chromophore_12dipoles_carved_5k,0,18.375,0.016907326508153533
nvt300_contained_bn_like_chromophore_12dipoles_carved_5k,0,20.125,0.01964184479941308
nvt300_contained_bn_like_chromophore_12dipoles_carved_5k,0,21.875,0.020642278320605594
nvt300_contained_bn_like_chromophore_12dipoles_carved_5k,0,23.625,0.022376363090672625
nvt300_contained_bn_like_chromophore_12dipoles_carved_5k,0,25.375,0.024277186780938407
nvt300_contained_bn_like_chromophore_12dipoles_carved_5k,0,27.125,0.026611531663720947
nvt300_contained_bn_like_chromophore_12dipoles_carved_5k,0,28.875,0.027611965184913462
nvt300_contained_bn_like_chromophore_12dipoles_carved_5k,0,30.625,0.02921265881882149
nvt300_contained_bn_like_chromophore_12dipoles_carved_5k,0,32.375,0.031146830293127023
nvt300_contained_bn_like_chromophore_12dipoles_carved_5k,0,34.125,0.03321439290359156
nvt300_contained_bn_like_chromophore_12dipoles_carved_5k,0,35.875,0.03358121852802881
nvt300_contained_bn_like_chromophore_12dipoles_carved_5k,0,37.625,0.03328108847167106
nvt300_contained_bn_like_chromophore_12dipoles_carved_5k,0,39.375,0.037382865908560374
nvt300_contained_bn_like_chromophore_12dipoles_carved_5k,0,41.125,0.03778303931703738
nvt300_contained_bn_like_chromophore_12dipoles_carved_5k,0,42.875,0.04211825124220495
nvt300_contained_bn_like_chromophore_12dipoles_carved_5k,0,44.625,0.04431920498882849
nvt300_contained_bn_like_chromophore_12dipoles_carved_5k,0,46.375,0.04875446026611532
nvt300_contained_bn_like_chromophore_12dipoles_carved_5k,0,48.125,0.04955480708306933
nvt300_contained_bn_like_chromophore_12dipoles_carved_5k,0,49.875,0.05038850168406309
nvt300_contained_bn_like_chromophore_12dipoles_carved_5k,0,51.625,0.049954980491546334
nvt300_contained_bn_like_chromophore_12dipoles_carved_5k,0,53.375,0.04665354987161103
nvt300_contained_bn_like_chromophore_12dipoles_carved_5k,0,55.125,0.04411911828458999
nvt300_contained_bn_like_chromophore_12dipoles_carved_5k,0,56.875,0.036682562443725614
nvt300_contained_bn_like_chromophore_12dipoles_carved_5k,0,58.625,0.030913395804848767
nvt300_contained_bn_like_chromophore_12dipoles_carved_5k,0,60.375,0.02447727348517691
nvt300_contained_bn_like_chromophore_12dipoles_carved_5k,0,62.125,0.016240370827358522
nvt300_contained_bn_like_chromophore_12dipoles_carved_5k,0,63.875,0.01013772634808417
nvt300_contained_bn_like_chromophore_12dipoles_carved_5k,0,65.625,0.008270250441858138
nvt300_contained_bn_like_chromophore_12dipoles_carved_5k,0,67.375,0.012005202254310201
nvt300_contained_bn_like_chromophore_12dipoles_carved_5k,0,69.125,0.006402774535632107
nvt300_contained_bn_like_chromophore_12dipoles_carved_5k,0,70.875,0.002767866075299296
